Frame#,Time,R.Wrist.x,R.Wrist.y,R.Wrist.z,R.Thumb.M1.x,R.Thumb.M1.y,R.Thumb.M1.z,R.Thumb.M2.x,R.Thumb.M2.y,R.Thumb.M2.z,R.Thumb.M3.x,R.Thumb.M3.y,R.Thumb.M3.z,R.Finger3.M1.x,R.Finger3.M1.y,R.Finger3.M1.z,R.Finger3.M2.x,R.Finger3.M2.y,R.Finger3.M2.z,R.Finger3.M3.x,R.Finger3.M3.y,R.Finger3.M3.z
1,0,322.00723,-282.50262,891.26727,346.18204,-242.39902,866.23169,346.73248,-222.66783,825.98065,348.21371,-207.15686,783.32373,339.21277,-292.42151,803.99426,328.4046,-272.04318,746.72754,307.23911,-231.69058,719.70581
2,0.008,322.00723,-282.50262,891.26727,346.18204,-242.39902,866.23169,346.98123,-222.38261,826.38385,348.21371,-207.15686,783.32373,339.41397,-292.07028,804.17639,328.4046,-272.04318,746.72754,306.87503,-231.58664,719.74896
3,0.017,322.00723,-282.50262,891.26727,346.68149,-241.84474,866.35071,347.13446,-221.89871,826.40497,348.21371,-207.15686,783.32373,339.34427,-291.69296,804.10077,328.4046,-272.04318,746.72754,308.08832,-230.22223,719.68958
4,0.025,322.1496,-282.30728,891.38507,346.68149,-241.84474,866.35071,346.84955,-221.16037,826.05219,348.21371,-207.15686,783.32373,339.569,-291.27505,804.18536,328.43576,-271.7193,746.91565,308.08832,-230.22223,719.68958
5,0.033,322.1496,-282.30728,891.38507,346.68149,-241.84474,866.35071,347.2923,-220.64577,826.05255,348.21371,-207.15686,783.32373,339.78741,-290.98563,804.10071,329.14389,-270.78699,746.86865,308.08832,-230.22223,719.68958
6,0.042,322.17862,-282.77939,891.6991,346.64749,-241.71741,866.53204,347.2923,-220.64577,826.05255,348.70908,-207.0746,783.14038,339.569,-291.27505,804.18536,329.48438,-270.31747,746.896,308.08832,-230.22223,719.68958
7,0.05,322.57709,-282.3577,891.8299,346.80334,-241.30635,866.48511,348.00061,-220.82739,826.13922,348.70908,-207.0746,783.14038,340.12561,-290.56873,804.14191,329.48438,-270.31747,746.896,308.08832,-230.22223,719.68958
8,0.058,322.63171,-282.20673,891.9079,347.24994,-241.31493,866.64819,348.00061,-220.82739,826.13922,349.17599,-207.08101,782.89508,340.00018,-290.39621,804.30975,329.88181,-269.76755,746.75061,308.08832,-230.22223,719.68958
9,0.067,322.68802,-281.54843,891.90991,347.70224,-240.88759,866.80957,348.00061,-220.82739,826.13922,349.9306,-206.90916,783.27356,340.24292,-290.06985,804.22131,329.97247,-269.24341,746.70691,308.08832,-230.22223,719.68958
10,0.075,322.64551,-281.42905,892.04559,347.20612,-240.63553,867.18939,347.66299,-220.16747,826.13708,349.9306,-206.90916,783.27356,340.15143,-290.19196,804.40118,329.97247,-269.24341,746.70691,308.0816,-230.27992,720.16083
11,0.083,322.64551,-281.42905,892.04559,348.0722,-240.76065,867.38824,347.66299,-220.16747,826.13708,349.9306,-206.90916,783.27356,340.37161,-289.90646,804.30829,330.30698,-269.0311,746.88092,308.79556,-230.05154,720.34937
12,0.092,322.64551,-281.42905,892.04559,348.0722,-240.76065,867.38824,347.66299,-220.16747,826.13708,349.9306,-206.90916,783.27356,340.16681,-289.55618,804.28632,330.51086,-268.62283,747.0188,308.72736,-230.06165,720.58978
13,0.1,322.65674,-281.3038,892.15045,348.0722,-240.76065,867.38824,347.66299,-220.16747,826.13708,350.59091,-206.59387,783.32123,340.16681,-289.55618,804.28632,330.35117,-268.63873,747.0827,308.72736,-230.06165,720.58978
14,0.108,322.65674,-281.3038,892.15045,348.0722,-240.76065,867.38824,347.66299,-220.16747,826.13708,350.59091,-206.59387,783.32123,340.09454,-289.46356,804.39484,330.50299,-268.13934,747.3653,308.66644,-229.89871,720.54468
15,0.117,322.3757,-281.25748,892.2923,348.0722,-240.76065,867.38824,347.66299,-220.16747,826.13708,350.59091,-206.59387,783.32123,339.72174,-289.35861,804.39746,330.49652,-268.74783,747.32941,309.04199,-228.80823,720.48383
16,0.125,322.3757,-281.25748,892.2923,348.0722,-240.76065,867.38824,347.66299,-220.16747,826.13708,350.7858,-206.23404,783.53406,339.72174,-289.35861,804.39746,329.82404,-268.75485,747.72009,309.04199,-228.80823,720.48383
17,0.133,322.2085,-281.01315,892.27948,346.83807,-240.25449,867.45959,347.44836,-219.97594,826.742,350.22504,-206.27832,783.78412,339.72174,-289.35861,804.39746,329.76932,-268.03986,747.76434,309.04199,-228.80823,720.48383
18,0.142,322.2085,-281.01315,892.27948,346.83807,-240.25449,867.45959,347.44836,-219.97594,826.742,349.69504,-206.01408,784.01563,339.72174,-289.35861,804.39746,331.23734,-266.87057,747.58972,309.22693,-228.58824,720.58459
19,0.15,321.66302,-279.56476,892.20557,346.83807,-240.25449,867.45959,347.44836,-219.97594,826.742,349.79578,-205.70497,784.23322,339.56854,-289.18213,804.63519,331.37854,-267.00879,747.5813,308.66983,-228.38701,720.87274
20,0.158,321.3717,-279.39499,892.15741,346.69525,-240.06293,867.61194,346.80804,-220.01973,827.09711,349.79578,-205.70497,784.23322,339.56854,-289.18213,804.63519,331.23318,-266.96454,747.27637,308.30417,-228.29796,721.03381
21,0.167,321.3717,-279.39499,892.15741,346.69525,-240.06293,867.61194,346.80804,-220.01973,827.09711,349.79578,-205.70497,784.23322,339.56342,-288.92569,804.93451,330.8222,-266.81918,747.4599,307.67889,-228.40977,721.03558
22,0.175,320.81842,-280.79584,892.46082,345.98016,-239.21899,867.3089,346.71454,-220.44778,827.36798,349.79578,-205.70497,784.23322,339.56854,-289.18213,804.63519,330.79562,-266.85062,747.15973,307.49399,-228.6299,720.93475
23,0.183,320.73138,-279.56836,892.22131,345.98016,-239.21899,867.3089,346.4906,-220.27658,826.93695,348.20328,-205.3085,783.88293,339.61591,-289.00412,804.75531,330.48358,-266.90909,747.27252,307.23502,-228.53516,720.80084
24,0.192,320.73138,-279.56836,892.22131,345.98016,-239.21899,867.3089,346.36035,-220.18034,827.24347,347.54105,-205.66193,783.91553,339.56854,-289.18213,804.63519,328.6738,-267.78912,747.7973,307.23502,-228.53516,720.80084
25,0.2,320.81842,-280.79584,892.46082,345.75195,-239.63554,867.52405,346.46594,-220.02353,826.54211,347.54105,-205.66193,783.91553,339.20114,-288.79504,804.43628,327.83691,-267.38364,747.40631,306.71387,-229.09163,720.81433
26,0.208,320.56403,-279.73599,892.16083,345.75195,-239.63554,867.52405,346.46594,-220.02353,826.54211,347.50616,-206.00903,783.63104,339.20114,-288.79504,804.43628,327.62036,-267.34439,747.59576,306.54724,-229.08517,720.70819
27,0.217,320.44095,-279.91409,892.25775,345.44275,-239.68945,867.34625,346.20529,-220.18921,826.26135,347.50616,-206.00903,783.63104,338.78149,-289.03864,804.24988,327.6123,-267.25101,747.13,306.36252,-229.30533,720.60736
28,0.225,319.98395,-279.4686,891.909,345.54797,-239.86967,867.19183,346.20529,-220.18921,826.26135,346.75015,-206.18059,783.25226,338.70566,-289.0643,804.22388,327.39661,-267.22205,747.37128,306.21371,-228.93689,720.57166
29,0.233,319.7084,-279.58771,892.09259,345.25595,-239.95842,866.91553,346.20529,-220.18921,826.26135,346.75015,-206.18059,783.25226,338.44406,-289.70248,804.04321,326.95813,-268.28448,747.21173,306.29309,-229.40866,720.47986
30,0.242,319.55701,-279.54309,891.94897,344.52795,-240.58253,866.51996,346.20529,-220.18921,826.26135,346.75015,-206.18059,783.25226,338.06314,-289.71844,804.01105,326.25455,-268.34573,746.91858,306.29309,-229.40866,720.47986
31,0.25,319.02878,-279.68469,891.61639,343.46829,-240.99599,866.33698,346.20529,-220.18921,826.26135,346.75015,-206.18059,783.25226,337.09186,-289.58368,804.06451,326.13168,-268.80621,746.72003,306.35419,-229.71286,720.32147
32,0.258,319.05817,-279.57745,891.30231,343.46829,-240.99599,866.33698,346.20529,-220.18921,826.26135,346.75015,-206.18059,783.25226,336.7222,-289.71667,803.66315,326.13168,-268.80621,746.72003,306.05902,-229.3056,719.73193
33,0.267,318.80994,-279.74673,891.27454,343.46829,-240.99599,866.33698,345.94485,-220.35521,825.98077,346.75015,-206.18059,783.25226,336.7222,-289.71667,803.66315,326.13168,-268.80621,746.72003,305.54572,-229.86406,719.59863
34,0.275,318.80994,-279.74673,891.27454,343.09338,-241.63742,866.59406,344.99899,-219.92296,825.88434,346.03024,-206.28136,782.78345,336.60669,-289.7677,803.83105,326.08093,-268.82263,746.53381,305.08282,-229.67813,719.48615
35,0.283,318.66956,-280.18408,891.13641,343.09338,-241.63742,866.59406,344.91,-220.25743,825.83099,346.36057,-206.32184,782.28485,335.74127,-290.16382,803.76868,325.43649,-268.7236,746.14954,304.82928,-229.57867,719.44977
36,0.292,317.86008,-279.85239,891.3595,343.09338,-241.63742,866.59406,344.91,-220.25743,825.83099,346.03024,-206.28136,782.78345,334.96271,-289.85391,803.47089,324.79419,-268.5036,746.17584,304.63516,-229.8204,719.4505
