Frame#,Time,R.Clavicle.x,R.Clavicle.y,R.Clavicle.z,L.Clavicle.x,L.Clavicle.y,L.Clavicle.z,R.Scapula.x,R.Scapula.y,R.Scapula.z,L.Scapula.x,L.Scapula.y,L.Scapula.z,R.Scap.Inf.x,R.Scap.Inf.y,R.Scap.Inf.z
1,0,151.67168,-29.19407,1437.47168,165.36752,129.00562,1425.0481,-4.7512,-46.29078,1396.64124,9.91215,160.73967,1396.50745,6.53388,-75.62463,1295.27307
2,0.008,151.67168,-29.19407,1437.47168,165.25212,128.81708,1425.40405,-4.7512,-46.29078,1396.64124,9.91215,160.73967,1396.50745,6.75732,-75.2793,1295.30127
3,0.017,152.09076,-29.51293,1437.76318,165.25212,128.81708,1425.40405,-4.58837,-46.16267,1396.73071,9.91215,160.73967,1396.50745,6.7386,-75.37862,1295.18677
4,0.025,152.397,-29.62133,1437.50635,165.25212,128.81708,1425.40405,-4.64142,-46.00771,1396.80164,10.20722,160.77428,1396.39709,6.75732,-75.2793,1295.30127
5,0.033,152.397,-29.62133,1437.50635,165.25212,128.81708,1425.40405,-4.64142,-46.00771,1396.80164,10.20722,160.77428,1396.39709,6.84108,-75.63542,1295.29529
6,0.042,152.397,-29.62133,1437.50635,165.25212,128.81708,1425.40405,-4.65123,-46.45602,1396.67456,10.28818,160.92259,1396.17505,6.84108,-75.63542,1295.29529
7,0.05,152.397,-29.62133,1437.50635,165.36752,129.00562,1425.0481,-4.53547,-46.16999,1396.83459,10.28818,160.92259,1396.17505,6.84108,-75.63542,1295.29529
8,0.058,152.397,-29.62133,1437.50635,165.36752,129.00562,1425.0481,-4.54143,-46.17295,1396.83496,10.28818,160.92259,1396.17505,6.99939,-75.54508,1295.30591
9,0.067,152.47986,-29.53829,1437.698,165.36752,129.00562,1425.0481,-4.29418,-46.06528,1396.80603,10.37664,160.99313,1396.26514,7.26022,-75.57281,1295.19202
10,0.075,152.47986,-29.53829,1437.698,165.90524,129.25786,1425.12891,-4.12933,-45.99364,1396.78674,10.37664,160.99313,1396.26514,7.26022,-75.57281,1295.19202
11,0.083,152.47986,-29.53829,1437.698,165.90524,129.25786,1425.12891,-3.60786,-45.91759,1396.6687,10.68122,160.96155,1396.24365,7.26022,-75.57281,1295.19202
12,0.092,152.92368,-29.52679,1437.71753,165.90524,129.25786,1425.12891,-3.84894,-46.02739,1396.68884,10.45633,161.00452,1396.35718,7.26022,-75.57281,1295.19202
13,0.1,153.87865,-30.68321,1438.20569,165.90524,129.25786,1425.12891,-3.83741,-45.92083,1396.79333,10.45633,161.00452,1396.35718,7.26022,-75.57281,1295.19202
14,0.108,153.74174,-29.51973,1437.72131,166.27209,129.4915,1425.0116,-3.60786,-45.91759,1396.6687,10.68122,160.96155,1396.24365,7.54528,-75.75322,1295.3136
15,0.117,153.74174,-29.51973,1437.72131,166.27209,129.4915,1425.0116,-3.13279,-46.08099,1396.65332,10.79639,161.02086,1396.25793,7.90922,-75.89223,1295.31873
16,0.125,153.84639,-29.79507,1437.64246,167.16058,129.69786,1425.25525,-3.06765,-46.34269,1396.55798,10.76092,160.97295,1396.33569,7.90922,-75.89223,1295.31873
17,0.133,153.74174,-29.51973,1437.72131,167.16058,129.69786,1425.25525,-2.95393,-46.45337,1396.38025,10.89356,161.05847,1396.12524,7.90922,-75.89223,1295.31873
18,0.142,154.14441,-29.85785,1437.49207,167.16058,129.69786,1425.25525,-2.9168,-46.58893,1396.45496,11.01722,161.13957,1396.2616,7.90922,-75.89223,1295.31873
19,0.15,154.14441,-29.85785,1437.49207,167.16058,129.69786,1425.25525,-2.9168,-46.58893,1396.45496,11.21281,161.25357,1396.06213,7.90922,-75.89223,1295.31873
20,0.158,154.14441,-29.85785,1437.49207,167.16058,129.69786,1425.25525,-2.59443,-46.71109,1396.4613,11.08013,161.168,1396.27258,8.27307,-76.03139,1295.32385
21,0.167,154.14441,-29.85785,1437.49207,167.16058,129.69786,1425.25525,-2.59443,-46.71109,1396.4613,11.17276,161.14279,1396.34875,8.27307,-76.03139,1295.32385
22,0.175,154.14441,-29.85785,1437.49207,167.16058,129.69786,1425.25525,-2.48281,-46.85013,1396.4718,11.30543,161.22836,1396.13831,8.30849,-76.19711,1295.38782
23,0.183,154.14441,-29.85785,1437.49207,167.16058,129.69786,1425.25525,-2.48281,-46.85013,1396.4718,11.70463,161.35669,1396.42322,8.30849,-76.19711,1295.38782
24,0.192,153.56282,-29.44044,1437.33301,167.6393,129.86,1425.49927,-2.48281,-46.85013,1396.4718,11.64035,161.17935,1396.21765,8.46812,-76.05655,1295.44714
25,0.2,154.14441,-29.85785,1437.49207,167.6393,129.86,1425.49927,-2.48281,-46.85013,1396.4718,12.09681,161.23129,1396.38684,8.46812,-76.05655,1295.44714
26,0.208,154.14441,-29.85785,1437.49207,167.6393,129.86,1425.49927,-2.43124,-46.88208,1396.59375,12.32444,161.56932,1395.86548,8.68802,-76.00036,1295.39368
27,0.217,153.56282,-29.44044,1437.33301,168.17975,129.22195,1425.13464,-2.48281,-46.85013,1396.4718,11.89978,160.606,1397.05859,8.75113,-76.14758,1295.23572
28,0.225,154.32014,-29.68735,1437.29712,168.84677,128.7191,1424.78223,-2.32626,-46.89647,1396.45752,11.89978,160.606,1397.05859,8.75113,-76.14758,1295.23572
29,0.233,154.08156,-30.2321,1437.61353,168.17975,129.22195,1425.13464,-1.90943,-47.16817,1396.74902,12.0346,160.58662,1397.05371,8.99833,-76.04741,1295.28052
30,0.242,154.26097,-30.03483,1437.4104,168.84677,128.7191,1424.78223,-1.81098,-47.23258,1396.80823,12.20747,160.37364,1396.70837,9.23366,-76.20924,1295.40137
31,0.25,154.26097,-30.03483,1437.4104,168.84677,128.7191,1424.78223,-1.76867,-47.20546,1396.88062,12.6424,160.46565,1396.63647,9.46636,-76.19046,1295.08459
32,0.258,154.30208,-29.49158,1436.91431,168.84677,128.7191,1424.78223,-1.66918,-47.04943,1396.97998,12.67808,160.5446,1396.51709,9.55543,-76.36708,1294.86646
33,0.267,154.30208,-29.49158,1436.91431,168.84677,128.7191,1424.78223,-1.66918,-47.04943,1396.97998,12.76179,160.52176,1396.08752,9.55543,-76.36708,1294.86646
