Frame#,Time,R.Shank.x,R.Shank.y,R.Shank.z,R.Ankle.x,R.Ankle.y,R.Ankle.z,R.Ankle.Medial.x,R.Ankle.Medial.y,R.Ankle.Medial.z
1,0,300.93787,-39.29818,348.62909,187.11517,-79.71196,81.21902,232.79259,5.36106,105.65519
2,0.008,300.93787,-39.29818,348.62909,187.30049,-79.94541,81.15334,232.79259,5.36106,105.65519
3,0.017,300.93787,-39.29818,348.62909,187.30637,-79.89389,81.49784,232.79259,5.36106,105.65519
4,0.025,300.93787,-39.29818,348.62909,187.30637,-79.89389,81.49784,232.82843,5.89224,105.84141
5,0.033,300.93787,-39.29818,348.62909,187.51297,-79.9217,81.32724,232.82843,5.89224,105.84141
6,0.042,300.93787,-39.29818,348.62909,187.11517,-79.71196,81.21902,232.82843,5.89224,105.84141
7,0.05,300.93787,-39.29818,348.62909,187.30049,-79.94541,81.15334,232.79259,5.36106,105.65519
8,0.058,300.93787,-39.29818,348.62909,187.12727,-79.9307,81.51289,232.79259,5.36106,105.65519
9,0.067,300.93787,-39.29818,348.62909,187.27144,-80.50347,81.83292,232.79259,5.36106,105.65519
10,0.075,300.93787,-39.29818,348.62909,187.30637,-79.89389,81.49784,232.79259,5.36106,105.65519
11,0.083,300.93787,-39.29818,348.62909,187.30049,-79.94541,81.15334,232.82843,5.89224,105.84141
12,0.092,300.93787,-39.29818,348.62909,187.30637,-79.89389,81.49784,232.82843,5.89224,105.84141
13,0.1,300.93787,-39.29818,348.62909,187.30637,-79.89389,81.49784,232.82843,5.89224,105.84141
14,0.108,300.93787,-39.29818,348.62909,187.11517,-79.71196,81.21902,232.79259,5.36106,105.65519
15,0.117,300.93787,-39.29818,348.62909,187.11517,-79.71196,81.21902,232.79259,5.36106,105.65519
16,0.125,300.93787,-39.29818,348.62909,187.12727,-79.9307,81.51289,232.79259,5.36106,105.65519
17,0.133,301.19678,-39.94915,348.75516,187.12727,-79.9307,81.51289,232.79259,5.36106,105.65519
18,0.142,301.19678,-39.94915,348.75516,187.30049,-79.94541,81.15334,232.79259,5.36106,105.65519
19,0.15,301.19678,-39.94915,348.75516,187.11517,-79.71196,81.21902,232.82843,5.89224,105.84141
20,0.158,301.19678,-39.94915,348.75516,187.30637,-79.89389,81.49784,232.82843,5.89224,105.84141
21,0.167,301.19678,-39.94915,348.75516,187.30049,-79.94541,81.15334,232.79259,5.36106,105.65519
22,0.175,301.19678,-39.94915,348.75516,187.11517,-79.71196,81.21902,232.79259,5.36106,105.65519
23,0.183,301.19678,-39.94915,348.75516,187.11517,-79.71196,81.21902,232.79259,5.36106,105.65519
24,0.192,301.19678,-39.94915,348.75516,187.30049,-79.94541,81.15334,232.79259,5.36106,105.65519
25,0.2,301.19678,-39.94915,348.75516,187.11517,-79.71196,81.21902,232.79259,5.36106,105.65519
26,0.208,301.19678,-39.94915,348.75516,187.30049,-79.94541,81.15334,232.79259,5.36106,105.65519
27,0.217,301.19678,-39.94915,348.75516,187.11517,-79.71196,81.21902,232.79259,5.36106,105.65519
28,0.225,301.19678,-39.94915,348.75516,187.30637,-79.89389,81.49784,232.79259,5.36106,105.65519
29,0.233,301.19678,-39.94915,348.75516,187.49168,-80.12733,81.43217,233.29706,5.12231,105.94492
30,0.242,301.19678,-39.94915,348.75516,187.30049,-79.94541,81.15334,232.79259,5.36106,105.65519
