Frame#,Time,R.Forearm.x,R.Forearm.y,R.Forearm.z,R.Ulna.x,R.Ulna.y,R.Ulna.z,R.Radius.x,R.Radius.y,R.Radius.z
1,0,215.29037,-89.73409,1020.47675,323.76767,-92.24515,982.62585,359.52084,-10.24644,1070.38708
2,0.008,213.89049,-92.56841,1016.89911,323.77686,-92.4269,979.15033,355.51923,-11.88086,1067.15906
3,0.017,211.49222,-94.14613,1014.11914,322.36771,-92.66226,975.86487,354.64612,-15.3617,1065.99683
4,0.025,210.2722,-96.92104,1009.81854,320.58173,-92.75188,972.14282,352.33273,-17.29083,1065.50439
5,0.033,208.80226,-98.64715,1006.93506,319.3786,-91.98891,967.10754,349.48428,-20.24599,1063.19763
6,0.042,207.08287,-102.24375,1002.47546,317.17087,-91.74262,963.85876,346.98459,-22.28513,1061.01892
7,0.05,206.07272,-103.27618,999.4502,315.94193,-90.66867,959.78455,344.4534,-26.10704,1060.26453
8,0.058,204.43094,-105.34296,995.07428,313.27905,-90.67664,955.59558,342.47491,-27.41431,1057.97949
9,0.067,203.07689,-107.13731,991.89368,311.07178,-91.20435,953.82574,338.73865,-29.63717,1056.19104
10,0.075,201.53329,-108.8504,988.5343,309.41779,-89.32545,949.94061,336.74597,-30.27375,1053.21008
11,0.083,199.2757,-110.54045,985.15729,307.52185,-89.93813,946.65997,333.42731,-32.88822,1051.41016
12,0.092,197.77798,-113.0823,981.73798,304.62003,-88.77711,943.3222,330.66321,-33.80884,1048.52246
13,0.1,195.99576,-112.88322,977.81555,302.61392,-88.86972,940.26074,328.17444,-34.49671,1045.37817
14,0.108,194.54784,-113.23838,973.29059,301.117,-88.32765,936.93939,324.3176,-34.65611,1042.00647
15,0.117,191.82346,-114.2536,969.56042,297.87152,-86.51308,932.46594,321.99835,-36.49746,1039.59778
16,0.125,189.66455,-115.41978,965.40417,295.85797,-85.94875,930.2868,319.02304,-37.12143,1036.81079
17,0.133,187.2312,-116.16802,961.25208,292.91486,-85.4381,926.08881,315.33093,-39.4808,1034.68982
18,0.142,185.78787,-116.71851,958.40881,289.30627,-84.80757,924.52472,311.94342,-40.4677,1031.67322
19,0.15,184.4547,-118.23865,954.29303,287.41907,-84.23352,919.73718,309.93201,-42.41191,1029.31055
20,0.158,181.16376,-118.73509,951.23273,284.32458,-82.73826,916.85583,305.28198,-42.14363,1027.37476
21,0.167,178.73772,-118.63022,946.87244,282.27722,-81.4959,914.00269,302.74609,-42.39566,1024.39246
