Frame#,Time,Top.Head.x,Top.Head.y,Top.Head.z,Front.Head.x,Front.Head.y,Front.Head.z,Rear.Head.x,Rear.Head.y,Rear.Head.z,Jaw.x,Jaw.y,Jaw.z
1,0,-92.67458,26.59488,1284.79724,19.76086,40.69337,1219.91821,-205.41771,32.8092,1164.07397,9.5006,59.81885,1033.80945
2,0.008,-92.87611,26.8182,1285.05603,19.76086,40.69337,1219.91821,-205.91287,32.57,1164.12903,8.95787,59.96617,1033.2522
3,0.017,-92.89507,26.81062,1285.1814,19.76086,40.69337,1219.91821,-205.41771,32.8092,1164.07397,8.95787,59.96617,1033.2522
4,0.025,-92.64172,26.61817,1284.86963,19.76086,40.69337,1219.91821,-205.41771,32.8092,1164.07397,8.95787,59.96617,1033.2522
5,0.033,-92.71514,26.77294,1285.03223,19.76086,40.69337,1219.91821,-205.91287,32.57,1164.12903,8.95787,59.96617,1033.2522
6,0.042,-92.71514,26.77294,1285.03223,19.76086,40.69337,1219.91821,-205.01634,32.92342,1164.14856,8.95787,59.96617,1033.2522
7,0.05,-92.61349,26.67033,1284.77063,20.32599,41.86414,1221.09009,-205.41771,32.8092,1164.07397,8.95787,59.96617,1033.2522
8,0.058,-92.88424,26.80818,1284.68945,20.32599,41.86414,1221.09009,-205.41771,32.8092,1164.07397,9.08748,60.19845,1033.06128
9,0.067,-92.64172,26.61817,1284.86963,20.32599,41.86414,1221.09009,-205.91287,32.57,1164.12903,9.08748,60.19845,1033.06128
10,0.075,-92.71514,26.77294,1285.03223,20.32599,41.86414,1221.09009,-204.92252,33.04732,1164.01917,9.08748,60.19845,1033.06128
11,0.083,-92.57041,26.75119,1284.55566,21.47203,41.59213,1220.70142,-205.63249,32.92773,1164.01538,9.08748,60.19845,1033.06128
12,0.092,-92.60101,26.69119,1284.6637,20.32599,41.86414,1221.09009,-205.91287,32.57,1164.12903,9.08748,60.19845,1033.06128
