Frame#,Time,R.Biceps.Lateral.x,R.Biceps.Lateral.y,R.Biceps.Lateral.z,R.Elbow.x,R.Elbow.y,R.Elbow.z,R.Elbow.Medial.x,R.Elbow.Medial.y,R.Elbow.Medial.z
1,0,-137.70021,-206.092,1013.42725,-161.98363,-278.72031,816.52002,-175.55562,-182.39175,775.927
2,0.008,-137.70021,-206.092,1013.42725,-161.98363,-278.72031,816.52002,-175.55562,-182.39175,775.927
3,0.017,-137.70021,-206.092,1013.42725,-161.98363,-278.72031,816.52002,-175.55562,-182.39175,775.927
4,0.025,-137.70021,-206.092,1013.42725,-161.98363,-278.72031,816.52002,-175.55562,-182.39175,775.927
5,0.033,-137.70021,-206.092,1013.42725,-161.98363,-278.72031,816.52002,-175.55562,-182.39175,775.927
6,0.042,-137.70021,-206.092,1013.42725,-161.98363,-278.72031,816.52002,-175.55562,-182.39175,775.927
7,0.05,-137.70021,-206.092,1013.42725,-162.19341,-278.7822,816.73895,-175.55562,-182.39175,775.927
8,0.058,-137.70021,-206.092,1013.42725,-162.00078,-278.70203,816.79272,-175.55562,-182.39175,775.927
9,0.067,-137.6526,-206.26527,1013.56476,-162.00078,-278.70203,816.79272,-175.55562,-182.39175,775.927
10,0.075,-137.65685,-206.84216,1013.99847,-162.00078,-278.70203,816.79272,-175.55562,-182.39175,775.927
11,0.083,-137.59796,-206.97562,1014.11328,-162.00078,-278.70203,816.79272,-175.55562,-182.39175,775.927
12,0.092,-137.81883,-206.80363,1014.104,-162.00078,-278.70203,816.79272,-175.55562,-182.39175,775.927
13,0.1,-137.59796,-206.97562,1014.11328,-161.96341,-278.7514,816.94476,-175.67435,-183.47379,775.91754
14,0.108,-137.54469,-207.03474,1014.25244,-161.96341,-278.7514,816.94476,-175.55562,-182.39175,775.927
15,0.117,-137.22809,-207.06911,1014.30066,-161.77466,-278.84045,816.89313,-175.55562,-182.39175,775.927
16,0.125,-137.05011,-206.46742,1014.24762,-161.75629,-278.88333,817.3067,-175.55562,-182.39175,775.927
17,0.133,-137.22809,-207.06911,1014.30066,-161.69075,-278.94543,817.44812,-175.88443,-183.57068,776.27679
18,0.142,-137.0056,-207.16371,1014.38989,-161.27695,-278.97827,816.92084,-175.88443,-183.57068,776.27679
19,0.15,-137.0056,-207.16371,1014.38989,-161.48672,-279.04013,817.13977,-175.67435,-183.47379,775.91754
20,0.158,-137.0056,-207.16371,1014.38989,-161.25854,-279.02115,817.33447,-175.88443,-183.57068,776.27679
21,0.167,-137.0056,-207.16371,1014.38989,-161.27695,-278.97827,816.92084,-175.88443,-183.57068,776.27679
22,0.175,-136.69632,-206.79881,1014.02094,-161.25854,-279.02115,817.33447,-175.67435,-183.47379,775.91754
23,0.183,-136.55023,-207.31496,1014.48126,-160.87013,-278.98328,817.4657,-175.57849,-183.30515,776.27234
24,0.192,-136.18109,-207.50563,1014.68616,-160.4453,-279.16873,817.61865,-175.76971,-183.41383,776.51257
25,0.2,-136.18109,-207.50563,1014.68616,-160.17209,-279.31985,817.6568,-175.76971,-183.41383,776.51257
26,0.208,-136.05031,-207.33865,1014.58398,-160.17209,-279.31985,817.6568,-175.67435,-183.47379,775.91754
27,0.217,-136.05031,-207.33865,1014.58398,-160.04211,-279.16928,817.71851,-175.76971,-183.41383,776.51257
28,0.225,-136.05031,-207.33865,1014.58398,-159.55211,-279.29788,817.80872,-175.76971,-183.41383,776.51257
29,0.233,-135.79337,-206.71164,1014.6908,-159.48668,-279.36017,817.95026,-175.76971,-183.41383,776.51257
30,0.242,-135.49965,-206.9294,1014.83984,-159.4828,-279.58286,818.2207,-175.76971,-183.41383,776.51257
31,0.25,-135.09567,-207.19415,1015.06671,-159.4828,-279.58286,818.2207,-175.76971,-183.41383,776.51257
32,0.258,-135.09567,-207.19415,1015.06671,-159.26456,-279.54938,818.4422,-175.61632,-183.55675,776.73535
33,0.267,-135.09567,-207.19415,1015.06671,-158.94373,-279.77084,818.54706,-175.70857,-183.45763,777.37292
34,0.275,-134.9156,-207.28117,1015.17731,-158.85425,-279.9292,818.66998,-174.27553,-184.12614,777.3269
35,0.283,-134.70953,-206.72749,1015.27167,-158.85425,-279.9292,818.66998,-174.92355,-183.83527,777.85364
36,0.292,-134.4657,-206.64119,1015.42377,-158.70847,-279.82983,818.74493,-174.92355,-183.83527,777.85364
37,0.3,-134.09024,-206.94902,1015.68402,-158.60272,-279.7269,818.84967,-174.92355,-183.83527,777.85364
38,0.308,-134.26871,-207.55122,1015.73706,-158.60272,-279.7269,818.84967,-174.9726,-184.58977,777.6347
39,0.317,-134.26871,-207.55122,1015.73706,-158.39548,-279.76654,819.07452,-174.80302,-184.86275,778.02039
40,0.325,-133.76482,-206.87883,1016.07214,-158.39548,-279.76654,819.07452,-174.80302,-184.86275,778.02039
41,0.333,-133.40532,-206.83499,1016.21136,-158.39548,-279.76654,819.07452,-174.80302,-184.86275,778.02039
42,0.342,-133.64963,-206.84317,1016.2677,-158.39548,-279.76654,819.07452,-174.75403,-184.10815,778.23926
43,0.35,-133.07922,-206.75383,1016.21558,-158.29977,-279.9924,819.34949,-174.75403,-184.10815,778.23926
44,0.358,-133.07922,-206.75383,1016.21558,-158.29977,-279.9924,819.34949,-176.09996,-184.28206,779.07355
45,0.367,-132.85603,-206.80443,1016.33911,-158.35056,-280.13846,819.52051,-176.09996,-184.28206,779.07355
46,0.375,-132.47137,-206.62773,1016.461,-158.35056,-280.13846,819.52051,-176.09996,-184.28206,779.07355
47,0.383,-132.47137,-206.62773,1016.461,-158.23195,-280.39044,819.68018,-176.09996,-184.28206,779.07355
48,0.392,-132.47137,-206.62773,1016.461,-157.92242,-280.63419,820.17664,-174.01871,-185.24103,778.50092
49,0.4,-132.47137,-206.62773,1016.461,-157.92242,-280.63419,820.17664,-172.80917,-185.99294,778.60089
50,0.408,-132.27179,-206.41809,1016.43695,-157.5537,-280.67917,820.38617,-172.75992,-185.2382,778.81995
51,0.417,-131.91183,-206.4924,1016.2876,-157.30595,-280.82361,820.45782,-172.69629,-186.20941,778.74347
52,0.425,-131.91183,-206.4924,1016.2876,-157.30595,-280.82361,820.45782,-172.76709,-186.53712,778.95294
53,0.433,-131.91183,-206.4924,1016.2876,-157.30595,-280.82361,820.45782,-172.76709,-186.53712,778.95294
54,0.442,-131.91183,-206.4924,1016.2876,-157.30595,-280.82361,820.45782,-172.76709,-186.53712,778.95294
55,0.45,-131.71568,-205.78384,1016.34973,-157.02611,-280.81631,820.59137,-172.69629,-186.20941,778.74347
56,0.458,-131.71568,-205.78384,1016.34973,-157.02611,-280.81631,820.59137,-172.64709,-185.45467,778.96252
57,0.467,-131.6084,-205.82399,1016.72723,-157.02344,-280.57089,820.61658,-172.64709,-185.45467,778.96252
58,0.475,-131.71568,-205.78384,1016.34973,-157.03088,-280.6795,821.17157,-172.43874,-186.25241,778.94843
59,0.483,-131.12859,-205.12062,1016.67651,-157.0282,-280.43408,821.19678,-172.43874,-186.25241,778.94843
60,0.492,-131.12859,-205.12062,1016.67651,-157.0282,-280.43408,821.19678,-172.43874,-186.25241,778.94843
61,0.5,-130.84821,-205.22316,1016.72546,-156.80777,-280.54895,821.19055,-172.4294,-185.85852,779.16425
62,0.508,-130.84821,-205.22316,1016.72546,-156.80777,-280.54895,821.19055,-172.31859,-185.16998,778.95795
63,0.517,-130.84821,-205.22316,1016.72546,-156.80777,-280.54895,821.19055,-172.31859,-185.16998,778.95795
64,0.525,-130.84821,-205.22316,1016.72546,-156.80777,-280.54895,821.19055,-172.31859,-185.16998,778.95795
65,0.533,-130.56018,-205.31926,1016.74109,-156.80777,-280.54895,821.19055,-172.31859,-185.16998,778.95795
66,0.542,-130.38496,-205.20789,1016.81989,-156.80777,-280.54895,821.19055,-172.31859,-185.16998,778.95795
67,0.55,-130.38496,-205.20789,1016.81989,-156.80777,-280.54895,821.19055,-172.4294,-185.85852,779.16425
68,0.558,-130.38496,-205.20789,1016.81989,-156.80777,-280.54895,821.19055,-172.4294,-185.85852,779.16425
69,0.567,-130.38496,-205.20789,1016.81989,-156.80777,-280.54895,821.19055,-172.4294,-185.85852,779.16425
70,0.575,-130.38496,-205.20789,1016.81989,-156.74863,-280.53064,821.35846,-172.31859,-185.16998,778.95795
71,0.583,-130.38496,-205.20789,1016.81989,-156.74863,-280.53064,821.35846,-172.31859,-185.16998,778.95795
72,0.592,-130.27364,-205.19154,1016.92084,-156.74863,-280.53064,821.35846,-172.4294,-185.85852,779.16425
73,0.6,-130.1111,-205.35515,1017.04138,-156.59967,-280.63504,821.49042,-172.4294,-185.85852,779.16425
74,0.608,-129.87558,-205.17747,1017.03674,-156.59967,-280.63504,821.49042,-172.4294,-185.85852,779.16425
75,0.617,-129.87558,-205.17747,1017.03674,-156.59967,-280.63504,821.49042,-172.4294,-185.85852,779.16425
76,0.625,-129.87558,-205.17747,1017.03674,-156.59967,-280.63504,821.49042,-172.4294,-185.85852,779.16425
77,0.633,-129.60501,-205.11749,1017.03174,-156.59967,-280.63504,821.49042,-172.4294,-185.85852,779.16425
78,0.642,-129.87558,-205.17747,1017.03674,-156.3436,-280.68524,821.42462,-172.4294,-185.85852,779.16425
79,0.65,-129.54362,-204.96991,1017.09784,-156.12717,-280.40857,821.45074,-172.4294,-185.85852,779.16425
80,0.658,-129.54362,-204.96991,1017.09784,-156.12717,-280.40857,821.45074,-172.28311,-185.73418,779.42596
81,0.667,-129.0289,-204.75761,1016.95135,-155.75903,-280.33762,821.48212,-172.4294,-185.85852,779.16425
82,0.675,-129.0289,-204.75761,1016.95135,-155.94942,-280.52585,821.57086,-172.43874,-186.25241,778.94843
83,0.683,-129.0289,-204.75761,1016.95135,-155.5813,-280.4549,821.60223,-172.43874,-186.25241,778.94843
84,0.692,-129.0289,-204.75761,1016.95135,-156.17859,-280.68546,821.64874,-172.29253,-186.12807,779.21014
85,0.7,-129.0289,-204.75761,1016.95135,-155.47552,-280.27527,821.7514,-170.85802,-186.23195,778.80975
86,0.708,-128.87949,-204.64052,1017.04987,-155.5813,-280.4549,821.60223,-170.85802,-186.23195,778.80975
87,0.717,-128.87949,-204.64052,1017.04987,-155.47552,-280.27527,821.7514,-170.85802,-186.23195,778.80975
88,0.725,-128.61125,-204.59444,1017.03003,-155.47552,-280.27527,821.7514,-170.85802,-186.23195,778.80975
89,0.733,-128.76065,-204.71153,1016.93152,-155.5813,-280.4549,821.60223,-171.00435,-186.35628,778.54797
90,0.742,-128.67807,-204.68588,1016.97986,-155.21313,-280.38416,821.63367,-171.00435,-186.35628,778.54797
91,0.75,-128.40982,-204.63977,1016.96002,-155.5813,-280.4549,821.60223,-170.85802,-186.23195,778.80975
92,0.758,-128.25005,-204.73071,1016.99609,-155.18628,-280.24634,821.75281,-170.85802,-186.23195,778.80975
93,0.767,-128.40982,-204.63977,1016.96002,-155.18628,-280.24634,821.75281,-170.85802,-186.23195,778.80975
94,0.775,-128.40982,-204.63977,1016.96002,-155.21313,-280.38416,821.63367,-171.18681,-186.51659,778.81433
95,0.783,-128.25005,-204.73071,1016.99609,-154.97067,-280.30927,821.6795,-170.85802,-186.23195,778.80975
96,0.792,-128.25005,-204.73071,1016.99609,-154.95631,-280.36377,822.0722,-170.85802,-186.23195,778.80975
97,0.8,-128.25005,-204.73071,1016.99609,-154.97067,-280.30927,821.6795,-170.46556,-186.42123,779.05011
98,0.808,-128.25005,-204.73071,1016.99609,-155.18628,-280.24634,821.75281,-170.46556,-186.42123,779.05011
99,0.817,-128.07455,-204.57767,1017.06561,-154.95631,-280.36377,822.0722,-170.18408,-186.36896,779.18622
100,0.825,-127.95516,-204.5793,1017.15582,-154.95631,-280.36377,822.0722,-170.12668,-186.12488,779.32623
101,0.833,-128.07455,-204.57767,1017.06561,-154.95631,-280.36377,822.0722,-170.18408,-186.36896,779.18622
102,0.842,-127.95516,-204.5793,1017.15582,-154.97067,-280.30927,821.6795,-170.18408,-186.36896,779.18622
