Frame#,Time,L.Wrist.x,L.Wrist.y,L.Wrist.z,L.Thumb.M1.x,L.Thumb.M1.y,L.Thumb.M1.z,L.Thumb.M2.x,L.Thumb.M2.y,L.Thumb.M2.z,L.Thumb.M3.x,L.Thumb.M3.y,L.Thumb.M3.z,L.Finger3.M1.x,L.Finger3.M1.y,L.Finger3.M1.z,L.Finger3.M2.x,L.Finger3.M2.y,L.Finger3.M2.z,L.Finger3.M3.x,L.Finger3.M3.y,L.Finger3.M3.z
1,0,-1269.74597,189.67912,853.73285,-1303.1626,140.66647,850.42883,-1291.88525,120.64417,828.8985,-1265.54675,105.42178,794.6792,-1233.89697,186.13731,794.34467,-1245.21631,164.28833,748.91681,-1287.15027,144.05032,725.91406
2,0.008,-1264.78162,189.23866,853.37164,-1297.4718,140.289,850.96527,-1286.15613,118.07891,829.2793,-1260.26733,103.01956,795.79742,-1229.16492,184.67694,794.36505,-1241.65967,164.79323,748.99866,-1283.62219,143.40373,727.36749
3,0.017,-1260.57959,190.39609,853.08392,-1295.82861,141.1445,851.53064,-1281.71497,118.88267,830.95886,-1253.85059,102.09536,797.12415,-1223.91406,185.52875,793.7533,-1237.29919,164.28847,749.09363,-1278.5011,142.47871,727.69958
4,0.025,-1255.90906,192.16205,852.60858,-1288.56384,141.72891,851.86316,-1275.48376,119.96238,831.7746,-1247.50635,102.45185,797.83441,-1219.74023,186.25854,793.02777,-1232.68811,161.32065,749.35034,-1272.31519,141.49373,727.44922
5,0.033,-1252.04077,192.47148,852.71472,-1286.40637,143.09882,852.06091,-1269.26624,120.23505,831.72156,-1242.97461,103.5933,798.79059,-1214.65283,185.43185,793.11774,-1228.552,160.98325,749.66608,-1266.68237,140.06305,728.25104
6,0.042,-1247.52112,193.17247,853.38348,-1279.65002,141.97379,852.39392,-1262.69812,119.46598,832.68469,-1235.89404,104.054,799.41632,-1210.69141,187.21251,793.40063,-1221.82031,162.85202,749.25586,-1262.12817,138.06746,728.87036
7,0.05,-1241.48938,192.60628,852.32648,-1276.53674,142.22258,852.6264,-1256.21704,117.80571,834.7099,-1228.54041,104.67689,799.90155,-1204.54749,187.5244,792.95929,-1216.78491,161.52127,749.7027,-1257.69421,137.32236,730.00537
8,0.058,-1237.13953,193.64523,852.54449,-1269.474,142.38489,852.99799,-1249.84631,118.55764,835.60602,-1221.62158,101.40702,801.35309,-1201.05505,188.18524,793.80823,-1211.06335,160.86008,748.87152,-1251.32861,136.26895,729.25879
9,0.067,-1231.19775,192.97137,852.79425,-1261.35852,141.51311,853.69806,-1245.52515,118.59689,834.90302,-1217.81726,103.54802,801.46851,-1194.63977,187.11537,793.4505,-1205.98914,160.3284,749.91418,-1243.92871,134.65814,729.89642
10,0.075,-1225.19141,193.29047,852.2251,-1258.927,142.77312,852.84491,-1238.67859,119.32898,836.34583,-1211.94897,103.41362,801.65625,-1188.67139,187.04662,793.75696,-1199.82373,160.50954,749.21118,-1238.32092,133.56938,729.87671
