Frame#,Time,R.Shank.x,R.Shank.y,R.Shank.z,R.Ankle.x,R.Ankle.y,R.Ankle.z,R.Ankle.Medial.x,R.Ankle.Medial.y,R.Ankle.Medial.z
1,0,318.05902,-88.83846,268.30801,215.80368,-116.40182,75.94449,240.13506,-29.97861,81.73524
2,0.008,318.901,-88.78706,268.46472,216.82976,-115.63168,76.11551,240.13506,-29.97861,81.73524
3,0.017,318.05902,-88.83846,268.30801,217.04802,-115.80226,75.85052,240.13506,-29.97861,81.73524
4,0.025,318.05902,-88.83846,268.30801,217.04802,-115.80226,75.85052,240.13506,-29.97861,81.73524
5,0.033,318.05902,-88.83846,268.30801,216.20711,-114.99707,75.83121,240.13506,-29.97861,81.73524
6,0.042,318.05902,-88.83846,268.30801,216.82976,-115.63168,76.11551,240.13506,-29.97861,81.73524
7,0.05,317.68365,-89.38224,268.32559,216.42239,-116.11111,76.00594,240.13506,-29.97861,81.73524
8,0.058,317.68365,-89.38224,268.32559,216.64061,-116.28168,75.741,240.13506,-29.97861,81.73524
9,0.067,317.68365,-89.38224,268.32559,216.64061,-116.28168,75.741,240.13506,-29.97861,81.73524
10,0.075,317.68365,-89.38224,268.32559,216.42239,-116.11111,76.00594,240.13506,-29.97861,81.73524
11,0.083,317.68365,-89.38224,268.32559,216.69164,-116.96126,75.34771,240.13506,-29.97861,81.73524
12,0.092,317.68365,-89.38224,268.32559,216.42239,-116.11111,76.00594,240.13506,-29.97861,81.73524
13,0.1,317.68365,-89.38224,268.32559,216.21092,-115.92247,76.05412,240.13506,-29.97861,81.73524
14,0.108,317.87372,-89.4971,267.52704,217.09904,-116.48187,75.45729,240.13506,-29.97861,81.73524
15,0.117,317.71329,-89.28708,267.89789,216.66759,-116.29076,75.35312,240.13506,-29.97861,81.73524
16,0.125,317.84418,-89.59234,267.95477,216.04878,-116.58143,75.29178,241.31891,-30.59878,81.41093
17,0.133,317.68365,-89.38224,268.32559,216.71864,-116.97017,74.95979,240.13506,-29.97861,81.73524
18,0.142,318.29758,-89.45705,268.36273,216.02185,-116.57239,75.6796,240.13506,-29.97861,81.73524
19,0.15,317.89871,-89.69916,267.52139,215.76498,-117.06685,75.06468,240.13506,-29.97861,81.73524
20,0.158,317.79761,-89.62608,267.71609,215.76498,-117.06685,75.06468,240.13506,-29.97861,81.73524
