Frame#,Time,R.Forearm.x,R.Forearm.y,R.Forearm.z,R.Ulna.x,R.Ulna.y,R.Ulna.z,R.Radius.x,R.Radius.y,R.Radius.z
1,0,113.42724,-30.81264,1004.71576,202.88361,-39.62209,969.61145,209.75909,65.15707,957.82025
2,0.008,113.53917,-30.85883,1005.72705,203.25473,-39.16706,969.45844,209.09732,64.02126,959.56659
3,0.017,113.35018,-31.02617,1006.59338,203.53595,-39.31792,970.97375,209.7361,63.68686,959.93793
4,0.025,113.12221,-30.96131,1006.75897,203.44952,-39.63344,973.44299,209.24413,65.27999,961.33295
5,0.033,113.23386,-31.00536,1008.45367,203.04619,-39.45452,976.27209,209.64546,64.53121,962.73724
6,0.042,113.0646,-30.82256,1008.90704,203.46089,-39.47286,975.42755,208.57561,66.46254,964.48218
7,0.05,113.20892,-30.64132,1011.01105,203.49879,-38.89429,977.3736,208.57703,67.0348,966.3302
8,0.058,113.07652,-30.46145,1012.80853,203.4926,-38.61572,979.01764,209.87648,64.96577,967.51849
9,0.067,113.02661,-30.5931,1013.61597,203.7674,-38.60282,980.50647,208.91086,66.05202,969.48535
10,0.075,113.55595,-31.2422,1014.0343,204.42494,-39.13202,981.68176,209.31432,65.43388,970.3938
11,0.083,113.77454,-32.03498,1014.85223,204.4675,-38.95444,982.77759,209.33597,66.08829,972.5191
12,0.092,113.87748,-31.43645,1016.33148,204.15169,-38.92214,985.46075,210.50148,65.73317,974.96808
13,0.1,113.48186,-31.75392,1018.05377,203.59174,-39.41006,987.50092,210.79482,65.48904,975.38025
14,0.108,113.31294,-31.92482,1019.48895,203.71375,-39.09937,987.58411,209.99657,64.33314,977.86169
15,0.117,113.90114,-31.76518,1020.56494,203.76505,-38.92393,988.21912,210.29219,65.92289,979.75684
16,0.125,114.12967,-31.92112,1021.4007,204.6228,-39.49635,989.82062,211.08743,66.02491,981.93976
17,0.133,114.45097,-32.33031,1022.39423,205.65762,-40.64449,992.40375,210.50362,66.38493,982.40778
18,0.142,114.32877,-32.46381,1023.54089,205.21378,-40.52948,993.06848,212.22375,65.93178,984.08887
19,0.15,113.92188,-32.93747,1024.97937,204.43719,-40.29664,994.39301,211.65221,64.01686,985.44403
20,0.158,113.86124,-33.74407,1026.4718,204.57953,-40.17901,995.54407,211.22803,64.46274,986.84845
21,0.167,113.83395,-33.57962,1027.41479,205.07716,-39.94426,997.1684,210.95435,64.09182,988.58551
22,0.175,113.2068,-32.78188,1028.64197,205.00002,-40.07533,998.41418,212.0773,63.15753,989.76215
23,0.183,113.23789,-32.98046,1028.96606,204.93915,-40.91891,1000.42938,212.70758,62.58735,990.49335
24,0.192,113.29134,-32.99944,1029.94897,204.8176,-41.03842,1001.48907,212.14638,63.41385,991.30396
25,0.2,113.77014,-33.40167,1031.12805,205.77052,-41.11214,1003.60046,211.69714,62.77508,992.37665
26,0.208,113.41166,-33.9472,1032.26587,205.54811,-41.08652,1004.40381,211.94057,60.9743,994.53339
27,0.217,112.58206,-34.60623,1033.86841,205.26118,-41.32727,1005.12762,212.74698,61.94543,995.95856
28,0.225,112.50333,-34.09264,1034.36328,205.29283,-40.60987,1006.32629,212.16519,62.43486,997.20587
29,0.233,112.427,-34.9337,1035.03809,205.5434,-40.76383,1006.81354,212.99612,62.91573,999.06165
30,0.242,112.98505,-34.5411,1035.67334,205.60847,-42.38023,1010.31268,212.79745,61.88063,999.88281
31,0.25,112.90976,-35.0451,1036.97034,205.32695,-42.22871,1010.46576,213.0574,61.188,1000.77618
32,0.258,113.19698,-35.00418,1039.12988,205.20932,-42.38352,1011.84418,212.78493,60.67387,1003.15851
33,0.267,112.96177,-35.53569,1039.68188,204.13379,-41.89888,1010.40729,215.45479,60.04259,1006.27551
34,0.275,113.24397,-36.9453,1040.1438,204.0533,-42.35961,1011.0976,213.20627,60.69827,1006.34186
35,0.283,112.9556,-36.95024,1041.99158,204.93491,-44.28111,1012.99164,214.53532,60.49603,1007.4704
36,0.292,113.23709,-37.10979,1042.37402,204.60051,-43.92305,1013.72955,214.73851,60.36789,1009.21637
37,0.3,113.01878,-36.96278,1043.54517,204.38588,-43.44307,1016.073,215.20839,59.17363,1010.8374
38,0.308,112.50977,-38.16218,1044.58325,205.31555,-43.7488,1017.12665,215.12689,59.22538,1012.55737
39,0.317,112.54672,-38.27765,1045.46802,205.11047,-45.03409,1017.74164,214.707,58.92864,1012.82971
40,0.325,112.64345,-38.35614,1046.68103,204.57692,-44.91722,1018.33588,214.7075,59.25087,1013.58655
41,0.333,112.57893,-38.1936,1047.34863,205.08215,-46.39627,1020.32135,214.58534,59.51124,1014.46033
42,0.342,112.7328,-38.17833,1048.25745,204.86807,-46.14955,1021.45935,214.70903,59.34727,1015.15546
43,0.35,112.38083,-38.05215,1048.86963,205.00047,-45.99117,1022.57715,214.42967,58.42665,1016.84967
44,0.358,111.96136,-38.0514,1050.4165,205.14493,-46.86317,1024.31409,214.50288,58.14585,1017.7699
45,0.367,112.14323,-38.36349,1051.58398,205.9254,-46.9596,1026.17517,214.49559,57.89875,1018.25842
46,0.375,112.40739,-38.3581,1052.01221,205.77634,-46.53681,1026.875,214.19734,58.57683,1019.13586
47,0.383,112.65171,-38.59897,1052.92944,205.36443,-46.71109,1028.31274,216.91017,57.14909,1022.46985
48,0.392,112.72491,-38.36554,1053.67529,205.39111,-47.00872,1029.40002,215.69998,56.4138,1023.83997
49,0.4,112.13038,-38.52375,1055.05566,204.7151,-45.6781,1029.96204,214.30849,57.6662,1025.08923
50,0.408,112.63295,-39.33572,1056.32336,204.90018,-48.38844,1032.90894,213.66879,56.60832,1026.00366
51,0.417,112.60963,-39.71358,1057.58472,205.54381,-48.84109,1034.12427,215.68346,57.23642,1029.47205
52,0.425,112.69015,-40.27747,1058.2406,205.23245,-48.93158,1035.71472,216.07777,56.0394,1032.20056
53,0.433,112.65454,-40.88221,1059.61169,205.3992,-48.91868,1036.77368,215.95511,54.93494,1032.64453
54,0.442,112.3742,-41.62966,1060.59216,205.75499,-49.50047,1037.20532,215.20906,54.35971,1033.61487
55,0.45,112.47512,-42.30267,1061.05859,205.90823,-49.60691,1038.91724,215.42572,55.06468,1035.16309
56,0.458,112.59419,-43.66872,1062.92639,205.80444,-49.56196,1040.7572,216.22124,54.77895,1038.04297
57,0.467,112.29704,-43.68866,1063.99658,205.13669,-51.30458,1042.25183,218.19946,52.43074,1039.58337
58,0.475,111.8331,-42.7492,1065.39514,205.56526,-51.76905,1043.45337,218.65062,51.45321,1040.62207
59,0.483,112.0005,-43.67801,1066.66296,205.40407,-53.25126,1044.68701,216.27507,51.70852,1039.78699
60,0.492,111.84631,-43.73851,1067.10657,205.50888,-52.92132,1045.97754,216.12503,52.00084,1040.78235
61,0.5,112.00922,-43.96508,1068.59875,205.45171,-52.89948,1048.25281,215.19362,52.4026,1043.85632
62,0.508,112.15005,-43.9495,1069.84509,205.16092,-53.85545,1052.25952,215.90924,51.33394,1045.05981
63,0.517,111.96558,-43.6517,1070.89954,206.06508,-54.45367,1050.729,216.68066,50.54066,1045.26599
64,0.525,111.63254,-43.70316,1072.18958,205.79756,-54.97503,1052.29797,217.21768,50.10819,1046.42834
65,0.533,111.68404,-44.81667,1073.30908,206.47162,-54.94106,1053.6427,216.98611,51.12373,1048.8147
66,0.542,111.84678,-45.78099,1073.89343,206.21835,-55.43211,1055.0708,216.69405,48.69168,1051.10779
67,0.55,111.91729,-45.85479,1074.89746,206.34576,-55.49427,1056.12146,216.74088,49.16763,1051.79358
68,0.558,112.04947,-47.20488,1076.0083,206.83165,-56.25769,1058.43054,217.1161,47.77042,1053.34912
69,0.567,111.74359,-47.51529,1076.81543,206.15193,-57.40894,1059.69373,217.03865,47.53853,1056.80042
70,0.575,111.23845,-48.88609,1078.48633,205.49959,-57.94755,1061.37073,216.62344,48.08949,1058.39185
71,0.583,111.58868,-49.15712,1079.58521,205.40633,-58.97269,1062.32129,216.32352,46.92578,1059.85461
72,0.592,111.5288,-49.85436,1080.44873,205.28362,-59.34181,1063.23218,216.70656,43.70622,1060.8833
73,0.6,111.32079,-51.08921,1081.91492,205.47937,-61.45937,1064.49683,218.23181,44.90474,1064.06152
