Frame#,Time,C7.x,C7.y,C7.z,R.Shoulder.x,R.Shoulder.y,R.Shoulder.z,L.Shoulder.x,L.Shoulder.y,L.Shoulder.z
1,0,-327.26212,45.42267,1087.21191,-237.49219,-100.9002,1073.58508,-263.40311,240.42725,1055.06604
2,0.008,-326.78827,45.19357,1087.12744,-237.49219,-100.9002,1073.58508,-263.40311,240.42725,1055.06604
3,0.017,-326.50879,45.00521,1087.25122,-237.49219,-100.9002,1073.58508,-263.40674,240.25456,1055.28418
4,0.025,-326.13535,44.64381,1087.29993,-238.18445,-100.98887,1073.59937,-263.38943,240.07092,1055.17383
5,0.033,-326.15799,44.45077,1087.19836,-238.18445,-100.98887,1073.59937,-263.26099,240.34128,1055.48779
6,0.042,-326.15799,44.45077,1087.19836,-237.05507,-100.74988,1073.32605,-263.26099,240.34128,1055.48779
7,0.05,-326.15799,44.45077,1087.19836,-238.18445,-100.98887,1073.59937,-263.26099,240.34128,1055.48779
8,0.058,-326.15799,44.45077,1087.19836,-237.89247,-99.77932,1073.56812,-263.26099,240.34128,1055.48779
9,0.067,-325.66202,44.22254,1087.17761,-237.50494,-99.98949,1073.43347,-263.24371,240.15761,1055.37744
10,0.075,-325.66202,44.22254,1087.17761,-237.80403,-99.3127,1074.38391,-263.26297,239.82042,1055.49561
11,0.083,-325.66202,44.22254,1087.17761,-237.82919,-99.44846,1074.72717,-263.26297,239.82042,1055.49561
12,0.092,-325.56598,44.01702,1087.44543,-237.8669,-98.92691,1075.17224,-263.51044,239.72643,1055.39282
13,0.1,-325.25226,43.83961,1087.53101,-237.8669,-98.92691,1075.17224,-263.14777,240.29683,1055.27441
14,0.108,-325.56598,44.01702,1087.44543,-237.8669,-98.92691,1075.17224,-263.14777,240.29683,1055.27441
15,0.117,-325.25226,43.83961,1087.53101,-237.8669,-98.92691,1075.17224,-263.14777,240.29683,1055.27441
16,0.125,-325.25226,43.83961,1087.53101,-237.8669,-98.92691,1075.17224,-263.21066,239.72107,1055.2854
17,0.133,-325.25226,43.83961,1087.53101,-237.8669,-98.92691,1075.17224,-263.21066,239.72107,1055.2854
18,0.142,-325.25226,43.83961,1087.53101,-237.82919,-99.44846,1074.72717,-263.21066,239.72107,1055.2854
19,0.15,-325.25226,43.83961,1087.53101,-237.8669,-98.92691,1075.17224,-263.03384,239.69257,1055.29285
20,0.158,-325.25226,43.83961,1087.53101,-238.13622,-98.84498,1075.40918,-262.90366,240.21548,1055.34131
21,0.167,-325.25226,43.83961,1087.53101,-238.13622,-98.84498,1075.40918,-262.90366,240.21548,1055.34131
22,0.175,-325.25226,43.83961,1087.53101,-238.13622,-98.84498,1075.40918,-262.90366,240.21548,1055.34131
23,0.183,-325.25226,43.83961,1087.53101,-238.13622,-98.84498,1075.40918,-262.74506,240.20493,1055.47815
24,0.192,-325.25226,43.83961,1087.53101,-238.51323,-98.57658,1075.39673,-262.77023,239.81255,1055.36011
25,0.2,-325.25226,43.83961,1087.53101,-238.51323,-98.57658,1075.39673,-262.77023,239.81255,1055.36011
26,0.208,-325.25226,43.83961,1087.53101,-238.51323,-98.57658,1075.39673,-262.57111,239.60475,1055.49084
27,0.217,-325.25226,43.83961,1087.53101,-238.51323,-98.57658,1075.39673,-262.56348,240.35902,1055.36365
28,0.225,-325.25226,43.83961,1087.53101,-238.51323,-98.57658,1075.39673,-262.50827,240.18063,1055.47986
29,0.233,-324.91913,43.83288,1087.41516,-238.51323,-98.57658,1075.39673,-262.50827,240.18063,1055.47986
30,0.242,-325.25226,43.83961,1087.53101,-238.51323,-98.57658,1075.39673,-262.24884,240.31091,1055.55029
31,0.25,-324.91913,43.83288,1087.41516,-238.51323,-98.57658,1075.39673,-262.28653,240.12746,1055.6792
32,0.258,-325.25226,43.83961,1087.53101,-238.33937,-98.3048,1075.67932,-262.28653,240.12746,1055.6792
33,0.267,-325.25226,43.83961,1087.53101,-238.46832,-97.84617,1075.82898,-262.12808,240.3387,1055.49207
34,0.275,-324.91913,43.83288,1087.41516,-239.35112,-98.24898,1075.97021,-262.12808,240.3387,1055.49207
35,0.283,-325.25226,43.83961,1087.53101,-238.46832,-97.84617,1075.82898,-262.24884,240.31091,1055.55029
36,0.292,-324.97339,44.35443,1087.49597,-238.46832,-97.84617,1075.82898,-262.24884,240.31091,1055.55029
37,0.3,-324.64026,44.34766,1087.38025,-239.35112,-98.24898,1075.97021,-262.28653,240.12746,1055.6792
38,0.308,-324.89111,44.007,1087.50452,-238.46832,-97.84617,1075.82898,-262.28653,240.12746,1055.6792
39,0.317,-325.22424,44.01372,1087.62024,-239.35112,-98.24898,1075.97021,-262.21848,240.05278,1055.77417
40,0.325,-325.22424,44.01372,1087.62024,-238.46832,-97.84617,1075.82898,-262.18082,240.23624,1055.64526
41,0.333,-324.97275,43.65131,1087.65466,-238.46832,-97.84617,1075.82898,-262.12808,240.3387,1055.49207
42,0.342,-325.25226,43.83961,1087.53101,-238.46832,-97.84617,1075.82898,-262.06006,240.26402,1055.58704
43,0.35,-324.65912,43.4744,1087.74048,-238.46832,-97.84617,1075.82898,-262.09775,240.08057,1055.71594
44,0.358,-324.72183,43.99203,1087.5304,-238.46832,-97.84617,1075.82898,-262.01154,240.15955,1055.86597
45,0.367,-324.38019,43.98926,1087.70544,-239.35112,-98.24898,1075.97021,-262.01154,240.15955,1055.86597
46,0.375,-324.9447,43.82542,1087.74402,-238.29088,-97.90665,1076.3429,-262.13229,240.13176,1055.92432
47,0.383,-324.45969,43.68779,1087.72156,-237.9184,-96.99239,1075.85132,-261.85526,240.28915,1055.78894
48,0.392,-324.45969,43.68779,1087.72156,-237.9184,-96.99239,1075.85132,-262.0946,240.31522,1055.79529
49,0.4,-324.6311,43.64853,1087.82971,-237.74092,-97.05295,1076.36523,-262.01154,240.15955,1055.86597
50,0.408,-324.45969,43.68779,1087.72156,-237.74092,-97.05295,1076.36523,-261.89291,240.1057,1055.91785
51,0.417,-324.6311,43.64853,1087.82971,-238.29088,-97.90665,1076.3429,-261.89291,240.1057,1055.91785
52,0.425,-324.20877,44.02848,1087.59729,-238.57578,-97.85799,1076.72278,-261.89291,240.1057,1055.91785
53,0.433,-323.9064,43.75979,1087.62097,-238.57578,-97.85799,1076.72278,-261.78625,240.07979,1056.17456
54,0.442,-323.9064,43.75979,1087.62097,-239.45833,-98.2604,1076.86365,-261.78625,240.07979,1056.17456
55,0.45,-324.15747,43.41903,1087.74536,-238.57578,-97.85799,1076.72278,-261.37262,240.02002,1056.5575
56,0.458,-324.15747,43.41903,1087.74536,-238.57578,-97.85799,1076.72278,-261.37262,240.02002,1056.5575
57,0.467,-324.15747,43.41903,1087.74536,-238.57578,-97.85799,1076.72278,-261.42294,239.64017,1056.62744
58,0.475,-324.12006,42.87708,1087.74683,-238.57578,-97.85799,1076.72278,-261.45682,239.25186,1056.57227
59,0.483,-323.94855,42.91632,1087.63855,-238.57578,-97.85799,1076.72278,-261.1243,238.87688,1056.78528
60,0.492,-323.94855,42.91632,1087.63855,-238.57578,-97.85799,1076.72278,-261.1597,239.22504,1056.90662
61,0.5,-324.12006,42.87708,1087.74683,-238.66267,-98.11647,1076.57532,-261.10934,239.60495,1056.83655
62,0.508,-324.12006,42.87708,1087.74683,-238.45636,-97.38761,1077.94238,-261.10934,239.60495,1056.83655
63,0.517,-324.12006,42.87708,1087.74683,-238.26518,-97.97034,1077.78503,-261.1597,239.22504,1056.90662
64,0.525,-324.12006,42.87708,1087.74683,-238.80168,-97.00405,1078.44568,-261.19357,238.83667,1056.85132
65,0.533,-324.12006,42.87708,1087.74683,-238.80168,-97.00405,1078.44568,-261.19357,238.83667,1056.85132
66,0.542,-324.12006,42.87708,1087.74683,-239.09535,-97.4485,1078.28003,-261.19357,238.83667,1056.85132
67,0.55,-324.12006,42.87708,1087.74683,-238.75957,-96.33768,1078.96033,-261.1597,239.22504,1056.90662
68,0.558,-324.12006,42.87708,1087.74683,-238.75957,-96.33768,1078.96033,-261.1597,239.22504,1056.90662
69,0.567,-324.12006,42.87708,1087.74683,-239.10043,-96.08117,1078.70068,-261.1597,239.22504,1056.90662
70,0.575,-324.12006,42.87708,1087.74683,-239.09535,-97.4485,1078.28003,-261.19357,238.83667,1056.85132
71,0.583,-324.12006,42.87708,1087.74683,-240.71545,-96.93954,1079.10754,-261.19357,238.83667,1056.85132
72,0.592,-324.12006,42.87708,1087.74683,-241.24727,-96.46804,1078.75146,-261.19357,238.83667,1056.85132
73,0.6,-324.12006,42.87708,1087.74683,-240.21597,-97.45764,1077.50842,-261.0314,238.6162,1056.87134
74,0.608,-324.12006,42.87708,1087.74683,-241.13107,-96.96365,1079.29028,-261.01169,238.5576,1056.94678
75,0.617,-324.12006,42.87708,1087.74683,-241.21156,-97.10082,1079.71472,-260.97784,238.94601,1057.00195
76,0.625,-324.12006,42.87708,1087.74683,-241.13107,-96.96365,1079.29028,-261.0314,238.6162,1056.87134
77,0.633,-324.12006,42.87708,1087.74683,-241.21156,-97.10082,1079.71472,-261.01169,238.5576,1056.94678
78,0.642,-324.12006,42.87708,1087.74683,-241.21156,-97.10082,1079.71472,-261.01169,238.5576,1056.94678
79,0.65,-324.12006,42.87708,1087.74683,-241.21156,-97.10082,1079.71472,-261.01169,238.5576,1056.94678
80,0.658,-324.12006,42.87708,1087.74683,-241.21156,-97.10082,1079.71472,-261.01169,238.5576,1056.94678
81,0.667,-324.12006,42.87708,1087.74683,-241.21156,-97.10082,1079.71472,-261.01169,238.5576,1056.94678
82,0.675,-324.12006,42.87708,1087.74683,-241.21156,-97.10082,1079.71472,-261.15366,238.60582,1057.20972
83,0.683,-324.12006,42.87708,1087.74683,-241.21156,-97.10082,1079.71472,-261.15366,238.60582,1057.20972
84,0.692,-324.12006,42.87708,1087.74683,-241.60603,-96.8819,1079.9231,-261.31848,238.48465,1057.33374
85,0.7,-323.94855,42.91632,1087.63855,-241.60603,-96.8819,1079.9231,-261.31848,238.48465,1057.33374
86,0.708,-324.12006,42.87708,1087.74683,-241.60603,-96.8819,1079.9231,-261.31848,238.48465,1057.33374
87,0.717,-324.12006,42.87708,1087.74683,-241.60603,-96.8819,1079.9231,-260.41068,239.23734,1057.10559
88,0.725,-324.12006,42.87708,1087.74683,-241.90941,-96.31036,1079.92957,-260.24576,239.44679,1057.40649
89,0.733,-324.12006,42.87708,1087.74683,-242.30748,-95.99434,1079.84448,-260.27972,239.05841,1057.35132
90,0.742,-324.12006,42.87708,1087.74683,-242.57881,-96.01862,1080.19189,-260.22733,239.11812,1057.42651
91,0.75,-324.12006,42.87708,1087.74683,-242.57881,-96.01862,1080.19189,-260.18301,238.87927,1057.63391
92,0.758,-324.12006,42.87708,1087.74683,-242.57881,-96.01862,1080.19189,-260.51028,238.7655,1057.58704
93,0.767,-324.12006,42.87708,1087.74683,-242.57881,-96.01862,1080.19189,-260.36603,238.7175,1057.62659
94,0.775,-324.12006,42.87708,1087.74683,-242.57881,-96.01862,1080.19189,-260.48718,238.6259,1057.70544
95,0.783,-324.12006,42.87708,1087.74683,-242.57881,-96.01862,1080.19189,-260.45328,239.01433,1057.76062
96,0.792,-324.12006,42.87708,1087.74683,-242.57881,-96.01862,1080.19189,-260.62759,238.48656,1057.61609
97,0.8,-324.12006,42.87708,1087.74683,-242.95895,-95.75162,1080.1687,-260.26624,238.19191,1057.53308
98,0.808,-324.12006,42.87708,1087.74683,-242.95895,-95.75162,1080.1687,-259.92496,238.16479,1057.73145
99,0.817,-324.12006,42.87708,1087.74683,-242.95895,-95.75162,1080.1687,-259.95999,238.08128,1057.60815
100,0.825,-324.12006,42.87708,1087.74683,-243.09192,-95.47917,1079.85718,-260.08563,238.12865,1057.98682
101,0.833,-324.12006,42.87708,1087.74683,-243.22067,-95.96451,1079.54883,-260.02737,238.09921,1057.86133
102,0.842,-324.12006,42.87708,1087.74683,-243.22067,-95.96451,1079.54883,-260.06241,238.01572,1057.73804
103,0.85,-324.12006,42.87708,1087.74683,-245.11234,-96.32224,1080.48621,-260.02737,238.09921,1057.86133
104,0.858,-324.12006,42.87708,1087.74683,-243.83018,-95.90164,1079.96997,-259.97522,238.3158,1058.31409
105,0.867,-324.10443,43.2319,1087.83569,-245.11234,-96.32224,1080.48621,-260.0506,238.21216,1058.10999
106,0.875,-324.10443,43.2319,1087.83569,-244.59152,-95.25467,1079.46301,-259.94818,238.27774,1057.9801
107,0.883,-324.10443,43.2319,1087.83569,-244.59152,-95.25467,1079.46301,-259.86731,238.37367,1058.11743
108,0.892,-324.12006,42.87708,1087.74683,-244.59152,-95.25467,1079.46301,-259.41925,238.20427,1058.36926
109,0.9,-324.12006,42.87708,1087.74683,-244.59152,-95.25467,1079.46301,-259.25885,238.21893,1058.32153
110,0.908,-324.10443,43.2319,1087.83569,-245.62753,-96.53197,1079.4231,-258.98196,238.1705,1058.4469
111,0.917,-324.10443,43.2319,1087.83569,-246.66371,-97.80838,1079.38379,-258.9512,238.22108,1058.57935
112,0.925,-324.12006,42.87708,1087.74683,-246.66371,-97.80838,1079.38379,-258.81714,238.09259,1058.86694
113,0.933,-324.10443,43.2319,1087.83569,-246.66371,-97.80838,1079.38379,-258.65665,238.04008,1058.90979
114,0.942,-324.12006,42.87708,1087.74683,-247.24187,-97.61798,1079.43152,-258.55896,237.93658,1059.16052
115,0.95,-324.12006,42.87708,1087.74683,-247.24187,-97.61798,1079.43152,-258.4357,237.93604,1058.9353
116,0.958,-324.10443,43.2319,1087.83569,-247.24187,-97.61798,1079.43152,-258.4357,237.93604,1058.9353
117,0.967,-324.10443,43.2319,1087.83569,-247.24187,-97.61798,1079.43152,-258.55896,237.93658,1059.16052
118,0.975,-324.57806,43.46138,1087.92017,-247.24187,-97.61798,1079.43152,-258.43188,238.04736,1059.51733
119,0.983,-324.67923,43.43941,1088.16956,-247.08243,-97.27448,1080.48669,-258.43188,238.04736,1059.51733
120,0.992,-324.47253,43.36177,1088.42285,-248.99796,-98.22656,1081.1825,-258.46002,237.8625,1059.30457
121,1,-324.47253,43.36177,1088.42285,-249.39627,-97.91179,1081.09766,-258.06067,238.36684,1059.56506
122,1.008,-324.47253,43.36177,1088.42285,-249.84863,-97.4634,1080.82849,-258.15421,238.35777,1059.21545
123,1.017,-324.47253,43.36177,1088.42285,-249.84863,-97.4634,1080.82849,-258.37991,238.16281,1059.31738
124,1.025,-324.26474,43.73995,1088.53101,-250.24321,-97.24487,1081.03662,-257.86658,238.29567,1059.52209
125,1.033,-324.26474,43.73995,1088.53101,-249.26639,-94.76981,1080.98901,-257.82648,238.1312,1059.52954
126,1.042,-324.26474,43.73995,1088.53101,-250.24321,-97.24487,1081.03662,-257.80054,237.99113,1059.69336
127,1.05,-324.26474,43.73995,1088.53101,-249.50754,-95.40106,1081.04956,-257.80054,237.99113,1059.69336
128,1.058,-324.16449,43.5415,1088.69666,-249.57526,-95.46999,1081.39136,-257.4841,238.21898,1059.87451
129,1.067,-324.26474,43.73995,1088.53101,-249.69072,-97.49892,1081.0592,-257.4841,238.21898,1059.87451
130,1.075,-324.26474,43.73995,1088.53101,-249.56834,-97.03677,1081.0675,-257.4841,238.21898,1059.87451
131,1.083,-324.26474,43.73995,1088.53101,-250.31337,-97.19977,1081.33459,-257.50317,238.05501,1059.99036
132,1.092,-324.03143,43.29876,1088.63879,-250.31337,-97.19977,1081.33459,-257.36847,238.15735,1059.92358
133,1.1,-323.94247,43.01325,1088.8313,-250.31337,-97.19977,1081.33459,-257.36847,238.15735,1059.92358
134,1.108,-323.99042,43.59069,1088.5166,-250.26376,-98.46003,1080.85718,-257.36847,238.15735,1059.92358
135,1.117,-323.8902,43.39223,1088.68225,-250.07201,-98.09782,1081.30188,-257.34937,238.3213,1059.80786
136,1.125,-323.01343,44.71145,1089.00732,-250.47166,-97.80162,1081.56921,-257.4841,238.21898,1059.87451
137,1.133,-323.8902,43.39223,1088.68225,-250.21524,-98.40839,1081.46082,-257.4841,238.21898,1059.87451
138,1.142,-323.8902,43.39223,1088.68225,-250.54317,-98.10702,1081.724,-257.36847,238.15735,1059.92358
139,1.15,-323.87274,42.84723,1089.052,-251.79953,-98.05324,1081.82507,-257.27914,237.91162,1060.14661
140,1.158,-323.50928,43.76316,1089.46436,-251.85229,-97.74491,1081.41589,-257.14441,238.01395,1060.07996
141,1.167,-322.69427,44.32889,1089.28955,-251.85088,-97.76765,1081.71643,-257.14441,238.01395,1060.07996
142,1.175,-323.81241,43.27691,1088.87256,-252.52243,-98.12597,1082.06921,-257.08209,237.95474,1060.14294
143,1.183,-323.81241,43.27691,1088.87256,-253.21831,-98.11876,1082.15417,-256.79239,237.90637,1060.26392
144,1.192,-323.81241,43.27691,1088.87256,-252.99481,-97.6712,1081.88623,-256.63995,237.86717,1060.50964
145,1.2,-322.83557,44.39763,1089.36316,-252.38451,-98.3772,1082.47839,-256.63995,237.86717,1060.50964
146,1.208,-322.7189,44.44179,1089.5531,-253.08031,-98.36996,1082.56335,-256.63995,237.86717,1060.50964
147,1.217,-322.84659,44.52256,1089.59265,-252.42563,-98.97034,1081.73889,-256.63995,237.86717,1060.50964
148,1.225,-323.81241,43.27691,1088.87256,-253.41183,-98.63419,1082.10352,-256.63995,237.86717,1060.50964
149,1.233,-322.58649,43.99526,1088.93945,-253.36763,-99.24838,1082.65344,-256.63995,237.86717,1060.50964
150,1.242,-322.69427,44.32889,1089.28955,-253.36763,-99.24838,1082.65344,-256.41641,238.06909,1060.49329
151,1.25,-322.69427,44.32889,1089.28955,-253.19304,-99.58687,1083.01318,-256.15979,238.00546,1060.60388
152,1.258,-322.69427,44.32889,1089.28955,-253.50389,-99.40653,1083.77051,-256.15979,238.00546,1060.60388
153,1.267,-322.14502,44.40597,1088.99841,-253.63956,-99.74691,1083.70178,-256.15979,238.00546,1060.60388
154,1.275,-322.38208,44.66279,1089.32092,-253.79022,-100.28674,1083.86072,-256.15979,238.00546,1060.60388
155,1.283,-322.3136,44.8306,1089.50012,-253.79022,-100.28674,1083.86072,-256.15979,238.00546,1060.60388
156,1.292,-322.3136,44.8306,1089.50012,-253.79022,-100.28674,1083.86072,-255.46516,238.10107,1060.73328
157,1.3,-323.07999,44.38714,1089.34888,-253.79022,-100.28674,1083.86072,-255.3521,238.04376,1060.77905
158,1.308,-323.07999,44.38714,1089.34888,-253.91034,-100.42867,1083.56445,-255.3521,238.04376,1060.77905
159,1.317,-322.3136,44.8306,1089.50012,-253.28703,-97.69194,1082.88306,-255.3521,238.04376,1060.77905
160,1.325,-322.5014,44.91812,1089.53796,-253.28703,-97.69194,1082.88306,-255.3521,238.04376,1060.77905
161,1.333,-322.5014,44.91812,1089.53796,-253.24457,-97.72442,1082.28699,-255.1693,237.703,1060.87891
162,1.342,-322.5014,44.91812,1089.53796,-252.9651,-97.77232,1081.82971,-255.1693,237.703,1060.87891
163,1.35,-322.5014,44.91812,1089.53796,-252.9651,-97.77232,1081.82971,-255.1693,237.703,1060.87891
164,1.358,-322.3136,44.8306,1089.50012,-252.9651,-97.77232,1081.82971,-254.99956,237.49005,1060.89478
165,1.367,-322.5014,44.91812,1089.53796,-253.36401,-98.32433,1081.80334,-254.99956,237.49005,1060.89478
166,1.375,-322.3136,44.8306,1089.50012,-253.64684,-99.86639,1081.81995,-254.99956,237.49005,1060.89478
167,1.383,-322.3136,44.8306,1089.50012,-253.64684,-99.86639,1081.81995,-255.00558,237.50516,1061.0708
168,1.392,-322.3136,44.8306,1089.50012,-253.64684,-99.86639,1081.81995,-255.00558,237.50516,1061.0708
169,1.4,-322.3136,44.8306,1089.50012,-253.64684,-99.86639,1081.81995,-255.12328,237.37346,1061.19812
170,1.408,-323.07999,44.38714,1089.34888,-253.64684,-99.86639,1081.81995,-254.66585,237.09782,1061.2915
171,1.417,-322.33017,45.19789,1089.79272,-253.64684,-99.86639,1081.81995,-254.66585,237.09782,1061.2915
172,1.425,-322.33017,45.19789,1089.79272,-253.64684,-99.86639,1081.81995,-254.66585,237.09782,1061.2915
173,1.433,-322.33017,45.19789,1089.79272,-253.64684,-99.86639,1081.81995,-254.53914,236.97397,1061.23145
174,1.442,-322.33017,45.19789,1089.79272,-253.64684,-99.86639,1081.81995,-254.40594,236.94064,1061.36035
175,1.45,-322.33017,45.19789,1089.79272,-253.55772,-101.68085,1081.04651,-254.38234,237.05614,1061.4386
