Frame#,Time,R.Clavicle.x,R.Clavicle.y,R.Clavicle.z,L.Clavicle.x,L.Clavicle.y,L.Clavicle.z,R.Scapula.x,R.Scapula.y,R.Scapula.z,L.Scapula.x,L.Scapula.y,L.Scapula.z,R.Scap.Inf.x,R.Scap.Inf.y,R.Scap.Inf.z
1,0,174.99214,-117.45892,1336.21094,197.67621,30.19054,1355.54724,47.09883,-151.85622,1295.95923,50.85555,84.24155,1334.54248,18.04206,-111.62746,1226.95471
2,0.008,174.99214,-117.45892,1336.21094,197.67621,30.19054,1355.54724,47.09883,-151.85622,1295.95923,50.85555,84.24155,1334.54248,18.14621,-111.43486,1226.85522
3,0.017,175.25615,-117.44422,1336.13928,200.52663,30.42208,1354.68103,47.09883,-151.85622,1295.95923,50.85555,84.24155,1334.54248,18.26239,-111.74336,1227.4613
4,0.025,175.25615,-117.44422,1336.13928,202.91563,32.23174,1355.39063,47.37368,-152.05779,1296.04517,50.85555,84.24155,1334.54248,18.26239,-111.74336,1227.4613
5,0.033,175.19994,-117.63473,1336.40881,200.52663,30.42208,1354.68103,47.94,-152.02675,1296.24658,50.85555,84.24155,1334.54248,18.15828,-111.93597,1227.56079
6,0.042,175.19994,-117.63473,1336.40881,197.67621,30.19054,1355.54724,48.35493,-152.34718,1296.20349,50.95402,84.25974,1334.521,18.25522,-111.63075,1227.20569
7,0.05,175.4595,-117.36078,1336.19592,200.52663,30.42208,1354.68103,48.35493,-152.34718,1296.20349,50.85555,84.24155,1334.54248,18.46728,-111.438,1227.23767
8,0.058,175.4595,-117.36078,1336.19592,200.52663,30.42208,1354.68103,48.35493,-152.34718,1296.20349,50.95402,84.25974,1334.521,18.46728,-111.438,1227.23767
9,0.067,175.40327,-117.55128,1336.46545,200.52663,30.42208,1354.68103,48.35493,-152.34718,1296.20349,51.1166,84.03484,1334.53174,18.35937,-111.43816,1227.1062
10,0.075,175.55618,-117.76452,1336.36975,199.39191,30.30471,1355.2356,48.58733,-152.06516,1296.23022,51.61461,84.1148,1334.5708,18.46728,-111.438,1227.23767
11,0.083,175.89348,-117.52436,1336.07666,200.52663,30.42208,1354.68103,49.14685,-151.99899,1296.20044,51.61461,84.1148,1334.5708,18.46728,-111.438,1227.23767
12,0.092,175.8624,-117.72046,1335.86609,200.52663,30.42208,1354.68103,49.14685,-151.99899,1296.20044,51.79036,83.8428,1334.4436,18.98591,-111.5041,1227.10852
13,0.1,175.9001,-117.61178,1335.93884,200.52663,30.42208,1354.68103,49.14685,-151.99899,1296.20044,52.03856,83.9233,1334.58044,19.10083,-111.50014,1226.95361
14,0.108,175.95894,-117.75734,1335.78076,200.52663,30.42208,1354.68103,49.35297,-152.05014,1296.10217,52.27726,84.16283,1334.60388,19.10083,-111.50014,1226.95361
15,0.117,175.95894,-117.75734,1335.78076,202.67566,30.39791,1355.70996,49.35297,-152.05014,1296.10217,52.27726,84.16283,1334.60388,19.32419,-111.41572,1227.00146
16,0.125,176.17706,-117.7879,1335.6554,202.67566,30.39791,1355.70996,49.35297,-152.05014,1296.10217,52.38045,84.14896,1334.62158,19.32419,-111.41572,1227.00146
17,0.133,176.10397,-117.90028,1335.64307,202.67566,30.39791,1355.70996,49.35297,-152.05014,1296.10217,52.45439,84.3142,1334.72998,19.32419,-111.41572,1227.00146
18,0.142,176.27487,-117.95567,1335.54333,202.67566,30.39791,1355.70996,49.35297,-152.05014,1296.10217,52.57008,84.58248,1334.99255,19.54697,-111.35604,1227.02197
19,0.15,176.21989,-117.82603,1335.67358,202.67566,30.39791,1355.70996,49.53366,-152.16342,1296.20056,52.64641,84.62654,1334.93982,19.58335,-111.47923,1227.25317
20,0.158,176.31822,-117.68158,1335.6814,202.67566,30.39791,1355.70996,49.79237,-152.29922,1296.17065,52.64641,84.62654,1334.93982,19.52027,-111.59069,1227.14197
21,0.167,176.31822,-117.68158,1335.6814,202.67566,30.39791,1355.70996,49.79237,-152.29922,1296.17065,52.99796,84.36768,1334.97937,19.58335,-111.47923,1227.25317
22,0.175,176.31822,-117.68158,1335.6814,202.67566,30.39791,1355.70996,49.79237,-152.29922,1296.17065,53.08459,84.40533,1334.93445,19.71619,-111.24285,1227.46936
23,0.183,176.28009,-117.94156,1335.57898,202.67566,30.39791,1355.70996,49.59977,-152.01315,1296.4718,53.08459,84.40533,1334.93445,19.58335,-111.47923,1227.25317
