Frame#,Time,L.Wrist.x,L.Wrist.y,L.Wrist.z,L.Thumb.M1.x,L.Thumb.M1.y,L.Thumb.M1.z,L.Thumb.M2.x,L.Thumb.M2.y,L.Thumb.M2.z,L.Thumb.M3.x,L.Thumb.M3.y,L.Thumb.M3.z,L.Finger3.M1.x,L.Finger3.M1.y,L.Finger3.M1.z,L.Finger3.M2.x,L.Finger3.M2.y,L.Finger3.M2.z,L.Finger3.M3.x,L.Finger3.M3.y,L.Finger3.M3.z
1,0,640.45428,118.71042,1333.45886,630.26898,77.40264,1297.24719,650.82288,55.71884,1295.07495,687.94952,22.44314,1308.92981,709.16284,109.54851,1349.85583,751.08856,91.72767,1322.979,774.75543,82.38312,1281.41418
2,0.008,641.24365,120.10832,1332.75647,630.26898,77.40264,1297.24719,651.3562,55.52524,1294.67322,688.46606,23.39725,1307.88635,709.29004,109.04922,1349.74597,750.75897,91.39764,1322.78735,775.24023,81.82226,1281.07117
3,0.017,641.36609,120.05128,1332.25171,629.21466,75.70969,1296.25464,651.87415,53.17103,1294.18933,688.60498,23.63181,1307.229,709.2804,108.37427,1349.57251,750.77081,90.99616,1322.79199,775.23279,81.68947,1280.9823
4,0.025,641.0694,119.86781,1331.83813,628.92358,75.24172,1295.68787,652.09357,52.17867,1293.81982,688.87805,22.80479,1306.48926,709.41748,107.96197,1349.15344,751.07916,89.99882,1322.37585,775.4176,80.91783,1280.75305
5,0.033,640.05231,117.63526,1332.5708,628.63257,74.77376,1295.12122,652.21014,51.27702,1293.45923,688.75275,22.3486,1306.77637,709.21796,107.56646,1348.77551,751.3382,89.37656,1322.21057,775.66083,79.39481,1280.50916
6,0.042,639.84338,117.00342,1332.37866,628.70129,74.82839,1294.79187,652.07385,51.05497,1293.19641,688.27283,22.39213,1306.88928,709.16168,107.19164,1348.78845,751.36908,88.78018,1322.1554,773.86627,79.78718,1280.50769
7,0.05,639.60406,117.16263,1331.89355,628.79431,74.93072,1294.55115,651.93134,50.91299,1293.01306,687.00702,22.07683,1305.74524,709.22937,106.8283,1348.34778,751.33698,88.0104,1321.80054,774.29077,78.00578,1280.11145
8,0.058,639.60406,117.16263,1331.89355,628.84296,75.05837,1294.43542,651.93134,50.91299,1293.01306,687.08209,21.4037,1305.68408,709.06726,106.51045,1348.36658,750.86432,86.85048,1322.00574,774.23438,77.54176,1279.81775
9,0.067,639.54102,116.78898,1331.81812,628.84296,75.05837,1294.4353,651.93518,50.96498,1292.94128,686.79388,20.44358,1306.40955,709.06726,106.51045,1348.36658,750.75348,86.44404,1322.25366,773.50513,77.00328,1280.3468
10,0.075,639.64941,116.92927,1332.01147,628.82727,75.02765,1294.71252,651.60742,51.46737,1292.88489,687.11609,20.65231,1306.70093,709.11719,106.43807,1348.50952,750.85406,87.42858,1321.7583,772.92816,76.21514,1280.18115
11,0.083,639.60406,117.16263,1331.89355,628.8078,74.89556,1294.84998,651.4303,51.58387,1292.95898,687.11609,20.65231,1306.70093,708.87158,106.28275,1348.80566,750.80402,86.714,1322.28076,773.1214,76.03534,1279.70227
12,0.092,639.8042,117.18241,1332.02258,628.80811,74.78961,1295.09375,651.37109,51.696,1293.36755,687.31415,21.53635,1307.0885,709.1676,107.35744,1348.67517,750.89276,86.48716,1322.27942,772.65637,76.99856,1280.15564
13,0.1,640.92938,116.50332,1332.74976,628.88049,74.75357,1295.44458,651.31567,51.8601,1293.70435,687.97302,21.68253,1307.27588,709.02374,106.75414,1349.16858,750.93713,85.61584,1322.95142,772.67957,76.71629,1280.56104
