Frame#,Time,L.Shank.x,L.Shank.y,L.Shank.z,L.Ankle.x,L.Ankle.y,L.Ankle.z,L.Ankle.Medial.x,L.Ankle.Medial.y,L.Ankle.Medial.z
1,0,161.5184,131.07634,286.50867,92.35734,162.11128,56.3342,120.69376,81.66555,67.01397
2,0.008,161.98744,131.08479,286.8335,92.45692,161.8524,56.1104,120.69376,81.66555,67.01397
3,0.017,162.19749,130.89291,286.67865,92.57352,161.86087,56.38407,120.69376,81.66555,67.01397
4,0.025,162.31126,131.05626,286.78662,92.83971,162.40396,57.85503,120.69376,81.66555,67.01397
5,0.033,162.31126,131.05626,286.78662,92.91433,161.85606,56.35116,120.69376,81.66555,67.01397
6,0.042,162.31126,131.05626,286.78662,92.92184,161.81442,56.38881,120.9204,81.57154,66.97752
7,0.05,162.31126,131.05626,286.78662,92.74934,161.84476,56.37965,120.69376,81.66555,67.01397
8,0.058,162.43172,131.2282,286.7514,92.88257,161.51791,56.29817,120.69376,81.66555,67.01397
9,0.067,162.20241,131.01305,286.92468,92.5007,161.65408,56.20802,120.7243,81.85291,67.14813
10,0.075,161.63223,131.23973,286.61667,92.35734,162.11128,56.3342,120.52293,81.96619,67.40216
11,0.083,161.29509,131.92177,286.88376,92.35734,162.11128,56.3342,120.72732,81.8802,67.31573
12,0.092,161.30209,132.0574,286.98761,92.35734,162.11128,56.3342,120.73354,81.88219,67.51114
13,0.1,161.25969,132.21805,287.09827,92.35734,162.11128,56.3342,120.78279,82.28728,67.72643
14,0.108,161.17165,132.09744,287.10495,92.32104,161.88249,56.225,120.78279,82.28728,67.72643
15,0.117,161.11368,132.45555,287.09152,92.32104,161.88249,56.225,120.78279,82.28728,67.72643
16,0.125,160.99983,132.29208,286.98352,92.32104,161.88249,56.225,120.60085,82.0902,67.7009
17,0.133,160.9344,132.11494,287.08115,92.32104,161.88249,56.225,120.60699,82.08278,67.48788
18,0.142,160.9344,132.11494,287.08115,92.32104,161.88249,56.225,120.60085,82.0902,67.7009
19,0.15,161.06993,132.08479,287.11273,92.32104,161.88249,56.225,120.59783,82.06286,67.53331
20,0.158,161.06993,132.08479,287.11273,92.32104,161.88249,56.225,120.51991,81.93888,67.23457
21,0.167,161.06993,132.08479,287.11273,92.32104,161.88249,56.225,120.90807,82.03067,67.02554
22,0.175,161.06993,132.08479,287.11273,92.32104,161.88249,56.225,120.90807,82.03067,67.02554
23,0.183,161.14584,132.05458,286.99026,92.32104,161.88249,56.225,120.90807,82.03067,67.02554
24,0.192,161.13371,131.90381,286.87445,92.27821,161.83063,56.36207,120.87752,81.84328,66.89138
25,0.2,161.289,131.54691,286.81525,92.31001,161.74341,56.43481,120.87752,81.84328,66.89138
26,0.208,161.72205,130.97385,286.67493,92.75203,161.60315,56.14455,120.87752,81.84328,66.89138
27,0.217,161.87364,130.92143,286.72552,92.87496,161.5696,56.2542,120.87752,81.84328,66.89138
28,0.225,162.20241,131.01305,286.92468,93.04795,161.53886,56.26858,121.1776,81.80582,66.70641
29,0.233,162.32288,131.18498,286.88947,93.04795,161.53886,56.26858,121.32197,81.74306,66.56222
30,0.242,162.43172,131.2282,286.7514,93.04795,161.53886,56.26858,121.13474,81.93663,66.9891
31,0.25,162.32288,131.18498,286.88947,93.04795,161.53886,56.26858,121.26184,81.89535,67.18732
32,0.258,162.43172,131.2282,286.7514,93.04795,161.53886,56.26858,121.21883,82.05323,67.07482
33,0.267,162.32288,131.18498,286.88947,93.04283,161.47418,56.50613,121.44173,81.85282,67.28828
34,0.275,162.26566,131.47191,287.11459,92.6953,161.79805,56.27119,120.99215,82.14727,67.11126
35,0.283,161.69559,131.69859,286.80667,92.65246,161.74617,56.40827,121.06557,82.20382,66.96273
36,0.292,161.53712,132.17633,287.09326,92.47242,161.8454,56.33561,121.24544,82.16126,67.06371
37,0.3,161.3801,132.06053,286.99493,92.51525,161.89726,56.19853,121.17201,82.10472,67.21223
38,0.308,161.13371,131.90381,286.87445,92.32104,161.88249,56.225,120.99215,82.14727,67.11126
39,0.317,161.06993,132.08479,287.11273,92.35283,161.79529,56.29774,120.99215,82.14727,67.11126
40,0.325,161.06993,132.08479,287.11273,92.27821,161.83063,56.36207,120.99215,82.14727,67.11126
41,0.333,161.06993,132.08479,287.11273,92.32104,161.88249,56.225,121.00809,82.38107,66.87479
42,0.342,161.06993,132.08479,287.11273,92.32104,161.88249,56.225,121.05108,82.22318,66.9873
43,0.35,161.06993,132.08479,287.11273,92.32104,161.88249,56.225,120.99215,82.14727,67.11126
44,0.358,160.96535,131.93428,286.98947,92.35734,162.11128,56.3342,121.03063,81.97715,66.89199
45,0.367,161.14584,132.05458,286.99026,92.57819,162.61032,57.92078,121.03063,81.97715,66.89199
46,0.375,161.04869,131.76506,286.76324,92.35734,162.11128,56.3342,120.99215,82.14727,67.11126
47,0.383,160.94408,131.61461,286.63995,92.35283,161.79529,56.29774,120.87752,81.84328,66.89138
48,0.392,161.51228,131.18748,286.61435,92.32104,161.88249,56.225,121.0466,82.21095,66.65551
49,0.4,161.83586,131.13722,286.7829,92.5325,161.56686,56.28076,121.01604,82.02358,66.52133
50,0.408,162.08864,130.84969,286.81671,92.5325,161.56686,56.28076,121.00008,81.78979,66.75783
51,0.417,162.19749,130.89291,286.67865,92.74934,161.84476,56.37965,120.81631,81.61205,66.88043
52,0.425,162.31126,131.05626,286.78662,92.83971,162.40396,57.85503,121.24855,81.68649,66.71075
53,0.433,162.43172,131.2282,286.7514,93.39781,162.41499,57.71387,121.32688,81.65009,66.5378
54,0.442,162.43172,131.2282,286.7514,92.92184,161.81442,56.38881,121.35744,81.83739,66.67197
55,0.45,162.43172,131.2282,286.7514,92.7092,161.55128,56.28164,121.27911,81.87382,66.84492
56,0.458,162.43172,131.2282,286.7514,92.74854,161.5843,56.16103,120.89346,82.07706,66.65491
57,0.467,162.43172,131.2282,286.7514,92.32104,161.88249,56.225,120.7243,81.85291,67.14813
58,0.475,161.77769,131.29849,286.77295,92.35734,162.11128,56.3342,120.81139,81.9968,67.40144
59,0.483,161.41125,131.81699,286.8107,92.58736,161.97548,56.2066,120.72732,81.8802,67.31573
60,0.492,161.29509,131.92177,286.88376,92.35734,162.11128,56.3342,120.7243,81.85291,67.14813
61,0.5,161.16254,131.92848,286.87125,92.22689,161.98822,56.23801,120.81139,81.9968,67.40144
62,0.508,161.16254,131.92848,286.87125,92.22689,161.98822,56.23801,120.99334,82.19385,67.42695
63,0.517,161.16254,131.92848,286.87125,92.32104,161.88249,56.225,120.52293,81.96619,67.40216
64,0.525,160.97278,131.79526,286.88574,92.58874,162.83571,57.46318,120.6229,82.31654,67.25146
65,0.533,161.04869,131.76506,286.76324,92.58874,162.83571,57.46318,120.6229,82.31654,67.25146
66,0.542,161.16254,131.92848,286.87125,92.18149,161.71278,56.09529,120.60699,82.08278,67.48788
67,0.55,161.00839,131.99313,286.91077,92.07986,161.80807,56.00658,120.52293,81.96619,67.40216
68,0.558,161.04869,131.76506,286.76324,92.22689,161.98822,56.23801,120.72732,81.8802,67.31573
69,0.567,161.00839,131.99313,286.91077,92.22689,161.98822,56.23801,120.72732,81.8802,67.31573
70,0.575,161.19203,131.81068,286.80374,92.07986,161.80807,56.00658,120.7243,81.85291,67.14813
71,0.583,161.47813,131.30435,286.65619,92.32104,161.88249,56.225,120.69376,81.66555,67.01397
72,0.592,161.78381,131.18735,286.66727,92.35283,161.79529,56.29774,120.70968,81.8993,66.77752
73,0.6,162.15717,131.1209,286.82617,92.57533,161.61873,56.14368,120.70968,81.8993,66.77752
74,0.608,162.31126,131.05626,286.78662,92.6189,161.90485,56.26833,120.69376,81.66555,67.01397
75,0.617,162.43172,131.2282,286.7514,92.801,161.91585,56.23816,120.69376,81.66555,67.01397
76,0.625,162.43172,131.2282,286.7514,92.92842,161.84297,56.36172,120.9204,81.57154,66.97752
77,0.633,162.43172,131.2282,286.7514,92.91433,161.85606,56.35116,120.9204,81.57154,66.97752
78,0.642,162.43172,131.2282,286.7514,92.79474,161.88873,56.2639,120.9204,81.57154,66.97752
79,0.65,162.45531,131.69194,286.51666,92.5325,161.56686,56.28076,120.75269,81.50253,67.15127
80,0.658,162.1068,131.84473,286.31952,92.69492,161.66884,56.18154,120.89346,82.07706,66.65491
81,0.667,161.97137,131.83243,286.43341,92.35283,161.79529,56.29774,120.89346,82.07706,66.65491
82,0.675,161.55046,132.1118,286.51398,92.51525,161.89726,56.19853,120.90807,82.03067,67.02554
83,0.683,161.37523,132.38133,286.70505,92.58736,161.97548,56.2066,120.90807,82.03067,67.02554
84,0.692,161.25359,132.3942,286.69949,92.58736,161.97548,56.2066,120.87752,81.84328,66.89138
85,0.7,161.25359,132.3942,286.69949,92.55064,162.11916,56.30571,120.90807,82.03067,67.02554
86,0.708,160.97278,131.79526,286.88574,92.35734,162.11128,56.3342,120.90807,82.03067,67.02554
87,0.717,160.81747,132.00661,287.03705,92.15757,161.63026,55.92625,121.00809,82.38107,66.87479
88,0.725,160.81747,132.00661,287.03705,92.58874,162.83571,57.46318,120.92401,82.26447,66.78908
89,0.733,160.81747,132.00661,287.03705,92.58874,162.83571,57.46318,121.00809,82.38107,66.87479
90,0.742,160.81747,132.00661,287.03705,92.32104,161.88249,56.225,120.87752,81.84328,66.89138
91,0.75,160.71286,131.85612,286.91376,92.35734,162.11128,56.3342,120.90807,82.03067,67.02554
