Frame#,Time,R.Biceps.Lateral.x,R.Biceps.Lateral.y,R.Biceps.Lateral.z,R.Elbow.x,R.Elbow.y,R.Elbow.z,R.Elbow.Medial.x,R.Elbow.Medial.y,R.Elbow.Medial.z
1,0,-241.57056,-295.04535,996.69971,-39.71423,-342.66388,965.82385,-49.96519,-327.99042,878.38947
2,0.008,-241.59785,-294.90228,996.88391,-39.69737,-342.73508,966.02521,-49.96519,-327.99042,878.38947
3,0.017,-241.22263,-294.28503,997.0351,-39.69737,-342.73508,966.02521,-49.96519,-327.99042,878.38947
4,0.025,-241.4379,-294.65582,996.98328,-39.69737,-342.73508,966.02521,-49.96519,-327.99042,878.38947
5,0.033,-241.29663,-294.12445,997.21521,-39.56181,-342.61209,966.0791,-50.18481,-327.70651,878.45068
6,0.042,-241.09886,-294.21558,997.35858,-39.56181,-342.61209,966.0791,-50.13391,-327.96133,878.48938
7,0.05,-241.08589,-294.07297,997.47894,-39.56181,-342.61209,966.0791,-50.13391,-327.96133,878.48938
8,0.058,-241.00066,-294.23337,997.43103,-39.56181,-342.61209,966.0791,-50.13391,-327.96133,878.48938
9,0.067,-240.6403,-294.61572,998.47144,-39.56181,-342.61209,966.0791,-50.13391,-327.96133,878.48938
10,0.075,-240.80518,-294.03195,998.53265,-39.56181,-342.61209,966.0791,-50.13391,-327.96133,878.48938
11,0.083,-240.80518,-294.03195,998.53265,-39.56181,-342.61209,966.0791,-50.19767,-328.03793,878.73895
12,0.092,-240.80518,-294.03195,998.53265,-39.52794,-342.52573,966.17505,-50.19767,-328.03793,878.73895
13,0.1,-240.85802,-294.15488,998.4632,-39.52794,-342.52573,966.17505,-50.19767,-328.03793,878.73895
14,0.108,-240.95937,-294.13617,998.54291,-39.52794,-342.52573,966.17505,-50.19767,-328.03793,878.73895
15,0.117,-240.85802,-294.15488,998.4632,-39.52983,-342.40338,966.28906,-50.19767,-328.03793,878.73895
16,0.125,-241.35327,-294.24911,997.12891,-39.6339,-342.34271,966.39117,-50.19767,-328.03793,878.73895
17,0.133,-241.56856,-294.6199,997.07709,-39.6339,-342.34271,966.39117,-50.19767,-328.03793,878.73895
18,0.142,-241.35327,-294.24911,997.12891,-39.89436,-342.15094,966.46393,-50.19767,-328.03793,878.73895
19,0.15,-241.49237,-294.12891,997.10895,-39.56145,-342.22159,966.4823,-50.19767,-328.03793,878.73895
20,0.158,-241.35327,-294.24911,997.12891,-39.96677,-342.27206,966.37286,-50.19767,-328.03793,878.73895
21,0.167,-241.47942,-293.9863,997.22931,-39.89436,-342.15094,966.46393,-50.19767,-328.03793,878.73895
22,0.175,-241.69371,-293.99075,997.35193,-39.96677,-342.27206,966.37286,-50.5331,-327.94266,878.75525
23,0.183,-241.63708,-293.86609,997.43823,-39.96677,-342.27206,966.37286,-50.72676,-327.80847,878.55865
24,0.192,-241.28366,-293.98184,997.33557,-39.8627,-342.33276,966.27069,-50.90592,-327.49854,878.48376
25,0.2,-241.42276,-293.86163,997.31561,-39.86079,-342.45514,966.15674,-50.89336,-327.41846,878.24573
26,0.208,-241.42276,-293.86163,997.31561,-39.95855,-342.06757,965.75983,-50.89336,-327.41846,878.24573
27,0.217,-241.63708,-293.86609,997.43823,-39.95855,-342.06757,965.75983,-50.97445,-326.9812,878.30615
28,0.225,-241.42276,-293.86163,997.31561,-40.17427,-342.15027,965.57574,-50.77585,-326.68649,878.20862
29,0.233,-241.42276,-293.86163,997.31561,-40.17831,-341.83331,965.51599,-50.695,-326.36768,878.22003
30,0.242,-241.47942,-293.9863,997.22931,-40.17831,-341.83331,965.51599,-50.7865,-326.63913,878.19116
31,0.25,-241.47942,-293.9863,997.22931,-40.17831,-341.83331,965.51599,-50.59402,-326.9187,877.9621
32,0.258,-241.69376,-293.71317,997.05719,-40.17831,-341.83331,965.51599,-50.68472,-327.1897,878.13159
33,0.267,-241.7067,-293.85577,996.93677,-40.17831,-341.83331,965.51599,-50.68472,-327.1897,878.13159
34,0.275,-241.66985,-293.83969,996.69598,-40.17831,-341.83331,965.51599,-50.87107,-327.54193,878.24408
35,0.283,-241.66985,-293.83969,996.69598,-40.17831,-341.83331,965.51599,-50.87107,-327.54193,878.24408
36,0.292,-241.66985,-293.83969,996.69598,-40.31755,-341.74295,965.32788,-50.69744,-327.46918,877.87451
37,0.3,-241.72963,-293.59308,996.56561,-40.17831,-341.83331,965.51599,-50.87107,-327.54193,878.24408
38,0.308,-241.72963,-293.59308,996.56561,-40.17831,-341.83331,965.51599,-51.01409,-327.71304,878.18579
39,0.317,-241.86032,-293.55713,996.65942,-40.17831,-341.83331,965.51599,-51.01409,-327.71304,878.18579
40,0.325,-241.86032,-293.55713,996.65942,-40.31755,-341.74295,965.32788,-51.12029,-327.61224,877.80542
41,0.333,-241.63441,-293.52328,996.74615,-40.31755,-341.74295,965.32788,-50.77549,-327.16901,877.80493
42,0.342,-241.73108,-293.46103,996.68329,-40.48906,-341.65601,965.16809,-50.77549,-327.16901,877.80493
43,0.35,-241.81194,-293.09802,996.83002,-40.48906,-341.65601,965.16809,-50.77549,-327.16901,877.80493
44,0.358,-241.82489,-293.24069,996.70959,-40.48906,-341.65601,965.16809,-50.58915,-326.81662,877.69238
45,0.367,-241.81194,-293.09802,996.83002,-40.48906,-341.65601,965.16809,-50.68856,-326.22736,877.56671
46,0.375,-241.81194,-293.09802,996.83002,-40.48906,-341.65601,965.16809,-50.77809,-325.80582,877.4306
47,0.383,-241.81194,-293.09802,996.83002,-40.2887,-341.31805,965.0752,-50.48368,-325.05322,877.3269
48,0.392,-241.81194,-293.09802,996.83002,-40.2887,-341.31805,965.0752,-50.54974,-324.65387,877.21222
49,0.4,-241.69162,-292.86292,996.79999,-40.11717,-341.40506,965.23505,-50.54974,-324.65387,877.21222
50,0.408,-241.81194,-293.09802,996.83002,-40.2887,-341.31805,965.0752,-50.54974,-324.65387,877.21222
51,0.417,-241.75215,-293.3447,996.96039,-39.95575,-341.38864,965.09351,-50.54974,-324.65387,877.21222
52,0.425,-241.69418,-293.27661,996.61572,-40.09706,-341.30807,964.9353,-50.38089,-324.68301,877.11218
53,0.433,-241.69418,-293.27661,996.61572,-40.09706,-341.30807,964.9353,-50.33804,-325.71478,877.12762
54,0.442,-241.6713,-293.7077,996.81372,-40.29745,-341.64606,965.02826,-50.65202,-326.19662,877.14929
55,0.45,-241.66985,-293.83969,996.69598,-40.48906,-341.65601,965.16809,-50.44157,-326.78488,877.3858
56,0.458,-241.69418,-293.27661,996.61572,-40.48906,-341.65601,965.16809,-50.55264,-326.78592,877.27496
57,0.467,-241.66985,-293.83969,996.69598,-40.11717,-341.40506,965.23505,-50.62791,-327.13733,877.49835
58,0.475,-241.66985,-293.83969,996.69598,-40.11717,-341.40506,965.23505,-51.0508,-327.2804,877.42926
59,0.483,-241.63441,-293.52328,996.74615,-40.11717,-341.40506,965.23505,-50.94458,-327.38141,877.80975
60,0.492,-241.76511,-293.48734,996.83997,-40.17831,-341.83331,965.51599,-50.92339,-327.44217,878.0163
61,0.5,-241.75215,-293.3447,996.96039,-40.17831,-341.83331,965.51599,-51.01409,-327.71304,878.18579
62,0.508,-241.75215,-293.3447,996.96039,-40.04272,-341.71027,965.56989,-51.01409,-327.71304,878.18579
63,0.517,-241.57643,-293.375,997.23492,-40.04272,-341.71027,965.56989,-51.01409,-327.71304,878.18579
64,0.525,-241.57643,-293.375,997.23492,-40.01779,-341.55252,966.05023,-50.87107,-327.54193,878.24408
65,0.533,-241.76132,-293.38562,997.35907,-40.03258,-341.62381,966.26996,-50.87592,-327.64404,878.51367
66,0.542,-241.86157,-293.24872,997.38843,-40.03258,-341.62381,966.26996,-50.87592,-327.64404,878.51367
67,0.55,-241.86157,-293.24872,997.38843,-40.03258,-341.62381,966.26996,-50.87999,-327.46936,878.64325
68,0.558,-241.69318,-293.33368,997.53033,-39.95028,-341.52338,966.37982,-50.87999,-327.46936,878.64325
69,0.567,-241.69318,-293.33368,997.53033,-39.95028,-341.52338,966.37982,-50.87999,-327.46936,878.64325
70,0.575,-241.76802,-293.11591,997.61615,-39.95028,-341.52338,966.37982,-50.83479,-326.52246,878.71503
71,0.583,-241.80573,-293.43604,997.66492,-39.95028,-341.52338,966.37982,-50.82699,-326.59082,878.67505
72,0.592,-241.88057,-293.21829,997.75079,-39.97305,-341.74823,966.38275,-50.83479,-326.52246,878.71503
73,0.6,-242.04897,-293.13336,997.60889,-40.29968,-342.20154,966.35455,-50.9865,-326.91959,878.66119
74,0.608,-242.09924,-293.35504,997.53381,-40.29968,-342.20154,966.35455,-50.9865,-326.91959,878.66119
75,0.617,-242.38153,-293.84253,997.37927,-40.29968,-342.20154,966.35455,-50.9865,-326.91959,878.66119
76,0.625,-242.38153,-293.84253,997.37927,-40.42343,-342.34479,966.27661,-50.90543,-327.3569,878.60077
77,0.633,-242.19574,-294.06601,998.33105,-40.80256,-342.35776,966.53131,-50.90543,-327.3569,878.60077
78,0.642,-242.57335,-294.39734,996.92676,-41.05278,-342.42871,966.41534,-51.07258,-327.38953,878.78558
79,0.65,-242.81157,-294.36374,996.95923,-41.29577,-342.45309,966.53113,-51.20457,-327.53641,878.72687
80,0.658,-243.29968,-294.3768,996.9267,-41.20901,-342.58389,966.50171,-51.20457,-327.53641,878.72687
81,0.667,-243.62904,-294.31631,996.84662,-41.29577,-342.45309,966.53113,-51.34737,-327.64841,878.70227
82,0.675,-243.90646,-294.27451,996.87714,-41.43179,-342.57919,966.61469,-51.34737,-327.64841,878.70227
83,0.683,-244.06425,-294.42676,996.73517,-41.51855,-342.44839,966.6441,-51.64606,-327.88599,879.00061
84,0.692,-244.06425,-294.42676,996.73517,-41.57644,-342.52579,966.53479,-51.44927,-327.87088,878.85028
