Frame#,Time,R.Forearm.x,R.Forearm.y,R.Forearm.z,R.Ulna.x,R.Ulna.y,R.Ulna.z,R.Radius.x,R.Radius.y,R.Radius.z
1,0,51.27268,-273.51685,980.18304,151.72644,-323.54553,961.24158,207.6546,-234.75516,933.55811
2,0.008,51.45716,-273.7439,980.19275,152.09599,-324.68417,960.83459,207.7124,-234.88264,933.71454
3,0.017,51.45716,-273.7439,980.19275,151.98752,-324.88895,960.97284,207.75938,-235.2973,933.78082
4,0.025,51.29331,-274.22055,980.78217,151.95859,-325.05249,960.97693,208.0748,-234.66718,933.80231
5,0.033,51.46066,-274.30035,980.85352,151.83798,-323.73416,960.98969,208.0748,-234.66718,933.80231
6,0.042,51.29331,-274.22055,980.78217,151.74316,-323.81161,961.1781,208.0748,-234.66718,933.80231
7,0.05,51.29331,-274.22055,980.78217,151.92783,-325.01248,961.07782,208.0748,-234.66718,933.80231
8,0.058,51.29331,-274.22055,980.78217,151.94141,-325.07217,961.26617,207.5759,-235.36832,933.9953
9,0.067,51.45716,-273.7439,980.19275,151.94141,-325.07217,961.26617,207.18404,-234.41628,934.01947
10,0.075,51.27268,-273.51685,980.18304,151.72188,-324.79816,961.46228,208.0748,-234.66718,933.80231
11,0.083,51.03525,-273.51178,980.18225,151.63884,-324.81549,961.59735,207.18404,-234.41628,934.01947
12,0.092,51.16144,-273.2677,980.20648,151.55318,-324.76868,961.67322,207.18404,-234.41628,934.01947
13,0.1,51.16144,-273.2677,980.20648,151.40298,-324.82181,961.74609,207.18404,-234.41628,934.01947
14,0.108,51.16144,-273.2677,980.20648,151.40298,-324.82181,961.74609,207.18149,-233.90469,933.96283
15,0.117,50.59877,-273.01239,980.5238,151.51585,-324.47711,962.06787,207.18149,-233.90469,933.96283
16,0.125,50.59877,-273.01239,980.5238,151.40001,-324.37183,962.03925,206.90807,-233.87535,933.96198
17,0.133,50.64312,-272.51825,980.46924,151.19995,-323.97156,962.13312,206.36694,-233.74727,933.49335
18,0.142,50.64312,-272.51825,980.46924,151.06587,-322.52289,962.23151,206.36694,-233.74727,933.49335
19,0.15,50.64312,-272.51825,980.46924,151.35399,-324.20801,962.14697,206.3019,-233.3166,933.32288
20,0.158,50.59877,-273.01239,980.5238,151.06587,-322.52289,962.23151,206.36694,-233.74727,933.49335
21,0.167,50.64312,-272.51825,980.46924,151.41251,-324.36996,962.01819,206.51006,-233.07274,933.87354
22,0.175,50.59122,-272.81519,980.66412,151.36359,-324.38251,961.90503,205.98891,-233.76482,934.10553
23,0.183,50.42398,-273.49368,981.08673,151.43732,-324.66339,961.64453,206.48605,-233.81833,934.36548
24,0.192,50.42398,-273.49368,981.08673,151.43732,-324.66339,961.64453,207.03447,-233.04874,934.15277
25,0.2,50.42398,-273.49368,981.08673,151.43732,-324.66339,961.64453,207.30785,-233.07802,934.15363
26,0.208,50.42398,-273.49368,981.08673,151.57855,-324.51895,961.34808,207.03447,-233.04874,934.15277
27,0.217,50.31319,-273.81476,980.94586,151.45874,-324.48419,961.34241,207.03447,-233.04874,934.15277
28,0.225,50.88166,-273.97665,980.77832,151.17572,-323.92249,960.94366,207.03447,-233.04874,934.15277
29,0.233,50.88166,-273.97665,980.77832,151.30998,-323.97519,961.01465,207.03447,-233.04874,934.15277
30,0.242,50.43239,-273.40759,980.37048,151.24161,-323.89447,960.7879,205.70102,-232.84692,933.52136
31,0.25,50.43239,-273.40759,980.37048,151.09525,-323.96844,960.78217,205.65259,-232.56825,933.5401
32,0.258,50.43239,-273.40759,980.37048,151.02991,-322.37271,960.82642,205.54053,-232.28036,933.19214
33,0.267,50.45513,-272.94977,979.67297,151.0367,-322.27509,960.75647,205.54053,-232.28036,933.19214
34,0.275,50.45513,-272.94977,979.67297,150.64131,-322.55786,960.67657,205.54053,-232.28036,933.19214
35,0.283,50.45513,-272.94977,979.67297,150.8049,-322.61823,960.77338,205.54053,-232.28036,933.19214
36,0.292,50.63507,-272.73245,979.53644,150.8049,-322.61823,960.77338,205.70218,-232.16316,933.0238
37,0.3,50.49395,-272.65726,978.76624,150.50183,-322.20947,960.88599,205.70218,-232.16316,933.0238
38,0.308,50.49395,-272.65726,978.76624,150.65492,-322.07416,960.64282,205.57538,-232.98943,932.83282
39,0.317,50.71741,-272.33838,978.55737,150.9285,-322.97858,960.57501,205.57538,-232.98943,932.83282
40,0.325,50.63084,-272.37335,979.46576,150.76494,-322.91821,960.47821,205.30609,-233.20172,932.61682
41,0.333,50.49395,-272.65726,978.76624,150.85559,-322.94449,960.41516,205.75726,-233.43663,932.2522
42,0.342,50.61378,-272.76685,978.89337,150.8949,-323.09937,960.12488,205.93692,-233.48918,931.84601
43,0.35,50.43385,-272.98416,979.02991,150.88971,-323.14679,960.15277,206.20622,-233.27678,932.06213
44,0.358,51.23072,-272.84744,979.13391,151.01689,-323.1011,959.96674,206.20622,-233.27678,932.06213
45,0.367,51.23072,-272.84744,979.13391,151.01689,-323.1011,959.96674,205.93692,-233.48918,931.84601
46,0.375,51.33857,-272.77805,978.86853,150.75812,-323.3364,959.93683,206.20622,-233.27678,932.06213
47,0.383,51.33857,-272.77805,978.86853,151.09776,-323.2688,959.83154,205.93692,-233.48918,931.84601
48,0.392,51.39227,-272.80505,978.70782,151.13899,-323.36475,959.71838,206.03421,-233.33159,931.6355
49,0.4,51.39227,-272.80505,978.70782,151.09401,-322.46414,959.82043,206.92435,-233.58275,931.41833
50,0.408,51.88678,-272.27148,978.50049,151.13525,-322.56006,959.70734,206.92435,-233.58275,931.41833
51,0.417,51.5327,-272.81839,978.60602,151.13525,-322.56006,959.70734,206.92435,-233.58275,931.41833
52,0.425,51.41287,-272.70871,978.47882,150.96922,-322.63202,959.71021,206.92435,-233.58275,931.41833
