Frame#,Time,R.Shank.x,R.Shank.y,R.Shank.z,R.Ankle.x,R.Ankle.y,R.Ankle.z,R.Ankle.Medial.x,R.Ankle.Medial.y,R.Ankle.Medial.z
1,0,1728.6908,61.52945,308.37872,1849.67542,99.68916,102.37876,1814.02661,3.79088,91.27392
2,0.008,1718.25183,61.08717,308.71088,1831.53296,99.97971,97.68589,1795.69141,4.42198,88.65538
3,0.017,1708.10205,60.4983,308.7576,1812.95642,100.13692,95.76698,1776.62231,4.95024,86.12
4,0.025,1695.83569,59.28748,309.2825,1795.74524,99.83353,91.89479,1758.79578,4.82765,83.72752
5,0.033,1686.19141,58.32084,309.53247,1777.52234,101.10819,89.13548,1740.11658,5.72574,82.26347
6,0.042,1675.1283,57.91332,309.78989,1759.41223,101.58983,87.26948,1724.44238,4.26152,81.69123
7,0.05,1665.66431,57.16401,310.27505,1741.32092,102.04218,85.79184,1705.85107,4.72503,78.90191
8,0.058,1655.58838,55.75109,310.00534,1725.55823,102.81988,83.37025,1688.41516,5.74136,78.74268
9,0.067,1646.13989,56.48124,310.64951,1708.94531,103.14613,82.28346,1671.66211,6.9801,78.32925
10,0.075,1637.05261,55.43641,312.27206,1692.46912,104.68972,82.27666,1655.83069,7.69459,78.03602
11,0.083,1628.08374,55.68503,312.54913,1676.71704,105.25421,80.51668,1641.25977,8.12666,77.37224
12,0.092,1620.2478,54.5592,313.31946,1660.74951,106.08756,79.90424,1626.65259,8.97902,76.94221
13,0.1,1610.39575,54.92998,314.06088,1647.02905,107.39677,80.54537,1612.97937,10.06547,78.2137
14,0.108,1603.72595,52.76238,313.93338,1633.91663,108.98301,80.55664,1599.5697,11.07037,77.18039
15,0.117,1595.33533,52.18893,314.44479,1621.39648,109.49158,81.31724,1588.09119,11.3046,79.41241
16,0.125,1588.08594,51.21598,314.37137,1608.68506,109.87533,81.15687,1577.25806,12.15643,79.77219
17,0.133,1580.53516,51.72132,314.84131,1597.71729,111.71582,81.17014,1565.58862,13.2451,79.39037
18,0.142,1573.10706,52.37467,315.73523,1587.93567,111.08942,80.928,1556.62378,12.25119,80.62012
19,0.15,1566.69641,51.96747,315.64124,1578.34924,111.74107,80.63494,1547.67627,14.86996,78.50065
20,0.158,1561.14319,50.80345,315.06287,1570.76379,112.18598,81.20453,1540.47034,15.5415,78.33118
21,0.167,1555.10144,51.19292,314.63757,1563.97693,113.54533,80.51255,1536.38135,13.66007,79.60242
22,0.175,1550.51794,49.69757,313.58334,1557.84851,112.64307,79.98534,1529.34399,14.6768,78.9119
23,0.183,1544.1886,51.73921,312.55582,1553.38074,112.2267,78.8639,1524.50244,14.23311,76.51256
24,0.192,1539.41724,51.27011,310.50894,1549.88501,113.39249,77.16234,1520.99109,14.27119,74.16135
25,0.2,1534.68127,51.34079,309.56134,1546.24731,112.88042,76.27927,1519.21692,13.25559,74.06721
26,0.208,1528.76392,51.25053,308.00644,1544.96533,112.96444,75.25691,1515.84277,13.82541,70.87505
27,0.217,1526.41931,50.17519,305.95786,1543.5636,112.54064,73.95314,1515.66943,13.74374,69.46021
28,0.225,1521.04504,50.90427,303.58624,1543.5498,112.21492,72.71117,1514.34167,15.36696,66.8666
29,0.233,1517.52368,51.10661,303.03952,1543.65247,111.17596,72.29308,1514.27502,15.10502,66.28678
30,0.242,1512.95557,50.49231,302.36063,1540.91956,111.03882,72.46108,1512.69788,13.01667,65.73574
31,0.25,1508.99207,51.77713,302.18701,1539.70435,111.21701,72.73483,1511.42993,12.56816,65.14806
32,0.258,1503.61206,52.63668,302.3696,1538.27808,111.63554,72.33236,1510.04944,12.84004,64.36019
33,0.267,1500.61255,52.12726,301.84293,1537.49475,111.85392,71.83956,1509.58923,12.27575,64.11795
34,0.275,1496.86365,51.87716,300.849,1535.81189,112.55455,71.29732,1509.03821,12.30951,63.49435
35,0.283,1492.99976,50.72201,299.37369,1533.84546,112.30583,70.95148,1507.72522,13.33741,63.32645
36,0.292,1489.71899,51.47936,299.23605,1533.74573,112.45673,70.8622,1505.8894,14.21188,62.85355
37,0.3,1486.11804,52.01888,297.94998,1532.84875,112.70139,70.70264,1505.27771,14.82266,62.11406
38,0.308,1483.51599,52.46035,297.71716,1532.73181,112.73692,70.73041,1504.47583,14.16255,62.17055
39,0.317,1480.18591,54.46474,297.16922,1531.90454,112.98939,70.96494,1504.20764,13.96781,62.05245
40,0.325,1477.18579,54.2516,297.19571,1530.99097,113.49105,70.90317,1504.20764,13.96781,62.05245
41,0.333,1474.26563,55.91695,296.58279,1530.64539,113.63187,71.10493,1503.87598,13.72646,61.97418
42,0.342,1472.11902,56.78747,296.66782,1530.53931,113.72415,71.16143,1503.87598,13.72646,61.97418
43,0.35,1469.53027,57.67532,296.59879,1530.11121,113.81783,71.1032,1503.87598,13.72646,61.97418
44,0.358,1468.86389,59.21888,295.96594,1530.00916,113.99878,70.91486,1503.87598,13.72646,61.97418
45,0.367,1467.54443,59.56709,294.95053,1530.00513,113.60671,70.98145,1504.20764,13.96781,62.05245
46,0.375,1465.90259,60.73101,295.03366,1529.54041,114.51555,70.88466,1504.20764,13.96781,62.05245
47,0.383,1465.09253,61.04047,294.88062,1529.83997,114.25235,70.7308,1504.20764,13.96781,62.05245
48,0.392,1463.31409,61.98222,295.16092,1530.16797,114.46263,70.54634,1504.20764,13.96781,62.05245
49,0.4,1462.54565,63.111,294.58087,1530.34595,114.29479,70.48577,1504.20764,13.96781,62.05245
50,0.408,1462.2157,63.07561,294.65768,1530.51648,114.74474,70.31884,1504.47583,14.16255,62.17055
51,0.417,1460.68286,62.33735,294.68082,1530.62695,114.42883,70.24836,1504.47583,14.16255,62.17055
52,0.425,1461.24902,63.74786,293.39862,1530.51868,114.80495,70.25632,1504.20764,13.96781,62.05245
53,0.433,1460.79187,63.52118,293.6655,1530.73987,114.38005,70.16066,1504.47583,14.16255,62.17055
54,0.442,1460.17029,63.08334,293.16769,1530.40576,114.85373,70.34401,1504.20764,13.96781,62.05245
55,0.45,1459.67993,62.68845,292.33902,1530.51868,114.80495,70.25632,1504.20764,13.96781,62.05245
56,0.458,1459.75464,62.64226,292.17108,1530.51868,114.80495,70.25632,1504.20764,13.96781,62.05245
57,0.467,1459.63159,62.55658,292.09586,1530.62915,114.48904,70.18584,1504.20764,13.96781,62.05245
58,0.475,1459.64771,62.272,291.77484,1530.51868,114.80495,70.25632,1504.47583,14.16255,62.17055
59,0.483,1458.38318,62.77827,291.72571,1530.51868,114.80495,70.25632,1504.47583,14.16255,62.17055
60,0.492,1457.27124,62.9646,292.08353,1530.51868,114.80495,70.25632,1504.20764,13.96781,62.05245
61,0.5,1457.20129,63.01084,292.03186,1530.50793,114.4651,69.96589,1504.47583,14.16255,62.17055
62,0.508,1456.20129,63.15396,292.09406,1530.50793,114.4651,69.96589,1504.47583,14.16255,62.17055
63,0.517,1455.1803,63.66209,291.47742,1530.62915,114.48904,70.18584,1504.47583,14.16255,62.17055
64,0.525,1454.2937,64.19623,291.78387,1530.51868,114.80495,70.25632,1504.47583,14.16255,62.17055
65,0.533,1452.62939,64.68254,291.21103,1530.62915,114.48904,70.18584,1504.47583,14.16255,62.17055
66,0.542,1451.64026,64.6238,291.22012,1530.51868,114.80495,70.25632,1504.47583,14.16255,62.17055
67,0.55,1450.63904,66.02036,291.34512,1530.51868,114.80495,70.25632,1504.47583,14.16255,62.17055
68,0.558,1448.32544,66.75816,291.20224,1530.32019,114.87842,69.98662,1504.47583,14.16255,62.17055
69,0.567,1447.94019,66.94659,290.95969,1530.32019,114.87842,69.98662,1504.47583,14.16255,62.17055
70,0.575,1446.71387,66.75125,289.92151,1530.6698,114.52565,69.92829,1504.47583,14.16255,62.17055
71,0.583,1445.7406,67.20507,289.06955,1530.51624,114.53783,70.27353,1504.4563,14.14991,61.77236
72,0.592,1444.87573,67.4168,288.45444,1530.62915,114.48904,70.18584,1505.92212,15.44515,61.83832
73,0.6,1444.20544,67.56864,288.39478,1530.62915,114.48904,70.18584,1505.92212,15.44515,61.83832
74,0.608,1442.42285,67.89284,287.98581,1529.79407,114.39188,70.63139,1505.92212,15.44515,61.83832
75,0.617,1442.005,68.04837,287.71948,1529.79407,114.39188,70.63139,1505.92212,15.44515,61.83832
76,0.625,1440.14478,67.70995,287.64005,1529.94727,114.22232,70.64694,1505.92212,15.44515,61.83832
77,0.633,1439.30469,68.02425,287.12976,1529.73315,114.33344,70.82001,1505.92212,15.44515,61.83832
78,0.642,1438.09875,66.75785,286.22665,1529.35669,114.03728,70.76786,1505.16748,14.64907,61.82838
79,0.65,1437.53284,66.13153,285.83423,1529.29907,113.85374,70.94202,1505.89832,13.68646,62.03698
80,0.658,1435.2865,66.43136,285.7157,1529.29907,113.85374,70.94202,1504.09583,13.60479,61.27402
81,0.667,1434.11414,66.5074,285.26532,1529.41455,113.75139,71.11726,1504.36633,12.89285,61.23654
82,0.675,1432.63916,66.93066,284.69275,1529.56482,113.35052,71.30541,1503.89978,12.08596,61.10455
83,0.683,1431.12781,65.97672,284.41946,1529.39587,113.28948,71.41349,1503.9906,10.69545,60.60764
84,0.692,1430.45374,66.01517,284.34976,1529.86194,112.25716,71.06282,1503.9906,10.69545,60.60764
85,0.7,1428.47205,64.82096,283.36517,1529.15198,112.35107,71.48305,1503.6062,10.90314,60.06292
86,0.708,1427.07178,64.80908,282.51398,1529.09888,112.28668,71.62728,1503.6062,10.90314,60.06292
87,0.717,1430.46228,59.99042,280.05722,1529.07361,111.72401,71.4035,1503.02612,10.97164,59.74147
88,0.725,1426.65601,61.60754,279.6785,1528.58508,111.5906,71.59483,1503.33875,10.56052,59.82319
89,0.733,1422.17151,63.31182,279.45029,1528.52344,111.31051,71.41697,1503.1239,10.40509,59.43418
90,0.742,1418.03174,66.65985,278.94373,1528.82324,111.23195,71.76903,1503.1239,10.40509,59.43418
91,0.75,1419.61731,64.99545,279.10178,1528.56006,111.00407,71.9298,1503.1239,10.40509,59.43418
92,0.758,1417.50793,65.1041,278.48773,1528.06494,110.87611,72.09171,1502.73315,10.12028,59.48835
93,0.767,1416.68933,63.02016,277.9697,1527.95374,110.47239,72.49655,1502.73315,10.12028,59.48835
94,0.775,1415.02466,62.49843,276.44965,1527.5481,110.33207,72.52741,1502.2832,10.36107,58.33371
95,0.783,1413.6084,61.95429,276.31531,1527.46106,110.57257,72.32968,1502.2832,10.36107,58.33371
96,0.792,1412.34595,62.05096,276.22928,1527.38452,110.65723,72.38602,1502.2832,10.36107,58.33371
97,0.8,1409.58533,62.35838,275.97971,1527.34485,110.56987,72.67777,1502.2832,10.36107,58.33371
98,0.808,1407.5022,63.10374,275.19348,1527.02991,110.68063,73.29079,1502.2832,10.36107,58.33371
99,0.817,1405.59485,63.17667,273.50262,1526.67151,110.85809,73.42614,1502.2832,10.36107,58.33371
100,0.825,1404.69897,63.75945,272.89499,1526.75195,110.76795,73.45029,1501.28027,10.68464,57.64897
101,0.833,1402.78601,63.66763,271.73056,1526.59546,110.57496,73.70793,1501.28027,10.68464,57.64897
102,0.842,1400.93652,63.49716,271.75708,1526.48828,110.48461,74.08127,1501.28027,10.68464,57.64897
103,0.85,1398.46082,62.01534,270.29214,1526.45276,110.33194,74.17434,1500.72778,10.28418,57.73512
104,0.858,1397.24451,61.8876,270.4136,1526.198,109.93526,74.35899,1500.72778,10.28418,57.73512
105,0.867,1394.94836,62.44378,269.77588,1526.04529,110.2416,74.87936,1500.45837,9.93461,57.6549
106,0.875,1392.88354,63.34331,269.63138,1525.11963,109.95611,75.40884,1499.99646,8.92649,57.88406
