Frame#,Time,R.Biceps.Lateral.x,R.Biceps.Lateral.y,R.Biceps.Lateral.z,R.Elbow.x,R.Elbow.y,R.Elbow.z,R.Elbow.Medial.x,R.Elbow.Medial.y,R.Elbow.Medial.z
1,0,-240.96233,-223.24521,878.49219,-265.07584,-280.84354,707.17938,-298.37454,-205.19722,673.60583
2,0.008,-240.96233,-223.24521,878.49219,-265.07584,-280.84354,707.17938,-298.37454,-205.19722,673.60583
3,0.017,-240.96233,-223.24521,878.49219,-265.07434,-280.81818,707.19952,-298.39404,-205.19435,673.77972
4,0.025,-241.09314,-223.14346,878.46796,-265.25397,-280.97675,707.16724,-298.39404,-205.19435,673.77972
5,0.033,-241.09314,-223.14346,878.46796,-265.39716,-280.84955,707.14337,-298.37454,-205.19722,673.60583
6,0.042,-241.09314,-223.14346,878.46796,-265.12762,-280.74335,707.2782,-298.78116,-205.26218,673.55194
7,0.05,-241.09314,-223.14346,878.46796,-265.25397,-280.97675,707.16724,-298.6308,-205.40388,673.55566
8,0.058,-241.09314,-223.14346,878.46796,-265.62195,-280.92529,707.19617,-298.6308,-205.40388,673.55566
9,0.067,-241.46094,-223.47572,878.59839,-265.99527,-280.42624,706.93677,-298.6308,-205.40388,673.55566
10,0.075,-241.13412,-222.97128,878.34656,-266.08386,-280.21521,706.96814,-298.78116,-205.26218,673.55194
11,0.083,-241.241,-222.9948,878.37958,-266.09949,-280.15768,706.66235,-298.78116,-205.26218,673.55194
12,0.092,-241.241,-222.9948,878.37958,-266.32431,-280.23343,706.71515,-298.78116,-205.26218,673.55194
13,0.1,-241.49007,-223.30005,878.47418,-266.32431,-280.23343,706.71515,-298.78116,-205.26218,673.55194
14,0.108,-241.241,-222.9948,878.37958,-266.32431,-280.23343,706.71515,-298.78116,-205.26218,673.55194
15,0.117,-241.49007,-223.30005,878.47418,-266.51761,-280.20706,706.7655,-298.77295,-205.29503,673.32397
16,0.125,-241.49007,-223.30005,878.47418,-266.29282,-280.13138,706.71271,-298.78116,-205.26218,673.55194
17,0.133,-241.241,-222.9948,878.37958,-266.63553,-280.15085,706.62701,-298.77295,-205.29503,673.32397
18,0.142,-241.241,-222.9948,878.37958,-266.42584,-280.18152,706.5813,-298.77295,-205.29503,673.32397
19,0.15,-241.49007,-223.30005,878.47418,-266.71967,-279.8642,706.60089,-298.77295,-205.29503,673.32397
20,0.158,-241.241,-222.9948,878.37958,-266.63553,-280.15085,706.62701,-298.96368,-204.82126,673.19281
21,0.167,-241.241,-222.9948,878.37958,-266.63553,-280.15085,706.62701,-298.77295,-205.29503,673.32397
22,0.175,-241.49007,-223.30005,878.47418,-266.63553,-280.15085,706.62701,-298.77295,-205.29503,673.32397
23,0.183,-241.15654,-222.83173,878.21021,-266.63553,-280.15085,706.62701,-298.9234,-205.15346,673.32025
24,0.192,-241.241,-222.9948,878.37958,-266.42584,-280.18152,706.5813,-298.9234,-205.15346,673.32025
25,0.2,-241.241,-222.9948,878.37958,-266.63553,-280.15085,706.62701,-298.77295,-205.29503,673.32397
26,0.208,-241.241,-222.9948,878.37958,-266.63553,-280.15085,706.62701,-298.77295,-205.29503,673.32397
27,0.217,-241.15654,-222.83173,878.21021,-266.42584,-280.18152,706.5813,-298.77295,-205.29503,673.32397
28,0.225,-241.241,-222.9948,878.37958,-266.42584,-280.18152,706.5813,-298.77295,-205.29503,673.32397
29,0.233,-241.241,-222.9948,878.37958,-266.42584,-280.18152,706.5813,-298.77295,-205.29503,673.32397
30,0.242,-241.241,-222.9948,878.37958,-266.20102,-280.10577,706.5285,-298.77295,-205.29503,673.32397
31,0.25,-241.241,-222.9948,878.37958,-266.20102,-280.10577,706.5285,-298.77295,-205.29503,673.32397
32,0.258,-241.241,-222.9948,878.37958,-266.20102,-280.10577,706.5285,-298.77295,-205.29503,673.32397
33,0.267,-241.15654,-222.83173,878.21021,-266.20102,-280.10577,706.5285,-298.77295,-205.29503,673.32397
34,0.275,-241.40559,-223.13698,878.30487,-266.20102,-280.10577,706.5285,-298.77295,-205.29503,673.32397
35,0.283,-241.15654,-222.83173,878.21021,-266.20102,-280.10577,706.5285,-298.77295,-205.29503,673.32397
36,0.292,-241.49007,-223.30005,878.47418,-266.42584,-280.18152,706.5813,-298.77295,-205.29503,673.32397
37,0.3,-241.40559,-223.13698,878.30487,-266.20102,-280.10577,706.5285,-298.69247,-205.28311,672.65863
38,0.308,-241.40559,-223.13698,878.30487,-266.20102,-280.10577,706.5285,-298.73273,-204.95085,672.53113
39,0.317,-241.24472,-222.96983,878.1087,-266.41074,-280.07513,706.57422,-298.73273,-204.95085,672.53113
40,0.325,-241.15654,-222.83173,878.21021,-266.20102,-280.10577,706.5285,-298.69247,-205.28311,672.65863
41,0.333,-241.40559,-223.13698,878.30487,-266.20102,-280.10577,706.5285,-298.81323,-204.96284,673.19653
42,0.342,-241.15654,-222.83173,878.21021,-266.20102,-280.10577,706.5285,-298.88321,-204.80925,672.5274
43,0.35,-241.241,-222.9948,878.37958,-266.42584,-280.18152,706.5813,-298.81323,-204.96284,673.19653
44,0.358,-241.15654,-222.83173,878.21021,-266.42584,-280.18152,706.5813,-298.73273,-204.95085,672.53113
45,0.367,-241.15654,-222.83173,878.21021,-266.42584,-280.18152,706.5813,-298.82144,-204.92998,673.4245
46,0.375,-241.15654,-222.83173,878.21021,-266.42584,-280.18152,706.5813,-298.8512,-205.10876,672.88287
47,0.383,-241.15654,-222.83173,878.21021,-266.63553,-280.15085,706.62701,-298.82144,-204.92998,673.4245
48,0.392,-241.15654,-222.83173,878.21021,-266.63553,-280.15085,706.62701,-298.82144,-204.92998,673.4245
49,0.4,-241.241,-222.9948,878.37958,-266.63553,-280.15085,706.62701,-298.78116,-205.26218,673.55194
50,0.408,-241.15654,-222.83173,878.21021,-266.42584,-280.18152,706.5813,-298.78116,-205.26218,673.55194
51,0.417,-241.08681,-222.81563,878.18933,-266.42584,-280.18152,706.5813,-298.70074,-205.25035,672.88666
52,0.425,-240.95598,-222.9174,878.21356,-266.42584,-280.18152,706.5813,-298.78116,-205.26218,673.55194
53,0.433,-240.95598,-222.9174,878.21356,-266.42584,-280.18152,706.5813,-298.78116,-205.26218,673.55194
54,0.442,-240.95598,-222.9174,878.21356,-266.42584,-280.18152,706.5813,-298.78116,-205.26218,673.55194
55,0.45,-241.08681,-222.81563,878.18933,-266.3418,-280.4682,706.60742,-298.78116,-205.26218,673.55194
56,0.458,-240.95598,-222.9174,878.21356,-266.42584,-280.18152,706.5813,-298.78116,-205.26218,673.55194
57,0.467,-241.08681,-222.81563,878.18933,-266.20102,-280.10577,706.5285,-298.78116,-205.26218,673.55194
58,0.475,-241.08681,-222.81563,878.18933,-266.20102,-280.10577,706.5285,-298.82144,-204.92998,673.4245
59,0.483,-241.08681,-222.81563,878.18933,-266.20102,-280.10577,706.5285,-298.78116,-205.26218,673.55194
60,0.492,-241.08681,-222.81563,878.18933,-266.20102,-280.10577,706.5285,-298.78116,-205.26218,673.55194
61,0.5,-241.08681,-222.81563,878.18933,-266.20102,-280.10577,706.5285,-298.82144,-204.92998,673.4245
62,0.508,-241.14612,-222.71289,878.09857,-266.20102,-280.10577,706.5285,-298.82144,-204.92998,673.4245
63,0.517,-241.08681,-222.81563,878.18933,-266.20102,-280.10577,706.5285,-298.82144,-204.92998,673.4245
64,0.525,-241.08681,-222.81563,878.18933,-266.09949,-280.15768,706.66235,-298.82144,-204.92998,673.4245
