Frame#,Time,R.Clavicle.x,R.Clavicle.y,R.Clavicle.z,L.Clavicle.x,L.Clavicle.y,L.Clavicle.z,R.Scapula.x,R.Scapula.y,R.Scapula.z,L.Scapula.x,L.Scapula.y,L.Scapula.z,R.Scap.Inf.x,R.Scap.Inf.y,R.Scap.Inf.z
1,0,-186.56564,-79.36491,996.95093,-174.65608,151.4599,993.28894,-328.84677,-54.64325,1003.92334,-325.771,137.06738,1012.2644,-370.22565,-73.76201,900.78638
2,0.008,-186.80785,-79.51346,996.98083,-174.99609,152.00081,994.5155,-328.84677,-54.64325,1003.92334,-325.771,137.06738,1012.2644,-370.22565,-73.76201,900.78638
3,0.017,-186.78226,-79.53389,997.07123,-175.05225,151.94418,994.61621,-328.84677,-54.64325,1003.92334,-325.80112,137.20695,1012.35718,-370.22565,-73.76201,900.78638
4,0.025,-186.87762,-79.69402,997.02911,-175.05225,151.94418,994.61621,-328.84677,-54.64325,1003.92334,-325.92191,136.88379,1012.42725,-370.22565,-73.76201,900.78638
5,0.033,-186.99857,-79.62752,996.96149,-175.05225,151.94418,994.61621,-329.04932,-54.62078,1003.96893,-325.80112,137.20695,1012.35718,-370.38892,-73.66634,900.63855
6,0.042,-186.99857,-79.62752,996.96149,-174.99609,152.00081,994.5155,-329.16199,-54.68763,1003.92126,-325.771,137.06738,1012.2644,-370.62247,-73.61979,900.68707
7,0.05,-186.92087,-79.88563,997.13263,-175.03821,151.85266,994.72034,-329.04932,-54.62078,1003.96893,-325.771,137.06738,1012.2644,-370.24493,-73.46971,900.5011
8,0.058,-187.01031,-79.86364,996.97119,-175.03821,151.85266,994.72034,-329.04932,-54.62078,1003.96893,-325.771,137.06738,1012.2644,-370.24493,-73.46971,900.5011
9,0.067,-187.13126,-79.79716,996.90356,-175.21468,151.6743,994.67651,-329.16199,-54.68763,1003.92126,-325.83762,137.41054,1012.42328,-370.31342,-73.1873,900.40411
10,0.075,-187.13126,-79.79716,996.90356,-175.22873,151.76584,994.57239,-329.16199,-54.68763,1003.92126,-325.78299,137.12909,1012.43738,-370.45743,-73.38393,900.54156
11,0.083,-187.13126,-79.79716,996.90356,-174.96329,150.97945,993.30988,-329.16199,-54.68763,1003.92126,-325.90991,136.82208,1012.25427,-370.69098,-73.33737,900.59003
12,0.092,-187.05557,-79.7507,996.79547,-174.82767,151.15521,993.47729,-329.16199,-54.68763,1003.92126,-325.771,137.06738,1012.2644,-370.38892,-73.66634,900.63855
13,0.1,-187.05557,-79.7507,996.79547,-174.96329,150.97945,993.30988,-329.16199,-54.68763,1003.92126,-325.75284,136.9895,1012.34467,-370.24493,-73.46971,900.5011
14,0.108,-187.05557,-79.7507,996.79547,-174.96329,150.97945,993.30988,-329.16199,-54.68763,1003.92126,-325.75284,136.9895,1012.34467,-370.31342,-73.1873,900.40411
15,0.117,-187.05557,-79.7507,996.79547,-174.75655,151.22585,993.36273,-329.16199,-54.68763,1003.92126,-325.70755,137.09511,1012.33502,-370.54703,-73.14077,900.45264
16,0.125,-187.05557,-79.7507,996.79547,-174.96329,150.97945,993.30988,-329.16199,-54.68763,1003.92126,-325.75284,136.9895,1012.34467,-370.54703,-73.14077,900.45264
17,0.133,-187.05557,-79.7507,996.79547,-174.75655,151.22585,993.36273,-329.16199,-54.68763,1003.92126,-325.68942,137.01723,1012.41528,-370.31342,-73.1873,900.40411
18,0.142,-187.11105,-79.75278,996.64618,-175.03441,150.9088,993.42438,-328.95947,-54.71011,1003.87567,-325.68942,137.01723,1012.41528,-370.69098,-73.33737,900.59003
19,0.15,-187.03027,-79.77976,996.57013,-174.76463,150.69574,992.98297,-328.84677,-54.64325,1003.92334,-325.68942,137.01723,1012.41528,-370.31342,-73.1873,900.40411
20,0.158,-187.11105,-79.75278,996.64618,-174.62094,150.64644,993.37238,-329.04932,-54.62078,1003.96893,-325.68942,137.01723,1012.41528,-370.54703,-73.14077,900.45264
21,0.167,-187.12959,-79.97701,996.71088,-174.55789,150.94221,993.03589,-328.84677,-54.64325,1003.92334,-325.62494,136.85028,1012.16895,-370.31342,-73.1873,900.40411
22,0.175,-187.12959,-79.97701,996.71088,-174.34311,150.9635,993.31073,-328.84677,-54.64325,1003.92334,-325.68942,137.01723,1012.41528,-370.31342,-73.1873,900.40411
23,0.183,-186.98956,-79.73714,996.48627,-174.34311,150.9635,993.31073,-328.84677,-54.64325,1003.92334,-325.68942,137.01723,1012.41528,-370.31342,-73.1873,900.40411
24,0.192,-186.98701,-79.5881,996.46655,-174.34311,150.9635,993.31073,-328.84677,-54.64325,1003.92334,-325.62494,136.85028,1012.16895,-370.31342,-73.1873,900.40411
25,0.2,-186.96271,-79.89053,996.40027,-174.55789,150.94221,993.03589,-328.84677,-54.64325,1003.92334,-325.62494,136.85028,1012.16895,-370.31342,-73.1873,900.40411
26,0.208,-186.96271,-79.89053,996.40027,-174.34311,150.9635,993.31073,-328.84677,-54.64325,1003.92334,-325.64209,136.6443,1012.15222,-370.31342,-73.1873,900.40411
27,0.217,-186.88605,-80.00114,996.42157,-174.34311,150.9635,993.31073,-328.84677,-54.64325,1003.92334,-325.39941,136.65631,1012.17206,-370.31342,-73.1873,900.40411
28,0.225,-186.98126,-80.11477,996.4649,-174.34311,150.9635,993.31073,-328.84677,-54.64325,1003.92334,-325.41656,136.45029,1012.15533,-370.54703,-73.14077,900.45264
29,0.233,-186.96271,-79.89053,996.40027,-174.55264,150.84769,993.1391,-328.84677,-54.64325,1003.92334,-325.41656,136.45029,1012.15533,-370.31342,-73.1873,900.40411
30,0.242,-186.92201,-79.84792,996.31647,-174.62747,150.76801,993.26587,-328.84677,-54.64325,1003.92334,-325.41656,136.45029,1012.15533,-370.24493,-73.46971,900.5011
31,0.25,-186.96271,-79.89053,996.40027,-174.55789,150.94221,993.03589,-328.84677,-54.64325,1003.92334,-325.64209,136.6443,1012.15222,-370.31342,-73.1873,900.40411
32,0.258,-186.91948,-79.69888,996.29669,-174.41267,150.78922,993.54065,-328.84677,-54.64325,1003.92334,-325.64209,136.6443,1012.15222,-370.31342,-73.1873,900.40411
33,0.267,-186.91948,-79.69888,996.29669,-174.75938,150.6012,993.08618,-328.84677,-54.64325,1003.92334,-325.39941,136.65631,1012.17206,-370.31342,-73.1873,900.40411
34,0.275,-186.91806,-79.77523,996.22473,-174.6194,150.54276,993.48773,-328.95947,-54.71011,1003.87567,-325.41656,136.45029,1012.15533,-370.31342,-73.1873,900.40411
35,0.283,-186.87878,-79.65625,996.21289,-174.62747,150.76801,993.26587,-328.84677,-54.64325,1003.92334,-325.64209,136.6443,1012.15222,-370.31342,-73.1873,900.40411
36,0.292,-186.98701,-79.5881,996.46655,-174.84848,151.30206,994.39124,-328.84677,-54.64325,1003.92334,-325.64209,136.6443,1012.15222,-370.31342,-73.1873,900.40411
37,0.3,-186.94632,-79.54546,996.38275,-174.77602,151.27484,994.38379,-328.95947,-54.71011,1003.87567,-325.70657,136.81129,1012.39862,-370.24493,-73.46971,900.5011
38,0.308,-186.98701,-79.5881,996.46655,-174.77602,151.27484,994.38379,-329.09912,-54.64588,1003.7583,-325.70657,136.81129,1012.39862,-370.54703,-73.14077,900.45264
39,0.317,-186.94632,-79.54546,996.38275,-174.77602,151.27484,994.38379,-329.09912,-54.64588,1003.7583,-325.70657,136.81129,1012.39862,-370.69098,-73.33737,900.59003
40,0.325,-186.94632,-79.54546,996.38275,-174.58734,151.21613,994.34961,-329.09912,-54.64588,1003.7583,-325.41656,136.45029,1012.15533,-370.45743,-73.38393,900.54156
41,0.333,-186.98701,-79.5881,996.46655,-174.79233,151.35869,994.29053,-328.95947,-54.71011,1003.87567,-325.64209,136.6443,1012.15222,-370.45743,-73.38393,900.54156
42,0.342,-186.98701,-79.5881,996.46655,-174.84848,151.30206,994.39124,-328.95947,-54.71011,1003.87567,-325.40857,136.52686,1012.34088,-370.45743,-73.38393,900.54156
43,0.35,-186.94632,-79.54546,996.38275,-174.79233,151.35869,994.29053,-328.95947,-54.71011,1003.87567,-325.70657,136.81129,1012.39862,-370.31342,-73.1873,900.40411
44,0.358,-186.93155,-79.58601,996.61584,-174.62868,151.32318,994.24207,-328.84677,-54.64325,1003.92334,-325.70657,136.81129,1012.39862,-370.31342,-73.1873,900.40411
45,0.367,-186.88557,-79.62286,996.44592,-174.54982,150.71709,993.25781,-328.84677,-54.64325,1003.92334,-325.70657,136.81129,1012.39862,-370.38892,-73.66634,900.63855
46,0.375,-186.67773,-79.33267,996.4043,-173.97453,150.88734,993.21216,-328.84677,-54.64325,1003.92334,-325.25159,136.96796,1012.3855,-370.38892,-73.66634,900.63855
47,0.383,-186.67773,-79.33267,996.4043,-173.97453,150.88734,993.21216,-328.84677,-54.64325,1003.92334,-325.16281,136.88768,1012.40936,-370.38892,-73.66634,900.63855
48,0.392,-186.35155,-79.2444,996.3847,-173.87411,151.12144,993.13837,-328.84677,-54.64325,1003.92334,-325.16281,136.88768,1012.40936,-370.38892,-73.66634,900.63855
49,0.4,-186.33777,-79.31184,996.284,-173.87411,151.12144,993.13837,-328.84677,-54.64325,1003.92334,-324.87268,137.03128,1012.44952,-370.38892,-73.66634,900.63855
50,0.408,-186.35155,-79.2444,996.3847,-173.87411,151.12144,993.13837,-328.75632,-54.74627,1003.98871,-324.74915,137.11792,1012.74054,-370.38892,-73.66634,900.63855
51,0.417,-186.41446,-79.2012,996.26263,-173.87411,151.12144,993.13837,-328.84677,-54.64325,1003.92334,-324.74915,137.11792,1012.74054,-370.38892,-73.66634,900.63855
52,0.425,-186.42822,-79.13376,996.36334,-174.19791,151.62654,994.18958,-328.84677,-54.64325,1003.92334,-324.74915,137.11792,1012.74054,-370.38892,-73.66634,900.63855
53,0.433,-186.41446,-79.2012,996.26263,-174.19791,151.62654,994.18958,-328.84677,-54.64325,1003.92334,-324.74915,137.11792,1012.74054,-370.22565,-73.76201,900.78638
54,0.442,-186.54289,-79.1977,996.401,-173.87411,151.12144,993.13837,-328.75632,-54.74627,1003.98871,-324.83792,137.19826,1012.71674,-370.22565,-73.76201,900.78638
55,0.45,-186.42822,-79.13376,996.36334,-173.87411,151.12144,993.13837,-328.84677,-54.64325,1003.92334,-324.74915,137.11792,1012.74054,-370.22565,-73.76201,900.78638
56,0.458,-186.2139,-79.31375,996.45087,-173.87411,151.12144,993.13837,-328.84677,-54.64325,1003.92334,-324.74915,137.11792,1012.74054,-370.22565,-73.76201,900.78638
57,0.467,-186.35155,-79.2444,996.3847,-173.87411,151.12144,993.13837,-328.84677,-54.64325,1003.92334,-324.74915,137.11792,1012.74054,-370.22565,-73.76201,900.78638
58,0.475,-186.35155,-79.2444,996.3847,-173.87411,151.12144,993.13837,-328.84677,-54.64325,1003.92334,-324.7793,137.25755,1012.83331,-370.22565,-73.76201,900.78638
59,0.483,-186.42822,-79.13376,996.36334,-173.87411,151.12144,993.13837,-328.84677,-54.64325,1003.92334,-324.74915,137.11792,1012.74054,-370.38892,-73.66634,900.63855
60,0.492,-186.42822,-79.13376,996.36334,-173.87411,151.12144,993.13837,-328.74768,-54.52282,1003.97107,-324.83792,137.19826,1012.71674,-370.53351,-73.43716,900.75421
61,0.5,-186.42822,-79.13376,996.36334,-173.87411,151.12144,993.13837,-328.74768,-54.52282,1003.97107,-324.86807,137.33788,1012.80945,-370.22565,-73.76201,900.78638
62,0.508,-186.42822,-79.13376,996.36334,-173.87411,151.12144,993.13837,-328.84677,-54.64325,1003.92334,-324.83792,137.19826,1012.71674,-370.22565,-73.76201,900.78638
63,0.517,-186.29057,-79.20314,996.42957,-173.87411,151.12144,993.13837,-328.74768,-54.52282,1003.97107,-324.83792,137.19826,1012.71674,-370.22565,-73.76201,900.78638
64,0.525,-186.29057,-79.20314,996.42957,-173.87411,151.12144,993.13837,-328.84677,-54.64325,1003.92334,-324.74915,137.11792,1012.74054,-370.22565,-73.76201,900.78638
65,0.533,-186.29057,-79.20314,996.42957,-173.87411,151.12144,993.13837,-328.84677,-54.64325,1003.92334,-325.14389,137.40564,1012.58893,-370.22565,-73.76201,900.78638
66,0.542,-186.29057,-79.20314,996.42957,-173.87411,151.12144,993.13837,-328.74768,-54.52282,1003.97107,-325.17059,137.31561,1012.5072,-370.22565,-73.76201,900.78638
67,0.55,-186.29057,-79.20314,996.42957,-173.87411,151.12144,993.13837,-328.74768,-54.52282,1003.97107,-325.14389,137.40564,1012.58893,-370.29413,-73.47964,900.68939
68,0.558,-186.42822,-79.13376,996.36334,-173.87411,151.12144,993.13837,-328.74768,-54.52282,1003.97107,-325.17401,137.54526,1012.6817,-370.29413,-73.47964,900.68939
69,0.567,-186.31816,-78.97298,996.39551,-174.06624,151.17329,993.17609,-328.74768,-54.52282,1003.97107,-325.14389,137.40564,1012.58893,-370.29413,-73.47964,900.68939
70,0.575,-186.31816,-78.97298,996.39551,-174.06624,151.17329,993.17609,-328.74768,-54.52282,1003.97107,-325.14389,137.40564,1012.58893,-370.53351,-73.43716,900.75421
71,0.583,-186.31816,-78.97298,996.39551,-174.06624,151.17329,993.17609,-328.74768,-54.52282,1003.97107,-325.17059,137.31561,1012.5072,-370.465,-73.71954,900.8512
