Frame#,Time,L.Wrist.x,L.Wrist.y,L.Wrist.z,L.Thumb.M1.x,L.Thumb.M1.y,L.Thumb.M1.z,L.Thumb.M2.x,L.Thumb.M2.y,L.Thumb.M2.z,L.Thumb.M3.x,L.Thumb.M3.y,L.Thumb.M3.z,L.Finger3.M1.x,L.Finger3.M1.y,L.Finger3.M1.z,L.Finger3.M2.x,L.Finger3.M2.y,L.Finger3.M2.z,L.Finger3.M3.x,L.Finger3.M3.y,L.Finger3.M3.z
1,0,12.13545,208.48792,592.97186,38.27642,201.71538,631.59412,74.72076,174.99861,643.68073,111.19524,154.35349,640.59607,95.74664,187.80469,573.39856,133.97568,146.53955,579.47412,126.64461,93.78441,601.38519
2,0.008,12.13545,208.48792,592.97186,38.27642,201.71538,631.59412,74.74108,175.20032,643.57001,111.25123,154.30305,640.41748,96.08486,187.58597,573.53937,133.72183,146.23703,579.34546,126.64461,93.78441,601.38519
3,0.017,12.13545,208.48792,592.97186,38.27642,201.71538,631.59412,74.61347,175.23672,643.62494,111.25123,154.30305,640.41748,95.84615,187.6322,573.59479,133.97568,146.53955,579.47412,126.64461,93.78441,601.38519
4,0.025,11.88998,208.12921,592.88708,38.27642,201.71538,631.59412,74.39384,174.3848,644.47174,110.49526,152.5201,640.82928,95.84615,187.6322,573.59479,133.87122,146.37692,579.60614,126.64461,93.78441,601.38519
5,0.033,11.88998,208.12921,592.88708,38.27642,201.71538,631.59412,74.02375,173.89127,643.75543,110.44566,152.60629,640.7735,95.84615,187.6322,573.59479,133.42551,146.16553,579.44659,126.57999,93.28116,601.48376
6,0.042,12.12514,207.96893,592.92334,38.23474,201.3065,631.3111,74.62045,174.47772,643.3476,110.48867,152.6122,640.84259,95.84615,187.6322,573.59479,133.6794,146.46806,579.57526,126.48476,93.30022,601.12463
7,0.05,11.88998,208.12921,592.88708,38.27642,201.71538,631.59412,74.62045,174.47772,643.3476,109.43768,150.77153,640.15161,95.84615,187.6322,573.59479,133.87122,146.37692,579.60614,126.48476,93.30022,601.12463
8,0.058,11.88998,208.12921,592.88708,38.27642,201.71538,631.59412,73.59442,172.32889,644.62726,109.43768,150.77153,640.15161,95.84615,187.6322,573.59479,133.87122,146.37692,579.60614,126.48476,93.30022,601.12463
9,0.067,11.88998,208.12921,592.88708,38.27642,201.71538,631.59412,73.59442,172.32889,644.62726,109.43768,150.77153,640.15161,95.84615,187.6322,573.59479,133.72183,146.23703,579.34546,126.48476,93.30022,601.12463
10,0.075,11.88998,208.12921,592.88708,38.23474,201.3065,631.3111,74.62045,174.47772,643.3476,110.54108,152.12561,640.44629,95.84054,187.54034,573.24518,133.61737,146.07439,579.47748,126.48476,93.30022,601.12463
