Frame#,Time,L.Shank.x,L.Shank.y,L.Shank.z,L.Ankle.x,L.Ankle.y,L.Ankle.z,L.Ankle.Medial.x,L.Ankle.Medial.y,L.Ankle.Medial.z
1,0,276.43857,155.06137,249.49298,201.09406,170.43794,82.98098,218.97495,84.68319,99.68713
2,0.008,276.43857,155.06137,249.49298,201.49295,170.65765,83.51919,218.97495,84.68319,99.68713
3,0.017,276.43857,155.06137,249.49298,201.24228,170.66101,83.55338,218.97495,84.68319,99.68713
4,0.025,276.43857,155.06137,249.49298,201.1674,170.39511,83.72195,218.97495,84.68319,99.68713
5,0.033,276.43857,155.06137,249.49298,201.18282,170.34407,83.42237,218.97495,84.68319,99.68713
6,0.042,276.10983,154.66405,249.34573,201.49295,170.65765,83.51919,218.97495,84.68319,99.68713
7,0.05,276.10983,154.66405,249.34573,201.24228,170.66101,83.55338,218.97495,84.68319,99.68713
8,0.058,276.10983,154.66405,249.34573,201.09406,170.43794,82.98098,218.97495,84.68319,99.68713
9,0.067,276.10983,154.66405,249.34573,201.16904,170.70383,82.81235,218.97495,84.68319,99.68713
10,0.075,276.10983,154.66405,249.34573,201.09406,170.43794,82.98098,218.97495,84.68319,99.68713
11,0.083,276.10983,154.66405,249.34573,200.93216,170.34741,83.45656,218.97495,84.68319,99.68713
12,0.092,276.10983,154.66405,249.34573,200.93216,170.34741,83.45656,218.97495,84.68319,99.68713
13,0.1,275.83398,154.3624,249.43587,200.85896,170.39021,82.71558,218.97495,84.68319,99.68713
14,0.108,275.83398,154.3624,249.43587,201.16904,170.70383,82.81235,218.97495,84.68319,99.68713
15,0.117,276.10983,154.66405,249.34573,201.16904,170.70383,82.81235,218.97495,84.68319,99.68713
16,0.125,276.10983,154.66405,249.34573,201.41974,170.70047,82.77811,218.97495,84.68319,99.68713
17,0.133,276.10983,154.66405,249.34573,201.16904,170.70383,82.81235,218.97495,84.68319,99.68713
18,0.142,276.10983,154.66405,249.34573,201.24228,170.66101,83.55338,218.89357,84.21597,99.59726
19,0.15,276.43857,155.06137,249.49298,200.93216,170.34741,83.45656,218.97495,84.68319,99.68713
20,0.158,276.43857,155.06137,249.49298,200.9014,170.40253,83.12775,218.97495,84.68319,99.68713
21,0.167,276.43857,155.06137,249.49298,200.85896,170.39021,82.71558,218.97495,84.68319,99.68713
22,0.175,276.43857,155.06137,249.49298,200.85896,170.39021,82.71558,218.97495,84.68319,99.68713
23,0.183,276.43857,155.06137,249.49298,201.16904,170.70383,82.81235,218.97495,84.68319,99.68713
24,0.192,276.43857,155.06137,249.49298,201.13547,170.32736,82.6304,218.97495,84.68319,99.68713
25,0.2,276.43857,155.06137,249.49298,201.27939,170.73505,83.89825,219.00612,84.22194,99.92968
26,0.208,276.43857,155.06137,249.49298,201.27939,170.73505,83.89825,219.00612,84.22194,99.92968
27,0.217,276.43857,155.06137,249.49298,200.95964,170.31079,83.74934,219.00612,84.22194,99.92968
28,0.225,276.43857,155.06137,249.49298,200.86804,170.20027,82.87766,219.00612,84.22194,99.92968
29,0.233,276.43857,155.06137,249.49298,201.17812,170.51389,82.97446,219.00612,84.22194,99.92968
30,0.242,276.43857,155.06137,249.49298,201.17812,170.51389,82.97446,219.00612,84.22194,99.92968
31,0.25,276.43857,155.06137,249.49298,200.8994,170.18188,83.19523,219.00612,84.22194,99.92968
32,0.258,276.43857,155.06137,249.49298,200.8994,170.18188,83.19523,219.00612,84.22194,99.92968
33,0.267,276.43857,155.06137,249.49298,201.27939,170.73505,83.89825,219.00612,84.22194,99.92968
34,0.275,276.43857,155.06137,249.49298,201.20949,170.4955,83.29204,219.00612,84.22194,99.92968
35,0.283,276.43857,155.06137,249.49298,201.20949,170.4955,83.29204,219.00612,84.22194,99.92968
36,0.292,276.43857,155.06137,249.49298,201.20949,170.4955,83.29204,219.00612,84.22194,99.92968
37,0.3,276.86575,155.53728,249.4171,201.20949,170.4955,83.29204,219.00612,84.22194,99.92968
38,0.308,276.86575,155.53728,249.4171,200.8994,170.18188,83.19523,219.00612,84.22194,99.92968
39,0.317,276.43857,155.06137,249.49298,200.8994,170.18188,83.19523,219.00612,84.22194,99.92968
40,0.325,276.43857,155.06137,249.49298,200.8994,170.18188,83.19523,219.00612,84.22194,99.92968
41,0.333,276.43857,155.06137,249.49298,201.20949,170.4955,83.29204,219.00612,84.22194,99.92968
42,0.342,276.43857,155.06137,249.49298,201.20949,170.4955,83.29204,219.00612,84.22194,99.92968
43,0.35,276.86575,155.53728,249.4171,201.53046,170.73656,83.86633,219.29579,84.29084,99.73435
44,0.358,276.90659,155.86551,249.45518,201.20949,170.4955,83.29204,219.00612,84.22194,99.92968
45,0.367,276.86575,155.53728,249.4171,200.86804,170.20027,82.87766,219.00612,84.22194,99.92968
46,0.375,276.86575,155.53728,249.4171,200.86804,170.20027,82.87766,219.00612,84.22194,99.92968
47,0.383,276.4794,155.38959,249.53108,200.85896,170.39021,82.71558,218.97495,84.68319,99.68713
48,0.392,276.4794,155.38959,249.53108,200.85896,170.39021,82.71558,218.97495,84.68319,99.68713
49,0.4,276.90659,155.86551,249.45518,201.16904,170.70383,82.81235,218.97495,84.68319,99.68713
50,0.408,276.95764,155.71069,249.32405,201.16904,170.70383,82.81235,218.97495,84.68319,99.68713
51,0.417,276.53049,155.23479,249.39995,201.16904,170.70383,82.81235,218.97495,84.68319,99.68713
52,0.425,276.4794,155.38959,249.53108,201.16904,170.70383,82.81235,218.97495,84.68319,99.68713
53,0.433,276.4794,155.38959,249.53108,201.16904,170.70383,82.81235,218.97495,84.68319,99.68713
54,0.442,276.4794,155.38959,249.53108,201.16904,170.70383,82.81235,218.97495,84.68319,99.68713
55,0.45,276.5799,155.53725,249.41623,201.16904,170.70383,82.81235,218.97495,84.68319,99.68713
56,0.458,276.53049,155.23479,249.39995,201.16904,170.70383,82.81235,218.97495,84.68319,99.68713
57,0.467,276.4794,155.38959,249.53108,201.16904,170.70383,82.81235,218.97495,84.68319,99.68713
58,0.475,276.43857,155.06137,249.49298,200.85896,170.39021,82.71558,218.97495,84.68319,99.68713
59,0.483,276.4794,155.38959,249.53108,201.41974,170.70047,82.77811,218.97495,84.68319,99.68713
60,0.492,276.4794,155.38959,249.53108,201.16904,170.70383,82.81235,218.97495,84.68319,99.68713
61,0.5,276.43857,155.06137,249.49298,201.09406,170.43794,82.98098,218.97495,84.68319,99.68713
62,0.508,276.43857,155.06137,249.49298,201.16904,170.70383,82.81235,218.97495,84.68319,99.68713
63,0.517,276.43857,155.06137,249.49298,201.16904,170.70383,82.81235,218.97495,84.68319,99.68713
64,0.525,276.43857,155.06137,249.49298,200.85896,170.39021,82.71558,218.97495,84.68319,99.68713
65,0.533,276.43857,155.06137,249.49298,201.16904,170.70383,82.81235,218.97495,84.68319,99.68713
66,0.542,276.43857,155.06137,249.49298,200.93216,170.34741,83.45656,218.97495,84.68319,99.68713
67,0.55,275.83398,154.3624,249.43587,200.93216,170.34741,83.45656,218.97495,84.68319,99.68713
68,0.558,275.83398,154.3624,249.43587,200.85896,170.39021,82.71558,218.97495,84.68319,99.68713
69,0.567,275.83398,154.3624,249.43587,200.85896,170.39021,82.71558,218.97495,84.68319,99.68713
70,0.575,276.17593,154.78375,249.64244,201.16904,170.70383,82.81235,218.97495,84.68319,99.68713
71,0.583,275.83398,154.3624,249.43587,201.16904,170.70383,82.81235,218.97495,84.68319,99.68713
72,0.592,275.83398,154.3624,249.43587,201.16904,170.70383,82.81235,218.97495,84.68319,99.68713
73,0.6,275.83398,154.3624,249.43587,200.93216,170.34741,83.45656,218.97495,84.68319,99.68713
74,0.608,275.83398,154.3624,249.43587,200.85896,170.39021,82.71558,218.97495,84.68319,99.68713
75,0.617,275.83398,154.3624,249.43587,200.85896,170.39021,82.71558,218.97495,84.68319,99.68713
76,0.625,275.83398,154.3624,249.43587,201.09406,170.43794,82.98098,218.97495,84.68319,99.68713
77,0.633,275.83398,154.3624,249.43587,201.16904,170.70383,82.81235,218.97495,84.68319,99.68713
78,0.642,275.83398,154.3624,249.43587,201.24228,170.66101,83.55338,218.97495,84.68319,99.68713
79,0.65,275.83398,154.3624,249.43587,201.2115,170.71613,83.22456,218.97495,84.68319,99.68713
80,0.658,275.83398,154.3624,249.43587,200.82648,170.13658,83.29634,218.97495,84.68319,99.68713
81,0.667,275.83398,154.3624,249.43587,200.9014,170.40253,83.12775,218.97495,84.68319,99.68713
82,0.675,276.10983,154.66405,249.34573,200.86804,170.20027,82.87766,218.97495,84.68319,99.68713
83,0.683,276.10983,154.66405,249.34573,200.86804,170.20027,82.87766,219.00612,84.22194,99.92968
84,0.692,276.10983,154.66405,249.34573,200.82545,170.01373,82.53362,219.00612,84.22194,99.92968
85,0.7,276.10983,154.66405,249.34573,201.27939,170.73505,83.89825,219.00612,84.22194,99.92968
86,0.708,276.10983,154.66405,249.34573,201.20949,170.4955,83.29204,219.00612,84.22194,99.92968
87,0.717,276.10983,154.66405,249.34573,201.20949,170.4955,83.29204,219.00612,84.22194,99.92968
88,0.725,276.10983,154.66405,249.34573,200.86804,170.20027,82.87766,219.00612,84.22194,99.92968
89,0.733,276.10983,154.66405,249.34573,200.8994,170.18188,83.19523,219.00612,84.22194,99.92968
90,0.742,276.43857,155.06137,249.49298,200.8994,170.18188,83.19523,219.00612,84.22194,99.92968
91,0.75,276.43857,155.06137,249.49298,200.95964,170.31079,83.74934,219.00612,84.22194,99.92968
92,0.758,276.10983,154.66405,249.34573,200.95964,170.31079,83.74934,219.03621,83.76075,100.17226
93,0.767,276.43857,155.06137,249.49298,201.27939,170.73505,83.89825,219.00612,84.22194,99.92968
94,0.775,276.43857,155.06137,249.49298,200.8994,170.18188,83.19523,219.00612,84.22194,99.92968
95,0.783,276.10983,154.66405,249.34573,200.8994,170.18188,83.19523,219.00612,84.22194,99.92968
96,0.792,276.43857,155.06137,249.49298,200.8994,170.18188,83.19523,219.00612,84.22194,99.92968
97,0.8,276.43857,155.06137,249.49298,201.20949,170.4955,83.29204,219.33063,84.55853,100.09789
98,0.808,276.43857,155.06137,249.49298,201.20949,170.4955,83.29204,219.29579,84.29084,99.73435
99,0.817,276.43857,155.06137,249.49298,200.8994,170.18188,83.19523,219.00612,84.22194,99.92968
100,0.825,276.43857,155.06137,249.49298,200.8994,170.18188,83.19523,219.00612,84.22194,99.92968
101,0.833,276.10983,154.66405,249.34573,201.17812,170.51389,82.97446,219.00612,84.22194,99.92968
102,0.842,276.43857,155.06137,249.49298,201.17812,170.51389,82.97446,218.97495,84.68319,99.68713
103,0.85,276.43857,155.06137,249.49298,201.2115,170.71613,83.22456,218.97495,84.68319,99.68713
104,0.858,276.43857,155.06137,249.49298,200.9014,170.40253,83.12775,218.97495,84.68319,99.68713
105,0.867,276.43857,155.06137,249.49298,201.46217,170.71277,83.19034,218.97495,84.68319,99.68713
106,0.875,276.43857,155.06137,249.49298,201.2115,170.71613,83.22456,218.97495,84.68319,99.68713
107,0.883,276.43857,155.06137,249.49298,201.16904,170.70383,82.81235,218.97495,84.68319,99.68713
108,0.892,276.43857,155.06137,249.49298,200.85896,170.39021,82.71558,218.97495,84.68319,99.68713
109,0.9,276.43857,155.06137,249.49298,200.85896,170.39021,82.71558,218.97495,84.68319,99.68713
110,0.908,276.43857,155.06137,249.49298,201.16904,170.70383,82.81235,218.97495,84.68319,99.68713
111,0.917,276.43857,155.06137,249.49298,201.16904,170.70383,82.81235,218.97495,84.68319,99.68713
112,0.925,276.43857,155.06137,249.49298,201.16904,170.70383,82.81235,218.97495,84.68319,99.68713
113,0.933,276.43857,155.06137,249.49298,201.16904,170.70383,82.81235,218.97495,84.68319,99.68713
114,0.942,276.43857,155.06137,249.49298,201.16904,170.70383,82.81235,218.97495,84.68319,99.68713
115,0.95,276.43857,155.06137,249.49298,200.85896,170.39021,82.71558,218.97495,84.68319,99.68713
116,0.958,276.43857,155.06137,249.49298,201.16904,170.70383,82.81235,218.97495,84.68319,99.68713
117,0.967,276.43857,155.06137,249.49298,200.85896,170.39021,82.71558,218.97495,84.68319,99.68713
118,0.975,276.43857,155.06137,249.49298,201.09406,170.43794,82.98098,218.97495,84.68319,99.68713
119,0.983,276.43857,155.06137,249.49298,201.18282,170.34407,83.42237,218.97495,84.68319,99.68713
120,0.992,276.43857,155.06137,249.49298,201.16904,170.70383,82.81235,218.97495,84.68319,99.68713
121,1,276.10983,154.66405,249.34573,201.16904,170.70383,82.81235,218.97495,84.68319,99.68713
122,1.008,276.43857,155.06137,249.49298,201.16904,170.70383,82.81235,218.97495,84.68319,99.68713
123,1.017,276.43857,155.06137,249.49298,201.16904,170.70383,82.81235,218.97495,84.68319,99.68713
124,1.025,276.43857,155.06137,249.49298,200.85896,170.39021,82.71558,218.97495,84.68319,99.68713
125,1.033,276.43857,155.06137,249.49298,200.93216,170.34741,83.45656,218.97495,84.68319,99.68713
126,1.042,276.10983,154.66405,249.34573,201.10796,170.07811,83.59094,218.97495,84.68319,99.68713
127,1.05,276.43857,155.06137,249.49298,201.1674,170.39511,83.72195,218.97495,84.68319,99.68713
128,1.058,276.43857,155.06137,249.49298,201.09406,170.43794,82.98098,218.97495,84.68319,99.68713
129,1.067,276.43857,155.06137,249.49298,201.24228,170.66101,83.55338,218.97495,84.68319,99.68713
130,1.075,276.10983,154.66405,249.34573,201.41974,170.70047,82.77811,218.97495,84.68319,99.68713
131,1.083,275.83398,154.3624,249.43587,201.49295,170.65765,83.51919,218.97495,84.68319,99.68713
132,1.092,276.89194,155.10599,249.54131,201.24228,170.66101,83.55338,218.89357,84.21597,99.59726
133,1.1,275.83398,154.3624,249.43587,201.49295,170.65765,83.51919,218.89357,84.21597,99.59726
134,1.108,275.83398,154.3624,249.43587,201.24228,170.66101,83.55338,218.97495,84.68319,99.68713
135,1.117,276.10983,154.66405,249.34573,201.34474,170.43459,82.94675,218.97495,84.68319,99.68713
136,1.125,276.10983,154.66405,249.34573,201.34474,170.43459,82.94675,218.97495,84.68319,99.68713
137,1.133,276.10983,154.66405,249.34573,201.2115,170.71613,83.22456,218.97495,84.68319,99.68713
138,1.142,276.10983,154.66405,249.34573,201.13657,170.45024,83.39316,219.00612,84.22194,99.92968
139,1.15,276.89194,155.10599,249.54131,201.45457,170.39728,84.05445,219.00612,84.22194,99.92968
140,1.158,276.89194,155.10599,249.54131,201.45457,170.39728,84.05445,219.00612,84.22194,99.92968
141,1.167,276.10983,154.66405,249.34573,200.88377,169.97142,83.93742,219.00612,84.22194,99.92968
142,1.175,276.10983,154.66405,249.34573,201.1346,170.22958,83.46063,219.00612,84.22194,99.92968
143,1.183,276.10983,154.66405,249.34573,201.45457,170.39728,84.05445,219.00612,84.22194,99.92968
144,1.192,276.43857,155.06137,249.49298,201.45457,170.39728,84.05445,219.00612,84.22194,99.92968
145,1.2,276.56332,154.70872,249.39407,202.02629,170.29459,84.12776,219.00612,84.22194,99.92968
