Frame#,Time,R.Heel.x,R.Heel.y,R.Heel.z,R.Toe.x,R.Toe.y,R.Toe.z,R.MedFoot.x,R.MedFoot.y,R.MedFoot.z
1,0,31.59832,-41.21011,46.90089,224.46021,-93.32149,44.2233,176.01823,-47.14679,70.20592
2,0.008,31.73063,-41.24202,46.89404,224.40619,-93.39281,44.34477,176.12843,-47.07793,70.13209
3,0.017,31.73063,-41.24202,46.89404,224.51793,-93.43022,44.22217,176.01823,-47.14679,70.20592
4,0.025,31.73063,-41.24202,46.89404,224.40619,-93.39281,44.34477,176.12843,-47.07793,70.13209
5,0.033,31.58841,-41.47321,47.02903,224.40619,-93.39281,44.34477,176.01823,-47.14679,70.20592
6,0.042,31.73063,-41.24202,46.89404,224.40619,-93.39281,44.34477,176.12843,-47.07793,70.13209
7,0.05,31.73063,-41.24202,46.89404,224.47694,-93.29718,44.27364,176.12843,-47.07793,70.13209
8,0.058,31.73063,-41.24202,46.89404,224.40619,-93.39281,44.34477,176.12843,-47.07793,70.13209
9,0.067,31.73063,-41.24202,46.89404,224.40619,-93.39281,44.34477,176.12843,-47.07793,70.13209
10,0.075,31.73063,-41.24202,46.89404,224.40619,-93.39281,44.34477,176.12843,-47.07793,70.13209
11,0.083,31.73063,-41.24202,46.89404,224.40619,-93.39281,44.34477,176.01823,-47.14679,70.20592
12,0.092,31.58365,-41.0478,46.78863,224.40619,-93.39281,44.34477,176.12843,-47.07793,70.13209
13,0.1,31.73063,-41.24202,46.89404,224.4639,-93.50156,44.34364,176.01823,-47.14679,70.20592
14,0.108,31.58365,-41.0478,46.78863,224.47694,-93.29718,44.27364,176.12843,-47.07793,70.13209
15,0.117,31.59832,-41.21011,46.90089,224.40619,-93.39281,44.34477,176.46309,-47.22015,70.16384
16,0.125,31.34249,-41.12905,46.90059,224.47694,-93.29718,44.27364,176.46309,-47.22015,70.16384
17,0.133,31.39979,-41.30484,47.0129,224.47694,-93.29718,44.27364,176.12843,-47.07793,70.13209
18,0.142,31.34249,-41.12905,46.90059,224.41371,-93.78467,44.25558,176.12843,-47.07793,70.13209
19,0.15,31.58365,-41.0478,46.78863,224.41371,-93.78467,44.25558,176.12843,-47.07793,70.13209
20,0.158,31.73071,-40.84185,46.60932,224.41371,-93.78467,44.25558,176.12843,-47.07793,70.13209
21,0.167,31.73071,-40.84185,46.60932,224.40619,-93.39281,44.34477,176.12843,-47.07793,70.13209
22,0.175,31.58365,-41.0478,46.78863,224.40619,-93.39281,44.34477,176.12843,-47.07793,70.13209
23,0.183,31.58365,-41.0478,46.78863,224.40619,-93.39281,44.34477,176.12843,-47.07793,70.13209
24,0.192,31.58365,-41.0478,46.78863,224.40619,-93.39281,44.34477,176.12843,-47.07793,70.13209
25,0.2,31.34249,-41.12905,46.90059,224.53096,-93.22586,44.15218,176.12843,-47.07793,70.13209
26,0.208,31.58365,-41.0478,46.78863,224.40619,-93.39281,44.34477,176.12843,-47.07793,70.13209
27,0.217,31.34249,-41.12905,46.90059,224.46774,-93.71333,44.1341,176.12843,-47.07793,70.13209
