Frame#,Time,R.Shank.x,R.Shank.y,R.Shank.z,R.Ankle.x,R.Ankle.y,R.Ankle.z,R.Ankle.Medial.x,R.Ankle.Medial.y,R.Ankle.Medial.z
1,0,192.14659,-101.533,268.18735,83.25732,-103.17699,70.38559,112.70002,-16.42323,88.74678
2,0.008,192.42706,-101.44409,268.35748,83.54444,-103.27387,70.45808,113.00542,-16.60419,88.43612
3,0.017,192.14659,-101.533,268.18735,83.54444,-103.27387,70.45808,112.70002,-16.42323,88.74678
4,0.025,192.14659,-101.533,268.18735,83.14535,-103.3257,70.43964,112.70002,-16.42323,88.74678
5,0.033,192.27225,-101.39732,268.2179,82.94387,-103.4276,70.24806,112.70002,-16.42323,88.74678
6,0.042,192.14659,-101.533,268.18735,83.14535,-103.3257,70.43964,112.70002,-16.42323,88.74678
7,0.05,192.14659,-101.533,268.18735,83.54444,-103.27387,70.45808,112.70002,-16.42323,88.74678
8,0.058,192.14659,-101.533,268.18735,83.54444,-103.27387,70.45808,112.70002,-16.42323,88.74678
9,0.067,192.14659,-101.533,268.18735,83.54444,-103.27387,70.45808,112.70002,-16.42323,88.74678
10,0.075,192.14659,-101.533,268.18735,83.2547,-103.35023,70.54436,112.70002,-16.42323,88.74678
11,0.083,192.14659,-101.533,268.18735,83.43243,-103.42258,70.51213,112.70002,-16.42323,88.74678
12,0.092,192.30141,-101.57978,268.3269,83.43243,-103.42258,70.51213,112.70002,-16.42323,88.74678
13,0.1,192.14659,-101.533,268.18735,83.43243,-103.42258,70.51213,112.55624,-16.57864,88.66212
14,0.108,192.27225,-101.39732,268.2179,83.43243,-103.42258,70.51213,112.80391,-16.59807,88.64727
15,0.117,192.49428,-101.67467,268.42896,83.54444,-103.27387,70.45808,112.70002,-16.42323,88.74678
16,0.125,192.29207,-101.54867,268.34448,83.54444,-103.27387,70.45808,113.05043,-16.64489,88.26604
17,0.133,192.61992,-101.539,268.45953,83.54444,-103.27387,70.45808,112.70002,-16.42323,88.74678
18,0.142,192.42706,-101.44409,268.35748,83.54444,-103.27387,70.45808,112.70002,-16.42323,88.74678
19,0.15,192.27225,-101.39732,268.2179,83.43243,-103.42258,70.51213,112.70002,-16.42323,88.74678
20,0.158,191.33322,-101.69665,268.37494,83.43243,-103.42258,70.51213,112.70002,-16.42323,88.74678
21,0.167,191.33322,-101.69665,268.37494,83.43243,-103.42258,70.51213,112.70002,-16.42323,88.74678
22,0.175,191.47098,-101.7244,268.5018,83.48083,-103.11504,70.34882,112.70002,-16.42323,88.74678
23,0.183,192.61992,-101.539,268.45953,83.54444,-103.27387,70.45808,112.70002,-16.42323,88.74678
24,0.192,191.47098,-101.7244,268.5018,83.54444,-103.27387,70.45808,112.70002,-16.42323,88.74678
25,0.2,191.47098,-101.7244,268.5018,83.43243,-103.42258,70.51213,112.90154,-16.42935,88.53564
26,0.208,192.27225,-101.39732,268.2179,83.43243,-103.42258,70.51213,112.90154,-16.42935,88.53564
27,0.217,192.42706,-101.44409,268.35748,83.43243,-103.42258,70.51213,113.00542,-16.60419,88.43612
28,0.225,191.47098,-101.7244,268.5018,83.54444,-103.27387,70.45808,112.90154,-16.42935,88.53564
29,0.233,192.42706,-101.44409,268.35748,83.48083,-103.11504,70.34882,112.70002,-16.42323,88.74678
