Frame#,Time,L.Biceps.Lateral.x,L.Biceps.Lateral.y,L.Biceps.Lateral.z,L.Elbow.x,L.Elbow.y,L.Elbow.z,L.Elbow.Medial.x,L.Elbow.Medial.y,L.Elbow.Medial.z
1,0,-192.03076,157.83185,1104.08997,-47.0663,282.3566,1082.83093,-23.47205,244.11343,1006.48688
2,0.008,-192.31479,157.96678,1104.0304,-47.28231,282.50836,1082.08801,-22.95922,243.67815,1006.15607
3,0.017,-192.31827,158.35251,1103.4978,-48.34364,283.5939,1081.39709,-22.70265,245.16963,1005.16156
4,0.025,-192.90817,158.94748,1103.21912,-48.92624,284.02054,1079.32214,-26.08648,246.05089,1003.84601
5,0.033,-193.08018,159.15483,1103.11072,-49.66811,284.81891,1078.58984,-26.16048,246.68977,1003.32019
6,0.042,-193.16049,159.7621,1103.20752,-50.0739,285.52725,1078.31592,-27.53842,247.41507,1001.62195
7,0.05,-193.51929,160.18802,1102.79065,-51.07098,286.99115,1077.64063,-27.69916,247.27344,1000.93811
8,0.058,-194.08826,160.55084,1102.47107,-51.36826,287.50198,1076.65405,-28.10506,248.03494,1000.5719
9,0.067,-194.22282,161.07745,1102.27515,-51.6382,288.10794,1076.0863,-29.0558,248.99629,999.79626
10,0.075,-193.99495,160.90622,1101.12549,-53.40897,288.79572,1075.43945,-30.212,249.92966,998.8219
11,0.083,-194.1163,161.0258,1100.89319,-53.73096,288.81635,1074.07593,-31.84783,251.71742,996.98914
12,0.092,-194.28772,161.19711,1100.62915,-54.2383,289.65497,1073.23071,-32.17696,252.28796,996.07233
13,0.1,-193.49385,161.86517,1099.83948,-54.82191,289.7977,1072.35193,-32.59756,252.23323,994.71399
14,0.108,-193.6505,162.25684,1099.40723,-54.57047,290.71686,1071.07166,-32.37551,252.8846,993.46552
15,0.117,-193.77148,162.46173,1099.26428,-54.4413,291.37823,1070.48865,-31.99201,252.86313,992.40552
16,0.125,-193.61302,162.62541,1099.27368,-55.2783,292.48911,1069.10498,-32.93015,253.81204,991.38446
17,0.133,-193.46788,162.73979,1099.0874,-56.08362,292.83377,1068.49585,-33.56717,254.88965,990.32465
18,0.142,-193.20796,162.82217,1098.50232,-56.3073,293.13977,1067.15906,-33.74065,254.99953,989.34668
19,0.15,-193.23476,163.03603,1097.89368,-56.36361,293.41052,1066.10461,-33.84268,255.17065,989.20544
20,0.158,-193.40482,163.93832,1097.76233,-56.62136,293.59677,1064.80798,-34.27208,255.00496,988.61194
21,0.167,-193.69768,164.23903,1097.67468,-56.92424,293.8663,1064.64307,-35.44398,255.36082,987.97137
22,0.175,-193.4666,164.13194,1097.12109,-57.06203,294.53711,1064.33081,-35.53493,255.93048,987.49365
23,0.183,-193.5741,164.34167,1096.85376,-56.97764,294.58536,1063.10132,-35.95957,256.27319,986.17639
