Frame#,Time,V.Sacral.x,V.Sacral.y,V.Sacral.z,R.ASIS.x,R.ASIS.y,R.ASIS.z,L.ASIS.x,L.ASIS.y,L.ASIS.z
1,0,-114.15042,42.26036,969.09875,1.56933,-133.24762,948.88763,13.5582,226.90126,943.63574
2,0.008,-114.15042,42.26036,969.09875,1.56933,-133.24762,948.88763,13.5582,226.90126,943.63574
3,0.017,-114.15042,42.26036,969.09875,1.3588,-133.2287,949.08319,13.5582,226.90126,943.63574
4,0.025,-114.21855,42.39629,969.48004,0.36784,-132.99883,949.19647,12.61709,228.49704,943.70282
5,0.033,-114.28771,42.60582,969.36627,0.39261,-132.83948,949.98212,12.61709,228.49704,943.70282
6,0.042,-114.28771,42.60582,969.36627,0.26652,-132.97301,949.82446,12.61709,228.49704,943.70282
7,0.05,-114.76919,42.77747,969.40741,0.26652,-132.97301,949.82446,12.61709,228.49704,943.70282
8,0.058,-114.76919,42.77747,969.40741,0.36784,-132.99883,949.19647,12.61709,228.49704,943.70282
9,0.067,-114.67182,42.82047,969.01581,0.36784,-132.99883,949.19647,12.61709,228.49704,943.70282
10,0.075,-114.67182,42.82047,969.01581,0.72376,-131.81114,949.65802,12.61709,228.49704,943.70282
11,0.083,-115.1274,42.92804,969.31879,1.19582,-130.15375,949.02777,12.61709,228.49704,943.70282
12,0.092,-115.01646,43.03302,968.90863,0.67527,-129.8692,948.9884,12.61709,228.49704,943.70282
13,0.1,-115.01646,43.03302,968.90863,0.16255,-131.51251,950.17389,10.2167,229.77182,944.01514
14,0.108,-115.1274,42.92804,969.31879,0.16255,-131.51251,950.17389,10.2167,229.77182,944.01514
15,0.117,-115.1274,42.92804,969.31879,0.62218,-129.66806,949.15735,10.2167,229.77182,944.01514
16,0.125,-115.1274,42.92804,969.31879,0.32331,-129.50157,949.13135,10.2167,229.77182,944.01514
17,0.133,-115.1274,42.92804,969.31879,-0.1845,-130.87468,950.31366,10.2167,229.77182,944.01514
18,0.142,-115.01646,43.03302,968.90863,-0.49544,-130.7563,950.20477,10.2167,229.77182,944.01514
19,0.15,-115.01646,43.03302,968.90863,-0.04434,-129.06387,948.84399,10.2167,229.77182,944.01514
20,0.158,-115.19352,43.04649,969.21472,-0.04434,-129.06387,948.84399,10.2167,229.77182,944.01514
21,0.167,-115.47388,43.24576,969.02783,-0.04434,-129.06387,948.84399,10.2167,229.77182,944.01514
22,0.175,-116.20632,43.44684,969.36499,-0.04434,-129.06387,948.84399,10.2167,229.77182,944.01514
23,0.183,-116.20632,43.44684,969.36499,-0.04434,-129.06387,948.84399,10.2167,229.77182,944.01514
24,0.192,-116.06932,43.7762,968.98663,0.49638,-128.65758,948.96753,10.2167,229.77182,944.01514
25,0.2,-116.9614,44.14067,969.40979,0.49638,-128.65758,948.96753,9.27381,231.36649,944.08234
26,0.208,-116.9614,44.14067,969.40979,0.65755,-128.44759,949.3446,9.27381,231.36649,944.08234
27,0.217,-116.89409,44.19544,969.06757,0.69683,-128.46153,948.78937,9.27381,231.36649,944.08234
28,0.225,-116.89409,44.19544,969.06757,0.69683,-128.46153,948.78937,9.27381,231.36649,944.08234
29,0.233,-116.89409,44.19544,969.06757,0.69683,-128.46153,948.78937,9.27381,231.36649,944.08234
30,0.242,-116.89409,44.19544,969.06757,0.65755,-128.44759,949.3446,9.27381,231.36649,944.08234
31,0.25,-116.89409,44.19544,969.06757,0.06139,-128.91595,949.39148,9.27381,231.36649,944.08234
