Frame#,Time,Top.Head.x,Top.Head.y,Top.Head.z,Front.Head.x,Front.Head.y,Front.Head.z,Rear.Head.x,Rear.Head.y,Rear.Head.z,Jaw.x,Jaw.y,Jaw.z
1,0,26.47135,29.46148,1590.78052,151.61742,20.65317,1528.03491,-52.76388,40.7116,1451.94873,155.14639,40.81989,1347.93042
2,0.008,26.05193,29.75545,1590.72046,151.61742,20.65317,1528.03491,-53.01625,40.90392,1451.92371,154.85101,41.4059,1347.48865
3,0.017,26.05193,29.75545,1590.72046,152.19202,22.24306,1528.77905,-53.46188,40.77431,1451.95117,154.6268,41.81725,1347.86194
4,0.025,25.88944,29.73092,1590.72778,150.69208,20.9655,1528.58789,-53.46188,40.77431,1451.95117,154.6268,41.81725,1347.86194
5,0.033,25.9436,29.74486,1590.76917,150.86404,21.2325,1527.97888,-53.01625,40.90392,1451.92371,154.6268,41.81725,1347.86194
6,0.042,25.57448,29.69209,1590.6637,150.4906,20.95944,1528.57764,-53.64882,40.88253,1452.08398,153.98976,41.68647,1347.75366
7,0.05,25.75032,29.5711,1590.63513,150.4906,20.95944,1528.57764,-53.79678,40.16682,1451.94385,154.2475,41.86186,1347.55188
8,0.058,25.54427,29.64265,1590.5813,150.4906,20.95944,1528.57764,-53.98374,40.27508,1452.07678,152.4081,42.94007,1348.19006
9,0.067,24.97515,29.72423,1590.77197,150.4906,20.95944,1528.57764,-53.75899,40.48488,1452.15137,153.35634,43.0273,1348.14465
10,0.075,24.78123,29.3422,1590.79712,150.46526,21.38437,1528.86475,-54.34794,40.37275,1452.17761,153.35634,43.0273,1348.14465
11,0.083,24.78123,29.3422,1590.79712,150.46526,21.38437,1528.86475,-54.45308,40.42494,1452.07751,152.4081,42.94007,1348.19006
12,0.092,24.50433,29.46416,1590.86755,150.38956,21.01498,1528.46631,-54.45308,40.42494,1452.07751,152.4081,42.94007,1348.19006
13,0.1,24.33576,29.29291,1590.76929,150.46526,21.38437,1528.86475,-54.56518,40.47459,1452.02979,152.4081,42.94007,1348.19006
14,0.108,23.82176,29.47366,1590.77222,150.46526,21.38437,1528.86475,-54.56518,40.47459,1452.02979,152.4081,42.94007,1348.19006
15,0.117,23.82176,29.47366,1590.77222,150.38956,21.01498,1528.46631,-54.75453,40.81365,1451.9436,152.4081,42.94007,1348.19006
16,0.125,23.82176,29.47366,1590.77222,150.46526,21.38437,1528.86475,-54.9511,40.75306,1451.9436,152.4081,42.94007,1348.19006
