Frame#,Time,L.Shank.x,L.Shank.y,L.Shank.z,L.Ankle.x,L.Ankle.y,L.Ankle.z,L.Ankle.Medial.x,L.Ankle.Medial.y,L.Ankle.Medial.z
1,0,33.55721,203.48465,246.36208,-59.43884,228.23303,58.23358,-5.66055,151.21628,73.13041
2,0.008,33.55721,203.48465,246.36208,-59.43884,228.23303,58.23358,-5.66055,151.21628,73.13041
3,0.017,33.55721,203.48465,246.36208,-59.43884,228.23303,58.23358,-5.66055,151.21628,73.13041
4,0.025,33.66707,203.68179,246.55173,-59.35037,229.0547,58.32471,-5.66055,151.21628,73.13041
5,0.033,33.70245,203.25639,246.15244,-59.35037,229.0547,58.32471,-5.66055,151.21628,73.13041
6,0.042,33.55721,203.48465,246.36208,-59.35037,229.0547,58.32471,-5.48833,150.70094,73.06648
7,0.05,33.28997,204.09686,246.27269,-59.35037,229.0547,58.32471,-5.66055,151.21628,73.13041
8,0.058,33.55721,203.48465,246.36208,-59.43884,228.23303,58.23358,-5.66055,151.21628,73.13041
9,0.067,33.55721,203.48465,246.36208,-59.43884,228.23303,58.23358,-5.66055,151.21628,73.13041
10,0.075,33.55721,203.48465,246.36208,-59.43884,228.23303,58.23358,-5.66055,151.21628,73.13041
11,0.083,33.28997,204.09686,246.27269,-59.35037,229.0547,58.32471,-5.48833,150.70094,73.06648
12,0.092,33.15511,203.90897,246.07985,-59.35037,229.0547,58.32471,-5.66055,151.21628,73.13041
13,0.1,33.34301,203.67197,245.86963,-59.35037,229.0547,58.32471,-5.66055,151.21628,73.13041
14,0.108,33.28997,204.09686,246.27269,-59.35037,229.0547,58.32471,-5.66055,151.21628,73.13041
15,0.117,33.14161,204.36507,246.12767,-59.35037,229.0547,58.32471,-5.66055,151.21628,73.13041
16,0.125,33.55721,203.48465,246.36208,-59.35037,229.0547,58.32471,-5.66055,151.21628,73.13041
17,0.133,33.45008,203.71417,246.24194,-59.35037,229.0547,58.32471,-5.66055,151.21628,73.13041
18,0.142,33.45008,203.71417,246.24194,-59.35037,229.0547,58.32471,-5.66055,151.21628,73.13041
19,0.15,33.55996,203.91132,246.43161,-59.35037,229.0547,58.32471,-5.66055,151.21628,73.13041
20,0.158,33.14161,204.36507,246.12767,-59.35037,229.0547,58.32471,-5.66055,151.21628,73.13041
21,0.167,33.45008,203.71417,246.24194,-59.35037,229.0547,58.32471,-5.66055,151.21628,73.13041
22,0.175,33.14161,204.36507,246.12767,-59.35037,229.0547,58.32471,-5.66055,151.21628,73.13041
23,0.183,33.55996,203.91132,246.43161,-59.35037,229.0547,58.32471,-5.66055,151.21628,73.13041
24,0.192,33.55996,203.91132,246.43161,-59.35037,229.0547,58.32471,-5.66055,151.21628,73.13041
25,0.2,33.08159,204.14162,246.3597,-59.35037,229.0547,58.32471,-5.66055,151.21628,73.13041
26,0.208,33.04527,204.45445,246.479,-59.35037,229.0547,58.32471,-5.66055,151.21628,73.13041
27,0.217,33.04527,204.45445,246.479,-59.35037,229.0547,58.32471,-5.66055,151.21628,73.13041
28,0.225,33.19148,204.33878,246.54938,-59.35037,229.0547,58.32471,-5.66055,151.21628,73.13041
29,0.233,33.19148,204.33878,246.54938,-59.35037,229.0547,58.32471,-5.66055,151.21628,73.13041
30,0.242,33.04527,204.45445,246.479,-59.35037,229.0547,58.32471,-5.66055,151.21628,73.13041
31,0.25,33.04527,204.45445,246.479,-59.35037,229.0547,58.32471,-5.66055,151.21628,73.13041
32,0.258,33.04527,204.45445,246.479,-59.35037,229.0547,58.32471,-5.66055,151.21628,73.13041
33,0.267,33.04527,204.45445,246.479,-59.35037,229.0547,58.32471,-5.66055,151.21628,73.13041
34,0.275,32.66092,204.84244,246.22423,-59.35037,229.0547,58.32471,-5.66055,151.21628,73.13041
35,0.283,32.66092,204.84244,246.22423,-59.35037,229.0547,58.32471,-5.66055,151.21628,73.13041
36,0.292,33.04527,204.45445,246.479,-59.35037,229.0547,58.32471,-5.66055,151.21628,73.13041
37,0.3,33.04527,204.45445,246.479,-59.35037,229.0547,58.32471,-5.66055,151.21628,73.13041
38,0.308,32.66092,204.84244,246.22423,-59.35037,229.0547,58.32471,-5.53408,151.90707,72.91311
39,0.317,32.66092,204.84244,246.22423,-59.35037,229.0547,58.32471,-5.66055,151.21628,73.13041
40,0.325,33.35781,204.62219,246.38673,-59.35037,229.0547,58.32471,-5.66055,151.21628,73.13041
41,0.333,33.35781,204.62219,246.38673,-59.35037,229.0547,58.32471,-5.66055,151.21628,73.13041
42,0.342,33.35781,204.62219,246.38673,-59.35037,229.0547,58.32471,-5.66055,151.21628,73.13041
43,0.35,33.3814,204.70848,246.30978,-59.35037,229.0547,58.32471,-5.66055,151.21628,73.13041
44,0.358,33.65932,205.06854,246.53979,-59.35037,229.0547,58.32471,-5.66055,151.21628,73.13041
45,0.367,33.65932,205.06854,246.53979,-59.35037,229.0547,58.32471,-5.66055,151.21628,73.13041
46,0.375,33.63573,204.98228,246.61674,-59.35037,229.0547,58.32471,-5.53408,151.90707,72.91311
47,0.383,33.80748,205.04051,246.34827,-59.35037,229.0547,58.32471,-5.66055,151.21628,73.13041
48,0.392,33.22883,204.99075,245.91331,-59.35037,229.0547,58.32471,-5.66055,151.21628,73.13041
49,0.4,33.52956,204.68044,246.11821,-59.35037,229.0547,58.32471,-5.66055,151.21628,73.13041
50,0.408,33.80748,205.04051,246.34827,-59.35037,229.0547,58.32471,-5.66055,151.21628,73.13041
51,0.417,33.80748,205.04051,246.34827,-59.35037,229.0547,58.32471,-5.66055,151.21628,73.13041
52,0.425,33.80748,205.04051,246.34827,-59.37908,229.42615,59.01773,-5.66055,151.21628,73.13041
53,0.433,33.80748,205.04051,246.34827,-59.37908,229.42615,59.01773,-5.66055,151.21628,73.13041
54,0.442,33.56953,205.34013,246.1407,-59.35037,229.0547,58.32471,-5.66055,151.21628,73.13041
55,0.45,33.56953,205.34013,246.1407,-59.35037,229.0547,58.32471,-5.66055,151.21628,73.13041
56,0.458,33.80748,205.04051,246.34827,-59.35037,229.0547,58.32471,-5.66055,151.21628,73.13041
57,0.467,33.90164,205.09082,245.99091,-59.37908,229.42615,59.01773,-5.66055,151.21628,73.13041
58,0.475,34.06591,204.81299,246.19379,-59.35037,229.0547,58.32471,-5.66055,151.21628,73.13041
59,0.483,34.22427,204.69511,246.26367,-59.35037,229.0547,58.32471,-5.66055,151.21628,73.13041
60,0.492,34.22427,204.69511,246.26367,-59.37908,229.42615,59.01773,-5.66055,151.21628,73.13041
61,0.5,34.15599,204.9856,246.06996,-59.35037,229.0547,58.32471,-5.66055,151.21628,73.13041
62,0.508,34.15599,204.9856,246.06996,-59.43884,228.23303,58.23358,-5.66055,151.21628,73.13041
63,0.517,34.31434,204.86775,246.13985,-59.43884,228.23303,58.23358,-5.66055,151.21628,73.13041
64,0.525,34.37865,205.08437,246.44223,-59.35037,229.0547,58.32471,-5.66055,151.21628,73.13041
65,0.533,34.22427,204.69511,246.26367,-59.35037,229.0547,58.32471,-5.66055,151.21628,73.13041
66,0.542,34.22427,204.69511,246.26367,-59.35037,229.0547,58.32471,-5.66055,151.21628,73.13041
67,0.55,34.31434,204.86775,246.13985,-59.37908,229.42615,59.01773,-5.66055,151.21628,73.13041
68,0.558,34.22427,204.69511,246.26367,-59.35037,229.0547,58.32471,-5.66055,151.21628,73.13041
