Frame#,Time,L.Wrist.x,L.Wrist.y,L.Wrist.z,L.Thumb.M1.x,L.Thumb.M1.y,L.Thumb.M1.z,L.Thumb.M2.x,L.Thumb.M2.y,L.Thumb.M2.z,L.Thumb.M3.x,L.Thumb.M3.y,L.Thumb.M3.z,L.Finger3.M1.x,L.Finger3.M1.y,L.Finger3.M1.z,L.Finger3.M2.x,L.Finger3.M2.y,L.Finger3.M2.z,L.Finger3.M3.x,L.Finger3.M3.y,L.Finger3.M3.z
1,0,68.39159,360.79352,804.28595,99.89476,318.12549,799.41602,109.68847,303.37738,755.12073,120.54118,305.04495,716.70459,92.31688,368.90924,732.3916,91.84438,362.55472,685.51758,86.32331,347.48032,644.66467
2,0.008,68.39159,360.79352,804.28595,99.89476,318.12549,799.41602,109.55283,303.26367,755.23724,120.54118,305.04495,716.70459,92.31688,368.90924,732.3916,91.95069,362.8418,685.75952,86.16201,348.10129,644.63513
3,0.017,68.39159,360.79352,804.28595,99.49976,317.99509,799.78644,109.55283,303.26367,755.23724,120.54118,305.04495,716.70459,92.18989,369.06842,732.27045,91.68204,362.51312,685.59839,86.03357,348.08185,644.68286
4,0.025,68.39159,360.79352,804.28595,99.55125,318.41025,800.13867,109.41988,303.39957,755.10614,120.54118,305.04495,716.70459,92.03899,369.51721,732.20117,91.95069,362.8418,685.75952,85.64799,348.34711,644.79913
5,0.033,68.22596,360.7706,804.33594,99.26395,318.47388,800.31647,109.41988,303.39957,755.10614,120.54118,305.04495,716.70459,91.65826,369.62714,732.28204,91.95069,362.8418,685.75952,85.31125,348.43286,644.80432
6,0.042,68.05997,360.8035,804.56903,99.00736,318.48853,801.13647,109.41988,303.39957,755.10614,120.54118,305.04495,716.70459,91.65826,369.62714,732.28204,91.65856,362.90277,685.9129,85.3504,348.52872,644.74353
7,0.05,68.05212,360.91238,804.15479,99.00736,318.48853,801.13647,109.41988,303.39957,755.10614,120.54118,305.04495,716.70459,91.65826,369.62714,732.28204,91.5067,362.99847,685.8468,85.32725,348.49759,645.21814
8,0.058,67.83574,361.07904,804.50256,98.86393,318.53918,801.46454,109.4481,303.62421,755.71552,120.54118,305.04495,716.70459,90.82803,371.34979,733.24951,91.08859,363.04074,685.81696,85.32725,348.49759,645.21814
9,0.067,67.66969,361.11197,804.73572,98.86723,319.21255,801.5213,109.39082,303.41833,755.97937,120.11337,305.13007,716.54333,90.91903,371.20746,732.62982,90.93678,363.13635,685.75079,85.09394,348.59943,645.11304
10,0.075,67.3336,361.39822,804.82214,98.86723,319.21255,801.5213,109.4481,303.62421,755.71552,119.72618,305.16422,716.66663,90.20391,371.39197,732.91986,91.12484,363.15924,686.04419,85.27309,348.45581,645.27393
11,0.083,67.08743,361.42914,804.81976,99.14398,319.7403,801.73212,109.39082,303.41833,755.97937,119.67561,305.42987,717.03583,89.81229,371.49771,733.37262,90.8555,364.27118,685.98615,84.97152,348.67648,645.05701
12,0.092,66.80816,361.47812,804.95306,99.10915,319.49664,802.02094,108.46636,303.55109,756.32611,119.67561,305.42987,717.03583,89.72157,371.63947,733.992,90.8555,364.27118,685.98615,84.87076,349.28253,645.08447
13,0.1,66.64841,362.17111,805.20923,98.48772,320.99606,801.66498,108.46636,303.55109,756.32611,119.67561,305.42987,717.03583,89.72157,371.63947,733.992,90.8555,364.27118,685.98615,84.87076,349.28253,645.08447
