Frame#,Time,L.Shank.x,L.Shank.y,L.Shank.z,L.Ankle.x,L.Ankle.y,L.Ankle.z,L.Ankle.Medial.x,L.Ankle.Medial.y,L.Ankle.Medial.z
1,0,99.98035,132.37929,286.63889,13.78728,161.2515,75.27157,44.66239,69.06795,85.58716
2,0.008,99.98035,132.37929,286.63889,14.05181,161.52296,75.09573,43.07832,69.1054,85.592
3,0.017,99.98035,132.37929,286.63889,14.05181,161.52296,75.09573,43.07832,69.1054,85.592
4,0.025,99.98035,132.37929,286.63889,14.05181,161.52296,75.09573,43.45828,69.32969,85.87195
5,0.033,99.98035,132.37929,286.63889,14.06784,161.45984,75.05943,43.45828,69.32969,85.87195
6,0.042,99.98035,132.37929,286.63889,13.80637,161.22107,75.21358,44.51957,69.71563,85.65075
7,0.05,99.98035,132.37929,286.63889,14.06784,161.45984,75.05943,43.07832,69.1054,85.592
8,0.058,99.98035,132.37929,286.63889,14.06784,161.45984,75.05943,45.41977,70.20888,85.65181
9,0.067,99.98035,132.37929,286.63889,13.86929,161.27837,75.08846,44.94007,69.99667,85.56776
10,0.075,99.98035,132.37929,286.63889,13.80637,161.22107,75.21358,43.07832,69.1054,85.592
11,0.083,99.98035,132.37929,286.63889,13.80637,161.22107,75.21358,43.07832,69.1054,85.592
12,0.092,99.98035,132.37929,286.63889,14.06784,161.45984,75.05943,44.62961,69.49819,85.40004
13,0.1,99.98035,132.37929,286.63889,14.06784,161.45984,75.05943,43.07832,69.1054,85.592
14,0.108,99.98035,132.37929,286.63889,14.06784,161.45984,75.05943,43.07832,69.1054,85.592
15,0.117,99.98035,132.37929,286.63889,13.80637,161.22107,75.21358,43.07832,69.1054,85.592
16,0.125,99.98035,132.37929,286.63889,13.80637,161.22107,75.21358,43.2523,68.90833,85.71658
17,0.133,99.98035,132.37929,286.63889,13.80637,161.22107,75.21358,43.07832,69.1054,85.592
18,0.142,99.98035,132.37929,286.63889,14.06784,161.45984,75.05943,43.07832,69.1054,85.592
19,0.15,99.98035,132.37929,286.63889,13.98118,161.3808,75.1986,44.47066,69.70461,85.27516
20,0.158,99.98035,132.37929,286.63889,13.98118,161.3808,75.1986,43.07832,69.1054,85.592
21,0.167,99.98035,132.37929,286.63889,14.06784,161.45984,75.05943,43.2523,68.90833,85.71658
22,0.175,99.98035,132.37929,286.63889,14.06784,161.45984,75.05943,43.07832,69.1054,85.592
23,0.183,99.98035,132.37929,286.63889,13.80637,161.22107,75.21358,43.07832,69.1054,85.592
24,0.192,99.98035,132.37929,286.63889,13.80637,161.22107,75.21358,43.2523,68.90833,85.71658
25,0.2,99.98035,132.37929,286.63889,13.80637,161.22107,75.21358,43.2523,68.90833,85.71658
26,0.208,99.98035,132.37929,286.63889,14.06784,161.45984,75.05943,43.07832,69.1054,85.592
27,0.217,99.98035,132.37929,286.63889,14.06784,161.45984,75.05943,44.47066,69.70461,85.27516
28,0.225,99.98035,132.37929,286.63889,14.06784,161.45984,75.05943,44.47066,69.70461,85.27516
29,0.233,99.98035,132.37929,286.63889,13.86929,161.27837,75.08846,44.47066,69.70461,85.27516
