Frame#,Time,L.Shank.x,L.Shank.y,L.Shank.z,L.Ankle.x,L.Ankle.y,L.Ankle.z,L.Ankle.Medial.x,L.Ankle.Medial.y,L.Ankle.Medial.z
1,0,361.88751,199.38753,237.70326,250.40221,226.61266,65.04856,294.25574,152.60446,77.09818
2,0.008,361.86374,199.30199,237.44708,250.57811,226.52219,64.55315,294.25574,152.60446,77.09818
3,0.017,361.43988,198.57468,236.62326,250.6853,226.55396,64.28432,293.08255,151.62776,76.16344
4,0.025,361.39554,198.6474,236.2283,250.4922,226.59206,63.68336,292.68719,151.38751,76.13991
5,0.033,360.8595,198.69101,235.98257,250.38516,226.62984,63.57596,292.72687,151.38435,75.76675
6,0.042,360.89319,198.46475,235.88734,250.06908,226.55208,63.37851,292.5408,151.29688,75.45403
7,0.05,360.62079,198.23312,235.67558,250.06908,226.55208,63.37851,292.91473,151.34961,75.04033
8,0.058,360.69913,198.30743,235.49815,250.06908,226.55208,63.37851,293.45181,150.31206,74.58012
9,0.067,360.67706,198.02634,235.75778,250.06908,226.55208,63.37851,293.45181,150.31206,74.58012
10,0.075,360.67706,198.02634,235.75778,249.93176,226.28371,63.10912,293.45181,150.31206,74.58012
11,0.083,360.49872,197.77524,235.71481,249.97946,226.14876,63.00611,293.45181,150.31206,74.58012
12,0.092,360.49872,197.77524,235.71481,249.97517,225.99164,63.06011,293.68549,150.01338,74.61089
13,0.1,360.49872,197.77524,235.71481,249.97517,225.99164,63.06011,293.45181,150.31206,74.58012
14,0.108,360.49872,197.77524,235.71481,249.92262,226.15901,63.16857,293.45181,150.31206,74.58012
15,0.117,360.91031,197.58289,235.8907,250.05995,226.42738,63.43796,293.45181,150.31206,74.58012
16,0.125,361.08859,197.83397,235.93365,250.22005,226.32712,63.52127,293.45181,150.31206,74.58012
17,0.133,361.08859,197.83397,235.93365,250.22153,226.16901,63.55903,292.79919,150.44514,75.28564
18,0.142,361.10712,197.79193,236.11853,250.70441,226.17442,63.79927,292.79919,150.44514,75.28564
19,0.15,361.34439,198.0074,236.30446,250.82256,226.12234,64.21233,292.83832,150.72141,75.50729
20,0.158,361.27856,198.11478,236.45662,250.60211,226.13834,64.27468,292.83832,150.72141,75.50729
21,0.167,361.23578,198.43655,236.6985,250.41179,226.05469,64.5088,293.02435,150.80885,75.81997
22,0.175,361.44556,198.30803,237.02768,250.66011,226.0385,64.42992,292.86197,150.87749,76.01774
23,0.183,361.64059,198.54164,237.09909,250.76587,226.24217,64.51268,292.98468,150.81203,76.19306
24,0.192,361.64059,198.54164,237.09909,250.51756,226.25838,64.59155,292.86197,150.87749,76.01774
25,0.2,361.64059,198.54164,237.09909,250.9283,226.326,64.29511,292.98468,150.81203,76.19306
26,0.208,361.43085,198.6702,236.76994,250.82109,226.28046,64.17456,292.68719,151.38751,76.13991
27,0.217,361.43988,198.57468,236.62326,250.79773,226.35742,64.11372,292.68719,151.38751,76.13991
28,0.225,360.96017,198.41154,236.45979,250.33562,226.43709,63.6947,292.72687,151.38435,75.76675
29,0.233,360.94952,198.25795,235.96957,250.26959,226.51987,63.40253,292.5408,151.29688,75.45403
30,0.242,360.99982,197.94768,235.84779,250.06908,226.55208,63.37851,292.06036,151.90091,75.04472
31,0.25,360.67706,198.02634,235.75778,249.99391,226.60869,63.33908,292.06036,151.90091,75.04472
32,0.258,360.67706,198.02634,235.75778,249.62836,226.58321,63.02703,292.42191,151.51323,74.61505
33,0.267,360.26532,197.84436,235.51714,249.64978,226.33734,62.62555,292.70065,151.32742,74.32323
34,0.275,360.38632,197.69043,235.2749,249.64978,226.33734,62.62555,292.70065,151.32742,74.32323
35,0.283,360.45432,197.31467,235.24924,249.64978,226.33734,62.62555,292.99814,150.75201,74.37653
36,0.292,360.5274,197.08789,234.96078,249.69746,226.20239,62.52253,293.43552,150.72908,74.1521
37,0.3,360.5274,197.08789,234.96078,249.69746,226.20239,62.52253,293.08823,150.15846,74.31487
38,0.308,360.48978,197.07628,235.09882,249.56541,226.07628,62.35315,293.52557,150.13557,74.09046
39,0.317,360.95532,196.92334,235.41325,249.97319,226.11351,62.58599,293.08823,150.15846,74.31487
40,0.325,361.00861,197.04799,235.64949,249.97319,226.11351,62.58599,293.45181,150.31206,74.58012
41,0.333,361.0256,197.0352,235.74846,249.92262,226.15901,63.16857,293.45181,150.31206,74.58012
42,0.342,361.0256,197.0352,235.74846,250.26047,226.39519,63.46198,293.45181,150.31206,74.58012
43,0.35,360.97839,197.20708,235.86508,250.22005,226.32712,63.52127,293.45181,150.31206,74.58012
44,0.358,361.71973,197.32704,236.18727,250.68105,226.25139,63.73842,293.29358,150.33199,74.77641
45,0.367,361.71973,197.32704,236.18727,250.70586,226.0163,63.83702,292.83832,150.72141,75.50729
46,0.375,361.97366,196.96509,236.60431,250.82001,226.28438,63.97269,292.83832,150.72141,75.50729
47,0.383,361.90784,197.07243,236.75644,250.70827,226.10799,64.34849,292.83832,150.72141,75.50729
48,0.392,361.81888,197.63493,237.01595,250.7794,225.99158,64.4467,292.93842,150.87617,75.75384
49,0.4,361.33875,198.19978,237.30185,251.11908,225.93748,64.61439,292.98468,150.81203,76.19306
50,0.408,361.33875,198.19978,237.30185,251.26585,226.07713,64.57833,292.98468,150.81203,76.19306
51,0.417,361.33875,198.19978,237.30185,251.04646,226.21204,64.47841,293.04068,151.54933,76.48631
52,0.425,361.33875,198.19978,237.30185,251.09459,226.28152,64.39699,292.68719,151.38751,76.13991
53,0.433,361.32275,198.31752,237.21652,250.81403,226.31166,64.43126,292.68719,151.38751,76.13991
54,0.442,361.32275,198.31752,237.21652,250.54237,226.40485,64.44926,292.68719,151.38751,76.13991
55,0.45,361.10785,198.44984,236.85742,250.44373,226.39539,64.00397,292.56674,151.57849,76.30242
56,0.458,360.9939,198.18527,236.36458,250.4922,226.59206,63.68336,292.64322,151.57715,76.03847
57,0.467,361.10712,197.79193,236.11853,250.0573,226.53745,63.45277,292.06036,151.90091,75.04472
58,0.475,360.67706,198.02634,235.75778,250.06908,226.55208,63.37851,292.06036,151.90091,75.04472
59,0.483,360.67706,198.02634,235.75778,249.99391,226.60869,63.33908,292.46106,151.78954,74.83678
60,0.492,360.49872,197.77524,235.71481,249.61327,226.56288,63.23295,292.70065,151.32742,74.32323
61,0.5,360.49872,197.77524,235.71481,249.67114,226.39291,62.83972,292.70065,151.32742,74.32323
62,0.508,360.54593,197.60338,235.59818,249.67114,226.39291,62.83972,292.99814,150.75201,74.37653
63,0.517,360.61395,197.2276,235.57254,249.67114,226.39291,62.83972,292.99814,150.75201,74.37653
64,0.525,360.61395,197.2276,235.57254,249.64978,226.33734,62.62555,292.99814,150.75201,74.37653
65,0.533,360.61395,197.2276,235.57254,249.67114,226.39291,62.83972,293.45181,150.31206,74.58012
66,0.542,360.56677,197.39946,235.68918,249.85658,226.34032,63.06969,293.45181,150.31206,74.58012
67,0.55,360.65555,197.28577,235.77505,249.88898,226.47401,63.29642,293.51758,150.23227,74.55637
68,0.558,360.97839,197.20708,235.86508,250.26047,226.39519,63.46198,292.79919,150.44514,75.28564
69,0.567,360.99142,197.20222,236.07339,250.00772,226.34468,63.57152,292.83832,150.72141,75.50729
70,0.575,361.31967,197.20079,236.75249,250.57732,226.37343,64.17606,292.69702,151.15601,75.52551
71,0.583,361.37253,197.97351,237.20671,250.56573,226.32787,64.51011,292.68719,151.38751,76.13991
72,0.592,361.24716,198.12605,237.43158,250.46698,226.243,65.10177,293.43604,151.7896,76.50984
73,0.6,361.67557,199.27908,238.3735,250.88968,226.19876,65.32807,294.57748,151.99332,77.45104
74,0.608,363.16806,200.42697,239.35564,250.86386,226.34142,65.55662,294.25574,152.60446,77.09818
75,0.617,363.5654,200.72142,239.96216,251.50537,226.57086,66.28007,294.92233,152.4015,77.58157
76,0.625,364.13663,201.04243,240.5029,251.63049,226.75902,66.43516,295.32104,152.20792,78.90246
77,0.633,364.03033,201.04097,240.70894,251.63049,226.75902,66.43516,295.32104,152.20792,78.90246
