Frame#,Time,R.Forearm.x,R.Forearm.y,R.Forearm.z,R.Ulna.x,R.Ulna.y,R.Ulna.z,R.Radius.x,R.Radius.y,R.Radius.z
1,0,305.59818,-281.68146,1274.07166,383.12436,-253.20998,1214.33423,361.85968,-197.3907,1296.04272
2,0.008,305.31027,-281.46567,1274.23474,383.25873,-252.92154,1214.58679,361.71265,-197.63838,1295.97095
3,0.017,305.59479,-281.49527,1274.25659,383.25873,-252.92154,1214.58679,361.85968,-197.3907,1296.04272
4,0.025,305.31027,-281.46567,1274.23474,383.25873,-252.92154,1214.58679,361.77097,-196.91766,1296.07153
5,0.033,305.30688,-281.27942,1274.41968,383.11127,-252.47505,1214.51538,361.77097,-196.91766,1296.07153
6,0.042,306.12073,-280.10721,1274.33655,383.36026,-252.44685,1214.50183,361.77097,-196.91766,1296.07153
7,0.05,305.48398,-279.38828,1274.22705,383.36026,-252.44685,1214.50183,361.77097,-196.91766,1296.07153
8,0.058,305.36694,-280.38754,1274.3678,383.36026,-252.44685,1214.50183,361.77097,-196.91766,1296.07153
9,0.067,305.48398,-279.38828,1274.22705,383.62845,-252.05194,1214.5061,361.77097,-196.91766,1296.07153
10,0.075,305.78247,-279.46033,1274.23425,383.74771,-252.06662,1214.71216,361.88834,-196.45598,1295.82922
11,0.083,305.48398,-279.38828,1274.22705,383.74771,-252.06662,1214.71216,361.88834,-196.45598,1295.82922
12,0.092,305.48398,-279.38828,1274.22705,383.74771,-252.06662,1214.71216,361.88834,-196.45598,1295.82922
13,0.1,305.78247,-279.46033,1274.23425,383.74771,-252.06662,1214.71216,361.88834,-196.45598,1295.82922
14,0.108,305.78247,-279.46033,1274.23425,383.86502,-251.83369,1214.6676,361.88834,-196.45598,1295.82922
15,0.117,306.3649,-280.09229,1274.23865,383.74771,-252.06662,1214.71216,361.88834,-196.45598,1295.82922
16,0.125,306.3649,-280.09229,1274.23865,383.74579,-251.81902,1214.46155,362.09448,-196.40237,1296.18396
17,0.133,306.3649,-280.09229,1274.23865,383.74579,-251.81902,1214.46155,361.88834,-196.45598,1295.82922
18,0.142,306.3649,-280.09229,1274.23865,383.91025,-251.87146,1214.37451,361.77097,-196.91766,1296.07153
19,0.15,306.67032,-280.59937,1273.83984,383.91025,-251.87146,1214.37451,361.97717,-196.86404,1296.42639
20,0.158,306.67032,-280.59937,1273.83984,383.91025,-251.87146,1214.37451,361.88834,-196.45598,1295.82922
21,0.167,306.67377,-280.78574,1273.65479,383.91025,-251.87146,1214.37451,361.97717,-196.86404,1296.42639
22,0.175,306.67377,-280.78574,1273.65479,383.91025,-251.87146,1214.37451,361.97717,-196.86404,1296.42639
