Frame#,Time,L.Forearm.x,L.Forearm.y,L.Forearm.z,L.Ulna.x,L.Ulna.y,L.Ulna.z,L.Radius.x,L.Radius.y,L.Radius.z
1,0,300.56763,333.38556,1275.41431,381.07785,313.26102,1227.53662,365.12592,267.1619,1305.58569
2,0.008,300.56763,333.38556,1275.41431,381.07785,313.26102,1227.53662,365.41934,267.1759,1305.5647
3,0.017,300.56763,333.38556,1275.41431,381.07785,313.26102,1227.53662,365.12592,267.1619,1305.58569
4,0.025,300.56763,333.38556,1275.41431,381.07785,313.26102,1227.53662,365.16916,266.92456,1305.54224
5,0.033,300.55978,333.51236,1275.66223,381.07785,313.26102,1227.53662,364.88315,266.40637,1305.72888
6,0.042,300.55978,333.51236,1275.66223,380.93228,314.1171,1227.98047,364.84262,266.57178,1305.79187
7,0.05,300.55978,333.51236,1275.66223,380.93228,314.1171,1227.98047,364.88315,266.40637,1305.72888
8,0.058,300.55978,333.51236,1275.66223,380.93228,314.1171,1227.98047,364.84262,266.57178,1305.79187
9,0.067,300.84567,333.48877,1275.82483,381.02075,313.63504,1227.26709,365.12592,267.1619,1305.58569
10,0.075,300.55978,333.51236,1275.66223,381.05975,313.85645,1227.53308,365.41934,267.1759,1305.5647
11,0.083,300.84567,333.48877,1275.82483,381.02603,313.76245,1227.11621,365.41934,267.1759,1305.5647
12,0.092,300.84567,333.48877,1275.82483,380.84875,313.92209,1227.3606,365.46149,266.93546,1305.526
13,0.1,300.84567,333.48877,1275.82483,381.02603,313.76245,1227.11621,365.41934,267.1759,1305.5647
14,0.108,300.84567,333.48877,1275.82483,381.06171,313.8924,1227.36877,365.41934,267.1759,1305.5647
15,0.117,300.84567,333.48877,1275.82483,381.06171,313.8924,1227.36877,365.41934,267.1759,1305.5647
16,0.125,301.23514,334.3024,1275.85559,380.93228,314.1171,1227.98047,365.41934,267.1759,1305.5647
17,0.133,301.93484,333.2023,1276.27563,381.10992,314.20059,1228.18835,365.60162,267.20651,1305.73218
18,0.142,302.05795,333.13071,1276.2915,381.36063,314.30139,1228.52307,365.78961,267.07275,1305.58179
19,0.15,302.05795,333.13071,1276.2915,381.36063,314.30139,1228.52307,365.73465,266.90735,1306.01501
20,0.158,302.05795,333.13071,1276.2915,381.36063,314.30139,1228.52307,365.92267,266.77359,1305.86462
21,0.167,302.15125,333.0015,1276.37085,381.36063,314.30139,1228.52307,365.92676,267.01993,1306.13733
22,0.175,302.25803,332.98666,1276.34229,381.36063,314.30139,1228.52307,366.24707,266.82718,1306.08496
23,0.183,302.49905,333.08139,1276.42188,381.42346,314.16531,1228.88635,366.19992,267.05331,1306.14514
24,0.192,302.31851,333.13885,1276.58655,381.42157,314.08133,1228.9906,366.19992,267.05331,1306.14514
25,0.2,302.42529,333.12405,1276.55811,381.40399,314.2193,1229.24121,366.19992,267.05331,1306.14514
26,0.208,302.42529,333.12405,1276.55811,381.37595,313.71313,1229.43445,366.20242,266.96231,1306.24158
27,0.217,302.42529,333.12405,1276.55811,381.30148,313.66663,1229.50598,366.20609,266.82654,1306.38574
28,0.225,302.42529,333.12405,1276.55811,381.30148,313.66663,1229.50598,366.25961,266.88171,1306.31042
29,0.233,302.42529,333.12405,1276.55811,381.44257,313.6008,1229.56079,366.20609,266.82654,1306.38574
30,0.242,302.42529,333.12405,1276.55811,381.44257,313.6008,1229.56079,366.20609,266.82654,1306.38574
31,0.25,302.42529,333.12405,1276.55811,381.46014,313.4628,1229.31006,366.12094,266.65942,1306.22754
32,0.258,302.42529,333.12405,1276.55811,381.46014,313.4628,1229.31006,366.12094,266.65942,1306.22754
33,0.267,302.42529,333.12405,1276.55811,381.46014,313.4628,1229.31006,366.12094,266.65942,1306.22754
34,0.275,302.49905,333.08139,1276.42188,381.7121,313.23691,1228.92737,366.12094,266.65942,1306.22754
35,0.283,302.49905,333.08139,1276.42188,381.7121,313.23691,1228.92737,366.12094,266.65942,1306.22754
