Frame#,Time,R.Biceps.Lateral.x,R.Biceps.Lateral.y,R.Biceps.Lateral.z,R.Elbow.x,R.Elbow.y,R.Elbow.z,R.Elbow.Medial.x,R.Elbow.Medial.y,R.Elbow.Medial.z
1,0,175.34331,-297.35342,1301.57471,262.24823,-375.35757,1222.08948,237.28468,-331.31912,1141.41748
2,0.008,175.46719,-297.42487,1301.42798,262.43579,-375.14926,1222.01648,237.7009,-330.84421,1141.30164
3,0.017,175.19891,-297.13104,1301.5083,262.43579,-375.14926,1222.01648,237.7009,-330.84421,1141.30164
4,0.025,175.50702,-297.3653,1301.38611,262.43579,-375.14926,1222.01648,237.7009,-330.84421,1141.30164
5,0.033,175.74666,-297.10526,1301.73462,262.742,-375.0842,1222.04553,237.7009,-330.84421,1141.30164
6,0.042,175.87054,-297.17673,1301.58777,262.76907,-374.93884,1222.14648,237.7009,-330.84421,1141.30164
7,0.05,175.96715,-297.19467,1301.79785,263.08313,-374.53351,1221.8988,237.85657,-330.87979,1141.4375
8,0.058,175.98251,-296.98956,1302.06494,263.08313,-374.53351,1221.8988,237.9071,-330.6134,1141.51843
9,0.067,176.33614,-296.62753,1302.04785,263.14236,-374.32306,1222.0354,238.38831,-330.72986,1141.42761
10,0.075,176.1778,-296.58438,1302.17126,263.14236,-374.32306,1222.0354,238.38831,-330.72986,1141.42761
11,0.083,176.51013,-296.37601,1302.03369,263.36545,-374.1908,1221.83728,238.38831,-330.72986,1141.42761
12,0.092,176.51013,-296.37601,1302.03369,263.36545,-374.1908,1221.83728,238.23265,-330.69431,1141.29175
13,0.1,176.33614,-296.62753,1302.04785,263.36545,-374.1908,1221.83728,238.23265,-330.69431,1141.29175
14,0.108,176.52396,-296.57687,1302.05457,263.36545,-374.1908,1221.83728,238.38831,-330.72986,1141.42761
15,0.117,176.31142,-296.9119,1302.03198,263.30624,-374.40128,1221.70068,238.38831,-330.72986,1141.42761
16,0.125,176.61829,-296.12778,1301.23889,263.30624,-374.40128,1221.70068,238.23265,-330.69431,1141.29175
17,0.133,176.57533,-296.58279,1301.05859,263.85071,-374.38718,1221.60571,238.38831,-330.72986,1141.42761
18,0.142,176.40839,-296.70142,1300.95898,263.9642,-374.12976,1221.79846,238.38831,-330.72986,1141.42761
19,0.15,176.02885,-297.22,1301.46448,263.81668,-374.67661,1221.37256,238.23265,-330.69431,1141.29175
20,0.158,176.02885,-297.22,1301.46448,263.81668,-374.67661,1221.37256,238.23265,-330.69431,1141.29175
21,0.167,176.02885,-297.22,1301.46448,263.82977,-374.76132,1221.21069,238.23265,-330.69431,1141.29175
22,0.175,175.94872,-297.02173,1300.51099,263.82977,-374.76132,1221.21069,238.23265,-330.69431,1141.29175
23,0.183,176.02885,-297.22,1301.46448,263.81668,-374.67661,1221.37256,238.23265,-330.69431,1141.29175
24,0.192,175.7993,-297.44257,1301.38379,263.82977,-374.76132,1221.21069,238.23265,-330.69431,1141.29175
25,0.2,176.02885,-297.22,1301.46448,263.82977,-374.76132,1221.21069,238.23265,-330.69431,1141.29175
26,0.208,176.02885,-297.22,1301.46448,263.82977,-374.76132,1221.21069,238.23265,-330.69431,1141.29175
27,0.217,176.01358,-297.73083,1301.68616,263.81668,-374.67661,1221.37256,238.23265,-330.69431,1141.29175
28,0.225,176.27219,-296.83405,1300.83118,263.81668,-374.67661,1221.37256,238.23265,-330.69431,1141.29175
29,0.233,176.27219,-296.83405,1300.83118,263.82977,-374.76132,1221.21069,238.38831,-330.72986,1141.42761
30,0.242,176.26749,-297.10544,1301.79211,264.23679,-374.81351,1221.49487,238.38831,-330.72986,1141.42761
31,0.25,176.43526,-296.9834,1301.88513,263.81668,-374.67661,1221.37256,238.38831,-330.72986,1141.42761
32,0.258,176.43526,-296.9834,1301.88513,264.23679,-374.81351,1221.49487,238.38831,-330.72986,1141.42761
33,0.267,176.43799,-296.22668,1301.60437,263.08313,-374.53351,1221.8988,238.38831,-330.72986,1141.42761
34,0.275,176.54376,-296.78986,1302.23035,262.9838,-374.63174,1222.55615,238.38831,-330.72986,1141.42761
35,0.283,176.71774,-296.53833,1302.21619,262.94626,-374.87296,1222.39087,238.21428,-330.58508,1141.92004
36,0.292,176.54031,-296.741,1302.76917,263.26514,-374.58505,1222.64038,238.24394,-330.50659,1142.06152
37,0.3,176.91864,-296.69669,1302.26685,263.71912,-374.31647,1222.52344,237.69867,-330.46915,1143.01709
38,0.308,176.58295,-296.85611,1302.94312,263.405,-374.7218,1222.77087,237.88339,-330.24673,1143.40369
