Frame#,Time,Top.Head.x,Top.Head.y,Top.Head.z,Front.Head.x,Front.Head.y,Front.Head.z,Rear.Head.x,Rear.Head.y,Rear.Head.z,Jaw.x,Jaw.y,Jaw.z
1,0,-124.85847,29.86908,1357.10425,-12.72078,64.79738,1259.38062,-233.20683,14.24647,1239.86658,-33.28487,65.11893,1092.37451
2,0.008,-124.85847,29.86908,1357.10425,-13.66146,65.12188,1259.67969,-233.20683,14.24647,1239.86658,-33.33072,64.87823,1092.30737
3,0.017,-124.9159,29.96672,1357.14417,-13.66146,65.12188,1259.67969,-233.06192,13.64228,1239.97986,-33.41119,64.8699,1092.35498
4,0.025,-124.9159,29.96672,1357.14417,-13.66146,65.12188,1259.67969,-233.20683,14.24647,1239.86658,-33.36924,65.02644,1092.30115
5,0.033,-124.97664,29.91551,1357.24573,-13.66146,65.12188,1259.67969,-233.06192,13.64228,1239.97986,-33.56604,64.89761,1092.4563
6,0.042,-124.82815,29.4294,1357.28333,-13.28594,65.25554,1259.69104,-232.8884,13.44397,1239.71021,-33.56604,64.89761,1092.4563
7,0.05,-124.77071,29.33179,1357.24353,-13.81684,65.16068,1259.70569,-233.06192,13.64228,1239.97986,-33.41119,64.8699,1092.35498
8,0.058,-124.97664,29.91551,1357.24573,-13.94756,65.23095,1259.67737,-233.06192,13.64228,1239.97986,-33.43975,65.14663,1092.47583
9,0.067,-124.95494,29.88088,1357.29187,-13.85258,64.97882,1259.86377,-233.25876,14.23575,1239.75562,-33.28487,65.11893,1092.37451
10,0.075,-124.95494,29.88088,1357.29187,-13.81684,65.16068,1259.70569,-233.20683,14.24647,1239.86658,-33.48433,64.82872,1092.48999
11,0.083,-125.07806,29.72779,1357.271,-13.85258,64.97882,1259.86377,-233.11386,13.63156,1239.8689,-33.48433,64.82872,1092.48999
12,0.092,-124.95127,29.27637,1357.26245,-13.85258,64.97882,1259.86377,-233.11386,13.63156,1239.8689,-33.48433,64.82872,1092.48999
13,0.1,-125.07806,29.72779,1357.271,-13.85258,64.97882,1259.86377,-233.45886,14.29993,1239.90161,-33.48433,64.82872,1092.48999
14,0.108,-125.07806,29.72779,1357.271,-13.6764,64.58621,1260.1062,-233.25876,14.23575,1239.75562,-33.48433,64.82872,1092.48999
15,0.117,-125.15565,29.76263,1357.25317,-13.86731,64.75488,1260.36719,-233.24382,13.95977,1239.74292,-33.47709,65.14918,1092.60535
16,0.125,-124.95127,29.27637,1357.26245,-13.80237,64.65829,1260.46362,-232.92537,13.15733,1239.58667,-33.27749,65.07909,1092.46924
17,0.133,-125.10043,29.26113,1357.33557,-13.85258,64.97882,1259.86377,-233.29407,13.3293,1240.00183,-33.48433,64.82872,1092.48999
18,0.142,-125.30482,29.74739,1357.32629,-13.6764,64.58621,1260.1062,-232.92537,13.15733,1239.58667,-33.42188,65.12051,1092.72131
19,0.15,-125.07806,29.72779,1357.271,-13.6764,64.58621,1260.1062,-233.24382,13.95977,1239.74292,-33.06979,64.93665,1092.68738
20,0.158,-125.07806,29.72779,1357.271,-13.6764,64.58621,1260.1062,-233.43904,13.93343,1239.88855,-33.2223,65.05042,1092.58521
21,0.167,-124.83138,29.13488,1357.01733,-13.80237,64.65829,1260.46362,-233.29407,13.3293,1240.00183,-33.2223,65.05042,1092.58521
22,0.175,-124.83138,29.13488,1357.01733,-13.6764,64.58621,1260.1062,-233.29407,13.3293,1240.00183,-33.1866,65.1245,1092.54492
23,0.183,-124.84898,29.02373,1356.97559,-13.58595,64.64401,1259.98389,-232.92537,13.15733,1239.58667,-32.94347,65.18565,1092.70679
24,0.192,-124.7043,29.05773,1357.09863,-13.49897,64.53392,1260.08728,-233.09888,13.35561,1239.8562,-32.91509,64.90231,1092.60168
25,0.2,-124.72192,28.94658,1357.05688,-13.49897,64.53392,1260.08728,-232.89854,13.20771,1240.0127,-32.91509,64.90231,1092.60168
26,0.208,-124.7043,29.05773,1357.09863,-12.79264,64.55167,1260.01819,-233.09888,13.35561,1239.8562,-33.00599,64.85687,1092.526
27,0.217,-124.70741,28.71551,1356.8042,-13.081,64.30788,1260.11035,-233.12053,13.13093,1239.7323,-33.14767,64.78632,1092.3866
28,0.225,-124.70741,28.71551,1356.8042,-12.93358,64.07565,1259.77673,-232.72507,13.00944,1239.74304,-33.05678,64.83176,1092.46216
29,0.233,-124.70741,28.71551,1356.8042,-12.55825,64.2093,1259.78809,-232.89854,13.20771,1240.0127,-32.59134,65.35504,1092.35034
30,0.242,-124.60196,28.63501,1356.89783,-12.32463,64.15959,1259.64929,-232.89854,13.20771,1240.0127,-32.64027,65.4661,1092.22083
31,0.25,-124.68698,28.62707,1356.84229,-13.02061,64.18581,1259.67322,-232.72507,13.00944,1239.74304,-32.73088,65.29119,1092.16089
32,0.258,-124.68698,28.62707,1356.84229,-12.06648,64.27599,1259.42883,-232.89854,13.20771,1240.0127,-32.90239,64.92693,1092.36072
33,0.267,-124.68698,28.62707,1356.84229,-12.63476,64.15724,1259.50256,-232.89854,13.20771,1240.0127,-32.86044,65.08347,1092.30676
34,0.275,-124.68411,28.53674,1356.98547,-12.55825,64.2093,1259.78809,-232.89854,13.20771,1240.0127,-32.90239,64.92693,1092.36072
35,0.283,-124.55451,28.71275,1356.69043,-12.64525,64.31946,1259.68457,-232.53799,12.75168,1239.72192,-32.68225,65.30962,1092.27466
36,0.292,-124.55451,28.71275,1356.69043,-12.63476,64.15724,1259.50256,-232.53799,12.75168,1239.72192,-32.68225,65.30962,1092.27466
37,0.3,-124.44617,28.54194,1356.92712,-12.1759,64.2345,1259.6781,-232.89854,13.20771,1240.0127,-32.68225,65.30962,1092.27466
38,0.308,-124.44617,28.54194,1356.92712,-12.54774,64.04708,1259.60608,-232.84441,13.11232,1240.11133,-32.68225,65.30962,1092.27466
39,0.317,-124.55164,28.62242,1356.83362,-12.54774,64.04708,1259.60608,-232.71149,12.94988,1239.99146,-32.68225,65.30962,1092.27466
40,0.325,-124.55164,28.62242,1356.83362,-11.9795,64.16583,1259.53235,-232.53799,12.75168,1239.72192,-32.60381,65.38276,1092.30872
41,0.333,-124.47526,28.67147,1356.73035,-12.54774,64.04708,1259.60608,-232.48386,12.65629,1239.82056,-32.86456,65.24557,1092.23401
42,0.342,-124.55164,28.62242,1356.83362,-12.32463,64.15959,1259.64929,-232.71149,12.94988,1239.99146,-32.59134,65.35504,1092.35034
43,0.35,-124.55164,28.62242,1356.83362,-12.26517,63.81855,1259.45068,-232.53799,12.75168,1239.72192,-32.39587,65.13857,1092.07446
44,0.358,-124.55164,28.62242,1356.83362,-11.69699,63.93729,1259.37695,-232.67494,12.66607,1239.54822,-32.59134,65.35504,1092.35034
45,0.367,-124.47526,28.67147,1356.73035,-11.69901,63.84019,1259.50781,-232.90259,12.95966,1239.71912,-32.59134,65.35504,1092.35034
46,0.375,-124.47526,28.67147,1356.73035,-12.1759,64.2345,1259.6781,-232.53799,12.75168,1239.72192,-32.4584,65.33785,1092.2478
47,0.383,-124.25835,28.63217,1356.72168,-11.89337,64.00599,1259.52283,-232.71149,12.94988,1239.99146,-32.4584,65.33785,1092.2478
48,0.392,-124.25835,28.63217,1356.72168,-12.09859,63.91075,1259.6377,-232.73828,12.89949,1239.56555,-32.3605,65.26236,1092.28088
49,0.4,-124.55164,28.62242,1356.83362,-11.504,63.77284,1259.50012,-232.72908,12.76148,1239.44946,-32.59134,65.35504,1092.35034
50,0.408,-124.55451,28.71275,1356.69043,-12.37067,63.9771,1259.61096,-232.72908,12.76148,1239.44946,-32.4584,65.33785,1092.2478
51,0.417,-124.47813,28.76183,1356.58716,-12.08806,63.74851,1259.45569,-232.72908,12.76148,1239.44946,-32.4584,65.33785,1092.2478
52,0.425,-124.26122,28.72252,1356.57849,-11.40857,63.57116,1259.52771,-232.69162,12.53711,1239.49255,-32.4584,65.33785,1092.2478
