Frame#,Time,V.Sacral.x,V.Sacral.y,V.Sacral.z,R.ASIS.x,R.ASIS.y,R.ASIS.z,L.ASIS.x,L.ASIS.y,L.ASIS.z
1,0,-338.526,51.93354,629.18384,-240.13458,-146.40504,612.85309,-210.05928,231.05106,602.34869
2,0.008,-338.526,51.93354,629.18384,-240.13458,-146.40504,612.85309,-210.18549,230.9487,602.18011
3,0.017,-338.50299,52.15935,629.23151,-240.13458,-146.40504,612.85309,-210.18549,230.9487,602.18011
4,0.025,-338.50299,52.15935,629.23151,-240.13458,-146.40504,612.85309,-210.05928,231.05106,602.34869
5,0.033,-338.526,51.93354,629.18384,-240.06631,-146.36511,612.92328,-209.90923,230.98099,602.37848
6,0.042,-338.526,51.93354,629.18384,-240.13458,-146.40504,612.85309,-210.03545,230.87865,602.2099
7,0.05,-338.526,51.93354,629.18384,-239.9978,-146.41435,612.93066,-210.05928,231.05106,602.34869
8,0.058,-338.3833,52.13996,629.35779,-239.92952,-146.3744,613.00085,-209.90923,230.98099,602.37848
9,0.067,-338.40634,51.91414,629.31012,-240.16104,-146.61632,612.90063,-210.05928,231.05106,602.34869
10,0.075,-338.50299,52.15935,629.23151,-240.16104,-146.61632,612.90063,-210.05928,231.05106,602.34869
11,0.083,-339.06705,51.99379,629.55774,-240.53831,-146.4023,612.96191,-210.18549,230.9487,602.18011
12,0.092,-338.96432,51.98526,629.38794,-240.32042,-146.40573,612.92999,-210.18549,230.9487,602.18011
13,0.1,-338.96432,51.98526,629.38794,-240.48363,-146.60767,612.8999,-210.18549,230.9487,602.18011
14,0.108,-338.60901,51.70059,629.78448,-240.16104,-146.61632,612.90063,-210.18549,230.9487,602.18011
15,0.117,-338.4382,51.91171,629.53595,-240.16104,-146.61632,612.90063,-210.18549,230.9487,602.18011
16,0.125,-338.51727,51.91175,629.88092,-240.46056,-146.62117,613.0755,-210.18549,230.9487,602.18011
17,0.133,-338.8812,51.67242,630.06201,-240.46056,-146.62117,613.0755,-210.18549,230.9487,602.18011
18,0.142,-338.8812,51.67242,630.06201,-240.46056,-146.62117,613.0755,-210.18549,230.9487,602.18011
19,0.15,-338.87961,51.94194,629.91156,-240.46056,-146.62117,613.0755,-210.18549,230.9487,602.18011
20,0.158,-338.8812,51.67242,630.06201,-240.51553,-146.39685,612.94342,-210.18549,230.9487,602.18011
21,0.167,-338.76706,51.94217,629.96313,-240.66568,-146.6183,613.11047,-210.18549,230.9487,602.18011
22,0.175,-338.74405,52.16799,630.01093,-240.46056,-146.62117,613.0755,-210.18549,230.9487,602.18011
23,0.183,-338.76706,51.94217,629.96313,-240.46056,-146.62117,613.0755,-210.25816,230.79121,602.26447
24,0.192,-338.51727,51.91175,629.88092,-240.46056,-146.62117,613.0755,-210.18549,230.9487,602.18011
25,0.2,-338.51727,51.91175,629.88092,-240.51553,-146.39685,612.94342,-210.18549,230.9487,602.18011
26,0.208,-339.05377,51.40299,629.96332,-240.72067,-146.394,612.97833,-210.18549,230.9487,602.18011
27,0.217,-339.05377,51.40299,629.96332,-240.9359,-146.38841,612.97992,-210.18549,230.9487,602.18011
28,0.225,-338.8812,51.67242,630.06201,-240.84021,-146.37311,612.93457,-210.18549,230.9487,602.18011
29,0.233,-338.60477,51.67605,629.97723,-240.51553,-146.39685,612.94342,-210.15823,230.93466,601.97943
30,0.242,-338.60477,51.67605,629.97723,-240.63509,-146.37598,612.89966,-210.15823,230.93466,601.97943
31,0.25,-338.60477,51.67605,629.97723,-240.72067,-146.394,612.97833,-210.15823,230.93466,601.97943
32,0.258,-338.65289,51.68567,629.78156,-240.84021,-146.37311,612.93457,-210.15823,230.93466,601.97943
33,0.267,-338.77744,51.40659,629.8786,-240.84021,-146.37311,612.93457,-210.15823,230.93466,601.97943
34,0.275,-338.65289,51.68567,629.78156,-240.63509,-146.37598,612.89966,-210.15823,230.93466,601.97943
35,0.283,-338.65289,51.68567,629.78156,-240.52002,-146.37151,612.7973,-210.15823,230.93466,601.97943
36,0.292,-338.49426,52.13758,629.92871,-240.63509,-146.37598,612.89966,-210.15823,230.93466,601.97943
37,0.3,-338.49426,52.13758,629.92871,-240.84021,-146.37311,612.93457,-210.15823,230.93466,601.97943
38,0.308,-338.51727,51.91175,629.88092,-240.63509,-146.37598,612.89966,-210.15823,230.93466,601.97943
39,0.317,-338.65289,51.68567,629.78156,-240.52002,-146.37151,612.7973,-210.15823,230.93466,601.97943
40,0.325,-338.34076,51.88792,629.34351,-240.47231,-146.36177,612.64716,-210.15823,230.93466,601.97943
41,0.333,-338.3638,51.66208,629.29584,-240.47231,-146.36177,612.64716,-210.15823,230.93466,601.97943
42,0.342,-338.67609,52.09859,629.45337,-240.47231,-146.36177,612.64716,-210.15823,230.93466,601.97943
43,0.35,-338.3638,51.66208,629.29584,-240.87428,-146.35635,612.71936,-210.15823,230.93466,601.97943
44,0.358,-338.52423,51.72155,629.60114,-240.92184,-146.35158,612.67133,-209.97221,230.84212,601.77191
45,0.367,-338.22818,51.88816,629.39514,-240.92184,-146.35158,612.67133,-209.97221,230.84212,601.77191
46,0.375,-338.3638,51.66208,629.29584,-240.47231,-146.36177,612.64716,-209.97221,230.84212,601.77191
47,0.383,-338.3638,51.66208,629.29584,-240.47231,-146.36177,612.64716,-209.97221,230.84212,601.77191
48,0.392,-338.3638,51.66208,629.29584,-240.68935,-146.35547,612.64008,-209.97221,230.84212,601.77191
49,0.4,-338.526,51.93354,629.18384,-240.92184,-146.35158,612.67133,-210.15823,230.93466,601.97943
50,0.408,-338.526,51.93354,629.18384,-241.028,-146.34093,612.56403,-210.20451,231.12263,601.94989
51,0.417,-338.526,51.93354,629.18384,-240.79922,-146.34502,612.53687,-209.97221,230.84212,601.77191
52,0.425,-338.40634,51.91414,629.31012,-240.58527,-146.35143,612.54669,-209.97221,230.84212,601.77191
53,0.433,-338.526,51.93354,629.18384,-240.58527,-146.35143,612.54669,-209.97221,230.84212,601.77191
54,0.442,-338.526,51.93354,629.18384,-241.028,-146.34093,612.56403,-209.97221,230.84212,601.77191
55,0.45,-338.66156,51.70749,629.08453,-241.028,-146.34093,612.56403,-210.15823,230.93466,601.97943
56,0.458,-338.63855,51.93332,629.1322,-240.79922,-146.34502,612.53687,-210.15823,230.93466,601.97943
57,0.467,-338.526,51.93354,629.18384,-240.79922,-146.34502,612.53687,-210.15823,230.93466,601.97943
58,0.475,-338.526,51.93354,629.18384,-240.79922,-146.34502,612.53687,-210.15823,230.93466,601.97943
59,0.483,-338.526,51.93354,629.18384,-241.19608,-146.33179,612.49951,-210.15823,230.93466,601.97943
60,0.492,-338.526,51.93354,629.18384,-241.19608,-146.33179,612.49951,-210.15823,230.93466,601.97943
61,0.5,-338.526,51.93354,629.18384,-241.028,-146.34093,612.56403,-210.20451,231.12263,601.94989
62,0.508,-338.66156,51.70749,629.08453,-240.79922,-146.34502,612.53687,-210.20451,231.12263,601.94989
63,0.517,-338.526,51.93354,629.18384,-240.79922,-146.34502,612.53687,-210.15823,230.93466,601.97943
64,0.525,-338.50299,52.15935,629.23151,-241.028,-146.34093,612.56403,-210.20451,231.12263,601.94989
65,0.533,-338.526,51.93354,629.18384,-241.36122,-146.33334,612.58057,-210.15823,230.93466,601.97943
66,0.542,-338.526,51.93354,629.18384,-241.36122,-146.33334,612.58057,-210.20451,231.12263,601.94989
67,0.55,-338.526,51.93354,629.18384,-241.24873,-146.39948,612.42523,-210.20451,231.12263,601.94989
68,0.558,-338.526,51.93354,629.18384,-241.028,-146.34093,612.56403,-210.18549,230.9487,602.18011
69,0.567,-338.62976,51.7729,629.21368,-241.028,-146.34093,612.56403,-210.18549,230.9487,602.18011
70,0.575,-339.09982,51.75924,629.28864,-241.36122,-146.33334,612.58057,-210.18549,230.9487,602.18011
71,0.583,-338.72534,51.95549,629.33209,-241.36122,-146.33334,612.58057,-210.18549,230.9487,602.18011
72,0.592,-338.526,51.93354,629.18384,-241.2556,-146.40994,612.57135,-210.15823,230.93466,601.97943
73,0.6,-338.526,51.93354,629.18384,-241.08067,-146.40862,612.48981,-210.18549,230.9487,602.18011
74,0.608,-338.526,51.93354,629.18384,-241.41388,-146.40102,612.50629,-210.23178,231.13667,602.15051
75,0.617,-338.96432,51.98526,629.38794,-241.41388,-146.40102,612.50629,-210.18549,230.9487,602.18011
76,0.625,-339.28598,51.48899,629.32947,-241.41388,-146.40102,612.50629,-210.18549,230.9487,602.18011
77,0.633,-339.246,51.16084,629.4043,-241.41388,-146.40102,612.50629,-210.76814,231.15785,602.21973
78,0.642,-338.48242,51.64274,629.65417,-241.2556,-146.40994,612.57135,-210.50255,231.06934,602.25336
79,0.65,-338.52423,51.72155,629.60114,-241.2556,-146.40994,612.57135,-210.5488,231.25726,602.22375
80,0.658,-338.60901,51.70059,629.78448,-241.2556,-146.40994,612.57135,-210.4753,231.0553,602.05267
81,0.667,-338.93817,51.96815,629.84979,-241.50877,-146.40666,612.61755,-210.5488,231.25726,602.22375
82,0.675,-339.07422,51.69357,629.93427,-241.50877,-146.40666,612.61755,-210.81436,231.34575,602.19019
83,0.683,-338.78165,51.43113,629.68585,-241.35776,-146.4155,612.68384,-210.76814,231.15785,602.21973
84,0.692,-339.00235,51.07815,630.00946,-241.2556,-146.40994,612.57135,-210.76814,231.15785,602.21973
85,0.7,-339.27237,51.10023,629.89081,-241.50877,-146.40666,612.61755,-210.76814,231.15785,602.21973
86,0.708,-339.05377,51.40299,629.96332,-241.35776,-146.4155,612.68384,-210.78711,231.33171,601.98956
87,0.717,-338.8812,51.67242,630.06201,-241.26602,-146.42578,612.79059,-210.78711,231.33171,601.98956
88,0.725,-338.60477,51.67605,629.97723,-241.26602,-146.42578,612.79059,-210.74089,231.14381,602.0191
89,0.733,-338.60477,51.67605,629.97723,-241.35776,-146.4155,612.68384,-210.78711,231.33171,601.98956
