Frame#,Time,R.Biceps.Lateral.x,R.Biceps.Lateral.y,R.Biceps.Lateral.z,R.Elbow.x,R.Elbow.y,R.Elbow.z,R.Elbow.Medial.x,R.Elbow.Medial.y,R.Elbow.Medial.z
1,0,-64.26617,-121.01337,1026.71484,125.54913,-116.38057,1041.66711,124.51347,-75.7,964.84204
2,0.008,-64.3023,-120.17504,1027.16443,125.62438,-116.3655,1041.78284,124.82278,-75.53953,964.96826
3,0.017,-64.3023,-120.17504,1027.16443,126.03338,-115.6646,1041.66626,124.68223,-75.55619,965.23645
4,0.025,-64.18857,-120.15819,1027.33667,126.02891,-115.35059,1041.85535,124.87003,-75.74604,965.31683
5,0.033,-64.18857,-120.15819,1027.33667,126.02891,-115.35059,1041.85535,124.99064,-75.5131,965.09235
6,0.042,-64.0115,-119.99245,1027.12622,126.21726,-115.01359,1042.17554,125.0481,-75.09393,964.83722
7,0.05,-63.82763,-120.01632,1027.4082,126.23264,-115.18394,1041.97449,125.06082,-75.05927,965.04987
8,0.058,-63.49176,-119.36475,1027.35889,126.39904,-114.84438,1041.9845,124.79912,-75.63143,964.66925
9,0.067,-63.62796,-119.29005,1027.12219,126.39904,-114.84438,1041.9845,125.19064,-74.7586,964.67181
10,0.075,-63.67662,-119.59106,1027.01563,126.95959,-114.94439,1041.43066,125.28444,-74.52975,964.52026
11,0.083,-63.42681,-119.11259,1027.2373,126.92079,-114.78293,1041.62976,126.10319,-74.51675,964.58606
12,0.092,-63.1603,-118.95113,1027.3075,127.38906,-114.42151,1041.46497,126.83717,-74.26248,964.36865
13,0.1,-62.78901,-118.87184,1027.24231,127.35023,-114.25996,1041.66394,127.02271,-74.09749,964.43262
14,0.108,-61.89619,-118.06714,1027.40308,127.56071,-114.36732,1041.18042,127.02271,-74.09749,964.43262
15,0.117,-61.89619,-118.06714,1027.40308,127.92045,-114.31375,1041.11462,127.05504,-73.98822,964.55469
16,0.125,-61.67397,-118.15916,1027.20801,128.85216,-114.13535,1040.99084,126.90492,-73.28104,964.78094
17,0.133,-61.37389,-118.1949,1027.04407,129.39723,-113.21203,1040.45068,127.6227,-72.5882,964.74097
18,0.142,-61.37389,-118.1949,1027.04407,129.39723,-113.21203,1040.45068,127.70064,-72.0913,964.46149
19,0.15,-61.23774,-118.26963,1027.28088,129.24866,-113.44197,1041.14478,127.82424,-71.34531,964.49451
20,0.158,-61.23774,-118.26963,1027.28088,129.39723,-113.21203,1040.45068,127.75181,-70.77245,964.48065
21,0.167,-61.09618,-117.5994,1026.69543,129.39723,-113.21203,1040.45068,127.95717,-70.13675,964.42438
22,0.175,-61.37389,-118.1949,1027.04407,129.39723,-113.21203,1040.45068,127.95717,-70.13675,964.42438
23,0.183,-61.37389,-118.1949,1027.04407,129.39723,-113.21203,1040.45068,127.95717,-70.13675,964.42438
24,0.192,-61.16641,-118.01261,1027.37549,129.39723,-113.21203,1040.45068,127.95717,-70.13675,964.42438
25,0.2,-61.39832,-117.92744,1027.56653,129.39723,-113.21203,1040.45068,127.63275,-70.66987,964.65839
26,0.208,-61.39832,-117.92744,1027.56653,129.24866,-113.44197,1041.14478,127.63275,-70.66987,964.65839
27,0.217,-61.68872,-117.88478,1027.7345,129.24866,-113.44197,1041.14478,127.66708,-70.91106,964.79407
28,0.225,-61.76001,-118.14185,1027.63989,128.86124,-113.96523,1041.18286,127.13477,-71.9524,964.68835
29,0.233,-61.76001,-118.14185,1027.63989,129.24866,-113.44197,1041.14478,127.18826,-72.80117,964.78491
30,0.242,-61.68872,-117.88478,1027.7345,128.85216,-114.13535,1040.99084,127.18826,-72.80117,964.78491
31,0.25,-61.76001,-118.14185,1027.63989,128.85216,-114.13535,1040.99084,126.73464,-73.52777,964.68683
32,0.258,-61.76001,-118.14185,1027.63989,128.81284,-114.50825,1040.94788,126.9075,-74.7057,964.35046
33,0.267,-61.76001,-118.14185,1027.63989,128.81284,-114.50825,1040.94788,127.50046,-74.66052,964.61279
34,0.275,-61.76001,-118.14185,1027.63989,128.81284,-114.50825,1040.94788,127.6346,-75.21354,964.24512
35,0.283,-61.58672,-118.2625,1027.71387,128.81284,-114.50825,1040.94788,127.50499,-75.77595,963.9519
36,0.292,-61.58672,-118.2625,1027.71387,128.81284,-114.50825,1040.94788,127.69815,-75.55834,964.27588
37,0.3,-61.58672,-118.2625,1027.71387,128.81284,-114.50825,1040.94788,127.66358,-75.31742,964.14014
38,0.308,-61.29634,-118.30513,1027.54602,129.94698,-115.20152,1040.25415,127.66358,-75.31742,964.14014
39,0.317,-60.8676,-118.58286,1027.36731,130.06067,-114.83734,1040.45923,128.41747,-75.24609,964.07684
40,0.325,-60.74816,-118.76202,1027.29456,130.27925,-115.11137,1040.349,128.65778,-75.10489,964.073
41,0.333,-60.74816,-118.76202,1027.29456,130.27925,-115.11137,1040.349,128.64111,-74.60957,964.15033
42,0.342,-60.74816,-118.76202,1027.29456,130.27925,-115.11137,1040.349,129.31279,-73.67796,963.92535
43,0.35,-60.65421,-118.93535,1027.19568,130.68069,-114.57999,1040.27161,129.31279,-73.67796,963.92535
44,0.358,-60.65421,-118.93535,1027.19568,131.0118,-114.70589,1040.08667,129.73833,-73.57395,964.07507
45,0.367,-60.22455,-118.39261,1026.9812,130.68069,-114.57999,1040.27161,129.77643,-73.46446,964.18311
46,0.375,-60.37642,-118.34022,1026.84717,130.68069,-114.57999,1040.27161,129.76137,-73.20582,964.22736
47,0.383,-60.22455,-118.39261,1026.9812,130.68069,-114.57999,1040.27161,129.91644,-73.2145,964.13892
48,0.392,-60.22455,-118.39261,1026.9812,131.0118,-114.70589,1040.08667,129.94957,-72.99538,964.31036
49,0.4,-60.22455,-118.39261,1026.9812,130.68069,-114.57999,1040.27161,129.83737,-72.96158,964.39825
50,0.408,-60.50236,-118.98769,1027.32971,131.0118,-114.70589,1040.08667,129.83737,-72.96158,964.39825
51,0.417,-60.65421,-118.93535,1027.19568,131.0118,-114.70589,1040.08667,129.83737,-72.96158,964.39825
52,0.425,-60.65421,-118.93535,1027.19568,131.0118,-114.70589,1040.08667,129.73393,-73.02344,964.61566
53,0.433,-60.37642,-118.34022,1026.84717,131.0118,-114.70589,1040.08667,129.83737,-72.96158,964.39825
54,0.442,-60.65421,-118.93535,1027.19568,131.0118,-114.70589,1040.08667,129.66002,-73.13712,964.3396
55,0.45,-60.65421,-118.93535,1027.19568,131.0118,-114.70589,1040.08667,129.41656,-73.44894,964.60126
56,0.458,-60.65421,-118.93535,1027.19568,130.61037,-115.23725,1040.16418,129.67299,-73.52634,964.40057
57,0.467,-60.65421,-118.93535,1027.19568,130.61037,-115.23725,1040.16418,129.67299,-73.52634,964.40057
58,0.475,-60.65421,-118.93535,1027.19568,130.61037,-115.23725,1040.16418,129.65161,-74.1311,964.21533
59,0.483,-60.65421,-118.93535,1027.19568,130.61037,-115.23725,1040.16418,129.57135,-74.51587,964.45654
60,0.492,-60.65421,-118.93535,1027.19568,130.61037,-115.23725,1040.16418,129.28818,-74.99529,964.45258
61,0.5,-60.65421,-118.93535,1027.19568,130.27925,-115.11137,1040.349,129.4989,-75.43153,964.38721
62,0.508,-59.59267,-119.6992,1027.45862,130.27925,-115.11137,1040.349,129.25099,-76.69611,964.21204
63,0.517,-58.68373,-120.41167,1027.58752,130.27925,-115.11137,1040.349,129.4989,-75.43153,964.38721
64,0.525,-58.68373,-120.41167,1027.58752,130.27925,-115.11137,1040.349,129.4989,-75.43153,964.38721
65,0.533,-58.68373,-120.41167,1027.58752,130.98692,-116.07384,1041.1792,129.37598,-75.20419,964.94714
66,0.542,-58.68373,-120.41167,1027.58752,131.41716,-116.06045,1041.39709,129.33789,-75.3136,964.83923
67,0.55,-58.68373,-120.41167,1027.58752,131.1931,-115.99966,1041.54578,129.37598,-75.20419,964.94714
68,0.558,-58.68373,-120.41167,1027.58752,131.1931,-115.99966,1041.54578,129.47322,-74.34983,965.64502
69,0.567,-58.68373,-120.41167,1027.58752,131.46202,-115.59668,1041.44202,129.47322,-74.34983,965.64502
70,0.575,-58.68373,-120.41167,1027.58752,131.46202,-115.59668,1041.44202,129.43617,-73.99723,965.47107
71,0.583,-58.68373,-120.41167,1027.58752,131.46202,-115.59668,1041.44202,129.5619,-73.33536,965.37445
72,0.592,-58.68373,-120.41167,1027.58752,131.68607,-115.65746,1041.29333,129.5619,-73.33536,965.37445
73,0.6,-58.68373,-120.41167,1027.58752,131.68607,-115.65746,1041.29333,129.5619,-73.33536,965.37445
74,0.608,-58.68373,-120.41167,1027.58752,131.211,-116.13458,1041.03052,129.5619,-73.33536,965.37445
75,0.617,-58.68373,-120.41167,1027.58752,131.50768,-115.6765,1039.64282,129.66402,-73.22604,965.05646
76,0.625,-58.68373,-120.41167,1027.58752,131.5827,-116.12888,1039.72961,129.68565,-73.49208,964.6131
77,0.633,-58.68373,-120.41167,1027.58752,131.61711,-115.99304,1039.38452,129.67299,-73.52634,964.40057
78,0.642,-58.77584,-121.2371,1026.93726,131.37984,-116.23183,1039.2533,129.70018,-73.6836,963.96716
79,0.65,-59.08125,-121.88949,1026.80505,131.11786,-116.56548,1039.36255,129.7169,-74.17885,963.88989
80,0.658,-59.23261,-122.2034,1026.4458,131.23143,-116.381,1038.84619,129.23878,-75.06897,963.66327
