Frame#,Time,R.Heel.x,R.Heel.y,R.Heel.z,R.Toe.x,R.Toe.y,R.Toe.z,R.MedFoot.x,R.MedFoot.y,R.MedFoot.z
1,0,224.1109,-65.02821,35.55497,424.39731,-113.07601,46.98514,366.72501,-65.31105,71.68024
2,0.008,224.37927,-65.10884,35.5937,424.39731,-113.07601,46.98514,366.9801,-65.59471,72.01215
3,0.017,224.1109,-65.02821,35.55497,424.62778,-113.35974,46.84416,366.9801,-65.59471,72.01215
4,0.025,224.37927,-65.10884,35.5937,424.76627,-113.28433,47.29442,366.75842,-65.13308,71.45383
5,0.033,224.54559,-64.85969,35.55893,424.241,-112.85004,47.21925,366.75842,-65.13308,71.45383
6,0.042,224.37927,-65.10884,35.5937,424.39731,-113.07601,46.98514,366.72501,-65.31105,71.68024
7,0.05,224.36693,-65.00999,35.83496,424.241,-112.85004,47.21925,366.9801,-65.59471,72.01215
8,0.058,224.37927,-65.10884,35.5937,424.6431,-113.03839,47.49759,366.72501,-65.31105,71.68024
9,0.067,224.36693,-65.00999,35.83496,424.6431,-113.03839,47.49759,366.75842,-65.13308,71.45383
10,0.075,224.14168,-64.67787,36.09446,424.6431,-113.03839,47.49759,366.72501,-65.31105,71.68024
11,0.083,224.37927,-65.10884,35.5937,424.241,-112.85004,47.21925,366.72501,-65.31105,71.68024
12,0.092,225.00146,-65.1666,35.53452,424.39731,-113.07601,46.98514,366.72501,-65.31105,71.68024
13,0.1,224.36693,-65.00999,35.83496,424.6431,-113.03839,47.49759,366.9801,-65.59471,72.01215
14,0.108,224.09859,-64.92937,35.79623,424.6431,-113.03839,47.49759,367.01352,-65.41669,71.78577
15,0.117,224.15399,-64.77678,35.8532,424.241,-112.85004,47.21925,366.72501,-65.31105,71.68024
16,0.125,224.73308,-65.08584,35.49582,424.6431,-113.03839,47.49759,366.72501,-65.31105,71.68024
17,0.133,224.37927,-65.10884,35.5937,424.241,-112.85004,47.21925,366.9801,-65.59471,72.01215
18,0.142,224.37927,-65.10884,35.5937,424.241,-112.85004,47.21925,366.9801,-65.59471,72.01215
19,0.15,224.36693,-65.00999,35.83496,424.241,-112.85004,47.21925,366.75842,-65.13308,71.45383
20,0.158,224.37927,-65.10884,35.5937,424.6431,-113.03839,47.49759,366.9801,-65.59471,72.01215
21,0.167,224.1109,-65.02821,35.55497,424.6431,-113.03839,47.49759,366.72501,-65.31105,71.68024
