Frame#,Time,V.Sacral.x,V.Sacral.y,V.Sacral.z,R.ASIS.x,R.ASIS.y,R.ASIS.z,L.ASIS.x,L.ASIS.y,L.ASIS.z
1,0,-265.20444,45.22646,609.98584,-154.81236,-128.03308,651.93878,-140.71413,204.88486,637.76532
2,0.008,-265.20444,45.22646,609.98584,-155.20358,-128.07422,651.26331,-140.785,204.97366,637.58875
3,0.017,-265.20444,45.22646,609.98584,-155.20358,-128.07422,651.26331,-140.785,204.97366,637.58875
4,0.025,-265.20444,45.22646,609.98584,-155.20358,-128.07422,651.26331,-140.71413,204.88486,637.76532
5,0.033,-264.88824,45.11296,610.03473,-155.20358,-128.07422,651.26331,-140.71413,204.88486,637.76532
6,0.042,-264.88824,45.11296,610.03473,-154.93454,-128.16727,651.75653,-140.71413,204.88486,637.76532
7,0.05,-264.88824,45.11296,610.03473,-155.20358,-128.07422,651.26331,-140.51056,205.09985,637.72791
8,0.058,-264.88824,45.11296,610.03473,-155.20358,-128.07422,651.26331,-140.8233,204.87282,637.66577
9,0.067,-264.88824,45.11296,610.03473,-154.93454,-128.16727,651.75653,-140.90651,204.70436,637.77466
10,0.075,-265.26575,44.77995,610.1142,-155.20358,-128.07422,651.26331,-141.12984,204.69127,637.79352
11,0.083,-265.26575,44.77995,610.1142,-154.93454,-128.16727,651.75653,-141.49289,204.13176,637.70813
12,0.092,-265.20444,45.22646,609.98584,-155.20358,-128.07422,651.26331,-141.68637,204.07121,637.57733
13,0.1,-265.58185,44.89345,610.06537,-154.93454,-128.16727,651.75653,-141.3938,204.50693,637.73291
14,0.108,-265.58185,44.89345,610.06537,-154.93454,-128.16727,651.75653,-141.58569,204.52097,637.7204
15,0.117,-265.26575,44.77995,610.1142,-155.20358,-128.07422,651.26331,-141.3938,204.50693,637.73291
16,0.125,-265.26575,44.77995,610.1142,-154.93454,-128.16727,651.75653,-141.87828,204.08525,637.56482
17,0.133,-265.58185,44.89345,610.06537,-155.20358,-128.07422,651.26331,-141.77144,204.25433,637.47986
18,0.142,-265.58185,44.89345,610.06537,-155.20358,-128.07422,651.26331,-141.58569,204.52097,637.7204
19,0.15,-265.58185,44.89345,610.06537,-154.93454,-128.16727,651.75653,-141.6954,204.48956,637.56274
20,0.158,-265.58185,44.89345,610.06537,-155.20358,-128.07422,651.26331,-142.0869,203.90588,637.26019
21,0.167,-265.58185,44.89345,610.06537,-154.93454,-128.16727,651.75653,-141.98006,204.07497,637.17523
22,0.175,-265.58185,44.89345,610.06537,-154.93454,-128.16727,651.75653,-141.98006,204.07497,637.17523
23,0.183,-265.58185,44.89345,610.06537,-154.93454,-128.16727,651.75653,-142.0869,203.90588,637.26019
24,0.192,-265.58185,44.89345,610.06537,-154.93454,-128.16727,651.75653,-141.98785,204.28099,637.28497
25,0.2,-265.58185,44.89345,610.06537,-154.93454,-128.16727,651.75653,-141.88098,204.45007,637.20001
26,0.208,-265.58185,44.89345,610.06537,-155.20358,-128.07422,651.26331,-141.88098,204.45007,637.20001
27,0.217,-265.58185,44.89345,610.06537,-154.93454,-128.16727,651.75653,-141.88098,204.45007,637.20001
28,0.225,-265.26575,44.77995,610.1142,-154.93454,-128.16727,651.75653,-141.42789,204.08475,636.8476
29,0.233,-265.26575,44.77995,610.1142,-154.93454,-128.16727,651.75653,-141.4614,203.85104,636.94751
30,0.242,-265.26575,44.77995,610.1142,-155.00087,-128.35245,652.01263,-141.38927,203.99585,636.86847
31,0.25,-265.26575,44.77995,610.1142,-155.00087,-128.35245,652.01263,-141.77144,204.25433,637.47986
32,0.258,-264.88824,45.11296,610.03473,-154.93454,-128.16727,651.75653,-141.77919,204.4604,637.5896
33,0.267,-265.20444,45.22646,609.98584,-154.93454,-128.16727,651.75653,-141.7944,204.34158,637.41583
34,0.275,-264.88824,45.11296,610.03473,-154.93454,-128.16727,651.75653,-141.98785,204.28099,637.28497
35,0.283,-264.88824,45.11296,610.03473,-154.93454,-128.16727,651.75653,-141.98006,204.07497,637.17523
36,0.292,-264.55072,45.0004,609.86469,-155.26756,-129.17896,651.60828,-142.05559,203.80827,637.2785
37,0.3,-264.88824,45.11296,610.03473,-155.20358,-128.07422,651.26331,-141.87828,204.08525,637.56482
38,0.308,-264.88824,45.11296,610.03473,-154.93454,-128.16727,651.75653,-141.98785,204.28099,637.28497
39,0.317,-264.88824,45.11296,610.03473,-155.20358,-128.07422,651.26331,-141.88098,204.45007,637.20001
40,0.325,-264.88824,45.11296,610.03473,-155.20358,-128.07422,651.26331,-141.88098,204.45007,637.20001
41,0.333,-264.88824,45.11296,610.03473,-155.20358,-128.07422,651.26331,-141.782,204.59805,637.34692
42,0.342,-264.88824,45.11296,610.03473,-154.93454,-128.16727,651.75653,-141.88887,204.42899,637.43188
43,0.35,-264.88824,45.11296,610.03473,-154.93454,-128.16727,651.75653,-142.0869,203.90588,637.26019
44,0.358,-264.88824,45.11296,610.03473,-155.09521,-129.20174,652.16083,-142.0869,203.90588,637.26019
45,0.367,-264.88824,45.11296,610.03473,-155.20358,-128.07422,651.26331,-141.77919,204.4604,637.5896
46,0.375,-264.88824,45.11296,610.03473,-154.93454,-128.16727,651.75653,-141.91319,204.40102,637.65967
47,0.383,-264.88824,45.11296,610.03473,-155.25757,-128.56683,652.00153,-141.91319,204.40102,637.65967
48,0.392,-264.88824,45.11296,610.03473,-155.51616,-128.57294,651.54126,-141.91319,204.40102,637.65967
49,0.4,-265.19174,44.56113,610.22589,-155.20358,-128.07422,651.26331,-141.92177,204.40009,637.89667
50,0.408,-265.19174,44.56113,610.22589,-155.51616,-128.57294,651.54126,-142.48488,204.05066,637.89807
51,0.417,-265.26575,44.77995,610.1142,-155.23354,-128.72165,651.86713,-142.41344,203.94339,637.84821
52,0.425,-265.26575,44.77995,610.1142,-155.46306,-128.83223,651.84198,-142.74992,204.21791,637.43488
53,0.433,-265.26575,44.77995,610.1142,-155.41376,-128.8654,651.8006,-142.54439,204.24486,637.40045
54,0.442,-265.58185,44.89345,610.06537,-155.73474,-128.89052,651.36591,-142.74992,204.21791,637.43488
55,0.45,-264.66385,44.21697,609.94281,-155.92685,-129.05865,651.29388,-142.54439,204.24486,637.40045
56,0.458,-264.85434,44.44855,610.05591,-155.51616,-128.57294,651.54126,-142.74992,204.21791,637.43488
57,0.467,-264.85434,44.44855,610.05591,-155.71635,-129.63835,651.94482,-142.54439,204.24486,637.40045
58,0.475,-264.73788,44.43578,609.83112,-155.4989,-128.75896,651.39929,-142.74992,204.21791,637.43488
59,0.483,-264.66385,44.21697,609.94281,-155.92685,-129.05865,651.29388,-142.74992,204.21791,637.43488
60,0.492,-264.85434,44.44855,610.05591,-155.73474,-128.89052,651.36591,-142.54439,204.24486,637.40045
61,0.5,-264.66385,44.21697,609.94281,-155.31328,-129.46803,652.02722,-142.74992,204.21791,637.43488
62,0.508,-264.85434,44.44855,610.05591,-155.31328,-129.46803,652.02722,-142.64349,203.86978,637.37567
63,0.517,-264.85434,44.44855,610.05591,-155.23354,-128.72165,651.86713,-142.74992,204.21791,637.43488
64,0.525,-264.66385,44.21697,609.94281,-155.23354,-128.72165,651.86713,-142.74992,204.21791,637.43488
65,0.533,-264.85434,44.44855,610.05591,-155.4989,-128.75896,651.39929,-142.74992,204.21791,637.43488
66,0.542,-264.85434,44.44855,610.05591,-155.23354,-128.72165,651.86713,-142.74992,204.21791,637.43488
67,0.55,-264.47672,44.78158,609.97638,-155.23354,-128.72165,651.86713,-142.74992,204.21791,637.43488
68,0.558,-264.60898,44.35706,610.17926,-155.25757,-128.56683,652.00153,-142.54439,204.24486,637.40045
69,0.567,-264.23129,44.6901,610.09973,-155.23354,-128.72165,651.86713,-142.74992,204.21791,637.43488
70,0.575,-264.23129,44.6901,610.09973,-155.25757,-128.56683,652.00153,-142.54439,204.24486,637.40045
