Frame#,Time,R.Forearm.x,R.Forearm.y,R.Forearm.z,R.Ulna.x,R.Ulna.y,R.Ulna.z,R.Radius.x,R.Radius.y,R.Radius.z
1,0,182.6743,-170.68045,1014.25018,261.03491,-215.48006,1024.86096,304.85114,-147.06487,1043.49463
2,0.008,183.02913,-169.5824,1015.01642,261.17142,-214.07417,1026.14087,304.69717,-144.19148,1044.46924
3,0.017,183.25578,-168.87729,1015.95117,262.35416,-210.83139,1027.19751,305.85452,-141.2338,1045.92896
4,0.025,183.23907,-166.6095,1017.2204,262.98059,-208.78477,1028.13989,305.85178,-139.71877,1047.04114
5,0.033,183.69084,-164.62404,1017.97845,263.20123,-207.87093,1030.49976,305.01947,-138.05338,1049.11353
6,0.042,183.85551,-163.56946,1018.7583,262.86282,-207.03433,1031.04089,305.45139,-137.43924,1049.90466
7,0.05,183.96851,-162.23912,1020.15137,262.92459,-204.42407,1032.32739,305.91623,-133.95747,1052.85303
8,0.058,184.5899,-161.41394,1021.60419,264.23779,-201.1916,1034.3739,305.51965,-131.71965,1053.26782
9,0.067,184.06282,-159.91151,1022.69861,264.98987,-201.76434,1036.11926,305.48688,-131.13107,1054.62744
10,0.075,184.50021,-157.26613,1023.30011,264.28015,-199.26474,1037.61731,305.12521,-129.54585,1056.68823
11,0.083,184.03938,-156.50574,1024.03381,263.89545,-197.79163,1039.77502,304.79224,-127.04876,1057.97998
12,0.092,184.28683,-156.00479,1024.91589,264.60202,-195.91365,1041.04553,304.83008,-124.96265,1060.04553
13,0.1,184.52902,-154.82182,1026.96069,265.33264,-194.15256,1041.88074,304.08328,-122.91104,1061.2948
14,0.108,184.495,-153.96446,1028.63367,264.44547,-191.22502,1043.7345,304.28049,-121.97109,1063.8291
15,0.117,184.226,-152.52315,1029.625,264.96176,-191.10818,1046.09204,302.92996,-119.63255,1064.91467
16,0.125,183.856,-151.26714,1029.8634,264.59265,-189.78108,1047.14453,302.53436,-116.67105,1066.62256
17,0.133,184.24142,-149.61015,1031.41541,264.46518,-188.91002,1049.57495,301.08331,-115.53145,1069.95508
18,0.142,184.15469,-147.90517,1033.26233,264.41034,-187.11278,1050.9635,301.5336,-114.8317,1070.63086
19,0.15,184.12198,-147.27623,1034.36621,264.89539,-186.1441,1053.52124,301.2962,-113.17831,1073.39832
20,0.158,184.24115,-146.82349,1035.80688,265.06476,-183.81032,1055.1167,301.21957,-110.52127,1075.1814
21,0.167,184.0519,-146.04681,1037.34424,265.06094,-183.45747,1056.66394,300.28354,-109.80135,1077.10059
22,0.175,183.896,-145.19437,1039.08423,264.16388,-181.00146,1058.80164,300.33499,-108.82963,1078.56018
23,0.183,183.58652,-143.66634,1040.47803,264.15057,-180.14009,1061.13843,298.47076,-106.39548,1081.50415
24,0.192,183.27194,-143.1322,1041.51941,263.55951,-179.1022,1063.21863,298.0166,-105.07779,1083.18335
25,0.2,182.79628,-141.26318,1042.96521,263.61392,-178.70352,1065.01294,297.48734,-102.77688,1085.61877
26,0.208,181.70941,-140.89058,1044.91809,262.83969,-176.19269,1066.64551,297.0983,-102.10596,1087.44141
27,0.217,181.72176,-140.2589,1046.01978,263.12805,-174.64633,1069.60315,296.11658,-102.11859,1089.34827
28,0.225,181.93307,-139.38606,1047.64294,263.1236,-173.36031,1071.80139,296.06897,-99.88266,1091.54187
29,0.233,181.23067,-138.90004,1049.51831,262.0549,-172.50294,1073.96472,295.62299,-99.13499,1093.9906
30,0.242,181.07269,-138.37454,1050.94739,261.67093,-171.32445,1075.70691,293.82257,-95.76763,1096.42908
31,0.25,180.7059,-137.55164,1052.7489,261.45145,-170.76712,1077.94812,293.38507,-96.07449,1098.6687
32,0.258,180.36,-136.3968,1054.47729,260.828,-169.81032,1080.92371,292.215,-94.57161,1101.36194
33,0.267,179.86545,-135.68401,1056.69421,260.62094,-169.13448,1082.86572,291.74225,-93.88183,1103.12842
34,0.275,179.28644,-134.81555,1058.15198,259.43103,-167.77029,1085.29846,290.72116,-92.73423,1106.38416
35,0.283,178.76411,-134.36075,1059.82776,259.68076,-167.03644,1087.81006,290.26364,-92.8659,1108.41187
36,0.292,178.92195,-133.53818,1062.16711,258.85602,-166.88535,1091.17871,289.80685,-92.97704,1110.41541
37,0.3,177.87839,-133.48364,1064.17004,258.32855,-165.52628,1093.47754,288.32944,-90.25,1114.32068
38,0.308,177.32756,-133.34547,1066.44238,257.38974,-165.16548,1095.95703,287.0954,-90.10534,1116.18823
39,0.317,177.19994,-133.30176,1068.7749,257.19003,-164.53566,1098.75085,286.67328,-88.64373,1120.97461
40,0.325,176.73911,-132.45706,1071.3219,256.65094,-165.12909,1102.28552,287.34042,-89.1741,1121.95886
41,0.333,176.10005,-132.66078,1073.07397,255.44202,-164.05626,1104.64746,285.89282,-87.80011,1126.60046
42,0.342,175.80913,-131.84032,1076.4873,255.50407,-163.54462,1108.36548,285.0087,-88.39441,1128.61365
43,0.35,175.73546,-130.74536,1078.15381,254.01134,-164.84622,1110.94653,282.7605,-87.1538,1132.11719
44,0.358,175.18382,-130.99976,1081.38831,252.98091,-163.99103,1114.25549,282.74866,-88.32887,1134.79724
45,0.367,175.4238,-130.35825,1083.28003,253.32298,-164.30132,1117.64063,282.21954,-87.57595,1138.5094
46,0.375,174.50844,-130.6561,1086.34705,252.44839,-164.24699,1120.56104,282.09335,-86.85645,1141.18823
47,0.383,174.71121,-130.69543,1088.97278,252.50783,-163.55141,1124.10022,281.4534,-88.42361,1144.73657
48,0.392,174.20009,-130.65816,1091.77454,250.77472,-163.89607,1126.53992,281.34055,-88.70535,1148.01501
49,0.4,174.1319,-131.14143,1094.32202,250.20436,-163.44847,1129.8197,279.30505,-88.89407,1151.72693
50,0.408,172.51483,-131.72807,1096.89905,250.14081,-164.02272,1133.47034,277.39893,-89.34393,1154.87
51,0.417,171.66504,-131.49298,1099.84351,249.11211,-164.52582,1136.15906,277.90344,-89.3465,1158.88574
52,0.425,171.69035,-132.1956,1102.64966,248.31277,-164.35355,1139.90369,277.07962,-89.86277,1161.2467
53,0.433,171.35123,-132.28546,1104.93103,247.21605,-164.74052,1141.83582,276.60953,-89.44296,1165.58789
54,0.442,170.27618,-132.68398,1107.42419,246.83998,-165.15277,1145.4823,276.2204,-89.80097,1168.34277
55,0.45,170.0574,-132.79427,1110.37244,246.11003,-165.84811,1148.25452,275.16327,-91.64983,1171.05444
