Frame#,Time,R.Heel.x,R.Heel.y,R.Heel.z,R.Toe.x,R.Toe.y,R.Toe.z,R.MedFoot.x,R.MedFoot.y,R.MedFoot.z
1,0,155.93285,-82.35504,43.59869,369.34979,-103.34488,45.82818,308.23502,-60.73653,58.70099
2,0.008,155.49031,-82.11748,43.32032,369.34979,-103.34488,45.82818,308.15103,-60.84274,58.74739
3,0.017,155.60835,-81.96687,43.41208,369.54004,-103.26702,45.85263,308.15103,-60.84274,58.74739
4,0.025,155.6877,-82.44064,43.05016,369.33493,-103.38572,45.78875,307.87421,-60.68835,58.84701
5,0.033,156.29317,-82.52342,42.60999,369.22256,-103.52522,45.83856,308.00354,-60.80595,58.78778
6,0.042,155.64639,-82.24398,43.19169,369.34979,-103.34488,45.82818,308.15103,-60.84274,58.74739
7,0.05,156.00862,-82.37857,43.24344,369.34979,-103.34488,45.82818,308.00354,-60.80595,58.78778
8,0.058,156.03085,-82.00355,43.61462,369.34979,-103.34488,45.82818,308.00354,-60.80595,58.78778
9,0.067,156.03085,-82.00355,43.61462,369.34979,-103.34488,45.82818,308.00354,-60.80595,58.78778
10,0.075,156.00862,-82.37857,43.24344,369.34979,-103.34488,45.82818,308.00354,-60.80595,58.78778
11,0.083,155.97119,-82.20143,43.37053,369.34979,-103.34488,45.82818,308.15103,-60.84274,58.74739
12,0.092,156.22798,-82.28635,43.40548,369.51083,-103.43176,45.76737,308.15103,-60.84274,58.74739
13,0.1,156.03085,-82.00355,43.61462,369.30569,-103.55045,45.70348,308.00354,-60.80595,58.78778
14,0.108,156.07455,-82.00041,43.75628,369.34979,-103.34488,45.82818,308.02167,-60.72514,58.80663
15,0.117,156.00218,-82.30801,43.54175,369.30569,-103.55045,45.70348,308.04822,-60.8876,58.83587
16,0.125,155.88931,-82.37311,43.71184,369.379,-103.18012,45.91344,307.90073,-60.85081,58.87624
17,0.133,155.96167,-82.06551,43.92636,369.34979,-103.34488,45.82818,308.00354,-60.80595,58.78778
18,0.142,156.10187,-82.2091,43.81835,369.34979,-103.34488,45.82818,308.02167,-60.72514,58.80663
19,0.15,156.07455,-82.00041,43.75628,369.34979,-103.34488,45.82818,308.04822,-60.8876,58.83587
20,0.158,155.96477,-82.13084,43.66883,369.379,-103.18012,45.91344,308.15103,-60.84274,58.74739
21,0.167,156.07455,-82.00041,43.75628,369.379,-103.18012,45.91344,308.15103,-60.84274,58.74739
22,0.175,155.96477,-82.13084,43.66883,369.379,-103.18012,45.91344,308.15103,-60.84274,58.74739
23,0.183,155.91797,-82.06866,43.78471,369.33493,-103.38572,45.78875,308.00354,-60.80595,58.78778
24,0.192,155.84561,-82.37624,43.57019,369.379,-103.18012,45.91344,308.05844,-60.49915,58.7565
25,0.2,156.22363,-82.18871,43.346,369.34979,-103.34488,45.82818,308.02167,-60.72514,58.80663
26,0.208,156.00862,-82.37857,43.24344,369.379,-103.18012,45.91344,308.15103,-60.84274,58.74739
27,0.217,156.00862,-82.37857,43.24344,369.379,-103.18012,45.91344,308.05844,-60.49915,58.7565
28,0.225,156.12744,-82.20964,43.35765,369.379,-103.18012,45.91344,307.87421,-60.68835,58.84701
29,0.233,156.2701,-82.32729,43.24568,369.47607,-102.91468,46.14079,308.02167,-60.72514,58.80663
30,0.242,156.22763,-82.21339,42.8324,369.379,-103.18012,45.91344,307.80814,-60.50721,58.88535
31,0.25,156.00096,-82.38422,43.42866,369.54004,-103.26702,45.85263,308.15103,-60.84274,58.74739
32,0.258,155.97119,-82.20143,43.37053,369.379,-103.18012,45.91344,308.15103,-60.84274,58.74739
33,0.267,155.92107,-82.13396,43.52716,369.379,-103.18012,45.91344,308.02167,-60.72514,58.80663
34,0.275,156.03085,-82.00355,43.61462,369.379,-103.18012,45.91344,307.90073,-60.85081,58.87624
35,0.283,155.85187,-82.19594,43.83892,369.379,-103.18012,45.91344,307.90073,-60.85081,58.87624
36,0.292,155.96167,-82.06551,43.92636,369.39069,-103.40489,45.77442,308.15103,-60.84274,58.74739
37,0.3,155.96167,-82.06551,43.92636,369.379,-103.18012,45.91344,307.87421,-60.68835,58.84701
38,0.308,155.96167,-82.06551,43.92636,369.34979,-103.34488,45.82818,307.91885,-60.77,58.8951
39,0.317,155.88931,-82.37311,43.71184,369.30569,-103.55045,45.70348,307.90073,-60.85081,58.87624
40,0.325,155.96167,-82.06551,43.92636,369.379,-103.18012,45.91344,308.04822,-60.8876,58.83587
41,0.333,156.21475,-82.14399,43.64827,369.379,-103.18012,45.91344,307.91885,-60.77,58.8951
42,0.342,155.96167,-82.06551,43.92636,369.30569,-103.55045,45.70348,308.02167,-60.72514,58.80663
43,0.35,155.70435,-82.45162,43.79996,369.34979,-103.34488,45.82818,308.00354,-60.80595,58.78778
44,0.358,155.85831,-82.26656,43.54063,369.379,-103.18012,45.91344,308.04822,-60.8876,58.83587
45,0.367,155.97119,-82.20143,43.37053,369.30569,-103.55045,45.70348,308.15103,-60.84274,58.74739
46,0.375,156.00862,-82.37857,43.24344,369.30569,-103.55045,45.70348,308.02167,-60.72514,58.80663
47,0.383,155.9585,-82.31113,43.40009,369.34979,-103.34488,45.82818,307.87421,-60.68835,58.84701
48,0.392,156.2473,-82.24692,43.53965,369.34979,-103.34488,45.82818,308.00354,-60.80595,58.78778
49,0.4,155.44553,-82.14695,43.93203,369.34979,-103.34488,45.82818,308.00354,-60.80595,58.78778
50,0.408,156.07732,-82.14218,43.5143,369.30569,-103.55045,45.70348,308.04822,-60.8876,58.83587
51,0.417,155.9585,-82.31113,43.40009,369.33493,-103.38572,45.78875,308.04822,-60.8876,58.83587
52,0.425,155.92107,-82.13396,43.52716,369.34979,-103.34488,45.82818,308.15103,-60.84274,58.74739
53,0.433,156.03085,-82.00355,43.61462,369.34979,-103.34488,45.82818,308.04822,-60.8876,58.83587
54,0.442,156.17105,-82.14712,43.5066,369.34979,-103.34488,45.82818,308.04822,-60.8876,58.83587
55,0.45,156.12102,-82.13905,43.65597,369.34979,-103.34488,45.82818,308.04822,-60.8876,58.83587
56,0.458,156.07455,-82.00041,43.75628,369.379,-103.18012,45.91344,308.15103,-60.84274,58.74739
57,0.467,155.96167,-82.06551,43.92636,369.34979,-103.34488,45.82818,308.15103,-60.84274,58.74739
58,0.475,155.85187,-82.19594,43.83892,369.379,-103.18012,45.91344,308.15103,-60.84274,58.74739
59,0.483,156.07455,-82.00041,43.75628,369.379,-103.18012,45.91344,308.04822,-60.8876,58.83587
60,0.492,155.48412,-82.13622,44.08241,369.379,-103.18012,45.91344,308.04822,-60.8876,58.83587
61,0.5,155.60216,-81.98559,44.17416,369.379,-103.18012,45.91344,308.00354,-60.80595,58.78778
62,0.508,155.60216,-81.98559,44.17416,369.379,-103.18012,45.91344,307.77136,-60.73321,58.93547
63,0.517,155.60216,-81.98559,44.17416,369.379,-103.18012,45.91344,307.90073,-60.85081,58.87624
64,0.525,155.60216,-81.98559,44.17416,369.57733,-103.40033,45.71744,308.02167,-60.72514,58.80663
65,0.533,155.65303,-82.13881,44.06178,369.40732,-103.31203,45.78901,307.77136,-60.73321,58.93547
66,0.542,155.75436,-82.14037,44.04941,369.379,-103.18012,45.91344,307.77136,-60.73321,58.93547
67,0.55,156.07455,-82.00041,43.75628,369.379,-103.18012,45.91344,307.87421,-60.68835,58.84701
68,0.558,156.07455,-82.00041,43.75628,369.33493,-103.38572,45.78875,308.04822,-60.8876,58.83587
69,0.567,156.07455,-82.00041,43.75628,369.379,-103.18012,45.91344,307.95563,-60.54401,58.84498
70,0.575,155.60216,-81.98559,44.17416,369.379,-103.18012,45.91344,307.87421,-60.68835,58.84701
