Frame#,Time,L.Forearm.x,L.Forearm.y,L.Forearm.z,L.Ulna.x,L.Ulna.y,L.Ulna.z,L.Radius.x,L.Radius.y,L.Radius.z
1,0,1892.46619,-319.59174,1079.59167,1941.20459,-343.29736,970.61853,1839.72388,-321.02286,925.61554
2,0.008,1886.16516,-321.98358,1079.99622,1935.55591,-345.30783,970.66412,1832.59778,-322.72736,925.82324
3,0.017,1882.34009,-322.18222,1080.16992,1929.57813,-346.72159,969.87817,1825.6228,-322.96057,927.09534
4,0.025,1875.52722,-321.94409,1081.46204,1922.2948,-346.64908,969.78845,1819.93982,-324.72177,927.67896
5,0.033,1868.80774,-322.57443,1081.95715,1917.15576,-347.55566,969.78357,1812.64026,-324.62497,927.45947
6,0.042,1864.90771,-322.8396,1082.03784,1910.59314,-348.8407,969.83643,1806.00867,-324.68811,929.20898
7,0.05,1859.18604,-325.06561,1081.41028,1904.38354,-348.68759,969.86908,1798.99182,-324.45685,931.27234
8,0.058,1854.81946,-324.75366,1080.6532,1897.4978,-349.85455,969.47443,1793.23999,-326.42569,932.02893
9,0.067,1849.71863,-325.69202,1080.67725,1892.41992,-349.62534,969.29572,1787.31311,-325.43976,931.57697
10,0.075,1843.76343,-324.5477,1080.88062,1886.92676,-350.57092,969.77991,1780.70532,-324.8161,932.16071
11,0.083,1839.3064,-324.20126,1080.67578,1880.9801,-350.54016,969.18933,1773.97058,-324.97122,932.67346
12,0.092,1833.36658,-326.04071,1080.62744,1875.18152,-350.65433,968.77301,1768.54456,-326.62875,932.53467
13,0.1,1829.21436,-326.10345,1080.23376,1869.78223,-350.68298,969.26904,1765.84875,-326.26025,933.1853
14,0.108,1825.43738,-325.3793,1079.88196,1865.0387,-350.71832,969.31561,1759.07434,-324.83911,932.8219
15,0.117,1818.30334,-324.70535,1079.74023,1859.47437,-350.25058,968.1579,1754.05688,-326.89505,933.27802
16,0.125,1814.08582,-325.17044,1078.9137,1854.70691,-350.19473,967.73114,1748.80371,-326.14734,933.11163
17,0.133,1810.66858,-324.71848,1078.72205,1849.82349,-350.84216,967.66156,1744.92371,-324.39655,932.89343
18,0.142,1804.7262,-323.47849,1079.42029,1844.85815,-349.61191,967.7655,1739.64575,-325.87683,932.60907
19,0.15,1800.42834,-324.40158,1078.07373,1840.4729,-350.02008,966.2027,1734.64209,-324.78763,932.96869
20,0.158,1796.56519,-324.49051,1078.09717,1836.59009,-349.75647,966.55872,1729.19031,-323.7092,932.60522
21,0.167,1792.2229,-324.69128,1077.8667,1831.86108,-349.17188,965.79938,1726.06519,-324.12186,931.40973
22,0.175,1787.28967,-323.82187,1076.78723,1828.15247,-350.3136,965.15894,1720.2854,-323.27252,931.22321
23,0.183,1783.35608,-323.58566,1076.3241,1824.10852,-348.99539,965.15479,1718.92993,-324.31595,929.5639
24,0.192,1780.73596,-323.20374,1075.98291,1819.21643,-347.89667,964.03973,1713.17395,-321.86353,927.37518
25,0.2,1776.49829,-321.24554,1076.1073,1816.90784,-347.99286,963.84216,1708.89343,-320.50021,927.35126
26,0.208,1769.62927,-322.09329,1073.42944,1811.67468,-346.28775,963.1377,1707.47546,-321.54111,926.24738
27,0.217,1766.15942,-321.5054,1072.47827,1807.6394,-346.04971,962.11066,1704.53882,-319.99155,925.30835
28,0.225,1762.89844,-320.27902,1072.40149,1805.12781,-345.24435,961.33118,1700.08984,-320.48962,923.60291
29,0.233,1759.14307,-318.41074,1072.10193,1801.37219,-343.98672,960.85211,1696.68762,-319.06866,922.4248
30,0.242,1755.12488,-316.14462,1072.17175,1798.28113,-343.39505,959.90936,1694.15417,-319.01721,920.7959
31,0.25,1750.16248,-317.80203,1071.1261,1795.26062,-342.27594,959.70923,1691.84436,-317.51532,920.01715
32,0.258,1744.57983,-315.02771,1068.88501,1792.93604,-341.5304,959.09808,1690.5426,-317.89709,918.62793
33,0.267,1742.04907,-314.28253,1067.95386,1788.63843,-340.81363,958.65778,1686.34583,-317.6817,917.24323
34,0.275,1738.13806,-311.56149,1067.99023,1786.94714,-338.77338,957.99182,1683.73535,-313.15686,915.37964
35,0.283,1735.88184,-311.30899,1068.12573,1784.922,-339.37689,957.88,1681.96814,-311.56619,914.1308
36,0.292,1733.58606,-311.60892,1067.78125,1781.60461,-336.80798,958.0946,1677.91699,-312.05618,913.2724
37,0.3,1729.1676,-308.88837,1067.72119,1779.91858,-335.81107,957.78162,1676.20886,-310.11621,912.68256
38,0.308,1726.93762,-308.57001,1067.24866,1776.4834,-333.97195,958.45215,1675.50391,-310.27048,912.11639
39,0.317,1720.61267,-307.39285,1066.76892,1774.9469,-331.37897,958.62042,1674.1947,-308.21796,911.97491
40,0.325,1717.93164,-306.16605,1066.46106,1773.80371,-330.53119,959.08484,1670.94556,-308.05362,909.6864
41,0.333,1714.99524,-304.15326,1066.65259,1771.0592,-327.98468,959.78131,1673.26282,-310.79251,910.2016
42,0.342,1712.7605,-303.41498,1066.82349,1769.75745,-326.23889,961.07452,1666.91907,-303.08267,909.90802
43,0.35,1709.13416,-301.13644,1067.75684,1767.42053,-324.73785,961.85797,1666.51794,-303.21616,911.17871
44,0.358,1707.73987,-300.75577,1068.14185,1765.69189,-322.51166,962.79456,1664.85645,-301.0997,910.28607
45,0.367,1703.86316,-298.40939,1069.48877,1764.82715,-321.52145,964.13568,1665.901,-302.61288,910.79059
46,0.375,1699.93542,-295.99597,1069.98853,1762.87476,-319.09903,965.45886,1665.901,-302.61288,910.79059
47,0.383,1696.31299,-294.3511,1071.80261,1760.33411,-317.65353,967.09424,1665.7959,-302.18933,910.90363
48,0.392,1695.11731,-294.05548,1072.16016,1759.2655,-316.53616,968.53094,1665.28418,-302.0426,911.2403
49,0.4,1691.61169,-291.63937,1072.26501,1757.2876,-313.88504,969.99512,1660.68262,-298.68921,912.41089
50,0.408,1687.52173,-289.37119,1072.19617,1755.92615,-312.36758,971.87909,1658.15076,-293.95718,912.29596
51,0.417,1685.68433,-288.77432,1073.51624,1753.63025,-310.6803,973.52411,1657.79309,-294.18359,912.30902
52,0.425,1681.21082,-285.86566,1074.52722,1751.82056,-308.8999,974.66016,1657.05969,-293.70242,912.77649
53,0.433,1678.32031,-284.29941,1076.50146,1749.38159,-306.78476,976.14203,1656.76941,-292.70505,913.33832
54,0.442,1676.2583,-282.95023,1076.74829,1748.38342,-304.77542,977.92432,1656.79163,-291.63315,914.71539
55,0.45,1674.95947,-282.73822,1078.87964,1745.50488,-303.0932,979.52191,1650.85229,-285.30753,916.25543
56,0.458,1671.09375,-280.24902,1078.96216,1743.60889,-301.27255,980.76611,1649.68945,-284.62363,916.47058
57,0.467,1670.25073,-279.7858,1079.98645,1741.79993,-299.08575,982.27637,1649.12354,-284.01419,916.87872
58,0.475,1664.94421,-276.30026,1083.10645,1740.12695,-297.45331,984.81342,1648.18738,-283.52353,917.61505
59,0.483,1663.18042,-274.67413,1083.16394,1737.44397,-296.12259,985.59937,1647.35266,-282.99091,918.34393
60,0.492,1660.1698,-272.668,1083.97559,1735.38501,-293.88815,986.66864,1645.12219,-282.78561,918.09784
