Frame#,Time,R.Wrist.x,R.Wrist.y,R.Wrist.z,R.Thumb.M1.x,R.Thumb.M1.y,R.Thumb.M1.z,R.Thumb.M2.x,R.Thumb.M2.y,R.Thumb.M2.z,R.Thumb.M3.x,R.Thumb.M3.y,R.Thumb.M3.z,R.Finger3.M1.x,R.Finger3.M1.y,R.Finger3.M1.z,R.Finger3.M2.x,R.Finger3.M2.y,R.Finger3.M2.z,R.Finger3.M3.x,R.Finger3.M3.y,R.Finger3.M3.z
1,0,360.23553,-219.88226,983.68054,378.48218,-186.52507,965.82855,409.98178,-174.16319,949.71527,439.9122,-156.06749,954.83984,430.37503,-229.58533,981.38434,472.75571,-238.29219,966.28082,509.77939,-247.71776,961.74335
2,0.008,360.32236,-220.31599,983.96851,378.48218,-186.52507,965.82855,409.98178,-174.16319,949.71527,439.93033,-156.39864,954.94379,430.51569,-229.56104,981.39069,472.89233,-238.60699,966.33344,509.948,-247.74619,961.67535
3,0.017,359.94516,-221.90337,984.11365,378.7735,-186.60014,965.88605,410.02084,-174.64467,950.07733,439.57452,-155.89122,955.08844,430.28195,-229.68311,980.97888,473.08826,-238.7299,966.35901,509.91531,-248.10355,961.78552
4,0.025,359.84702,-221.78206,983.78839,379.17221,-186.54704,965.83301,410.13214,-169.72572,951.98853,439.63098,-155.75233,954.8692,430.69461,-230.08441,981.19275,473.39893,-238.12466,966.28473,510.08026,-248.55138,961.61383
5,0.033,360.13382,-222.19405,983.92786,379.97687,-186.50455,966.86603,410.13531,-168.98427,950.5752,439.64618,-155.46567,954.53851,430.73999,-230.15192,981.11578,473.38489,-238.66251,966.54462,510.01794,-248.69775,961.52582
6,0.042,360.91263,-222.22664,983.67682,380.18542,-187.42023,965.39551,409.98465,-170.6779,950.79578,440.13483,-155.80124,954.43298,430.7926,-230.31721,981.0578,473.24359,-239.18364,965.99451,510.11591,-248.76764,961.75732
7,0.05,360.66992,-222.33011,983.35889,379.36307,-186.353,965.78009,409.98465,-170.6779,950.79578,440.18631,-156.2616,954.19672,430.93674,-230.00377,980.97388,473.50513,-239.86057,965.56488,510.41989,-248.78741,961.50269
8,0.058,361.09406,-222.82143,982.9856,379.45773,-186.4062,965.64484,412.40784,-171.44147,949.01764,440.26712,-154.45737,954.03638,432.33405,-229.99641,980.66046,473.5488,-240.50595,965.45038,510.62424,-249.29288,960.1842
9,0.067,361.06821,-223.28349,983.00519,379.75992,-186.86517,964.57983,411.86078,-170.4919,949.26135,440.55026,-154.89172,952.53107,431.53107,-230.93909,980.11896,473.92783,-240.77176,964.93024,510.65509,-249.95433,959.42102
10,0.075,361.81931,-223.13452,982.49023,380.34247,-186.87778,964.20844,412.32504,-172.37741,948.96472,440.61786,-155.48663,953.34149,431.95602,-231.19144,979.74365,473.92783,-240.77176,964.93024,510.72971,-249.85448,958.81891
11,0.083,362.44403,-222.49983,982.19092,381.10245,-187.10336,963.82806,411.83615,-173.43402,948.42786,440.40546,-155.10318,952.88269,432.66656,-231.23611,979.65436,473.9541,-240.56056,964.73407,510.79858,-250.58632,958.35724
12,0.092,362.54782,-222.26793,982.27185,380.73428,-185.56288,963.46735,411.79889,-173.77994,948.27905,441.21661,-158.46707,952.60876,433.13721,-231.67972,978.88269,473.98959,-241.31792,963.14728,510.77921,-251.0714,958.16791
13,0.1,362.89105,-222.46513,982.27722,380.54736,-185.96098,963.17194,411.84952,-175.24506,948.22693,441.23621,-158.74557,952.36023,432.97928,-232.22018,978.05011,474.19626,-241.78731,963.13855,510.72476,-250.57458,957.33655
14,0.108,362.84372,-223.23407,982.0144,380.54547,-185.80151,963.00354,411.61423,-172.94778,948.1131,441.07471,-156.56978,950.90887,433.09006,-232.17532,977.75806,474.2981,-242.40311,962.79395,510.72476,-250.57458,957.33655
15,0.117,363.00708,-223.20874,981.20959,381.70306,-185.62326,962.91119,411.70923,-173.45642,948.01154,441.72327,-156.81665,950.04083,433.33636,-231.8951,977.64099,474.48611,-242.6203,962.49152,511.095,-251.29509,956.61926
16,0.125,363.07571,-223.40833,981.09991,381.66083,-185.7807,962.60663,411.78271,-174.08318,946.81195,442.36826,-158.05991,949.01532,433.58136,-233.05186,976.95343,474.65311,-243.25706,962.30756,510.97983,-252.07104,956.20898
17,0.133,363.41754,-223.41867,980.71246,382.12314,-187.97238,963.45343,411.78271,-174.08318,946.81195,442.19733,-159.57634,950.09827,432.92389,-234.03105,976.95447,474.59479,-243.60294,961.65997,510.97983,-252.07104,956.20898
18,0.142,363.93588,-223.54059,980.70917,381.3064,-186.0399,962.47644,412.24603,-176.42656,946.55237,442.77097,-159.70087,949.42651,433.40723,-233.72765,976.3681,474.66122,-243.5769,961.54651,511.07709,-252.69743,955.76422
19,0.15,364.06445,-223.6888,980.74237,381.151,-186.12459,961.91302,412.20181,-176.51678,945.68036,442.65738,-159.73563,949.13287,433.34665,-233.96889,976.422,474.64273,-243.48099,961.09503,511.8844,-251.77299,955.37408
20,0.158,364.10812,-223.70363,980.34363,381.151,-186.12459,961.91302,412.74451,-175.73875,945.43219,443.00574,-159.68492,948.63232,433.34665,-233.96889,976.422,474.59601,-243.54375,960.68762,511.8844,-251.77299,955.37408
21,0.167,364.3396,-223.66789,979.89288,381.10327,-185.22223,961.32684,412.75104,-176.63588,945.17676,442.82031,-159.77835,948.44543,433.34665,-233.96889,976.422,475.1846,-243.55682,960.5426,512.78204,-251.15555,953.97534
22,0.175,364.15497,-223.81535,979.55743,381.3335,-185.33592,961.16565,412.88269,-175.96376,945.14417,442.88553,-159.34734,948.29102,433.34665,-233.96889,976.422,476.10873,-243.40807,960.42157,512.90021,-251.24765,953.86243
23,0.183,364.25476,-223.63844,979.49493,381.63342,-185.2793,961.0592,412.64197,-175.26646,944.72455,443.58789,-159.73949,948.08862,433.79956,-233.33113,976.33813,476.10873,-243.40807,960.42157,512.88324,-251.15259,953.41498
24,0.192,364.80707,-223.39639,979.68341,382.59982,-185.29121,961.85327,412.79886,-175.61455,944.91895,443.89862,-159.38353,948.29181,434.08011,-233.32256,976.28918,476.47687,-243.54829,959.70416,512.07758,-252.19891,953.46307
25,0.2,364.45419,-223.42322,979.55383,383.21527,-189.2672,960.3399,412.64197,-175.26646,944.72455,444.00937,-159.43956,948.99353,434.83069,-232.78764,976.33655,476.5022,-242.68417,959.88123,511.91791,-252.60173,953.47913
26,0.208,364.65088,-223.59166,979.15027,383.21527,-189.2672,960.3399,412.64197,-175.26646,944.72455,444.33072,-159.40424,948.8222,434.65784,-233.14586,976.09894,476.52283,-242.83188,959.72296,512.05664,-252.21968,953.26923
27,0.217,364.71655,-223.44466,979.07751,383.45621,-189.20224,960.33643,413.24091,-172.90746,943.98578,444.35068,-158.2957,947.33862,434.86176,-232.60216,976.37531,476.52283,-242.83188,959.72296,512.50018,-252.08105,953.36774
28,0.225,364.8981,-223.22577,979.0639,383.45621,-189.20224,960.33643,413.01794,-174.31915,944.82349,443.61981,-159.17291,948.1701,434.72824,-233.01913,975.98553,476.853,-242.51308,959.66479,512.42761,-251.94121,953.48267
29,0.233,365.00049,-222.93362,978.91699,383.7619,-188.78128,960.53973,413.36871,-173.09198,944.15656,444.39862,-158.67503,949.06116,434.65784,-233.14586,976.09894,476.97348,-242.25365,959.62775,512.28119,-251.83705,953.39282
30,0.242,365.1618,-222.72153,979.24066,383.7619,-188.78128,960.53973,413.01794,-174.31915,944.82349,444.02008,-159.09781,949.36133,434.72824,-233.01913,975.98553,477.27161,-242.13509,960.20618,512.42065,-251.8627,953.71173
31,0.25,365.1618,-222.72153,979.24066,383.76062,-188.51964,960.65363,413.01794,-174.31915,944.82349,444.10611,-159.24762,949.53003,434.76236,-232.99463,976.22504,477.27161,-242.13509,960.20618,512.57239,-251.76292,953.76282
32,0.258,365.62463,-222.56294,979.53156,383.94653,-188.31007,960.73755,413.01794,-174.31915,944.82349,444.42435,-158.90405,949.73193,434.79422,-231.92604,976.15802,477.49716,-241.33112,960.18402,512.57239,-251.76292,953.76282
33,0.267,365.59982,-222.51909,979.60834,383.94653,-188.31007,960.73755,413.36871,-173.09198,944.15656,444.42435,-158.90405,949.73193,435.1994,-231.05476,976.6936,477.34488,-241.39284,960.44147,512.34613,-251.75334,953.85645
34,0.275,365.66537,-222.17014,979.6167,383.74933,-185.4446,960.48584,413.11987,-173.88821,945.81653,443.81577,-158.28349,948.8222,434.99149,-231.31363,976.36993,477.35989,-241.17685,960.58551,512.18518,-251.66875,954.27618
35,0.283,365.84714,-221.85849,979.573,383.74933,-185.4446,960.48584,413.11987,-173.88821,945.81653,443.50406,-158.13123,948.92694,435.1048,-230.8759,976.67523,477.35989,-241.17685,960.58551,512.29065,-251.47499,954.29437
36,0.292,365.60309,-221.59631,979.95343,383.55887,-185.36989,960.58441,413.11987,-173.88821,945.81653,443.42981,-158.01662,949.1568,434.58694,-231.17361,976.45288,477.24142,-241.08818,960.69977,512.40851,-251.04933,954.80664
37,0.3,365.60922,-221.57808,980.06903,383.55887,-185.36989,960.58441,413.51898,-173.9234,946.27924,443.42981,-158.01662,949.1568,434.43024,-231.32414,976.58063,477.52252,-241.06071,960.92773,512.0473,-251.32512,955.41339
38,0.308,365.42755,-221.88969,980.11267,382.91574,-185.381,961.36652,413.60287,-174.27275,946.50439,443.24466,-158.09007,949.30737,434.43024,-231.32414,976.58063,477.52252,-241.06071,960.92773,511.94983,-251.37891,955.60236
39,0.317,365.09866,-221.87399,980.28314,382.91812,-185.67323,961.64264,413.14102,-173.68237,946.9931,443.146,-157.85425,949.50922,434.43024,-231.32414,976.58063,477.19739,-241.7502,961.09283,511.85599,-251.5815,955.68091
40,0.325,365.00128,-222.25272,980.61212,382.9281,-185.87151,961.65546,413.31085,-171.68051,946.85541,442.82794,-155.69067,949.41705,434.27814,-231.38756,976.6261,475.99158,-241.76154,961.4657,511.83728,-251.74619,955.84918
41,0.333,364.66498,-222.44203,980.59039,382.46365,-185.94633,961.76373,412.97656,-171.6853,946.96844,442.71521,-155.74246,949.77899,433.85782,-231.59373,976.58618,475.74149,-241.77316,961.7254,511.57761,-251.89935,955.98486
42,0.342,364.3212,-222.85733,980.48608,382.24225,-186.08612,961.95209,412.73026,-172.44623,946.89471,442.71521,-155.74246,949.77899,433.85516,-231.70291,976.7392,475.58087,-242.45888,961.75452,511.57761,-251.89935,955.98486
43,0.35,363.96896,-223.42049,980.43964,382.35022,-185.58755,962.67834,412.27576,-173.46764,947.13684,442.93506,-156.22823,949.91907,434.46271,-231.95657,976.48407,475.53519,-242.55103,961.77368,511.64087,-252.19965,955.85687
44,0.358,363.59219,-223.45258,980.599,381.96368,-185.88058,962.36743,411.99338,-173.03772,947.77631,442.45419,-157.50069,949.88281,434.32306,-232.94304,976.48346,475.48792,-242.92288,961.65265,510.77371,-252.3933,955.83691
