Frame#,Time,R.Heel.x,R.Heel.y,R.Heel.z,R.Toe.x,R.Toe.y,R.Toe.z,R.MedFoot.x,R.MedFoot.y,R.MedFoot.z
1,0,88.77495,-162.33553,57.71319,314.534,-206.85008,44.87322,261.02579,-159.60069,81.88341
2,0.008,88.77495,-162.33553,57.71319,314.534,-206.85008,44.87322,261.10593,-159.17934,81.80798
3,0.017,88.72168,-162.07115,57.68904,314.53665,-206.7753,44.92204,261.09402,-159.08818,81.63276
4,0.025,88.72168,-162.07115,57.68904,314.52051,-206.74802,44.93354,261.05554,-159.33514,81.76116
5,0.033,88.72168,-162.07115,57.68904,314.63065,-206.75502,45.03027,261.14484,-159.37837,81.81338
6,0.042,88.72168,-162.07115,57.68904,314.6333,-206.68024,45.07909,260.9826,-159.0919,81.65083
7,0.05,88.72168,-162.07115,57.68904,314.64417,-206.8571,44.96994,261.11349,-159.24432,81.96306
8,0.058,88.77495,-162.33553,57.71319,314.58987,-206.78291,44.82593,261.19772,-159.14714,81.99613
9,0.067,88.72168,-162.07115,57.68904,315.28635,-206.53642,45.04177,260.9826,-159.0919,81.65083
10,0.075,88.72168,-162.07115,57.68904,315.37537,-206.36728,45.06207,260.9826,-159.0919,81.65083
11,0.083,88.72168,-162.07115,57.68904,314.74438,-206.83189,44.95712,260.97546,-159.16675,81.96059
12,0.092,88.72168,-162.07115,57.68904,314.77728,-207.21201,44.95301,261.11349,-159.24432,81.96306
13,0.1,88.72168,-162.07115,57.68904,314.83282,-206.92769,44.91637,261.11349,-159.24432,81.96306
14,0.108,88.72168,-162.07115,57.68904,315.41431,-206.46194,45.19559,260.98685,-159.40163,81.878
15,0.117,88.72168,-162.07115,57.68904,314.63065,-206.75502,45.03027,261.01553,-159.44032,82.04725
16,0.125,88.72168,-162.07115,57.68904,314.534,-206.85008,44.87322,261.11349,-159.24432,81.96306
17,0.133,88.72168,-162.07115,57.68904,314.534,-206.85008,44.87322,261.15244,-159.44336,81.96847
18,0.142,88.72168,-162.07115,57.68904,314.534,-206.85008,44.87322,260.91641,-159.56183,82.05019
19,0.15,88.72168,-162.07115,57.68904,314.54596,-206.85284,44.99052,260.91641,-159.56183,82.05019
20,0.158,88.77495,-162.33553,57.71319,314.62454,-206.94083,44.90042,260.91641,-159.56183,82.05019
21,0.167,88.72168,-162.07115,57.68904,314.52051,-206.74802,44.93354,261.05444,-159.63939,82.05266
22,0.175,88.72168,-162.07115,57.68904,314.73471,-206.94783,44.99714,261.05444,-159.63939,82.05266
23,0.183,88.72168,-162.07115,57.68904,314.64417,-206.8571,44.96994,261.05444,-159.63939,82.05266
24,0.192,88.72168,-162.07115,57.68904,314.52051,-206.74802,44.93354,260.99646,-159.73592,82.08057
25,0.2,88.72168,-162.07115,57.68904,314.534,-206.85008,44.87322,260.91641,-159.56183,82.05019
26,0.208,88.72168,-162.07115,57.68904,314.534,-206.85008,44.87322,260.91641,-159.56183,82.05019
27,0.217,88.72168,-162.07115,57.68904,314.56534,-206.93858,44.93769,261.05444,-159.63939,82.05266
28,0.225,88.77495,-162.33553,57.71319,314.66718,-207.205,44.8563,261.05444,-159.63939,82.05266
29,0.233,88.77495,-162.33553,57.71319,314.534,-206.85008,44.87322,260.91016,-159.85313,82.02575
30,0.242,88.72168,-162.07115,57.68904,314.57663,-207.11429,44.82911,260.91641,-159.56183,82.05019
31,0.25,88.72168,-162.07115,57.68904,314.5538,-206.93469,44.82095,261.15244,-159.44336,81.96847
32,0.258,88.72168,-162.07115,57.68904,314.66397,-206.9417,44.91768,261.11349,-159.24432,81.96306
33,0.267,88.72168,-162.07115,57.68904,314.75626,-207.10828,44.88887,261.02579,-159.60069,81.88341
34,0.275,88.72168,-162.07115,57.68904,314.83316,-207.14482,44.90573,260.98685,-159.40163,81.878
35,0.283,88.77495,-162.33553,57.71319,314.70001,-206.78993,44.92266,260.92621,-159.39708,81.99503
36,0.292,88.72168,-162.07115,57.68904,314.52051,-206.74802,44.93354,261.15244,-159.44336,81.96847
37,0.3,88.72168,-162.07115,57.68904,314.52051,-206.74802,44.93354,261.08829,-159.44878,81.86532
38,0.308,88.72168,-162.07115,57.68904,314.46558,-206.86304,44.76921,261.08072,-159.38377,81.71024
39,0.317,88.72168,-162.07115,57.68904,314.46558,-206.86304,44.76921,260.87238,-159.56285,81.72805
40,0.325,88.64198,-162.06445,57.60019,314.45206,-206.76097,44.82952,261.08829,-159.44878,81.86532
41,0.333,88.72168,-162.07115,57.68904,314.534,-206.85008,44.87322,261.08829,-159.44878,81.86532
42,0.342,88.77495,-162.33553,57.71319,314.46558,-206.86304,44.76921,260.99033,-159.64479,81.94952
