Frame#,Time,R.Forearm.x,R.Forearm.y,R.Forearm.z,R.Ulna.x,R.Ulna.y,R.Ulna.z,R.Radius.x,R.Radius.y,R.Radius.z
1,0,-71.86282,-230.28162,709.51636,-14.19453,-223.46895,583.89899,38.63739,-139.67009,642.9978
2,0.008,-71.467,-231.06976,709.60754,-14.51022,-223.53844,583.62152,38.67919,-139.50165,643.84698
3,0.017,-71.467,-231.06976,709.60754,-14.51022,-223.53844,583.62152,39.0757,-139.69707,644.24084
4,0.025,-71.39429,-231.57755,709.6687,-14.63388,-223.68953,582.99573,38.8607,-139.18645,644.90686
5,0.033,-71.05547,-231.82486,709.50867,-14.56669,-224.02916,582.39801,39.27849,-139.50244,644.79895
6,0.042,-70.74587,-232.61662,709.5907,-15.05516,-224.42911,582.30164,39.23217,-139.57713,644.82751
7,0.05,-70.75868,-232.78972,709.41278,-15.05516,-224.42911,582.30164,39.35241,-139.82816,644.78064
8,0.058,-70.74886,-232.96011,709.18896,-15.18803,-224.61934,582.2149,39.25536,-139.71999,644.6438
9,0.067,-70.80229,-233.16006,709.0528,-15.16737,-223.79042,582.23212,38.94983,-139.11401,644.36145
10,0.075,-71.15404,-233.08585,709.03467,-15.16737,-223.79042,582.23212,39.01554,-138.98659,644.23914
11,0.083,-71.15404,-233.08585,709.03467,-15.30223,-223.37444,582.50623,39.16226,-138.53635,643.53143
12,0.092,-71.11037,-232.7155,709.39465,-15.29203,-223.47964,582.87921,38.78848,-138.42496,643.55212
13,0.1,-71.40714,-231.75063,709.4906,-15.28352,-223.52855,583.14148,38.72956,-138.9021,643.43298
14,0.108,-71.40714,-231.75063,709.4906,-15.3276,-223.10011,583.59705,38.36076,-139.31958,642.55383
15,0.117,-71.467,-231.06976,709.60754,-15.269,-222.91675,583.70978,38.36076,-139.31958,642.55383
16,0.125,-71.73411,-231.02492,709.72015,-15.28682,-222.81192,583.86005,38.36076,-139.31958,642.55383
17,0.133,-72.24383,-230.64659,709.8382,-15.10424,-223.04707,584.36121,37.85444,-139.50438,642.59766
18,0.142,-72.31591,-230.13878,709.7774,-15.02432,-223.21617,584.32281,37.69026,-139.32124,642.72778
19,0.15,-72.31591,-230.13878,709.7774,-14.79989,-223.28801,584.49396,37.69026,-139.32124,642.72778
20,0.158,-72.31591,-230.13878,709.7774,-14.45218,-223.42516,584.56525,37.56128,-139.31047,643.13373
21,0.167,-72.50938,-229.91147,709.81567,-14.45218,-223.42516,584.56525,37.63664,-138.77998,643.18707
22,0.175,-72.78396,-229.82985,709.64343,-14.45218,-223.42516,584.56525,37.18241,-138.38905,644.44775
23,0.183,-72.50938,-229.91147,709.81567,-14.26968,-223.43439,584.48291,37.23026,-138.18091,644.26758
24,0.192,-72.62329,-229.95052,710.14453,-14.26968,-223.43439,584.48291,37.68293,-138.88397,644.58673
25,0.2,-72.31591,-230.13878,709.7774,-14.494,-223.36247,584.31177,37.72949,-139.61398,643.60919
26,0.208,-72.31591,-230.13878,709.7774,-14.494,-223.36247,584.31177,38.22013,-139.57922,643.14978
27,0.217,-72.31591,-230.13878,709.7774,-14.494,-223.36247,584.31177,38.3843,-139.76236,643.01965
28,0.225,-71.53894,-230.56212,709.54669,-14.67436,-223.37494,583.81146,38.79137,-139.48218,644.10382
29,0.233,-71.467,-231.06976,709.60754,-14.73297,-223.55823,583.69879,38.89527,-139.72943,644.29431
30,0.242,-71.467,-231.06976,709.60754,-14.91949,-223.36768,583.41333,39.30185,-140.24664,643.90137
31,0.25,-71.467,-231.06976,709.60754,-15.22078,-223.87048,582.80121,39.57887,-140.42935,643.93604
32,0.258,-71.40714,-231.75063,709.4906,-15.14509,-224.25906,582.46582,39.57887,-140.42935,643.93604
33,0.267,-71.09754,-232.5424,709.57263,-15.18995,-224.01324,582.57574,39.48014,-140.0686,643.64996
34,0.275,-71.09754,-232.5424,709.57263,-15.25735,-223.62032,582.3963,39.4471,-138.95203,643.69525
35,0.283,-71.09754,-232.5424,709.57263,-15.30223,-223.37444,582.50623,39.28823,-138.87518,643.25
36,0.292,-71.40714,-231.75063,709.4906,-15.29203,-223.47964,582.87921,38.7103,-138.66902,643.39209
37,0.3,-71.40714,-231.75063,709.4906,-15.29203,-223.47964,582.87921,38.49872,-138.33774,643.31262
38,0.308,-71.40714,-231.75063,709.4906,-15.29203,-223.47964,582.87921,38.23151,-138.82889,643.24585
39,0.317,-71.467,-231.06976,709.60754,-15.47839,-223.26721,583.14655,38.36076,-139.31958,642.55383
40,0.325,-71.73411,-231.02492,709.72015,-15.33693,-223.00516,583.28369,38.1076,-139.41187,642.57568
41,0.333,-72.31897,-230.6386,709.55261,-15.55958,-222.94315,583.87488,37.85444,-139.50438,642.59766
42,0.342,-72.57697,-230.03282,709.64014,-15.36896,-222.93881,584.2229,37.69026,-139.32124,642.72778
43,0.35,-72.57697,-230.03282,709.64014,-15.10424,-223.04707,584.36121,37.56128,-139.31047,643.13373
44,0.358,-73.13548,-229.75545,709.62531,-14.8798,-223.11893,584.53235,37.60217,-139.10037,642.86957
45,0.367,-73.31167,-229.84293,709.78461,-14.79989,-223.28801,584.49396,37.4791,-139.04834,643.04443
46,0.375,-73.13548,-229.75545,709.62531,-14.79989,-223.28801,584.49396,37.23026,-138.18091,644.26758
47,0.383,-73.31167,-229.84293,709.78461,-14.57556,-223.35995,584.6651,37.23026,-138.18091,644.26758
48,0.392,-73.31167,-229.84293,709.78461,-14.45218,-223.42516,584.56525,37.23026,-138.18091,644.26758
49,0.4,-73.31167,-229.84293,709.78461,-14.26968,-223.43439,584.48291,37.71881,-139.04211,643.27637
50,0.408,-72.8747,-229.87473,709.56458,-13.99232,-223.46106,584.35315,37.71881,-139.04211,643.27637
51,0.417,-72.8747,-229.87473,709.56458,-14.20783,-223.38164,584.13196,38.22013,-139.57922,643.14978
52,0.425,-72.66985,-230.05673,710.01544,-14.20783,-223.38164,584.13196,38.66567,-139.49544,642.83362
53,0.433,-72.03489,-230.12454,709.35712,-14.49182,-223.38412,583.72913,38.82467,-139.28384,644.18518
54,0.442,-71.6801,-230.6821,709.74164,-14.54691,-223.36378,583.44116,39.23266,-139.90227,644.38885
55,0.45,-71.60818,-231.18979,709.80243,-14.70508,-223.29872,583.07373,39.06874,-139.20911,644.7934
