Frame#,Time,C7.x,C7.y,C7.z,R.Shoulder.x,R.Shoulder.y,R.Shoulder.z,L.Shoulder.x,L.Shoulder.y,L.Shoulder.z
1,0,-298.73984,23.25303,1111.67334,-206.73044,-200.63432,1015.96686,-231.26883,191.45128,1113.05188
2,0.008,-298.73984,23.25303,1111.67334,-206.73044,-200.63432,1015.96686,-231.22014,191.56911,1112.91333
3,0.017,-299.03778,24.23121,1111.65161,-206.11913,-200.48981,1016.23755,-231.16122,191.84816,1112.9104
4,0.025,-299.03778,24.23121,1111.65161,-206.1705,-200.37405,1016.12256,-231.00519,192.39154,1112.89319
5,0.033,-298.72479,24.51559,1111.77649,-206.32452,-200.42836,1015.91895,-231.04341,192.88184,1112.15076
6,0.042,-298.72479,24.51559,1111.77649,-206.31013,-199.67018,1016.06079,-231.0099,193.0986,1111.86011
7,0.05,-298.72479,24.51559,1111.77649,-205.82452,-200.12529,1016.08624,-230.79474,193.25754,1111.54236
8,0.058,-298.72479,24.51559,1111.77649,-205.82452,-200.12529,1016.08624,-230.73586,193.53664,1111.53943
9,0.067,-298.72479,24.51559,1111.77649,-205.82452,-200.12529,1016.08624,-231.09085,193.46648,1111.1499
10,0.075,-298.72479,24.51559,1111.77649,-205.82452,-200.12529,1016.08624,-230.18759,193.85608,1110.8761
11,0.083,-298.72479,24.51559,1111.77649,-205.82452,-200.12529,1016.08624,-229.51309,194.2924,1110.87109
12,0.092,-298.72479,24.51559,1111.77649,-206.31013,-199.67018,1016.06079,-229.51309,194.2924,1110.87109
13,0.1,-298.72479,24.51559,1111.77649,-205.8707,-200.02502,1015.98914,-229.06738,194.51582,1110.4729
14,0.108,-298.72479,24.51559,1111.77649,-205.89243,-199.79292,1016.00061,-229.06738,194.51582,1110.4729
15,0.117,-298.72479,24.51559,1111.77649,-206.13493,-199.88387,1015.95197,-228.95882,194.43106,1110.17712
16,0.125,-298.72479,24.51559,1111.77649,-205.8707,-200.02502,1015.98914,-228.66721,194.80229,1109.93372
17,0.133,-298.72479,24.51559,1111.77649,-205.89243,-199.79292,1016.00061,-228.70709,194.94911,1109.8241
18,0.142,-298.72479,24.51559,1111.77649,-206.33185,-199.43813,1016.07227,-228.85522,195.09268,1109.60596
19,0.15,-298.72479,24.51559,1111.77649,-206.59612,-199.29694,1016.0351,-228.35629,195.73111,1109.24133
20,0.158,-298.72479,24.51559,1111.77649,-206.15668,-199.65176,1015.96344,-227.88106,196.12723,1108.83728
21,0.167,-298.72479,24.51559,1111.77649,-206.33185,-199.43813,1016.07227,-227.60318,196.20981,1108.62891
22,0.175,-298.72479,24.51559,1111.77649,-206.59612,-199.29694,1016.0351,-227.71951,196.23804,1108.47937
23,0.183,-298.72479,24.51559,1111.77649,-206.59612,-199.29694,1016.0351,-227.71951,196.23804,1108.47937
24,0.192,-298.72479,24.51559,1111.77649,-206.33185,-199.43813,1016.07227,-226.46054,195.73355,1108.28076
25,0.2,-298.72479,24.51559,1111.77649,-206.59612,-199.29694,1016.0351,-226.10641,195.95114,1108.24524
26,0.208,-298.72479,24.51559,1111.77649,-206.33185,-199.43813,1016.07227,-225.89944,196.34798,1108.17395
27,0.217,-298.72479,24.51559,1111.77649,-206.12968,-199.34827,1016.13934,-225.45987,196.71991,1108.43262
28,0.225,-298.72479,24.51559,1111.77649,-206.12968,-199.34827,1016.13934,-225.58212,196.62886,1108.41345
29,0.233,-298.72479,24.51559,1111.77649,-206.12968,-199.34827,1016.13934,-224.40332,197.46733,1108.56067
30,0.242,-298.72479,24.51559,1111.77649,-205.96304,-198.76997,1015.51514,-223.95253,198.10762,1108.39941
31,0.25,-298.72479,24.51559,1111.77649,-205.48297,-199.12288,1015.46161,-223.72191,198.15833,1108.48389
