Frame#,Time,L.Radius.x,L.Radius.y,L.Radius.z
299,2.483,529.04852,-60.70292,1304.4209
300,2.492,524.815,-59.12223,1305.13928
301,2.5,520.26843,-57.55007,1306.14893
302,2.508,514.6676,-54.03346,1306.85205
303,2.517,510.44174,-53.86893,1308.4176
304,2.525,505.45563,-51.15511,1308.67224
305,2.533,501.07617,-48.48939,1309.47473
306,2.542,496.69553,-47.65456,1311.03601
307,2.55,491.52197,-45.58437,1311.48389
308,2.558,486.76453,-42.47855,1312.91626
309,2.567,482.01407,-42.10457,1313.5636
310,2.575,477.55463,-39.70916,1314.2124
311,2.583,473.53232,-37.85181,1315.16797
312,2.592,468.28421,-36.79365,1316.28503
313,2.6,463.74875,-34.79604,1317.39856
314,2.608,459.38654,-33.83859,1317.72705
315,2.617,454.58527,-31.0731,1318.61304
316,2.625,448.66394,-29.2172,1318.94897
317,2.633,445.31281,-28.5141,1319.06274
318,2.642,440.33292,-25.54838,1319.95532
319,2.65,435.69034,-25.93142,1320.22852
320,2.658,432.17798,-23.8397,1320.95947
321,2.667,426.67746,-22.4988,1322.01855
322,2.675,422.66428,-20.64115,1322.89734
323,2.683,417.3519,-21.23808,1323.12939
324,2.692,411.97263,-18.44914,1323.43933
325,2.7,408.91742,-18.50241,1325.0155
326,2.708,403.43466,-16.29575,1325.60535
327,2.717,399.53271,-17.22212,1326.1145
328,2.725,393.84949,-15.25282,1325.9447
329,2.733,388.69843,-15.13367,1325.73022
330,2.742,383.5611,-12.61076,1326.16968
331,2.75,380.29718,-13.36609,1326.30396
332,2.758,375.24136,-10.28932,1327.35632
333,2.767,370.82516,-10.96356,1327.03577
334,2.775,366.26376,-10.51643,1328.01062
335,2.783,361.47134,-9.30004,1327.77649
336,2.792,356.74146,-9.13441,1328.61963
337,2.8,353.2608,-7.11013,1326.90149
338,2.808,347.80011,-8.40995,1326.84827
339,2.817,343.862,-7.59285,1326.78625
340,2.825,337.81412,-7.27916,1326.80701
341,2.833,333.48624,-6.73197,1327.64099
342,2.842,328.45822,-6.31524,1326.74036
343,2.85,324.19534,-6.47998,1325.92456
344,2.858,319.14127,-6.80063,1326.18896
345,2.867,315.74756,-7.07139,1326.1311
346,2.875,309.18027,-6.22117,1326.45032
347,2.883,304.10187,-7.16765,1323.86438
348,2.892,300.16977,-8.17452,1323.5116
349,2.9,294.33203,-9.30182,1323.95459
350,2.908,288.9545,-7.82169,1323.48535
351,2.917,284.08246,-9.05129,1321.07117
352,2.925,278.84225,-9.58314,1320.70044
353,2.933,273.5238,-11.4521,1320.66736
354,2.942,268.79465,-13.17891,1319.40149
355,2.95,262.51276,-11.63287,1318.54309
356,2.958,258.19873,-12.77819,1317.92065
357,2.967,252.46664,-15.81102,1316.90857
358,2.975,247.19452,-15.88811,1315.63867
359,2.983,241.23413,-17.27687,1315.11047
360,2.992,235.95851,-18.23744,1314.37732
361,3,230.8569,-21.16232,1313.12402
362,3.008,225.06985,-20.4398,1312.83423
363,3.017,219.48274,-22.02693,1310.93494
364,3.025,213.74455,-24.41323,1309.40405
365,3.033,207.98955,-26.56989,1309.16138
366,3.042,201.99141,-27.85313,1307.41492
367,3.05,197.04356,-29.84237,1306.35779
368,3.058,192.64786,-32.2228,1305.22791
369,3.067,185.7281,-34.28791,1303.8385
370,3.075,181.09732,-35.82015,1301.93628
371,3.083,174.04578,-38.58083,1301.92847
372,3.092,169.70407,-40.80282,1299.88562
373,3.1,164.19441,-42.75477,1299.88879
374,3.108,158.09039,-44.0314,1299.23022
375,3.117,152.03436,-46.99787,1298.42212
376,3.125,145.84395,-49.95834,1298.89746
377,3.133,140.5018,-51.95664,1299.14429
378,3.142,133.25081,-54.13439,1299.33838
379,3.15,128.90414,-56.63242,1299.8103
380,3.158,123.96397,-57.71571,1299.81775
381,3.167,117.49368,-60.39999,1299.22229
382,3.175,112.09438,-62.78688,1299.40503
383,3.183,106.38403,-65.54292,1300.17224
384,3.192,100.47762,-68.17175,1301.53577
385,3.2,94.15237,-70.64762,1302.59082
386,3.208,89.25601,-71.62177,1302.72156
387,3.217,83.93608,-73.31685,1303.40076
388,3.225,78.58533,-76.90409,1304.72522
389,3.233,72.0772,-78.96691,1306.06384
390,3.242,66.43369,-81.27236,1306.08398
391,3.25,60.41417,-83.64222,1307.28174
392,3.258,55.42445,-85.90804,1307.45789
393,3.267,49.35043,-87.91254,1308.32397
394,3.275,43.5429,-90.29888,1308.51868
395,3.283,36.67152,-91.07043,1308.8573
396,3.292,31.037,-94.18545,1309.43091
397,3.3,24.98965,-96.74729,1309.6178
398,3.308,20.06498,-98.81271,1309.61597
399,3.317,15.36484,-100.83549,1310.74402
400,3.325,9.67415,-103.93533,1311.82764
401,3.333,3.86308,-105.29153,1312.17053
402,3.342,-1.28448,-107.90222,1312.01904
403,3.35,-5.87904,-107.95905,1312.37244
404,3.358,-11.77006,-109.74566,1312.70264
405,3.367,-18.45168,-110.73692,1313.51147
406,3.375,-22.93983,-113.47469,1313.74023
407,3.383,-28.15416,-115.65808,1313.97253
408,3.392,-34.62845,-116.50259,1313.29041
409,3.4,-40.34567,-119.07796,1314.36121
410,3.408,-45.98714,-119.97818,1315.42371
411,3.417,-50.13908,-122.36778,1315.74719
412,3.425,-56.00943,-123.74203,1316.10657
413,3.433,-61.87054,-126.29428,1316.17444
414,3.442,-67.72157,-126.87746,1316.56982
415,3.45,-72.65968,-128.47879,1316.54834
416,3.458,-77.99844,-130.13086,1316.21814
417,3.467,-83.1499,-130.40363,1316.09985
418,3.475,-89.41241,-131.91092,1316.44067
419,3.483,-95.47649,-133.16098,1316.91162
420,3.492,-99.90105,-134.41479,1317.0155
421,3.5,-104.67928,-137.73795,1317.12585
422,3.508,-109.98377,-137.0816,1316.35083
423,3.517,-115.20756,-138.07881,1315.93445
424,3.525,-120.63424,-138.94359,1316.39417
425,3.533,-125.09279,-139.28899,1315.79309
426,3.542,-131.57716,-140.06946,1315.7301
427,3.55,-136.49026,-140.3315,1315.11694
428,3.558,-141.70715,-141.71742,1314.19214
429,3.567,-146.22638,-140.60719,1314.29565
430,3.575,-152.6277,-142.15228,1314.61694
431,3.583,-156.11298,-142.10252,1314.42297
432,3.592,-162.51929,-142.50021,1314.20166
433,3.6,-167.14345,-142.21497,1312.94775
434,3.608,-172.28578,-143.98311,1312.34631
435,3.617,-177.1869,-142.34071,1311.93127
436,3.625,-182.41539,-143.42422,1311.7157
437,3.633,-186.47998,-143.758,1310.3374
438,3.642,-192.07959,-142.50504,1309.50122
439,3.65,-196.9993,-143.36243,1309.03687
440,3.658,-202.36296,-142.18727,1308.49683
441,3.667,-208.13866,-141.63591,1307.61157
442,3.675,-212.85501,-141.81999,1306.7782
443,3.683,-217.36043,-140.9767,1305.58862
444,3.692,-222.80014,-140.54861,1304.68091
445,3.7,-227.2383,-139.34189,1303.11328
446,3.708,-232.58232,-137.90819,1303.13184
447,3.717,-238.73924,-137.51544,1302.2406
448,3.725,-244.10396,-135.37111,1301.64746
449,3.733,-249.63002,-135.64514,1301.31543
450,3.742,-254.42043,-136.47601,1299.80737
451,3.75,-260.22928,-134.83569,1299.44849
452,3.758,-265.5408,-132.28362,1298.22986
453,3.767,-270.09711,-130.21581,1297.51245
454,3.775,-275.2037,-130.03381,1296.57349
455,3.783,-282.40668,-127.6596,1296.6156
456,3.792,-287.00015,-127.40278,1295.34082
457,3.8,-292.39221,-126.65172,1295.2915
458,3.808,-297.28143,-123.88251,1295.18567
459,3.817,-303.37839,-121.9361,1295.00391
460,3.825,-309.0809,-122.3355,1295.16821
461,3.833,-315.63406,-119.56435,1296.91467
462,3.842,-320.34967,-119.21103,1296.8667
463,3.85,-327.94751,-117.65691,1297.05542
464,3.858,-332.61404,-115.13436,1296.55444
465,3.867,-338.26288,-113.75012,1298.87781
466,3.875,-344.07791,-113.3888,1299.42139
467,3.883,-349.9223,-111.64949,1299.79224
468,3.892,-355.2886,-108.481,1301.6084
469,3.9,-360.92285,-105.64627,1302.09668
470,3.908,-366.52222,-104.90463,1302.65991
471,3.917,-371.68317,-104.20333,1303.23706
472,3.925,-376.48563,-101.10419,1304.83484
473,3.933,-382.47644,-100.64378,1305.01648
474,3.942,-388.40314,-98.82629,1306.62488
475,3.95,-393.909,-97.19181,1307.59863
476,3.958,-399.12463,-94.09068,1307.68408
477,3.967,-403.13446,-92.6043,1307.80835
478,3.975,-410.20737,-90.55904,1308.96387
479,3.983,-413.14789,-89.73502,1310.13367
480,3.992,-418.83612,-87.7491,1310.35327
481,4,-423.49939,-86.78013,1310.24756
482,4.008,-429.21851,-84.32383,1310.82031
483,4.017,-434.28497,-84.20513,1311.7345
484,4.025,-438.66318,-80.9498,1311.99976
485,4.033,-443.95819,-80.41224,1312.44946
486,4.042,-448.2652,-79.26433,1312.53357
487,4.05,-453.56207,-76.99829,1312.86438
488,4.058,-458.50336,-77.29009,1312.77246
489,4.067,-463.11105,-75.46558,1313.87976
490,4.075,-467.12766,-72.7952,1314.77039
491,4.083,-472.12656,-69.79755,1314.66223
492,4.092,-477.56586,-72.49191,1315.26697
493,4.1,-480.5289,-70.47417,1315.61584
494,4.108,-485.52911,-68.45391,1316.72839
495,4.117,-489.86041,-67.05252,1316.46667
496,4.125,-495.17435,-68.62707,1316.69434
497,4.133,-498.94272,-66.16299,1316.7113
498,4.142,-504.30954,-65.11031,1316.23035
499,4.15,-508.76825,-63.92785,1316.60974
500,4.158,-513.74347,-62.9799,1317.21375
501,4.167,-519.94409,-61.90105,1318.00354
502,4.175,-521.71912,-61.95959,1318.19275
503,4.183,-527.55969,-63.57431,1318.04321
504,4.192,-532.69739,-61.31023,1317.59778
505,4.2,-536.53619,-61.29982,1317.51306
506,4.208,-539.14703,-60.74896,1316.45667
507,4.217,-546.12012,-60.6625,1318.17554
508,4.225,-551.65118,-60.29553,1318.68262
509,4.233,-553.88483,-59.91728,1318.3606
510,4.242,-558.52258,-59.87741,1317.45496
511,4.25,-562.99097,-61.0647,1319.09229
512,4.258,-569.3808,-61.03028,1317.61548
513,4.267,-573.41931,-60.51756,1317.50586
514,4.275,-576.34216,-61.27108,1316.44202
515,4.283,-582.35181,-60.50623,1316.39075
516,4.292,-588.0907,-60.248,1314.84131
517,4.3,-588.78125,-61.10526,1315.27454
518,4.308,-595.88202,-62.64114,1314.61963
519,4.317,-600.73462,-60.56392,1315.31494
520,4.325,-605.33356,-63.28252,1314.12219
521,4.333,-610.10876,-64.19994,1313.34241
522,4.342,-614.58844,-64.89009,1313.03528
523,4.35,-618.65845,-64.98246,1312.33203
524,4.358,-624.05908,-64.67899,1312.46753
525,4.367,-629.1991,-67.05827,1311.80273
526,4.375,-634.46552,-67.75835,1309.90637
527,4.383,-639.27368,-69.42129,1309.32031
528,4.392,-643.30994,-71.08595,1308.18958
529,4.4,-648.82782,-71.39769,1307.22083
530,4.408,-653.68115,-73.44874,1306.49133
531,4.417,-658.36914,-74.78087,1305.26123
532,4.425,-663.12811,-77.05824,1303.83704
533,4.433,-667.31732,-78.31551,1303.28186
534,4.442,-673.1366,-80.51572,1301.95544
535,4.45,-676.98596,-81.56505,1300.44873
536,4.458,-682.78912,-83.48495,1299.75842
537,4.467,-687.81128,-86.40208,1297.22217
538,4.475,-692.70953,-86.61209,1296.43152
539,4.483,-697.79498,-89.81825,1293.92896
540,4.492,-701.8844,-92.40575,1292.83643
541,4.5,-707.73602,-94.17332,1292.08008
542,4.508,-712.05597,-94.54523,1290.49768
543,4.517,-718.27722,-98.60162,1290.33899
544,4.525,-723.43365,-102.31235,1288.59973
545,4.533,-727.86072,-104.30946,1288.6925
546,4.542,-734.31836,-106.59075,1288.32727
547,4.55,-738.83997,-109.25838,1288.26257
548,4.558,-744.4632,-109.99933,1287.51526
549,4.567,-749.40497,-113.17995,1287.93384
550,4.575,-755.32318,-115.89714,1287.24084
551,4.583,-760.87207,-117.10176,1288.25562
552,4.592,-766.10547,-119.64768,1288.38928
553,4.6,-771.46997,-123.19676,1289.4541
554,4.608,-776.00806,-122.82628,1289.5188
555,4.617,-782.81183,-126.49012,1290.27368
556,4.625,-787.44708,-127.91453,1290.1189
557,4.633,-791.80988,-128.7433,1292.43066
558,4.642,-799.03339,-132.78358,1292.18445
559,4.65,-804.0321,-133.29907,1293.54907
560,4.658,-808.33185,-137.57097,1294.49731
561,4.667,-814.87677,-138.26628,1293.52856
562,4.675,-820.10657,-139.25574,1293.88159
563,4.683,-825.68738,-144.14258,1295.50964
