Frame#,Time,R.Heel.x,R.Heel.y,R.Heel.z
220,1.825,783.66492,314.75061,867.0907
221,1.833,779.20782,312.90314,867.54767
222,1.842,774.44849,310.91525,867.64789
223,1.85,770.16742,309.53815,868.95129
224,1.858,765.38934,306.98575,870.58795
225,1.867,761.93091,306.96024,871.17719
226,1.875,756.76117,304.67468,870.72913
227,1.883,753.35187,302.34076,871.11908
228,1.892,749.54761,301.42761,871.11292
229,1.9,745.16229,300.57925,872.02777
230,1.908,740.90637,300.30173,872.10071
231,1.917,737.24274,298.42548,872.33777
232,1.925,733.6947,296.80127,872.65985
233,1.933,729.95679,295.34781,872.4408
234,1.942,726.44397,296.08746,873.03497
235,1.95,721.43683,293.96729,874.31543
236,1.958,719.33081,294.17133,874.51105
237,1.967,714.68903,293.61591,874.82227
238,1.975,711.5849,293.09036,875.16339
239,1.983,707.83746,292.45007,875.53925
240,1.992,705.72278,291.57779,875.87268
241,2,701.80682,291.31119,876.51904
242,2.008,698.9621,289.75052,876.60291
243,2.017,696.71051,290.93829,876.49329
244,2.025,693.28143,289.83551,876.87122
245,2.033,690.10406,290.89938,877.3902
246,2.042,687.46191,289.51849,877.36987
247,2.05,684.65173,289.65799,878.43042
248,2.058,682.79724,289.1731,878.15833
249,2.067,679.89648,287.36212,878.04712
250,2.075,676.7937,289.08517,878.0069
251,2.083,674.60022,287.97604,878.08203
252,2.092,670.62769,287.75232,877.86926
253,2.1,669.22412,288.01459,877.76398
254,2.108,665.42975,287.72287,877.24109
255,2.117,663.37842,287.97931,877.59009
256,2.125,659.79913,288.62369,877.32831
257,2.133,656.09625,288.13004,877.26959
258,2.142,653.17969,288.24493,876.0824
259,2.15,651.58673,288.7511,876.20251
260,2.158,647.22717,289.24368,876.23926
261,2.167,642.93683,289.51044,875.6839
262,2.175,640.68469,289.55923,875.42578
263,2.183,637.45697,289.87631,875.43964
264,2.192,633.66809,291.66647,874.53802
265,2.2,628.88898,291.19141,874.4801
266,2.208,626.03729,292.13132,874.28851
267,2.217,622.05219,292.18027,873.66821
268,2.225,617.75452,292.69418,873.03088
269,2.233,614.15106,293.56662,872.57947
270,2.242,609.49194,294.86884,871.71234
271,2.25,605.19659,294.78522,870.32965
272,2.258,600.4165,296.18686,869.97778
273,2.267,596.34143,297.81522,870.16541
274,2.275,590.75854,297.96878,869.46863
275,2.283,586.44928,298.51529,868.31665
276,2.292,581.58636,300.6337,866.87756
277,2.3,576.8252,300.01541,866.43951
278,2.308,571.45038,302.23105,866.14404
279,2.317,566.39471,303.38055,864.6535
280,2.325,559.9024,303.41568,864.37189
281,2.333,555.04919,305.44415,863.6048
282,2.342,549.36566,307.31482,862.14716
283,2.35,544.54529,307.82407,861.52191
284,2.358,537.60724,308.99637,859.66101
285,2.367,531.13501,309.04019,858.25348
286,2.375,527.17383,311.61838,858.24762
287,2.383,520.11981,313.20871,857.90021
288,2.392,513.58063,315.87573,856.69958
289,2.4,507.71317,316.39883,855.66016
290,2.408,501.65411,318.008,855.31793
291,2.417,494.36682,319.43411,855.65082
292,2.425,488.16608,321.25122,855.35956
293,2.433,482.29245,322.48734,855.23499
294,2.442,476.03778,324.33496,854.9325
295,2.45,467.72784,326.12915,855.15698
296,2.458,463.28174,327.52539,855.19574
297,2.467,455.59711,328.95331,855.83032
298,2.475,450.51932,330.44809,856.00684
299,2.483,443.76837,331.47714,856.15668
300,2.492,436.85361,334.44409,856.49829
301,2.5,430.74164,335.01212,857.9679
302,2.508,424.5224,336.56436,859.07581
303,2.517,418.71817,337.3432,860.34296
304,2.525,411.96191,339.86401,861.61359
305,2.533,405.88354,342.02792,861.78796
306,2.542,399.81586,343.56638,864.53253
307,2.55,392.93823,345.06699,864.83643
308,2.558,387.54416,346.71951,865.35461
309,2.567,380.40323,347.77695,868.07709
310,2.575,375.86823,350.87759,869.37189
311,2.583,368.62918,351.05334,870.5509
312,2.592,363.00345,354.37268,870.98749
313,2.6,357.46164,355.08643,872.87567
314,2.608,351.41861,356.85391,873.60468
315,2.617,345.47565,359.53198,874.47266
316,2.625,340.02643,361.58139,874.8681
317,2.633,333.9794,361.77325,875.51263
318,2.642,327.42618,364.34497,876.14996
319,2.65,322.155,365.64966,876.78619
320,2.658,317.5936,366.16769,877.0603
321,2.667,310.28943,369.61212,878.3125
322,2.675,305.79404,368.1915,878.11694
323,2.683,299.44812,371.12216,879.02448
324,2.692,294.28979,370.80698,879.763
325,2.7,288.36002,373.87158,880.26807
326,2.708,283.92258,373.59009,880.2915
327,2.717,279.09872,375.47247,880.34839
328,2.725,273.59268,376.04944,881.05859
329,2.733,268.51923,374.96848,880.87396
330,2.742,262.16541,377.79739,881.06238
331,2.75,258.02042,377.99823,881.57251
332,2.758,253.53392,377.4194,882.36108
333,2.767,248.10226,377.81039,881.87012
334,2.775,242.58145,377.84753,881.18359
335,2.783,238.92683,378.29517,881.40741
336,2.792,234.28552,378.87775,881.28497
337,2.8,229.67422,379.00299,881.7486
338,2.808,225.49255,378.89978,881.73749
339,2.817,220.34914,378.51883,881.65271
340,2.825,215.15355,380.49115,880.61938
341,2.833,210.28418,380.84189,880.0321
342,2.842,206.20648,380.08759,879.88074
343,2.85,201.33969,378.99078,879.00238
344,2.858,195.64679,380.5448,878.11603
345,2.867,191.45149,379.83771,877.51324
346,2.875,187.11253,380.3353,877.68335
347,2.883,182.89397,379.50079,876.97565
348,2.892,178.92435,377.7814,876.45056
349,2.9,175.13396,377.35901,874.75275
350,2.908,168.79025,376.55408,873.87823
351,2.917,164.95302,376.91684,873.70837
352,2.925,161.33626,375.17789,872.27747
353,2.933,156.84279,375.38828,871.367
354,2.942,152.5004,374.47592,870.19318
355,2.95,147.96722,373.56262,869.44965
356,2.958,143.39522,373.80246,869.08002
357,2.967,138.84195,372.48291,867.86676
358,2.975,134.03207,371.3959,866.68591
359,2.983,130.15526,370.29935,865.2887
360,2.992,124.5332,369.19073,864.94879
361,3,119.81478,367.12268,864.00238
362,3.008,115.71471,366.10001,863.83362
363,3.017,111.00301,365.30499,862.3891
364,3.025,105.02211,364.07233,861.75574
365,3.033,100.53015,363.22781,860.49683
366,3.042,94.92183,361.59387,859.41357
367,3.05,89.99113,359.81589,859.26721
368,3.058,85.17903,359.14371,857.87128
369,3.067,79.69586,357.61984,856.99396
370,3.075,75.43716,356.59302,856.33368
371,3.083,70.01234,354.84445,855.85803
372,3.092,64.59253,353.51004,855.26862
373,3.1,59.34175,350.89819,855.09552
374,3.108,54.60788,348.74899,854.1142
375,3.117,50.16474,346.47778,854.44623
376,3.125,45.09414,344.11044,854.21777
377,3.133,39.66415,341.57574,854.95184
378,3.142,34.35398,339.12161,854.54163
379,3.15,28.35331,336.90637,854.79742
380,3.158,24.01314,335.77701,855.10535
381,3.167,18.86157,333.27594,855.3078
382,3.175,13.82751,330.89899,855.60461
383,3.183,8.67133,328.05316,856.58954
384,3.192,3.28753,326.81818,857.32819
385,3.2,-1.00213,323.88434,858.46362
386,3.208,-6.33934,321.32382,858.80487
387,3.217,-11.71718,319.20374,859.55835
388,3.225,-16.99189,317.29782,860.56677
389,3.233,-21.67489,315.04306,861.44806
390,3.242,-26.76321,313.46994,862.75494
391,3.25,-32.82906,309.75174,863.68768
392,3.258,-37.14246,308.10638,864.41278
393,3.267,-40.80202,305.66281,864.36688
394,3.275,-46.29134,302.3855,864.57489
395,3.283,-50.15092,301.21188,865.49493
396,3.292,-55.82479,299.25748,866.72821
397,3.3,-59.7372,298.06076,866.60651
398,3.308,-64.52484,295.82791,867.17615
399,3.317,-70.07613,293.6044,868.02942
400,3.325,-75.15966,292.20477,867.81091
401,3.333,-77.18896,289.20667,868.08752
402,3.342,-81.9454,287.51068,867.93134
403,3.35,-86.89577,284.92596,868.49036
404,3.358,-91.06009,284.11575,869.34558
405,3.367,-95.78886,282.13937,869.26349
406,3.375,-100.75956,280.49356,869.56372
407,3.383,-104.34968,280.34201,871.03186
408,3.392,-109.13219,278.03629,871.11731
409,3.4,-112.74679,276.80692,871.85468
410,3.408,-116.97052,275.24149,872.38812
411,3.417,-122.15613,274.8364,872.96698
412,3.425,-125.99668,273.86765,873.55823
413,3.433,-129.18463,272.59991,873.32813
414,3.442,-133.14241,271.63159,873.54938
415,3.45,-137.19363,270.47141,873.93365
416,3.458,-140.32167,268.74112,874.19556
417,3.467,-143.94652,269.67719,874.76044
418,3.475,-148.47354,268.74921,874.7337
419,3.483,-152.19005,268.96005,875.0741
420,3.492,-155.47159,268.45981,875.28564
421,3.5,-160.30833,267.79617,876.12201
422,3.508,-163.5247,267.08295,876.20026
423,3.517,-166.83011,267.26956,875.42426
424,3.525,-170.34743,266.22766,875.78345
425,3.533,-174.08333,265.8335,875.59473
426,3.542,-178.35272,266.4603,874.99493
427,3.55,-182.0499,264.4903,874.50323
428,3.558,-185.66185,266.55716,874.77399
429,3.567,-190.22984,265.13705,874.26434
430,3.575,-194.66852,265.85168,874.9884
431,3.583,-197.11156,265.28918,874.48291
432,3.592,-201.14941,264.42267,874.80646
433,3.6,-205.79732,265.87015,874.49243
434,3.608,-210.73083,267.41257,874.59821
435,3.617,-213.73976,266.66849,874.07306
436,3.625,-218.87102,265.22095,873.38367
437,3.633,-222.76543,266.7782,873.27667
438,3.642,-228.32446,265.82062,870.79535
439,3.65,-231.02219,267.50308,870.36328
440,3.658,-236.69997,267.71786,870.8067
441,3.667,-241.19528,267.1579,870.26843
442,3.675,-247.23471,269.61765,870.15649
443,3.683,-252.41603,270.21686,869.87115
444,3.692,-255.84549,269.9295,868.52179
445,3.7,-262.9617,272.4342,866.12164
446,3.708,-267.86923,271.88251,866.34491
447,3.717,-271.51102,272.5918,865.79169
448,3.725,-278.83191,275.87219,865.62927
449,3.733,-284.17566,274.70923,864.34021
450,3.742,-290.15683,274.81796,863.38385
451,3.75,-296.70865,277.09756,861.716
452,3.758,-301.88025,277.92511,861.90759
453,3.767,-308.38925,277.53125,861.16522
454,3.775,-314.67792,280.22586,860.27216
455,3.783,-321.78082,279.39398,859.34106
456,3.792,-328.35095,283.41272,858.38666
457,3.8,-334.86588,282.64896,858.34662
458,3.808,-342.04218,285.10944,858.09088
459,3.817,-347.48953,285.34796,858.20612
460,3.825,-356.17026,286.34708,858.83698
461,3.833,-363.39191,287.29382,858.84631
462,3.842,-369.47147,288.29688,858.1828
463,3.85,-376.49817,289.03598,859.09589
464,3.858,-383.86316,291.3316,860.32904
465,3.867,-390.7865,289.29727,860.32111
466,3.875,-398.16449,293.11691,861.362
467,3.883,-405.69113,292.0224,862.14001
468,3.892,-413.07901,295.69458,863.02332
469,3.9,-420.35001,295.02319,863.15741
470,3.908,-427.00174,298.0463,864.8465
471,3.917,-435.32385,297.77573,865.13501
472,3.925,-442.02347,301.65607,866.25189
473,3.933,-449.26172,300.71008,866.22516
474,3.942,-456.59793,303.54086,867.64569
475,3.95,-464.97009,303.35587,868.65979
476,3.958,-471.07254,306.14743,870.2962
477,3.967,-480.10806,307.15817,871.16034
478,3.975,-486.11157,307.56189,870.74384
479,3.983,-495.1398,309.78778,872.03625
480,3.992,-500.71747,311.50433,872.57025
481,4,-509.42392,312.31357,873.33942
482,4.008,-516.31873,315.97919,873.04315
483,4.017,-523.52515,316.82108,873.97113
484,4.025,-531.01062,318.53873,873.46765
485,4.033,-537.94983,319.70016,873.40985
486,4.042,-544.9433,320.73059,873.93402
487,4.05,-551.90509,323.20224,874.7962
488,4.058,-559.922,323.44193,874.38824
489,4.067,-565.10071,325.61261,875.1037
490,4.075,-572.87695,326.38599,875.03296
491,4.083,-580.23444,328.2439,875.84338
492,4.092,-586.2403,327.42752,875.1311
493,4.1,-591.625,329.05676,875.13776
494,4.108,-597.84576,328.85077,875.659
495,4.117,-605.0614,328.87125,875.98175
496,4.125,-611.28687,331.04553,875.80914
497,4.133,-617.37299,329.79968,875.93445
498,4.142,-622.12122,330.61716,876.30939
499,4.15,-629.19281,331.30188,876.45868
500,4.158,-634.71729,332.02203,876.66211
501,4.167,-638.82629,332.87076,878.21887
502,4.175,-645.33984,331.90121,877.79755
503,4.183,-649.34125,331.79056,877.39893
504,4.192,-654.41974,330.66431,877.40637
505,4.2,-659.93091,333.40192,877.66827
506,4.208,-666.22314,331.88736,877.41089
507,4.217,-671.15173,332.43527,877.94556
508,4.225,-675.99756,333.2392,878.06738
509,4.233,-680.45056,331.23825,877.28265
510,4.242,-684.11462,331.04144,876.84174
511,4.25,-689.55334,331.58011,875.84406
512,4.258,-693.92792,329.57715,874.97369
513,4.267,-698.50189,331.28281,875.2804
514,4.275,-703.57928,330.1413,875.29932
515,4.283,-707.77136,330.39172,874.10516
516,4.292,-711.60339,328.86307,873.37122
517,4.3,-715.4436,328.98251,873.24628
518,4.308,-721.04218,328.26315,870.94763
519,4.317,-724.01404,329.17255,871.3327
520,4.325,-728.89154,326.53751,869.98663
521,4.333,-732.99084,326.8114,869.34143
522,4.342,-736.27911,324.37085,868.9621
523,4.35,-741.2041,324.93115,868.90204
524,4.358,-745.10382,324.06259,867.02271
525,4.367,-749.53021,322.0285,865.47778
526,4.375,-753.10168,322.82031,865.24402
527,4.383,-757.8056,319.8233,864.21332
528,4.392,-762.0462,320.4129,863.90295
529,4.4,-764.25372,319.74091,863.62885
530,4.408,-770.16925,317.75092,862.15045
531,4.417,-773.64978,316.94467,861.45758
532,4.425,-778.039,316.30542,860.96234
533,4.433,-781.70557,314.85535,859.91626
534,4.442,-786.21948,314.04404,858.81049
535,4.45,-791.04694,313.17963,858.56537
536,4.458,-793.69995,312.17316,858.18994
537,4.467,-799.30139,310.63724,856.98065
538,4.475,-803.23175,309.50797,855.98999
539,4.483,-807.68933,307.27322,855.76135
540,4.492,-811.34039,306.55948,855.5163
541,4.5,-815.86243,304.52036,854.50775
542,4.508,-819.61621,304.26926,854.53497
543,4.517,-823.66461,301.98547,853.65326
544,4.525,-828.31915,300.22208,852.93903
545,4.533,-832.53375,298.30844,851.60596
546,4.542,-836.4743,297.15686,851.47668
547,4.55,-840.37665,295.74561,851.96576
548,4.558,-846.25037,293.28772,851.46692
549,4.567,-849.276,291.39972,852.87292
550,4.575,-854.29718,290.40524,853.14661
551,4.583,-857.31451,288.40579,855.00653
552,4.592,-861.72125,286.48712,856.00311
553,4.6,-865.86169,284.25885,856.08728
554,4.608,-870.68616,282.68866,857.11664
555,4.617,-874.24689,281.07355,859.04688
556,4.625,-878.53326,279.43399,860.70819
557,4.633,-882.51489,277.2818,860.66553
558,4.642,-886.9787,275.02957,861.34119
559,4.65,-890.69128,274.23599,862.50531
560,4.658,-893.36859,270.86273,863.32776
561,4.667,-898.98438,271.53323,864.39264
562,4.675,-903.1123,266.60675,865.29803
563,4.683,-908.36066,267.28757,865.53479
