Frame#,Time,R.Forearm.x,R.Forearm.y,R.Forearm.z
51,0.417,1542.1604,100.38271,1300.73926
52,0.425,1537.04272,99.70663,1301.63037
53,0.433,1532.88794,98.52048,1302.24561
54,0.442,1528.18311,97.06938,1303.27917
55,0.45,1524.98499,96.65031,1303.93433
56,0.458,1520.62036,94.77997,1304.86768
57,0.467,1515.90967,92.66753,1303.80017
58,0.475,1511.27527,92.17342,1303.77795
59,0.483,1508.37866,91.50964,1305.30627
60,0.492,1504.74988,90.01931,1304.79761
61,0.5,1498.55908,89.58401,1305.29419
62,0.508,1496.02783,88.91353,1305.65564
63,0.517,1492.35327,87.77431,1305.23352
64,0.525,1487.39758,86.83722,1304.4397
65,0.533,1484.19519,85.06577,1305.14807
66,0.542,1481.32837,85.71156,1304.94263
67,0.55,1475.60791,84.37284,1304.09241
68,0.558,1471.23547,83.70636,1304.79822
69,0.567,1467.85266,83.51745,1305.25684
70,0.575,1464.20251,83.25115,1304.71069
71,0.583,1459.7196,82.36049,1304.71375
72,0.592,1455.63123,81.06773,1304.33936
73,0.6,1451.90613,81.86275,1304.66711
74,0.608,1447.89648,80.2038,1304.60388
75,0.617,1444.4812,80.3054,1304.38855
76,0.625,1440.36084,80.03516,1305.33557
77,0.633,1436.24463,79.99928,1305.20093
78,0.642,1431.95605,79.32868,1304.96167
79,0.65,1428.23535,79.55614,1305.40393
80,0.658,1424.49561,79.50864,1305.52808
81,0.667,1420.08801,79.94815,1305.93176
82,0.675,1417.01318,79.10822,1305.11377
83,0.683,1411.90784,79.58043,1305.41003
84,0.692,1409.53088,78.72874,1305.02734
85,0.7,1405.57092,79.80909,1305.89197
86,0.708,1400.88379,78.23126,1305.30408
87,0.717,1397.43237,78.98323,1304.99268
88,0.725,1393.28796,78.964,1304.54224
89,0.733,1389.12122,78.65239,1304.57617
90,0.742,1384.73291,80.02013,1303.31628
91,0.75,1380.6698,80.34321,1303.34705
92,0.758,1376.65356,81.32859,1303.39832
93,0.767,1372.43359,80.79386,1302.11292
94,0.775,1368.81787,80.9642,1302.30945
95,0.783,1363.27014,81.7869,1301.63831
96,0.792,1359.39819,82.40816,1301.4198
97,0.8,1355.03503,83.77192,1300.31482
98,0.808,1351.15247,83.86481,1299.72168
99,0.817,1345.7262,83.81464,1299.49414
100,0.825,1342.02979,84.72396,1298.51941
101,0.833,1336.9209,84.97874,1297.93652
102,0.842,1332.77393,86.94514,1297.56311
103,0.85,1327.44421,85.37753,1297.01416
104,0.858,1323.58728,87.29299,1295.81238
105,0.867,1318.4314,89.01691,1295.40295
106,0.875,1314.20557,89.20036,1294.77295
107,0.883,1309.23328,90.54666,1293.94824
108,0.892,1303.08313,90.89721,1292.87024
109,0.9,1300.77991,91.85659,1292.16626
110,0.908,1295.73071,92.91788,1291.98267
111,0.917,1289.30798,94.15302,1290.60913
112,0.925,1284.79785,95.08149,1289.91675
113,0.933,1280.18262,95.02039,1289.12573
114,0.942,1275.06445,97.59368,1288.49951
115,0.95,1268.76343,98.3633,1288.42175
116,0.958,1264.40662,99.58144,1287.80774
117,0.967,1260.29114,100.31468,1287.3396
118,0.975,1254.40405,101.795,1287.16406
119,0.983,1248.59692,103.56273,1287.18469
120,0.992,1244.2262,104.26801,1287.60388
121,1,1238.79858,106.74504,1287.80444
122,1.008,1233.73071,105.9964,1287.67761
123,1.017,1227.93188,107.41116,1287.62903
124,1.025,1223.38977,108.5694,1288.41333
125,1.033,1219.59131,109.99885,1289.06299
126,1.042,1213.94446,112.51646,1289.44641
127,1.05,1208.21436,112.73791,1290.28418
128,1.058,1203.42468,113.80806,1290.60925
129,1.067,1199.14172,115.6506,1292.23169
130,1.075,1193.66724,117.47732,1292.59644
131,1.083,1189.38098,118.37151,1293.81665
132,1.092,1182.57129,119.36112,1295.83887
133,1.1,1178.13953,120.06359,1296.84937
134,1.108,1174.14783,121.81133,1297.71338
135,1.117,1169.12012,124.11827,1298.42847
136,1.125,1163.79517,124.7515,1299.90417
137,1.133,1158.93774,126.33389,1300.84656
138,1.142,1153.80273,127.02662,1302.23828
139,1.15,1148.30981,129.31824,1302.31091
140,1.158,1144.71765,130.49724,1303.23413
141,1.167,1138.92334,130.50854,1304.55334
142,1.175,1133.17908,131.03166,1305.11877
143,1.183,1128.27905,133.22476,1306.18164
144,1.192,1123.93262,135.84605,1306.08801
145,1.2,1119.13171,136.28162,1306.34229
146,1.208,1113.98108,137.09682,1306.78918
147,1.217,1108.41272,136.76535,1307.20068
148,1.225,1102.95251,138.82838,1307.52271
149,1.233,1098.4624,139.00891,1307.81995
150,1.242,1092.68542,139.83185,1307.13892
151,1.25,1087.94788,140.29546,1307.56299
152,1.258,1083.48865,141.48672,1307.52698
153,1.267,1079.14502,142.01935,1307.41235
154,1.275,1073.67725,141.78215,1307.91296
155,1.283,1068.17725,142.59836,1308.30408
156,1.292,1063.48035,143.06023,1308.65686
157,1.3,1058.39063,143.73701,1308.64624
158,1.308,1053.28149,143.75313,1308.82971
159,1.317,1048.16748,143.39951,1309.09314
160,1.325,1043.19568,144.56161,1309.2373
161,1.333,1038.52905,144.8268,1309.51514
162,1.342,1032.75928,144.70892,1309.46497
163,1.35,1028.89185,145.33421,1309.56958
164,1.358,1023.79913,144.51816,1309.28735
165,1.367,1018.56244,145.08783,1309.87671
166,1.375,1014.40778,145.90506,1310.29724
167,1.383,1007.76428,146.39915,1310.34583
168,1.392,1003.50134,146.49075,1310.31726
169,1.4,999.77588,147.24492,1309.97729
170,1.408,993.61957,147.09885,1310.03174
171,1.417,989.44202,146.66135,1308.68872
172,1.425,983.88068,147.42094,1309.09192
173,1.433,979.53174,147.11345,1308.36389
174,1.442,975.3432,147.30826,1307.80566
175,1.45,969.9115,147.37036,1307.78198
176,1.458,964.24097,146.98149,1306.51941
177,1.467,959.78442,145.89787,1306.14001
178,1.475,954.00885,144.53629,1305.08899
179,1.483,948.87134,145.15215,1304.79211
180,1.492,944.34119,144.0061,1304.0647
181,1.5,939.49969,144.04181,1303.36145
182,1.508,935.0495,144.15134,1302.44751
183,1.517,928.9317,143.31938,1301.59436
184,1.525,923.90656,144.29672,1301.18445
185,1.533,919.33228,141.84373,1300.45459
186,1.542,915.0705,141.19569,1299.00684
187,1.55,909.87317,139.01224,1297.95642
188,1.558,904.62775,139.38234,1296.953
189,1.567,899.39722,138.6244,1296.0957
190,1.575,895.10071,137.63394,1295.6272
191,1.583,889.05713,136.66226,1294.20959
192,1.592,885.06024,134.8335,1294.42529
193,1.6,879.27692,134.20349,1292.505
194,1.608,874.37488,133.93687,1291.94397
195,1.617,869.2326,133.04709,1291.51843
196,1.625,863.82458,130.5157,1290.51831
197,1.633,859.151,129.08598,1289.71741
198,1.642,853.40021,128.12604,1289.28943
199,1.65,847.96606,126.50133,1288.11523
200,1.658,842.70135,125.13212,1287.62537
201,1.667,836.73334,124.20816,1287.64404
202,1.675,832.25067,122.52583,1287.15344
203,1.683,825.86096,121.27122,1287.49536
204,1.692,819.7265,118.73479,1287.52063
205,1.7,815.14209,118.59,1287.78442
206,1.708,809.14374,116.77315,1287.46069
207,1.717,803.50562,113.65203,1288.46399
208,1.725,797.65527,113.76627,1288.92957
209,1.733,792.28815,111.22122,1289.52454
210,1.742,787.46973,108.34139,1290.55151
211,1.75,782.29486,107.81361,1291.17297
212,1.758,778.09686,105.51537,1292.22766
213,1.767,771.70819,105.10417,1293.48267
214,1.775,766.54138,102.38233,1294.43164
215,1.783,762.00513,101.49358,1295.11426
216,1.792,756.40442,99.0222,1296.07166
217,1.8,751.53381,97.21908,1298.03662
218,1.808,747.20007,96.84518,1299.06348
219,1.817,741.43555,94.66035,1299.94312
220,1.825,737.30072,93.47692,1300.6084
221,1.833,732.04828,91.52699,1301.30896
222,1.842,727.56323,89.97192,1302.76111
223,1.85,722.94135,87.2168,1302.72351
224,1.858,718.67047,87.19736,1303.75403
225,1.867,713.95538,86.16441,1304.7262
226,1.875,710.69977,85.09653,1305.4447
227,1.883,705.53284,83.03003,1306.02271
228,1.892,701.39221,82.92664,1306.55554
229,1.9,696.27039,80.20304,1306.94678
230,1.908,692.37769,79.07126,1306.90747
231,1.917,687.89459,78.40288,1307.1803
232,1.925,683.71735,77.56163,1307.19397
233,1.933,679.09851,76.18729,1307.71936
234,1.942,675.64673,76.12933,1308.15356
235,1.95,670.99622,74.0182,1308.47034
236,1.958,666.08081,73.68779,1308.90784
237,1.967,662.05536,72.98022,1308.03442
238,1.975,657.98627,73.12645,1308.15308
239,1.983,653.875,72.15469,1308.66846
240,1.992,649.33063,71.04255,1308.37
241,2,645.63995,70.69,1308.34082
242,2.008,641.10736,69.91282,1308.65381
243,2.017,637.04559,69.01464,1308.72217
244,2.025,633.47351,68.09438,1308.50439
245,2.033,628.5274,67.87789,1309.06726
246,2.042,625.07507,68.02393,1309.08606
247,2.05,620.95032,67.72723,1309.25916
248,2.058,616.36401,67.29399,1309.57983
249,2.067,612.84198,66.48591,1309.58167
250,2.075,608.21344,66.18527,1308.79797
251,2.083,605.26331,65.7624,1308.17773
252,2.092,600.5191,65.65267,1308.28308
253,2.1,596.34003,65.2738,1307.83411
254,2.108,592.44373,65.9488,1307.6062
255,2.117,588.29706,65.12787,1307.85193
256,2.125,584.17358,65.76261,1307.80078
257,2.133,580.57129,66.06161,1307.34851
258,2.142,576.41992,65.91509,1306.67493
259,2.15,571.28577,66.13004,1305.8656
260,2.158,567.22241,66.2103,1305.729
261,2.167,562.6908,65.11991,1304.91736
262,2.175,558.58734,66.49057,1304.49524
263,2.183,553.99133,66.26623,1304.15308
264,2.192,549.41125,67.29282,1303.76721
265,2.2,545.43274,69.12566,1303.40491
266,2.208,541.02032,69.42489,1302.62317
267,2.217,536.60992,69.67136,1302.31323
268,2.225,532.15979,69.13682,1301.48743
269,2.233,527.88452,71.29285,1301.05542
270,2.242,523.51245,71.86444,1300.24805
271,2.25,518.81384,71.63281,1299.94397
272,2.258,514.57495,73.01641,1298.96521
273,2.267,510.05701,74.81781,1298.15637
274,2.275,504.92413,76.18799,1298.00415
275,2.283,499.7485,75.70457,1296.93616
276,2.292,495.88831,76.67346,1296.1438
277,2.3,491.3147,77.40625,1295.71436
278,2.308,486.50766,78.08616,1295.10754
279,2.317,481.50134,79.62612,1294.57751
280,2.325,477.02475,81.04894,1293.69751
281,2.333,472.22412,82.25418,1293.31531
282,2.342,466.83725,83.27218,1292.31287
283,2.35,462.78293,84.06299,1291.65723
284,2.358,457.63638,86.23049,1291.16626
285,2.367,452.54422,87.32714,1290.68921
286,2.375,447.9111,88.78183,1289.75403
287,2.383,443.02341,90.78653,1289.35217
288,2.392,438.02249,91.83518,1288.65674
289,2.4,432.97098,94.53679,1288.21021
290,2.408,427.77505,95.42682,1287.78064
291,2.417,422.36664,96.7571,1287.13843
292,2.425,417.61057,97.83841,1287.38977
293,2.433,412.43121,99.49043,1287.27173
294,2.442,407.59564,100.5554,1287.19055
295,2.45,402.79111,103.34853,1287.59253
296,2.458,397.47537,105.42931,1287.64087
297,2.467,393.38809,106.47125,1288.30969
298,2.475,387.97366,107.89372,1289.2439
299,2.483,383.48325,109.15379,1289.43884
300,2.492,377.84357,111.15771,1290.07605
301,2.5,373.56808,113.5268,1291.39795
302,2.508,368.30801,114.35623,1292.87268
303,2.517,363.5209,116.53719,1293.37097
304,2.525,358.40985,117.77685,1294.4021
305,2.533,353.26855,120.56139,1295.99756
306,2.542,347.86331,121.27816,1297.37024
307,2.55,343.38885,122.64628,1298.52197
308,2.558,338.02109,124.06883,1300.34802
309,2.567,333.29489,125.66865,1301.51624
310,2.575,327.52994,126.85898,1302.03003
311,2.583,322.27493,128.72069,1302.95337
312,2.592,318.0925,130.4321,1304.69873
313,2.6,313.15134,130.92264,1305.12207
314,2.608,307.43088,132.41742,1305.79675
315,2.617,302.18384,133.11501,1306.20068
316,2.625,297.32935,133.73125,1306.92175
317,2.633,291.93726,134.92584,1306.9895
318,2.642,286.35281,135.9894,1307.33362
319,2.65,280.91882,136.85616,1307.2002
320,2.658,276.09958,137.53026,1307.31653
321,2.667,271.24817,139.42296,1307.89368
322,2.675,266.31113,139.46434,1308.11182
323,2.683,261.48242,140.39781,1307.93579
324,2.692,256.42529,140.64584,1307.62646
325,2.7,251.07123,141.64891,1308.18396
326,2.708,246.03363,141.64156,1308.22424
327,2.717,240.76067,141.81436,1307.89185
328,2.725,235.31223,142.57663,1308.09656
329,2.733,229.98418,143.23956,1308.24194
330,2.742,224.96286,143.17209,1308.58582
331,2.75,219.65602,143.48235,1308.55042
332,2.758,214.82922,144.20903,1308.3877
333,2.767,210.0873,144.64658,1308.93591
334,2.775,205.14941,145.00537,1308.95532
335,2.783,200.6512,145.19244,1308.83997
336,2.792,195.20348,145.08182,1308.42358
337,2.8,190.79237,144.92577,1308.47314
338,2.808,185.43033,144.34177,1307.80969
339,2.817,180.58356,145.31282,1308.18445
340,2.825,175.13892,145.86598,1308.052
341,2.833,170.38513,144.58516,1306.92053
342,2.842,165.74544,144.42419,1306.72559
343,2.85,161.10291,144.7606,1306.22009
344,2.858,156.11717,145.03032,1305.74158
345,2.867,150.73882,144.96976,1305.00439
346,2.875,145.81456,144.09554,1304.64929
347,2.883,140.43192,144.64809,1302.87683
348,2.892,135.74506,143.80658,1302.42139
349,2.9,130.5537,143.34349,1302.07361
350,2.908,126.05661,142.48422,1300.90247
351,2.917,120.75327,142.6422,1300.22314
352,2.925,115.54234,142.13914,1298.33838
353,2.933,109.85281,140.90193,1297.42444
354,2.942,105.09186,141.19888,1296.90955
355,2.95,99.44355,139.02406,1296.11072
356,2.958,94.89024,139.03348,1295.14941
357,2.967,90.1833,137.68526,1294.2113
358,2.975,84.54356,137.06551,1293.23584
359,2.983,79.91908,137.31403,1293.05872
360,2.992,74.31285,135.71162,1292.28247
361,3,69.16766,134.67348,1290.46948
362,3.008,64.23345,133.66771,1290.02979
363,3.017,58.76532,131.24132,1289.42529
364,3.025,53.4823,130.15379,1289.06995
365,3.033,48.52525,129.81497,1287.2561
366,3.042,43.14579,128.15816,1286.49829
367,3.05,37.97605,126.50533,1286.21155
368,3.058,32.93882,126.00586,1285.83118
369,3.067,27.06646,123.95857,1283.91699
370,3.075,22.39152,121.46272,1283.4259
371,3.083,16.91743,119.93488,1282.86707
372,3.092,11.57444,117.43971,1281.95032
373,3.1,6.16482,116.98177,1281.81763
374,3.108,0.24791,115.22475,1280.94739
375,3.117,-5.67106,112.14545,1280.69836
376,3.125,-11.43433,110.66711,1280.6377
377,3.133,-17.03503,107.55444,1281.12769
378,3.142,-22.12344,105.57421,1281.76282
379,3.15,-28.02633,103.99442,1281.53906
380,3.158,-33.88851,101.98022,1282.23254
381,3.167,-39.66562,99.6711,1282.48486
382,3.175,-45.22734,98.0869,1282.81824
383,3.183,-51.34388,94.67059,1283.5426
384,3.192,-56.01286,92.25753,1284.94934
385,3.2,-61.6186,90.76952,1286.17358
386,3.208,-67.48637,89.33634,1286.66663
387,3.217,-72.75558,86.69941,1286.7854
388,3.225,-78.8489,84.89721,1289.03796
389,3.233,-84.03061,82.25748,1290.04626
390,3.242,-88.93116,80.16319,1290.94189
391,3.25,-94.45848,77.88927,1291.65186
392,3.258,-99.4212,77.69061,1293.03162
393,3.267,-105.0449,74.27962,1293.40552
394,3.275,-110.57273,73.08988,1293.69446
395,3.283,-114.25145,70.60239,1295.3905
396,3.292,-119.95762,68.2129,1295.35608
397,3.3,-125.13042,66.54372,1295.94824
398,3.308,-130.42628,65.37561,1296.4895
399,3.317,-135.59286,64.11707,1297.19678
400,3.325,-140.3676,62.14542,1297.25806
401,3.333,-145.07175,61.00098,1298.55493
402,3.342,-150.26997,60.5128,1298.89246
403,3.35,-154.89792,57.40871,1298.00366
404,3.358,-159.83752,56.8669,1299.70911
405,3.367,-165.40498,55.4447,1299.84839
406,3.375,-169.97636,53.93529,1300.13184
407,3.383,-174.50476,53.05376,1300.34021
408,3.392,-179.25734,52.94534,1301.06458
409,3.4,-184.50955,50.36206,1300.48511
410,3.408,-189.17703,50.11292,1300.79749
411,3.417,-194.41785,48.77032,1300.46375
412,3.425,-199.41748,46.77867,1301.67993
413,3.433,-204.59563,46.66812,1301.49597
414,3.442,-209.47606,46.37389,1301.16418
415,3.45,-213.39244,45.3384,1301.67224
416,3.458,-218.54756,43.31641,1301.38867
417,3.467,-223.30328,43.74192,1301.91516
418,3.475,-228.55836,41.97151,1302.18054
419,3.483,-232.70374,41.59999,1300.97754
420,3.492,-237.87625,40.6595,1301.0481
421,3.5,-242.98203,40.9603,1301.22278
422,3.508,-246.52542,40.46325,1300.47986
423,3.517,-252.0063,39.83764,1299.94641
424,3.525,-256.65967,38.31492,1299.96631
425,3.533,-261.42731,37.69662,1300.11462
426,3.542,-265.57645,36.90954,1299.55457
427,3.55,-270.85812,37.45804,1299.0459
428,3.558,-275.565,37.44832,1298.76624
429,3.567,-280.43597,36.63764,1297.66028
430,3.575,-284.89539,35.45123,1297.36145
431,3.583,-290.41196,35.60395,1296.90637
432,3.592,-295.30347,36.10198,1296.83716
433,3.6,-300.06796,36.26133,1296.27588
434,3.608,-305.37643,35.91661,1295.79724
435,3.617,-310.33392,35.9516,1294.7887
436,3.625,-315.547,35.51335,1294.20813
437,3.633,-320.33582,36.2896,1293.45618
438,3.642,-325.61539,36.89003,1293.00244
439,3.65,-331.4621,36.5546,1292.33459
440,3.658,-336.19736,37.40573,1292.04041
441,3.667,-342.06424,36.73408,1290.58862
442,3.675,-346.91177,37.49735,1289.96313
443,3.683,-352.44019,38.13695,1289.16077
444,3.692,-358.13248,38.73003,1288.75122
445,3.7,-363.77429,39.17624,1287.41162
446,3.708,-369.12662,39.54271,1286.97583
447,3.717,-374.37567,40.05168,1286.11121
448,3.725,-380.34149,40.4371,1285.36548
449,3.733,-385.84048,41.90998,1284.62109
450,3.742,-391.4776,42.05174,1283.42883
451,3.75,-396.92838,43.07135,1283.0769
452,3.758,-402.53943,43.90494,1282.43372
453,3.767,-408.97745,44.53548,1282.29663
454,3.775,-413.85446,46.20028,1281.79297
455,3.783,-420.11395,47.45725,1281.02466
456,3.792,-425.90488,48.07242,1279.94006
457,3.8,-430.78259,48.09633,1279.49951
458,3.808,-437.17868,49.43539,1279.94116
459,3.817,-443.68176,51.15654,1278.85974
460,3.825,-450.92215,52.93045,1280.28882
461,3.833,-455.63644,54.2659,1280.33875
462,3.842,-461.85855,54.56743,1280.87061
463,3.85,-467.40958,56.64013,1281.65491
464,3.858,-473.62442,57.62163,1282.55139
465,3.867,-479.702,58.7367,1283.58118
466,3.875,-486.21948,59.75095,1284.03723
467,3.883,-491.71176,61.03624,1285.18896
468,3.892,-497.56848,63.39362,1286.75415
469,3.9,-504.25021,64.24657,1287.51099
470,3.908,-509.56073,65.33597,1288.8158
471,3.917,-515.19189,67.62158,1290.26135
472,3.925,-521.93018,68.59656,1291.57239
473,3.933,-526.50922,70.72129,1292.38672
474,3.942,-532.26129,71.51897,1293.85547
475,3.95,-538.54456,73.40867,1295.08228
476,3.958,-544.42902,74.20753,1296.01367
477,3.967,-549.79144,75.64085,1296.74463
478,3.975,-555.42511,76.96046,1297.44775
479,3.983,-561.17877,78.77454,1298.5979
480,3.992,-566.76721,80.27917,1298.6012
481,4,-572.05817,80.85057,1298.88025
482,4.008,-577.22021,82.34378,1298.92554
483,4.017,-583.18665,83.76227,1299.25281
484,4.025,-588.70862,84.76393,1299.53247
485,4.033,-593.35419,85.4869,1299.83191
486,4.042,-597.63354,85.57401,1299.14551
487,4.05,-603.51672,86.8539,1299.49341
488,4.058,-609.91077,88.67871,1299.54883
489,4.067,-614.38251,89.09914,1300.00903
490,4.075,-620.31964,89.26095,1299.41992
491,4.083,-624.81299,89.9106,1299.56812
492,4.092,-629.87775,90.29262,1299.05798
493,4.1,-635.55157,90.9404,1299.21399
494,4.108,-639.91986,92.19319,1299.59802
495,4.117,-645.63055,92.33834,1300.05347
496,4.125,-650.19458,92.29845,1299.77869
497,4.133,-654.97906,92.77963,1299.92041
498,4.142,-660.08978,92.36913,1299.77686
499,4.15,-665.38196,92.98022,1300.64819
500,4.158,-669.41754,93.94955,1300.44849
501,4.167,-674.67346,93.61302,1300.82813
502,4.175,-679.60687,95.034,1300.75488
503,4.183,-684.0741,95.18104,1301.20984
504,4.192,-688.97992,95.36407,1301.23425
505,4.2,-693.41376,94.99996,1301.33423
506,4.208,-698.45349,95.69765,1301.45935
507,4.217,-703.28711,95.37862,1300.87598
508,4.225,-707.31769,95.75659,1300.64917
509,4.233,-712.328,94.90097,1300.599
510,4.242,-716.92566,94.88269,1300.82495
511,4.25,-721.75482,95.39606,1300.3999
512,4.258,-726.24445,94.98497,1299.92444
513,4.267,-730.60114,95.04455,1299.61841
514,4.275,-735.38995,95.85451,1298.82251
515,4.283,-740.83911,95.03256,1298.64441
516,4.292,-745.05682,94.32887,1298.07092
517,4.3,-749.54279,94.42716,1297.84961
518,4.308,-754.34552,94.02568,1296.80884
519,4.317,-757.8988,93.93852,1295.79346
520,4.325,-762.41364,93.47552,1295.35205
521,4.333,-768.12195,92.72995,1294.83191
522,4.342,-773.00854,92.68729,1293.96448
523,4.35,-777.242,92.3259,1293.1543
524,4.358,-782.17401,91.86581,1292.66809
525,4.367,-786.46094,90.91716,1291.7406
526,4.375,-791.12,89.72992,1291.10718
527,4.383,-795.10443,89.31961,1290.48499
528,4.392,-799.02234,88.21243,1289.75342
529,4.4,-805.76306,87.58652,1288.45032
530,4.408,-810.10126,86.46135,1288.02808
531,4.417,-814.25989,85.05701,1287.75635
532,4.425,-818.70978,84.46346,1286.63232
533,4.433,-822.33588,83.57693,1285.83984
534,4.442,-827.19196,81.51228,1284.92322
535,4.45,-831.46606,80.81796,1284.83594
536,4.458,-836.59656,78.59878,1283.86987
537,4.467,-841.20837,77.81042,1283.49304
538,4.475,-845.8465,75.77212,1282.82031
539,4.483,-850.61737,74.67404,1281.66968
540,4.492,-855.28906,73.23964,1281.39221
541,4.5,-859.97705,71.54164,1281.05542
542,4.508,-864.85187,70.3754,1280.39636
543,4.517,-869.03888,68.25315,1279.76062
544,4.525,-870.93555,65.79723,1278.52954
545,4.533,-875.73602,63.74158,1278.40295
546,4.542,-880.50079,61.57558,1278.65662
547,4.55,-885.58759,60.02527,1278.44421
548,4.558,-890.98389,57.90372,1279.32532
549,4.567,-895.64227,56.05213,1279.64673
550,4.575,-901.5675,54.53582,1280.21179
551,4.583,-905.19543,51.43915,1280.45642
552,4.592,-911.49634,50.46478,1281.30872
553,4.6,-916.7157,48.2231,1281.58887
554,4.608,-920.98914,45.61529,1282.71924
555,4.617,-926.44476,44.6295,1283.75793
556,4.625,-931.10828,41.96492,1284.52283
557,4.633,-936.88397,40.74174,1285.75562
558,4.642,-941.54614,38.34211,1287.11133
559,4.65,-946.3139,35.8656,1288.05615
560,4.658,-951.97363,34.22894,1289.15344
561,4.667,-957.00714,32.32352,1289.35669
562,4.675,-961.95343,30.73039,1290.17065
563,4.683,-967.57733,29.27775,1291.17163
