Frame#,Time,R.Wrist.x,R.Wrist.y,R.Wrist.z,R.Thumb.M3.x,R.Thumb.M3.y,R.Thumb.M3.z,R.Finger3.M3.x,R.Finger3.M3.y,R.Finger3.M3.z
56,0.458,1523.91284,-97.1143,1313.71582,1583.51636,189.72324,1302.15979,1579.81641,-185.78307,1315.61096
57,0.467,1519.60962,-97.28075,1314.3457,1581.76831,186.81403,1302.21509,1574.41199,-186.47623,1315.81812
58,0.475,1516.41663,-97.78198,1314.75415,1577.13367,186.48778,1302.16284,1570.64734,-189.20332,1315.70898
59,0.483,1511.4873,-100.43037,1314.69678,1571.66528,185.22305,1302.74036,1563.88794,-187.91084,1316.33533
60,0.492,1505.69714,-100.48293,1315.88684,1569.78162,183.20566,1302.17383,1558.89502,-190.12225,1317.02905
61,0.5,1503.20959,-102.78726,1316.21667,1565.19946,182.48567,1303.30554,1554.01392,-191.4872,1317.17383
62,0.508,1498.2655,-103.29595,1316.93921,1560.10059,181.26309,1302.87207,1549.625,-191.62645,1317.75366
63,0.517,1492.77148,-103.40578,1316.03857,1558.61438,182.4814,1303.54846,1545.31726,-194.36685,1317.35876
64,0.525,1488.55664,-104.52763,1316.24219,1553.28723,180.83788,1303.14685,1539.58691,-192.42413,1317.34424
65,0.533,1483.66663,-105.95843,1316.41467,1549.93799,178.25394,1302.40332,1535.94006,-194.69627,1317.46802
66,0.542,1479.38525,-105.73309,1315.54492,1545.30554,177.50359,1303.17456,1529.33289,-194.20381,1317.83606
67,0.55,1473.76526,-106.75189,1315.21545,1541.83435,177.49313,1304.18701,1525.22302,-196.04782,1318.49963
68,0.558,1470.00281,-107.02081,1315.65027,1538.13965,176.63416,1303.46777,1520.81445,-198.8455,1318.59106
69,0.567,1465.97925,-107.96888,1314.67151,1532.8728,175.19696,1304.02942,1516.70435,-199.539,1318.21948
70,0.575,1461.08704,-108.0677,1315.09924,1529.67358,175.24605,1303.92603,1510.68555,-199.33466,1317.94299
71,0.583,1457.75671,-109.40747,1315.68958,1526.84863,175.31985,1304.07068,1507.15674,-200.30437,1319.26624
72,0.592,1451.3667,-109.24907,1315.10059,1521.73059,172.65927,1304.15369,1502.22913,-199.42369,1319.82336
73,0.6,1448.33777,-109.20023,1315.22571,1518.24695,172.83788,1304.34631,1499.03198,-201.62845,1319.54358
74,0.608,1443.60779,-109.43109,1315.23914,1515.7157,172.22841,1304.51611,1492.49036,-199.86633,1319.10352
75,0.617,1439.27124,-110.19582,1315.69019,1509.72974,171.99208,1305.0437,1488.72375,-202.32646,1319.05481
76,0.625,1433.9884,-111.25002,1315.0918,1507.70923,171.00073,1305.22742,1483.9978,-202.17424,1320.11133
77,0.633,1431.21802,-109.74815,1315.56641,1503.25867,171.41745,1304.87817,1479.79639,-202.29161,1321.27612
78,0.642,1426.44824,-110.28144,1316.69812,1499.73254,171.9144,1304.89856,1474.39307,-202.45721,1321.54932
79,0.65,1421.23059,-111.85422,1316.63159,1495.96765,170.09052,1305.27209,1469.4812,-202.84421,1320.93579
80,0.658,1418.37231,-111.01505,1316.12622,1491.82043,169.62212,1306.08484,1467.42163,-203.95842,1320.5509
81,0.667,1413.77795,-111.52827,1315.32104,1488.83862,170.42818,1307.36951,1461.04077,-202.2477,1320.16284
82,0.675,1408.90881,-112.74631,1315.66687,1484.70471,170.52948,1306.09534,1457.68164,-204.38568,1320.02246
83,0.683,1404.63928,-111.76149,1315.38782,1482.19812,170.27933,1306.42224,1451.08484,-202.78758,1320.85144
84,0.692,1401.29504,-112.3444,1315.31152,1476.1947,169.24211,1305.7218,1449.2594,-204.56369,1321.58606
85,0.7,1396.90881,-111.89125,1315.07617,1474.94055,169.33351,1305.86169,1443.26233,-202.18483,1321.35791
86,0.708,1392.10449,-112.8512,1315.53467,1469.48267,170.31129,1305.43494,1439.93225,-204.26282,1320.65479
87,0.717,1387.78369,-111.58903,1315.61829,1465.95117,168.09981,1305.30347,1434.48291,-201.74573,1320.13318
88,0.725,1383.85229,-111.23209,1314.85022,1462.5719,169.08257,1305.43848,1431.57544,-203.91852,1319.79761
89,0.733,1379.70837,-111.43066,1315.15906,1457.71301,168.939,1304.82629,1425.74219,-201.63885,1319.30359
90,0.742,1375.15564,-111.27576,1313.83069,1455.53577,170.37817,1304.31482,1423.0946,-203.41548,1319.02808
91,0.75,1370.47827,-110.37002,1313.55396,1451.00732,170.88966,1304.22473,1416.90173,-202.14885,1318.61755
92,0.758,1366.52087,-110.55095,1313.21399,1445.4115,169.4066,1303.62585,1414.03198,-203.78238,1317.80249
93,0.767,1361.94849,-110.15308,1312.42432,1442.57434,170.11382,1303.05396,1409.79651,-202.31035,1318.1825
94,0.775,1357.1073,-109.92746,1312.15369,1436.95459,171.65437,1302.63403,1405.59973,-203.53119,1316.80713
95,0.783,1353.42688,-109.03267,1311.83435,1435.07422,171.5231,1302.03809,1399.31067,-201.24559,1317.84119
96,0.792,1350.27795,-108.56539,1310.94263,1428.36707,170.80293,1301.84912,1395.10938,-199.36664,1317.42346
97,0.8,1343.83447,-108.56137,1310.7782,1423.58423,171.30673,1301.27209,1390.87415,-200.55414,1317.35181
98,0.808,1340.91943,-108.81934,1309.89526,1420.73047,172.19661,1300.56335,1385.95801,-198.50021,1316.1626
99,0.817,1336.62415,-107.69933,1309.92883,1415.09766,173.7316,1299.58679,1383.33936,-199.67438,1315.96277
100,0.825,1331.23291,-106.10491,1309.49756,1411.23938,174.65961,1299.28857,1377.48547,-199.47585,1314.69885
101,0.833,1328.04224,-106.29318,1308.85095,1407.18726,174.62344,1298.0354,1374.92065,-198.99449,1315.29431
102,0.842,1323.16528,-104.2157,1308.49536,1402.18774,174.30917,1297.90295,1368.67139,-196.80875,1314.48938
103,0.85,1319.61328,-106.00087,1308.18372,1396.65845,176.15599,1297.16626,1367.599,-197.55275,1314.14319
104,0.858,1314.27112,-104.18492,1307.50085,1393.14795,177.00162,1297.16541,1361.19189,-195.61279,1313.09119
105,0.867,1310.40857,-102.52087,1307.6521,1387.99316,178.85966,1295.78809,1358.69189,-195.33243,1311.78381
106,0.875,1306.67578,-102.53042,1306.66064,1382.74609,179.96712,1295.07031,1353.93347,-194.36789,1311.27283
107,0.883,1301.15894,-101.75909,1306.28564,1377.38611,179.13826,1294.87207,1348.62378,-192.09415,1310.87476
108,0.892,1297.39502,-102.03617,1305.89697,1372.82544,180.9088,1293.71399,1345.65857,-192.97266,1310.0448
109,0.9,1292.96973,-101.01933,1304.49475,1368.93896,182.45151,1292.98718,1340.62378,-189.87689,1309.32751
110,0.908,1288.27234,-97.77354,1303.93835,1363.23853,184.38066,1292.55066,1335.45142,-188.59756,1308.76599
111,0.917,1284.92395,-97.94884,1303.18555,1358.47937,183.96664,1290.28748,1333.04492,-189.10506,1307.93518
112,0.925,1279.6936,-97.17465,1302.24695,1352.99121,185.15492,1289.80713,1327.46106,-188.20258,1306.77319
113,0.933,1272.71362,-95.60741,1301.25256,1347.33948,186.2735,1290.82898,1323.79309,-186.92499,1306.08777
114,0.942,1271.0752,-95.70778,1301.69336,1343.50391,188.75542,1287.80396,1319.6593,-186.03221,1305.53687
115,0.95,1266.1123,-93.39132,1301.26208,1338.06348,188.97923,1287.00488,1314.14087,-184.09077,1304.45056
116,0.958,1259.62244,-92.18803,1299.47571,1332.34534,189.81593,1286.51599,1309.53894,-182.43167,1303.04285
117,0.967,1254.52295,-91.40069,1300.36914,1327.08484,191.64931,1285.85742,1306.0553,-183.54346,1303.04248
118,0.975,1250.99573,-90.78812,1300.21814,1320.96692,192.81128,1285.48413,1300.52466,-179.98268,1302.74646
119,0.983,1245.43457,-88.98747,1299.17688,1315.76099,194.43842,1285.99255,1294.52429,-178.26582,1302.06116
120,0.992,1240.76221,-88.49428,1298.97156,1309.72107,196.44997,1285.34045,1292.43738,-179.38208,1302.04504
121,1,1235.49377,-87.13871,1298.41125,1305.30518,197.60852,1285.94617,1286.18164,-177.27225,1301.19458
122,1.008,1230.75769,-86.18347,1298.71545,1299.68542,197.35544,1285.8927,1281.22913,-174.10959,1300.76819
123,1.017,1225.90198,-84.2899,1298.59961,1295.64612,198.72031,1286.44385,1278.29407,-175.78514,1301.2196
124,1.025,1221.06848,-82.2723,1298.92773,1290.08582,199.7963,1286.49939,1272.93811,-173.60725,1301.78821
125,1.033,1216.18494,-82.31388,1299.64294,1284.44592,203.04391,1286.88733,1267.07129,-171.96255,1302.52222
126,1.042,1211.04431,-80.42683,1300.72266,1279.4436,203.65509,1286.95703,1262.17554,-169.15706,1302.3031
127,1.05,1207.17029,-79.25996,1301.50586,1273.75024,203.80702,1287.28528,1259.06189,-169.86745,1302.76501
128,1.058,1201.7981,-77.63271,1302.05005,1267.96045,205.15221,1289.43835,1253.67505,-167.68423,1302.43909
129,1.067,1197.94275,-77.25018,1301.93884,1265.29858,207.31444,1289.80066,1248.33301,-166.50266,1304.59045
130,1.075,1193.02429,-74.84515,1302.25342,1259.09961,209.62169,1289.87964,1246.25989,-166.07341,1304.70239
131,1.083,1189.26685,-72.8326,1303.03967,1254.09766,211.14049,1291.48352,1240.83557,-164.32983,1305.42578
132,1.092,1183.17725,-73.32705,1304.91089,1249.33337,211.11775,1292.65491,1236.30823,-161.76724,1305.53967
133,1.1,1178.97766,-70.76972,1305.79309,1243.60364,212.23779,1293.34595,1231.64001,-161.58473,1306.8158
134,1.108,1174.57275,-69.75555,1306.42505,1238.09009,213.35762,1294.45313,1228.82727,-160.18803,1308.78796
135,1.117,1169.63794,-68.1638,1307.10364,1232.87451,215.37202,1295.83032,1223.07202,-157.8746,1308.37793
136,1.125,1166.18396,-67.65935,1308.71008,1228.80359,217.91937,1296.89978,1217.93591,-154.94008,1309.05725
137,1.133,1161.53418,-65.61993,1309.84924,1223.79675,219.90436,1298.3606,1216.80261,-155.80336,1310.47241
138,1.142,1154.71753,-65.03195,1310.45715,1219.0509,220.83058,1299.776,1210.67627,-153.67419,1311.52722
139,1.15,1152.06714,-64.90511,1312.13062,1213.1969,220.45741,1300.47058,1206.52234,-150.42574,1311.6521
140,1.158,1147.11499,-63.08986,1312.21741,1208.1051,221.69861,1301.18445,1203.73425,-151.86798,1311.80945
141,1.167,1142.09924,-60.98888,1313.49377,1202.32178,225.27202,1302.38696,1197.77795,-149.68817,1313.05347
142,1.175,1138.79053,-58.19891,1313.80127,1196.56262,226.2417,1303.22986,1194.2594,-147.05569,1313.92053
143,1.183,1134.04883,-58.30389,1315.06543,1192.03516,227.31627,1303.77539,1191.30591,-147.37686,1314.01184
144,1.192,1128.8197,-57.62136,1315.41003,1186.02869,227.08403,1304.08337,1186.57336,-145.11142,1314.90027
145,1.2,1124.18433,-57.16845,1315.21399,1180.32642,228.83908,1304.28247,1180.82764,-143.51619,1314.09021
146,1.208,1122.67871,-55.62634,1315.58618,1174.78674,231.47148,1304.59521,1179.02576,-143.66844,1315.23499
147,1.217,1116.36792,-54.68492,1315.2218,1168.98792,232.85454,1305.18811,1174.37952,-140.88441,1314.91919
148,1.225,1111.22778,-54.03788,1317.64136,1163.87097,232.71451,1306.80859,1168.65393,-138.8577,1316.47876
149,1.233,1108.84924,-53.85843,1317.83228,1157.85608,233.45305,1306.8385,1166.94495,-140.34695,1316.76721
150,1.242,1103.88965,-52.27947,1317.65674,1152.2135,234.86568,1305.71985,1160.64771,-138.86095,1316.06287
151,1.25,1099.29053,-51.30517,1318.03381,1147.39514,236.25093,1306.81812,1158.13586,-137.9368,1316.13037
152,1.258,1096.09192,-51.51012,1317.91699,1141.97485,237.01762,1306.6405,1153.1532,-137.74261,1316.93274
153,1.267,1090.44934,-50.2659,1317.24792,1136.02039,237.37181,1306.3363,1148.37903,-135.09982,1318.36572
154,1.275,1086.0271,-49.57786,1317.81946,1131.10706,238.94556,1306.47302,1145.36987,-136.85243,1318.13037
155,1.283,1081.88135,-49.03901,1317.80469,1125.75391,239.8279,1307.00098,1140.92554,-134.5629,1317.82813
156,1.292,1076.32971,-48.95599,1317.61047,1119.45264,239.42755,1308.80334,1135.4375,-133.40759,1317.51135
157,1.3,1072.01343,-48.7328,1317.55322,1114.71948,240.37801,1308.89014,1132.77942,-133.84126,1317.54224
158,1.308,1068.46265,-48.11193,1317.3313,1110.60718,241.12616,1309.55322,1126.74988,-133.34688,1318.66345
159,1.317,1063.85364,-46.98443,1317.0332,1104.7356,240.16866,1309.31458,1123.32898,-132.30835,1318.68311
160,1.325,1058.58203,-47.71845,1318.55579,1099.33508,241.15723,1309.91577,1119.69482,-132.63008,1319.2395
161,1.333,1054.1344,-46.63369,1318.92529,1094.62695,242.63965,1309.74719,1114.37671,-129.06071,1319.22449
162,1.342,1049.67627,-45.57051,1318.85864,1089.25598,243.56438,1309.87085,1111.7572,-131.34354,1319.35071
163,1.35,1046.2218,-45.9885,1319.08105,1083.2749,243.76605,1311.03284,1105.89807,-129.3242,1318.95288
164,1.358,1041.22253,-45.24688,1319.30066,1079.41724,243.36528,1310.91479,1104.6571,-130.47145,1318.8634
165,1.367,1036.16187,-45.07185,1318.88855,1073.62219,245.49425,1310.92432,1097.38354,-129.96667,1318.88281
166,1.375,1032.78296,-45.33895,1319.43005,1068.67468,243.93446,1311.27393,1093.14417,-128.09254,1319.99097
167,1.383,1026.93494,-44.37476,1318.22827,1063.48511,244.80853,1311.31592,1089.49524,-129.3813,1319.98889
168,1.392,1023.61945,-44.37443,1319.56567,1059.86096,245.47421,1310.9364,1085.45862,-127.67868,1319.65637
169,1.4,1018.77277,-43.81624,1318.59375,1053.97717,244.12177,1310.32886,1081.47412,-129.43343,1319.07971
170,1.408,1013.54852,-45.07879,1318.20764,1049.36523,245.07626,1310.50549,1076.32544,-128.9014,1318.03223
171,1.417,1009.94183,-44.27835,1317.77502,1044.85474,245.16014,1310.59729,1071.79761,-128.41763,1317.95203
172,1.425,1004.67017,-43.24884,1316.91663,1038.56689,244.2422,1310.30359,1067.51648,-129.28543,1318.35925
173,1.433,999.6944,-44.08075,1316.7793,1033.92627,244.99214,1309.84436,1061.89551,-127.87272,1318.54248
174,1.442,995.23401,-45.37959,1316.27954,1028.24048,244.78459,1308.54358,1058.83765,-129.6133,1316.43506
175,1.45,989.75311,-45.87174,1315.5481,1023.63855,243.8024,1308.08276,1051.97351,-128.89905,1316.68689
176,1.458,984.73346,-45.83531,1314.75928,1019.47272,244.01111,1307.65564,1047.1853,-128.25572,1317.04272
177,1.467,980.90753,-45.91921,1314.2793,1012.58398,243.92737,1307.36121,1043.56116,-129.50867,1315.21301
178,1.475,974.07379,-45.88768,1313.50745,1008.16425,243.6368,1307.11389,1037.57776,-129.63779,1315.0918
179,1.483,970.50928,-46.19265,1313.09119,1002.8916,244.07932,1306.23181,1031.8717,-130.40848,1314.71179
180,1.492,965.6601,-46.46008,1311.82996,997.63672,242.83113,1304.98303,1029.10303,-130.15668,1314.03918
181,1.5,959.34637,-47.46121,1311.63062,993.4483,242.73822,1304.23254,1022.51752,-131.12958,1313.55798
182,1.508,955.39606,-48.16682,1310.84644,988.37213,242.42966,1303.39233,1018.20062,-132.42851,1312.97827
183,1.517,948.63727,-49.24747,1309.77588,982.29108,241.72534,1303.34058,1012.59521,-131.28044,1311.95056
184,1.525,944.6958,-50.0535,1309.53821,978.01984,241.82182,1302.76392,1007.6593,-132.35243,1310.87769
185,1.533,939.9165,-50.12819,1308.48181,972.93097,240.07544,1300.56531,1003.00549,-133.85216,1309.85156
186,1.542,934.59875,-49.63195,1307.58154,967.77686,239.73997,1300.5979,997.79565,-134.16628,1309.05798
187,1.55,929.25964,-51.94331,1306.57495,962.75977,238.44678,1299.90063,992.8396,-135.7188,1307.9707
188,1.558,924.27142,-52.46762,1305.94141,958.21899,238.166,1298.30505,985.70325,-135.55576,1307.22803
189,1.567,918.33569,-54.3381,1305.61523,953.62128,236.54712,1297.57031,982.52985,-138.18071,1305.80371
190,1.575,913.56134,-53.67302,1305.15369,948.16486,236.30614,1295.74878,975.93005,-137.38667,1305.42871
191,1.583,908.51831,-56.3737,1304.12183,943.85083,234.34067,1294.80481,972.56415,-138.94452,1305.28137
192,1.592,903.36639,-56.07389,1302.92468,938.56506,234.19391,1294.2771,966.20581,-141.13658,1303.63953
193,1.6,896.97809,-58.49491,1302.32678,934.41351,233.09109,1292.89221,961.64575,-141.61049,1302.79614
194,1.608,892.04236,-58.81754,1301.77063,929.38361,230.87189,1292.22424,956.11444,-143.82935,1301.54907
195,1.617,886.46765,-60.71185,1301.17236,924.85156,229.66628,1291.16479,948.66138,-143.67453,1299.953
196,1.625,881.09155,-62.94201,1300.14392,919.66772,227.61966,1290.45715,945.25031,-146.76965,1299.45654
197,1.633,876.68604,-63.29142,1298.99463,915.56396,227.06606,1290.01245,939.19769,-147.15166,1299.74744
198,1.642,869.90637,-64.64738,1298.04016,910.21375,225.28088,1288.75623,932.98962,-148.97224,1296.72607
199,1.65,865.56055,-66.32635,1297.23804,904.6806,224.0545,1288.35291,927.71362,-151.23204,1297.51746
200,1.658,859.26965,-67.92189,1296.86841,898.88586,223.55453,1287.5094,920.07941,-151.68759,1295.91577
201,1.667,853.44281,-68.62762,1295.74829,893.62653,219.9881,1287.42419,917.23553,-153.98689,1295.59424
202,1.675,847.95142,-71.19032,1295.60742,888.32367,219.07074,1286.97449,910.02069,-153.8625,1295.0144
203,1.683,841.94379,-72.55576,1295.23743,882.22101,217.81361,1286.69604,904.26825,-156.62187,1295.5166
204,1.692,836.69269,-73.8483,1295.29248,877.42157,216.83885,1286.38684,898.51044,-157.83096,1294.80811
205,1.7,830.67096,-76.04778,1295.51575,871.7583,214.88394,1287.53125,893.44049,-158.71577,1296.03699
206,1.708,825.12476,-77.81352,1295.89648,866.11725,213.38896,1287.29944,888.87128,-161.05968,1296.66809
207,1.717,820.30835,-77.43213,1295.92908,859.61755,211.70403,1287.25281,880.6651,-162.70752,1296.53137
208,1.725,814.10449,-79.19878,1296.90967,853.71863,210.03818,1287.6842,877.13617,-165.23564,1298.30518
209,1.733,808.83911,-81.73695,1298.34631,848.54297,207.82152,1289.26062,870.92853,-165.683,1299.13403
210,1.742,803.66077,-83.22079,1300.39441,843.99451,206.89294,1289.36609,866.30939,-167.44345,1299.48315
211,1.75,797.31219,-85.32241,1300.83081,837.96777,204.70462,1289.05603,859.5,-168.9231,1301.24438
212,1.758,792.9798,-86.48824,1302.03967,832.46521,203.16843,1290.1731,854.66522,-171.01047,1302.76758
213,1.767,787.41852,-87.58659,1303.55811,826.8407,201.90117,1291.41748,849.7475,-171.5751,1303.97961
214,1.775,780.76538,-89.19521,1304.94812,822.26147,199.71027,1291.8811,842.28308,-173.737,1304.55945
215,1.783,775.86334,-91.15211,1306.06824,817.05536,197.84149,1292.74976,837.77484,-176.77534,1307.06885
216,1.792,770.66449,-92.54813,1307.63806,813.39191,196.19949,1293.69946,831.44495,-177.32266,1307.63721
217,1.8,765.26617,-94.23628,1309.28809,807.32153,194.90408,1294.17261,826.06616,-178.67673,1309.59363
218,1.808,759.45837,-95.75785,1310.65479,803.30231,192.34003,1295.3429,820.5224,-181.68643,1310.5719
219,1.817,753.93823,-96.98559,1311.41821,798.73718,191.33325,1295.77332,814.96179,-182.78297,1311.65613
220,1.825,749.23389,-99.09545,1312.9231,795.13019,189.62144,1298.09033,809.0144,-183.13553,1312.31934
221,1.833,742.70471,-101.13812,1314.07263,790.65649,186.61562,1298.44312,802.05481,-186.35379,1314.11121
222,1.842,737.68549,-101.75175,1314.11145,786.58636,185.81837,1298.77563,797.06671,-188.15564,1314.25244
223,1.85,733.39691,-103.25513,1315.38135,781.90601,184.0739,1299.04175,791.46716,-189.92926,1315.12708
224,1.858,727.74536,-104.71589,1316.46326,777.52332,183.56711,1299.68542,785.87817,-190.3542,1315.99438
225,1.867,722.03229,-104.53436,1316.27173,773.58234,180.86423,1299.87878,781.05194,-191.38261,1316.32471
226,1.875,716.35529,-107.34991,1317.45557,770.11066,179.99707,1300.62708,774.70087,-193.61194,1316.59399
227,1.883,712.73993,-108.43852,1317.88525,765.3913,177.13235,1300.00659,770.03058,-195.68805,1318.06396
228,1.892,706.97797,-109.64516,1318.22339,761.36371,176.52057,1300.83716,764.38361,-196.78233,1317.90747
229,1.9,702.11365,-111.41566,1318.00525,756.3429,175.54849,1301.94055,758.47424,-199.09825,1318.89905
230,1.908,696.84613,-111.9714,1318.55078,753.22949,174.27536,1301.27026,753.79956,-198.35748,1318.20508
231,1.917,692.57104,-112.2426,1318.25244,748.47705,172.7863,1301.7124,748.7738,-200.46283,1319.04919
232,1.925,687.0274,-114.02841,1318.97852,744.89661,171.69853,1302.70996,742.44958,-200.99641,1318.58008
233,1.933,683.06445,-114.40768,1318.31323,740.54834,170.39801,1303.35425,737.01855,-202.13623,1318.85803
234,1.942,677.13245,-115.50926,1318.75366,736.7467,169.54274,1303.17249,732.3197,-203.39717,1319.66235
235,1.95,672.37592,-117.69423,1318.9657,732.96747,168.33202,1302.98706,726.94031,-205.87608,1319.45251
236,1.958,667.50659,-118.69591,1318.86938,727.88251,166.73619,1303.10376,720.56744,-206.85443,1319.88354
