Frame#,Time,R.ASIS.x,R.ASIS.y,R.ASIS.z
96,0.792,1482.40613,254.33789,1036.14966
97,0.8,1477.18286,255.00653,1035.68091
98,0.808,1472.29993,254.94557,1034.65991
99,0.817,1469.92944,255.89734,1034.39832
100,0.825,1464.36646,255.78122,1032.72119
101,0.833,1459.1969,256.55722,1031.86633
102,0.842,1454.87708,257.4538,1031.79871
103,0.85,1450.823,258.43414,1030.01563
104,0.858,1445.70337,258.13889,1029.59387
105,0.867,1440.71204,259.25418,1029.05493
106,0.875,1434.61609,260.75531,1028.44312
107,0.883,1430.87036,261.8248,1028.0061
108,0.892,1425.49658,262.03391,1026.80701
109,0.9,1420.65576,264.28738,1026.3717
110,0.908,1414.82471,264.84009,1025.26978
111,0.917,1409.31909,265.99121,1025.11157
112,0.925,1403.58069,267.23651,1023.78296
113,0.933,1397.75952,267.97366,1021.84296
114,0.942,1391.84546,268.06888,1020.63379
115,0.95,1386.02234,269.9444,1020.49786
116,0.958,1380.26477,272.31012,1019.65649
117,0.967,1376.07153,274.34103,1018.78241
118,0.975,1370.62354,276.36383,1018.53583
119,0.983,1362.83862,275.53253,1018.62042
120,0.992,1358.11035,276.74109,1017.93604
121,1,1352.98132,279.57269,1019.09961
122,1.008,1346.03979,281.67587,1019.64886
123,1.017,1341.21582,283.6456,1020.41821
124,1.025,1334.62024,284.33118,1020.49152
125,1.033,1327.89087,285.18094,1020.4118
126,1.042,1321.62024,287.54398,1020.36639
127,1.05,1315.90027,289.70013,1021.22522
128,1.058,1311.34058,291.75119,1021.65881
129,1.067,1305.27722,293.49142,1022.19061
130,1.075,1298.54321,292.93939,1023.54321
131,1.083,1292.20361,295.55289,1024.66138
132,1.092,1286.42419,298.09982,1026.24719
133,1.1,1280.63452,300.2543,1026.40369
134,1.108,1274.79871,302.46957,1027.75879
135,1.117,1268.79443,305.03519,1030.02173
136,1.125,1263.18542,306.06412,1030.71667
137,1.133,1256.68188,306.32495,1031.03198
138,1.142,1251.32446,308.25357,1032.42041
139,1.15,1246.10596,310.62717,1034.21912
140,1.158,1240.31018,312.7326,1035.30103
141,1.167,1234.10889,314.70981,1035.65088
142,1.175,1227.98401,316.39142,1035.83862
143,1.183,1221.96924,317.06015,1037.40259
144,1.192,1216.61243,318.74036,1037.97717
145,1.2,1210.72131,321.52463,1037.9458
146,1.208,1204.59216,323.37344,1038.93372
147,1.217,1198.51697,324.16623,1039.76636
148,1.225,1192.41125,324.88394,1039.9126
149,1.233,1186.19861,327.30045,1040.5979
150,1.242,1180.57739,328.853,1040.40857
151,1.25,1174.94592,329.10867,1041.11475
152,1.258,1169.90576,331.06158,1041.22009
153,1.267,1163.45203,331.71176,1041.26184
154,1.275,1158.94202,332.63876,1041.37134
155,1.283,1153.69141,334.1268,1042.22119
156,1.292,1146.58862,333.05777,1042.59192
157,1.3,1141.62878,334.58511,1043.3811
158,1.308,1136.99988,336.37527,1044.68713
159,1.317,1131.28943,336.23245,1044.5144
160,1.325,1126.38196,338.10934,1044.36145
161,1.333,1120.7583,337.14368,1044.04138
162,1.342,1116.43872,338.40103,1044.48096
163,1.35,1111.52222,338.45844,1044.6626
164,1.358,1105.78772,338.04794,1044.68713
165,1.367,1101.10303,338.78464,1046.09558
166,1.375,1095.95056,338.98267,1044.98706
167,1.383,1090.17139,339.31879,1045.46094
168,1.392,1085.73083,339.94016,1045.19702
169,1.4,1081.03528,341.69357,1045.13733
170,1.408,1074.4856,341.2627,1044.61584
171,1.417,1069.93274,340.53397,1044.44006
172,1.425,1065.93408,341.20828,1044.58093
173,1.433,1059.89392,339.32935,1043.79675
174,1.442,1056.57312,340.17368,1043.94836
175,1.45,1051.38318,340.41052,1042.35071
176,1.458,1044.76526,338.97934,1042.2301
177,1.467,1040.90002,340.10168,1040.92664
178,1.475,1035.89551,338.45422,1040.08203
179,1.483,1030.25293,338.44269,1039.32092
180,1.492,1026.04956,337.84253,1037.96228
181,1.5,1020.8512,338.2373,1037.92932
182,1.508,1016.42529,337.63654,1036.97021
183,1.517,1011.06171,335.88361,1036.17859
184,1.525,1005.75714,335.87836,1034.74902
185,1.533,1000.23071,334.81821,1034.19067
186,1.542,996.21649,334.16687,1033.55078
187,1.55,991.31049,333.43936,1031.80627
188,1.558,986.07159,331.14343,1030.54248
189,1.567,980.32013,328.74158,1028.78772
190,1.575,974.6311,328.7919,1028.64233
191,1.583,969.47943,327.17334,1028.65149
192,1.592,965.04517,326.71207,1027.33276
193,1.6,959.26727,325.28555,1025.36584
194,1.608,954.95844,324.11761,1024.17517
195,1.617,949.98676,322.41055,1023.42603
196,1.625,943.01367,321.63657,1022.65784
197,1.633,938.96515,319.73538,1021.10931
198,1.642,933.21429,317.42361,1019.78229
199,1.65,928.57294,316.75436,1020.38574
200,1.658,922.84198,314.2652,1018.6001
201,1.667,917.82196,313.04297,1017.8941
202,1.675,911.57043,311.36151,1017.72723
203,1.683,906.00488,309.61353,1017.7514
204,1.692,900.92761,307.81241,1017.70459
205,1.7,895.58624,304.23367,1017.32593
206,1.708,888.9646,303.33121,1018.25787
207,1.717,883.84052,301.78503,1018.00244
208,1.725,878.65881,300.17313,1018.26654
209,1.733,871.78052,298.79761,1018.98865
210,1.742,865.59454,297.36163,1020.25836
211,1.75,861.37195,294.94681,1021.29901
212,1.758,855.46063,292.53073,1022.08746
213,1.767,848.97943,290.55002,1022.32697
214,1.775,843.89008,289.83878,1024.0199
215,1.783,838.57501,287.14697,1023.92456
216,1.792,834.58936,284.49509,1024.63635
217,1.8,829.01727,282.72,1026.42261
218,1.808,824.29108,281.30115,1026.60938
219,1.817,819.38068,279.64771,1027.45007
220,1.825,813.90613,277.52182,1028.14233
221,1.833,811.45282,275.00687,1028.96582
222,1.842,807.24384,272.89215,1029.67163
223,1.85,803.11932,270.45007,1030.94592
224,1.858,797.81683,269.1225,1031.47546
225,1.867,794.5509,267.98679,1031.93604
226,1.875,790.7157,266.50571,1031.96179
227,1.883,785.73352,264.99158,1032.06348
228,1.892,780.88348,264.04099,1032.84985
229,1.9,776.8537,261.74466,1032.51233
230,1.908,772.78741,260.47498,1032.58875
231,1.917,768.20544,259.57526,1033.29773
232,1.925,763.98248,258.3063,1033.5863
233,1.933,760.5083,257.10959,1034.11511
234,1.942,757.35522,256.82895,1035.06274
235,1.95,753.26434,255.93622,1035.297
236,1.958,748.79926,254.76889,1036.1051
237,1.967,746.30414,255.32002,1036.28967
238,1.975,741.4679,254.98546,1036.52368
239,1.983,738.94421,253.45892,1036.80847
240,1.992,735.74152,252.31094,1037.20447
241,2,732.42749,250.83496,1037.80627
242,2.008,730.25696,250.18312,1038.15515
243,2.017,726.71356,249.69873,1038.14319
244,2.025,723.66528,248.93559,1038.57532
245,2.033,721.34381,248.60474,1038.3501
246,2.042,717.28088,248.52798,1039.60474
247,2.05,713.6637,247.73215,1039.04053
248,2.058,712.01373,247.68745,1038.31079
249,2.067,708.42218,246.79678,1039.12573
250,2.075,706.52472,247.20924,1039.09631
251,2.083,703.51172,246.18469,1038.71924
252,2.092,699.57819,245.08476,1038.8822
253,2.1,695.59503,246.86023,1039.92542
254,2.108,693.07452,246.24916,1039.53943
255,2.117,689.28558,244.9174,1039.39636
256,2.125,686.82507,245.50027,1039.28577
257,2.133,683.2077,245.89909,1038.84033
258,2.142,678.41272,245.76216,1037.27283
259,2.15,674.85992,245.18079,1037.06384
260,2.158,671.37512,246.02634,1037.32739
261,2.167,667.13037,247.67955,1037.5282
262,2.175,662.79974,247.25322,1037.20459
263,2.183,659.95941,247.27644,1036.69641
264,2.192,655.81824,248.87852,1036.64478
265,2.2,651.24127,248.26198,1035.245
266,2.208,647.49377,248.75443,1035.3064
267,2.217,642.96039,249.00325,1035.20178
268,2.225,639.4657,250.13695,1033.4082
269,2.233,634.17908,250.54039,1033.74365
270,2.242,629.30585,251.75421,1033.43555
271,2.25,624.27344,252.19527,1032.46289
272,2.258,619.46466,253.60094,1031.95667
273,2.267,616.52222,253.96016,1031.19226
274,2.275,610.31213,255.06149,1029.95898
275,2.283,606.80731,255.32088,1028.95215
276,2.292,600.55261,256.59009,1029.04626
277,2.3,596.61322,257.24985,1027.63623
278,2.308,590.61072,259.29111,1026.77368
279,2.317,586.1048,260.784,1026.34485
280,2.325,580.34259,261.54425,1025.57568
281,2.333,576.22632,261.85803,1024.51416
282,2.342,570.66309,263.2923,1023.67944
283,2.35,565.37695,266.5957,1022.40088
284,2.358,559.30951,266.41562,1021.44653
285,2.367,554.51331,268.63937,1020.27222
286,2.375,548.17096,270.10217,1019.13531
287,2.383,542.68616,271.57635,1018.55243
288,2.392,536.50854,273.33765,1017.98181
289,2.4,530.01202,274.59814,1017.70929
290,2.408,525.29974,275.88812,1017.09436
291,2.417,518.93774,278.55319,1017.41302
292,2.425,512.22394,279.64899,1016.66705
293,2.433,506.495,280.6062,1016.49622
294,2.442,500.98642,282.52039,1017.1673
295,2.45,495.09839,285.5267,1016.77112
296,2.458,489.72723,287.19409,1016.42462
297,2.467,483.60825,288.38867,1016.90027
298,2.475,478.51868,290.26825,1017.104
299,2.483,471.05096,292.0499,1017.77057
300,2.492,465.62808,294.58533,1018.55701
301,2.5,460.41879,295.43173,1019.3598
302,2.508,454.99759,297.44739,1019.84222
303,2.517,448.66864,299.49698,1021.51831
304,2.525,443.12463,300.83112,1023.37653
305,2.533,437.63019,303.91641,1024.16992
306,2.542,432.29553,305.26511,1025.24548
307,2.55,425.51895,306.64279,1026.4801
308,2.558,420.59457,308.46912,1027.24463
309,2.567,414.76038,311.88992,1029.09302
310,2.575,409.39188,312.40161,1029.91821
311,2.583,402.58093,314.06796,1031.49817
312,2.592,398.06519,316.88364,1032.797
313,2.6,392.92819,317.76022,1034.16858
314,2.608,387.22656,319.36188,1034.64429
315,2.617,379.97739,322.00406,1035.80566
316,2.625,375.5639,323.13556,1036.33398
317,2.633,369.83478,324.67142,1037.28564
318,2.642,363.60089,324.7478,1037.36536
319,2.65,357.85876,327.04977,1038.18018
320,2.658,351.99979,328.66006,1037.93127
321,2.667,346.02994,329.45596,1039.21741
322,2.675,340.39578,331.28461,1039.39685
323,2.683,334.86749,332.60678,1040.47253
324,2.692,329.00281,333.37668,1040.18433
325,2.7,322.56866,334.67313,1040.32605
326,2.708,317.81192,335.19467,1040.64087
327,2.717,313.13589,335.79617,1041.42114
328,2.725,307.04147,336.09766,1041.61499
329,2.733,301.59744,336.70874,1042.07385
330,2.742,296.1391,337.75562,1042.2666
331,2.75,290.94324,337.54938,1043.05139
332,2.758,285.79495,339.46942,1042.87708
333,2.767,281.30905,339.53033,1043.22485
334,2.775,276.38138,339.86307,1043.5249
335,2.783,270.75522,340.43289,1043.73853
336,2.792,266.289,340.90778,1043.65857
337,2.8,260.66937,341.27844,1042.89075
338,2.808,256.58453,340.81158,1042.53894
339,2.817,251.47244,341.14038,1042.69727
340,2.825,246.89705,342.47855,1042.29663
341,2.833,241.80595,342.30048,1041.96826
342,2.842,237.28485,342.22067,1041.98596
343,2.85,232.29828,341.86401,1041.02637
344,2.858,227.26353,341.8103,1040.88733
345,2.867,223.07838,340.96857,1039.96973
346,2.875,218.129,341.12378,1039.07678
347,2.883,214.1313,340.77429,1038.40015
348,2.892,209.32278,339.71695,1037.76196
349,2.9,204.74835,339.73102,1037.61462
350,2.908,200.06761,339.71674,1036.85876
351,2.917,195.56345,338.7789,1035.13062
352,2.925,191.26352,337.93698,1034.50366
353,2.933,186.98897,337.86041,1033.89758
354,2.942,181.65306,336.99619,1033.12549
355,2.95,176.91113,335.45544,1031.70544
356,2.958,173.09804,334.86414,1030.55273
357,2.967,167.78569,333.01199,1029.77588
358,2.975,162.6978,333.70792,1029.14478
359,2.983,158.26875,332.15219,1028.6106
360,2.992,153.02016,331.00964,1027.64502
361,3,147.67255,329.54239,1026.96326
362,3.008,142.20383,328.16803,1024.61829
363,3.017,137.90742,327.392,1024.3949
364,3.025,133.38832,325.75632,1023.98615
365,3.033,127.65179,323.59702,1022.65118
366,3.042,122.84684,323.13843,1021.96014
367,3.05,117.68589,321.18335,1021.3194
368,3.058,113.03035,319.22253,1020.67352
369,3.067,107.84961,316.84952,1018.94958
370,3.075,102.4012,314.96924,1019.08636
371,3.083,97.27656,313.93658,1017.58331
372,3.092,92.81636,311.91266,1017.20746
373,3.1,87.40264,308.987,1016.08246
374,3.108,82.44092,307.43747,1015.8924
375,3.117,77.31227,305.91373,1015.13263
376,3.125,72.29512,303.51834,1014.83887
377,3.133,66.65145,301.48694,1015.76825
378,3.142,61.52806,298.08923,1015.93701
379,3.15,56.11327,297.22357,1016.151
380,3.158,51.35801,294.64319,1017.56152
381,3.167,46.04816,291.64462,1017.86652
382,3.175,40.36656,289.36285,1018.16638
383,3.183,35.01311,286.81558,1018.29095
384,3.192,30.19183,285.58041,1019.72107
385,3.2,24.87051,282.74808,1020.25189
386,3.208,17.99789,280.73489,1020.55524
387,3.217,12.67142,278.237,1021.27893
388,3.225,6.9292,276.31094,1021.89471
389,3.233,1.47932,272.71017,1023.565
390,3.242,-3.37819,270.77145,1024.6377
391,3.25,-9.08693,268.52454,1025.51501
392,3.258,-13.60073,266.1774,1025.78772
393,3.267,-17.73502,263.88242,1025.62976
394,3.275,-22.58136,262.21158,1026.85352
395,3.283,-27.45512,258.59464,1027.48413
396,3.292,-31.87576,256.81836,1027.30469
397,3.3,-36.83841,254.03612,1028.12512
398,3.308,-41.23562,252.36624,1028.21191
399,3.317,-46.12969,250.54993,1029.39038
400,3.325,-49.69252,248.80386,1029.73438
401,3.333,-53.71048,247.35767,1030.2218
402,3.342,-58.93805,245.43301,1030.63135
403,3.35,-64.09699,243.63509,1029.97913
404,3.358,-68.03674,242.58026,1030.95752
405,3.367,-72.79836,240.90849,1031.19214
406,3.375,-78.79457,239.53076,1032.33459
407,3.383,-81.54399,238.57336,1032.48303
408,3.392,-86.15533,236.88818,1032.94934
409,3.4,-91.22845,234.40636,1033.67834
410,3.408,-94.58596,234.0368,1034.0238
411,3.417,-99.81688,231.9324,1034.70007
412,3.425,-102.65809,231.76511,1034.54761
413,3.433,-107.74873,231.0312,1035.36206
414,3.442,-111.28691,230.28532,1036.09399
415,3.45,-115.25657,228.27454,1036.0509
416,3.458,-120.09821,227.39914,1036.69739
417,3.467,-122.70716,226.07338,1036.5553
418,3.475,-127.44422,225.31128,1036.73486
419,3.483,-130.79359,225.70287,1036.66992
420,3.492,-135.02437,223.78014,1036.77625
421,3.5,-137.88379,223.3165,1037.52722
422,3.508,-142.9164,222.17693,1037.76074
423,3.517,-146.99416,223.1927,1037.24146
424,3.525,-150.34448,221.92271,1036.90601
425,3.533,-154.31731,221.55621,1036.66113
426,3.542,-158.84467,221.4426,1036.72339
427,3.55,-162.95346,220.71429,1036.91187
428,3.558,-166.55876,219.8132,1036.06006
429,3.567,-169.96869,219.30121,1036.10327
430,3.575,-175.18216,218.8557,1035.9137
431,3.583,-178.38965,220.05756,1035.76331
432,3.592,-184.33716,218.94267,1036.15942
433,3.6,-188.43279,220.60707,1035.57849
434,3.608,-193.30864,219.64609,1035.34424
435,3.617,-196.63177,219.71109,1034.8656
436,3.625,-201.33987,219.62039,1034.52258
437,3.633,-206.45581,221.03569,1033.64905
438,3.642,-211.14804,220.71475,1033.24207
439,3.65,-215.68138,220.68193,1032.88025
440,3.658,-221.77621,221.36089,1031.45337
441,3.667,-225.81615,222.54817,1031.14258
442,3.675,-231.75075,221.88939,1030.48438
443,3.683,-236.10878,222.23396,1030.31409
444,3.692,-242.03398,223.77382,1029.73132
445,3.7,-248.44855,224.22302,1028.40332
446,3.708,-252.92101,224.97945,1028.55542
447,3.717,-260.09579,226.21793,1027.29517
448,3.725,-264.88803,226.95644,1026.30566
449,3.733,-270.5051,227.17062,1025.5304
450,3.742,-276.41013,228.21974,1024.24805
451,3.75,-282.17899,227.13611,1023.37482
452,3.758,-288.33401,229.65536,1022.69287
453,3.767,-294.42542,230.57191,1021.23419
454,3.775,-301.05396,230.63217,1021.20789
455,3.783,-306.36102,233.10017,1020.09406
456,3.792,-313.96619,233.74292,1020.27423
457,3.8,-320.17047,235.9588,1018.97723
458,3.808,-326.93033,236.56964,1018.2644
459,3.817,-333.40567,237.20386,1017.75391
460,3.825,-340.4581,239.39215,1018.19562
461,3.833,-347.33502,239.07736,1018.3927
462,3.842,-355.04672,241.21097,1019.11395
463,3.85,-360.79135,241.13168,1020.11896
464,3.858,-365.84717,244.15379,1019.92114
465,3.867,-374.64612,245.31706,1021.50189
466,3.875,-380.83685,246.96547,1021.80597
467,3.883,-386.53656,247.88263,1022.60284
468,3.892,-393.73251,248.77724,1023.81134
469,3.9,-401.36819,250.20818,1024.16284
470,3.908,-406.63367,252.35172,1025.41907
471,3.917,-413.29901,254.70634,1026.64795
472,3.925,-420.78064,255.9232,1027.59631
473,3.933,-426.31573,257.36774,1028.59436
474,3.942,-433.42258,259.49396,1029.78625
475,3.95,-439.66299,261.15735,1030.50793
476,3.958,-446.79117,262.0993,1031.53284
477,3.967,-454.16171,263.82382,1032.16968
478,3.975,-460.62531,264.70148,1032.44775
479,3.983,-466.64545,267.71274,1033.11292
480,3.992,-473.76352,269.05878,1033.77515
481,4,-481.38882,270.14191,1034.42847
482,4.008,-486.45288,271.73618,1034.07227
483,4.017,-493.71005,274.89154,1034.84412
484,4.025,-500.71509,275.05231,1035.13696
485,4.033,-506.37976,277.32199,1035.71997
486,4.042,-514.77496,278.30627,1035.27441
487,4.05,-521.07281,281.0369,1035.88416
488,4.058,-527.84668,280.89597,1035.38611
489,4.067,-533.26538,282.06781,1034.84961
490,4.075,-539.40564,283.92276,1034.98486
491,4.083,-545.74994,283.29791,1035.18811
492,4.092,-551.17297,284.51395,1035.32837
493,4.1,-558.31122,287.1499,1035.58398
494,4.108,-564.04053,287.23605,1036.23303
495,4.117,-568.664,288.19818,1036.81995
496,4.125,-575.36163,289.38333,1036.39978
497,4.133,-581.44452,290.39957,1036.61621
498,4.142,-586.59961,289.87338,1036.95557
499,4.15,-591.80615,291.41827,1036.77441
500,4.158,-597.87927,291.53622,1037.27771
501,4.167,-602.57343,291.54828,1037.4624
502,4.175,-606.83234,291.18491,1037.95789
503,4.183,-611.9101,291.90729,1037.80847
504,4.192,-617.2627,292.85522,1038.23669
505,4.2,-622.28314,292.89838,1038.12427
506,4.208,-628.11108,293.25238,1038.06116
507,4.217,-632.38745,293.06723,1038.27893
508,4.225,-636.85352,292.96143,1037.49976
509,4.233,-642.45038,293.72147,1037.1438
510,4.242,-646.11523,293.72458,1037.13281
511,4.25,-651.80737,292.58615,1037.01733
512,4.258,-655.1947,292.19687,1036.35449
513,4.267,-660.4563,292.62772,1036.24304
514,4.275,-664.48114,291.92636,1035.93372
515,4.283,-668.90723,292.73572,1034.92358
516,4.292,-673.23474,291.32541,1034.04285
517,4.3,-678.54022,291.18564,1033.67261
518,4.308,-682.03882,291.59082,1033.24207
519,4.317,-686.88629,290.36011,1032.93213
520,4.325,-691.10059,289.36349,1032.24487
521,4.333,-694.56079,289.74039,1031.40063
522,4.342,-699.41217,288.27432,1030.2876
523,4.35,-705.43347,288.04904,1029.22144
524,4.358,-708.0332,286.56097,1028.53479
525,4.367,-712.91913,286.25812,1027.97424
526,4.375,-716.02612,286.05823,1026.3949
527,4.383,-720.16156,284.20035,1026.1499
528,4.392,-725.20459,283.24219,1025.08813
529,4.4,-729.56482,281.60736,1023.86157
530,4.408,-733.77551,280.08151,1023.61774
531,4.417,-736.96088,279.32547,1022.16669
532,4.425,-741.46136,278.40799,1021.95856
533,4.433,-746.72223,277.49457,1020.99982
534,4.442,-750.10114,276.69833,1020.34698
535,4.45,-753.41956,274.60086,1019.94757
536,4.458,-758.87396,272.78098,1018.78967
537,4.467,-763.07959,270.72556,1017.27087
538,4.475,-765.86493,269.33939,1017.17877
539,4.483,-770.62592,267.37137,1016.81738
540,4.492,-773.91046,266.65756,1015.96368
541,4.5,-779.27136,264.27954,1016.01721
542,4.508,-782.49707,262.87863,1013.99872
543,4.517,-787.44965,260.42188,1012.82623
544,4.525,-790.91931,260.08447,1012.63403
545,4.533,-795.47705,257.37335,1011.90417
546,4.542,-800.75159,255.18484,1012.21124
547,4.55,-804.22894,252.91446,1012.50513
548,4.558,-808.71332,250.55881,1013.26898
549,4.567,-812.96912,249.06734,1013.91187
550,4.575,-817.59113,247.36555,1014.33545
551,4.583,-822.83398,244.39958,1014.85901
552,4.592,-826.04584,242.75851,1015.10773
553,4.6,-833.31213,240.2478,1016.59564
554,4.608,-835.20667,237.90077,1017.65759
555,4.617,-840.9408,236.99332,1019.07587
556,4.625,-844.01221,233.89235,1019.26813
557,4.633,-849.79095,232.43779,1020.44666
558,4.642,-853.48395,230.38123,1022.28381
559,4.65,-858.70789,228.506,1022.97632
560,4.658,-863.86322,227.58809,1024.32666
561,4.667,-868.28979,223.69441,1024.32837
562,4.675,-872.6297,222.59572,1025.30676
563,4.683,-877.76184,220.5251,1026.41431
