Frame#,Time,L.Elbow.Medial.x,L.Elbow.Medial.y,L.Elbow.Medial.z
1,0,1902.88928,163.50047,1331.20825
2,0.008,1898.42444,163.89864,1331.76868
3,0.017,1894.11926,162.37596,1331.81177
4,0.025,1890.95081,163.87833,1331.62024
5,0.033,1887.07654,163.39439,1331.47485
6,0.042,1882.51306,162.57034,1330.25
7,0.05,1878.14587,161.4082,1330.07336
8,0.058,1874.21729,161.80424,1330.25659
9,0.067,1870.31641,161.45052,1330.12207
10,0.075,1865.84863,160.27962,1329.078
11,0.083,1861.33606,159.96112,1328.729
12,0.092,1856.74011,158.9987,1327.97168
13,0.1,1852.95618,159.42845,1328.07068
14,0.108,1849.21814,158.64909,1327.57104
15,0.117,1844.43665,157.74358,1326.25354
16,0.125,1839.69495,156.65079,1326.14355
17,0.133,1835.68433,154.85414,1326.24023
18,0.142,1831.57007,154.84554,1324.89319
19,0.15,1827.62244,153.84233,1325.05225
20,0.158,1823.62012,152.65941,1323.97546
21,0.167,1818.61755,151.67087,1323.1488
22,0.175,1814.34656,149.12619,1321.91309
23,0.183,1809.45825,148.44128,1321.06433
24,0.192,1804.92029,146.95818,1321.10913
25,0.2,1800.2688,144.85811,1319.68518
26,0.208,1794.74377,143.44398,1319.13062
27,0.217,1790.37781,142.88708,1318.59692
28,0.225,1786.59143,141.05083,1317.78503
29,0.233,1783.06201,139.45494,1317.06079
30,0.242,1777.83142,138.08812,1316.18701
31,0.25,1772.79443,135.90178,1315.42078
32,0.258,1768.44922,133.43164,1315.44666
33,0.267,1764.42212,131.7384,1314.80725
34,0.275,1759.10645,130.40796,1314.70581
35,0.283,1753.7085,128.51711,1315.099
36,0.292,1749.29053,126.19836,1314.22168
37,0.3,1744.10547,125.82809,1314.17505
38,0.308,1739.39905,123.90916,1313.44397
39,0.317,1735.36853,121.63979,1313.70471
40,0.325,1729.99231,119.84593,1314.51135
41,0.333,1725.05151,119.22605,1313.9967
42,0.342,1721.11389,116.88143,1314.38123
43,0.35,1716.88196,114.53751,1315.04639
44,0.358,1711.9303,113.68866,1315.6969
45,0.367,1707.82715,112.8982,1315.94275
46,0.375,1704.6156,110.84561,1316.37769
47,0.383,1700.06311,108.31666,1317.39355
48,0.392,1694.72534,107.9349,1318.68323
49,0.4,1690.67847,105.65949,1318.08228
50,0.408,1686.37073,103.28978,1318.54858
51,0.417,1683.12878,101.37083,1320.96631
52,0.425,1678.64319,100.56014,1321.05249
53,0.433,1674.07117,98.53998,1321.95508
54,0.442,1670.92664,96.69511,1322.96838
55,0.45,1665.9585,95.09413,1322.8656
56,0.458,1662.37598,92.8046,1323.25806
57,0.467,1657.73767,91.97415,1324.11462
58,0.475,1654.11438,90.79226,1325.2998
59,0.483,1650.3728,89.02909,1324.35205
60,0.492,1646.33789,87.2422,1324.97095
61,0.5,1641.3584,86.10151,1325.00793
62,0.508,1638.06677,84.38322,1325.40295
63,0.517,1633.97461,83.66573,1325.65833
64,0.525,1629.6875,83.83182,1326.3761
65,0.533,1626.06812,82.69539,1326.1062
66,0.542,1621.3645,80.42255,1326.52051
67,0.55,1617.68848,80.62398,1326.92871
68,0.558,1613.55994,78.57593,1327.08606
69,0.567,1609.86145,77.82346,1327.13708
70,0.575,1605.21484,77.39079,1327.23438
71,0.583,1600.79297,77.09875,1328.88855
72,0.592,1597.06116,76.97202,1328.77966
73,0.6,1592.44836,75.13006,1328.97241
74,0.608,1589.35229,73.84306,1328.82788
75,0.617,1584.45154,74.83825,1330.13599
76,0.625,1581.20361,72.69933,1330.51978
77,0.633,1576.57458,72.55582,1330.04004
78,0.642,1572.87366,72.44611,1329.96838
79,0.65,1568.49634,70.75334,1331.31421
80,0.658,1564.42896,70.93986,1330.99231
81,0.667,1561.50378,70.46474,1330.39514
82,0.675,1557.42261,70.47309,1330.09802
83,0.683,1553.15796,69.4641,1331.31226
84,0.692,1549.23682,69.05814,1331.15979
85,0.7,1545.12122,69.16319,1330.81909
86,0.708,1540.82031,68.97542,1330.35657
87,0.717,1537.9353,68.54479,1330.71741
88,0.725,1532.58752,68.54517,1329.99866
89,0.733,1528.61975,68.80141,1329.98901
90,0.742,1524.79675,68.8848,1330.02283
91,0.75,1520.22766,68.89551,1329.3418
92,0.758,1516.20178,69.13332,1329.04041
93,0.767,1512.01575,69.37614,1328.43994
94,0.775,1508.39258,69.96364,1328.06384
95,0.783,1503.43054,70.30152,1328.35034
96,0.792,1498.2915,70.12119,1327.17786
97,0.8,1494.63257,70.82312,1326.71973
98,0.808,1490.01672,71.20979,1325.66907
99,0.817,1485.8623,72.56485,1324.50854
100,0.825,1481.49414,72.18674,1324.66333
101,0.833,1476.87354,74.05681,1324.37134
102,0.842,1471.65015,75.1028,1323.10828
103,0.85,1467.86536,76.35902,1322.72205
104,0.858,1463.26831,75.9437,1321.52454
105,0.867,1458.13696,77.01408,1320.98035
106,0.875,1453.93115,78.12781,1319.35522
107,0.883,1449.7926,79.16316,1318.56372
108,0.892,1445.31348,82.34467,1317.54968
109,0.9,1439.99487,82.33101,1316.69678
110,0.908,1435.09509,83.24151,1315.61707
111,0.917,1430.52515,85.08308,1314.30042
112,0.925,1425.16992,86.67536,1313.76404
113,0.933,1420.47925,87.09922,1312.68103
114,0.942,1415.44238,88.1102,1311.85803
115,0.95,1410.96338,89.47723,1310.60559
116,0.958,1405.1864,91.86497,1310.45593
117,0.967,1399.63452,92.75105,1309.33838
118,0.975,1395.56287,95.23913,1308.95044
119,0.983,1390.46777,96.1599,1309.79663
120,0.992,1384.29382,97.65378,1308.67688
121,1,1379.56201,98.97762,1308.05518
