Frame#,Time,L.Thumb.M2.x,L.Thumb.M2.y,L.Thumb.M2.z,L.Finger3.M2.x,L.Finger3.M2.y,L.Finger3.M2.z
63,0.517,1680.09094,56.89559,1250.97607,1562.21667,223.08688,1188.54663
64,0.525,1676.50159,55.82828,1251.20764,1559.89111,222.22658,1188.20593
65,0.533,1672.81128,54.88186,1251.61438,1554.39929,221.50085,1187.79956
66,0.542,1668.57263,53.51134,1252.91809,1551.125,219.3893,1187.29919
67,0.55,1663.96509,52.66562,1252.7627,1547.47705,218.84323,1187.72961
68,0.558,1660.70068,51.28438,1252.90039,1543.1073,218.18015,1189.37488
69,0.567,1656.95898,50.39716,1253.18726,1539.20984,217.79825,1187.90369
70,0.575,1652.41992,50.0521,1253.44446,1536.59668,217.36128,1188.41443
71,0.583,1648.74634,48.84324,1254.40747,1533.15173,216.34787,1188.41321
72,0.592,1644.42981,49.07959,1254.43018,1527.99707,217.12234,1189.2677
73,0.6,1640.79321,47.40099,1255.95264,1525.53699,215.345,1190.2771
74,0.608,1636.60571,46.5498,1255.65137,1521.61047,214.93332,1189.80042
75,0.617,1633.38574,45.99923,1256.01782,1518.53223,214.46283,1189.71997
76,0.625,1629.0282,44.89593,1256.78735,1514.18445,213.36301,1190.11145
77,0.633,1624.37622,43.94167,1257.54077,1510.77783,212.70357,1190.41663
78,0.642,1621.27551,43.74065,1257.45581,1506.39905,213.20491,1190.24683
79,0.65,1616.94287,43.1414,1257.40771,1504.80347,213.46489,1190.24231
80,0.658,1613.13928,42.38213,1257.66992,1500.8866,212.21802,1190.21069
81,0.667,1608.8468,42.38014,1258.00024,1497.11682,211.93687,1190.73071
82,0.675,1605.33435,42.23495,1258.04297,1493.96887,211.98093,1190.15552
83,0.683,1601.02649,40.9735,1257.677,1492.79529,212.4252,1191.34082
84,0.692,1597.01501,40.30927,1257.46509,1487.7356,211.76833,1191.23303
85,0.7,1593.72107,40.5442,1257.97278,1485.95581,213.15512,1191.58875
86,0.708,1589.24414,40.04797,1257.67505,1481.94592,211.44189,1191.42053
87,0.717,1584.95117,39.54948,1257.28271,1476.85754,211.35741,1190.35889
88,0.725,1581.83875,38.98579,1257.35876,1474.66455,212.12509,1190.86072
89,0.733,1577.29102,39.85506,1256.83008,1469.74121,212.70479,1190.15662
90,0.742,1572.65674,38.57159,1256.97205,1467.42078,212.77103,1189.89221
91,0.75,1568.69153,40.05161,1257.1272,1461.78796,212.56975,1189.45898
92,0.758,1565.15466,39.01133,1256.16455,1458.20081,212.30457,1188.44482
93,0.767,1560.15662,40.10344,1256.21179,1452.75073,212.84363,1188.11914
94,0.775,1556.4939,39.68991,1254.974,1449.25293,212.41336,1187.96973
95,0.783,1551.07898,40.62247,1255.76587,1445.44507,213.10129,1186.84241
96,0.792,1546.67859,41.03101,1255.4043,1440.49634,214.10092,1186.44775
97,0.8,1543.08801,40.76019,1254.54993,1435.17358,213.78175,1186.15649
98,0.808,1538.3938,42.46685,1253.82666,1433.79285,215.43941,1186.43079
99,0.817,1533.97424,42.62642,1252.25842,1427.57959,214.95653,1185.50464
100,0.825,1529.53455,43.27557,1252.64331,1422.00891,215.76958,1184.13342
101,0.833,1524.8822,43.67626,1251.57556,1419.25513,217.32961,1183.68152
102,0.842,1520.03064,46.56435,1250.91492,1415.38354,217.90747,1182.67676
103,0.85,1515.09753,46.43422,1249.96179,1410.12952,219.40727,1182.15234
104,0.858,1510.72534,47.2706,1248.96228,1403.2395,219.59651,1180.73718
105,0.867,1507.04272,48.35276,1247.49622,1400.66943,219.82857,1180.55212
106,0.875,1500.90979,50.02822,1245.89392,1395.24841,221.15414,1180.21997
107,0.883,1497.37512,50.79092,1245.32056,1389.85327,222.34248,1179.1665
108,0.892,1491.62659,53.06108,1244.35437,1385.51978,224.47182,1179.03711
109,0.9,1486.39026,54.16498,1243.98987,1379.31531,224.40108,1177.76331
110,0.908,1482.18359,55.05124,1242.75195,1374.95557,226.11115,1177.24182
111,0.917,1477.72461,56.55286,1241.28247,1369.44653,226.97893,1176.32117
112,0.925,1474.1405,58.26862,1240.578,1365.12048,228.51379,1175.78516
113,0.933,1468.66907,59.63102,1239.52417,1359.90088,229.28563,1174.37109
114,0.942,1464.07043,61.20151,1238.42456,1354.23303,229.55676,1172.53406
115,0.95,1459.50842,62.92687,1237.76099,1348.4707,230.27036,1172.19287
116,0.958,1453.69971,63.79766,1236.89099,1342.11768,231.79422,1171.25635
117,0.967,1448.54468,65.94763,1235.94324,1336.21997,233.33278,1172.10791
118,0.975,1443.24426,66.97017,1236.22705,1330.62195,234.545,1170.75635
119,0.983,1437.64465,68.27491,1235.87,1327.02075,237.1707,1170.83264
120,0.992,1433.64746,70.21549,1234.83118,1320.63989,238.05577,1171.49646
121,1,1427.83398,71.93819,1235.22681,1314.64783,238.86334,1171.93909
122,1.008,1421.54163,72.35745,1234.8446,1309.22351,240.57405,1171.93079
123,1.017,1416.9873,74.01313,1234.55017,1302.89758,241.06021,1171.13928
124,1.025,1412.62292,75.69859,1234.21423,1298.4834,243.2525,1172.0481
125,1.033,1406.75696,77.01392,1234.6864,1293.05847,243.80121,1171.95227
126,1.042,1401.8584,78.80329,1235.23767,1287.03894,245.94791,1171.90686
127,1.05,1397.47632,79.51722,1235.23108,1280.98694,247.64548,1173.14526
128,1.058,1392.0658,81.10299,1235.97107,1274.80627,248.83554,1173.34192
129,1.067,1386.2821,82.73704,1236.35181,1269.42957,251.55571,1175.27893
130,1.075,1383.13586,84.45001,1236.8396,1263.9032,251.44231,1175.89111
131,1.083,1376.97192,86.20073,1237.74158,1259.23901,251.78647,1176.19629
132,1.092,1371.81152,87.33395,1238.51172,1253.2395,254.20576,1178.52502
133,1.1,1367.25806,89.56197,1239.07251,1247.64746,256.1651,1179.80786
134,1.108,1361.77527,91.44045,1239.78845,1245.13306,259.27716,1180.68738
135,1.117,1356.51526,92.2998,1240.85303,1238.0686,260.61295,1181.302
136,1.125,1352.94861,94.9391,1241.63318,1232.93591,260.98984,1183.46997
137,1.133,1346.25769,95.87968,1242.57629,1227.35559,263.76709,1183.75977
138,1.142,1341.27234,97.95964,1243.05054,1222.65613,265.22073,1186.52039
139,1.15,1336.77795,99.90076,1244.29858,1216.89941,266.32025,1187.24585
140,1.158,1331.09583,101.79962,1245.01929,1210.18579,268.05637,1187.64502
141,1.167,1326.85486,104.09999,1245.62439,1205.05737,268.22263,1187.61279
142,1.175,1321.29492,105.49881,1246.50818,1199.63696,270.08649,1189.5188
143,1.183,1315.81079,107.63869,1247.17444,1193.71887,271.77515,1190.72803
144,1.192,1311.67102,109.22469,1247.53601,1187.63672,274.37375,1190.69727
145,1.2,1306.21216,111.22379,1247.98767,1182.42078,276.23615,1190.28076
146,1.208,1301.15259,113.0274,1249.10535,1177.02161,275.43726,1191.30701
147,1.217,1295.87085,114.95094,1248.68091,1171.11682,276.33661,1190.87683
148,1.225,1290.57422,115.97184,1249.54626,1165.03699,278.2095,1192.07227
149,1.233,1287.05078,117.3487,1249.49524,1158.86829,279.5723,1192.71545
150,1.242,1281.73474,118.75414,1250.01843,1154.31628,281.49149,1192.45117
151,1.25,1276.5885,120.12806,1251.12244,1147.57288,281.06146,1192.89014
152,1.258,1270.96362,121.48574,1252.17212,1141.29199,282.0574,1192.96875
153,1.267,1268.6167,122.49704,1252.73999,1135.70898,284.09521,1192.88416
154,1.275,1262.66321,124.04759,1252.91809,1130.21338,282.14496,1193.08264
155,1.283,1257.96692,124.75131,1253.11768,1124.77783,284.30887,1193.12378
156,1.292,1252.41455,125.36613,1254.09558,1119.27893,285.54086,1192.73975
157,1.3,1247.33105,126.63885,1255.03882,1113.91943,285.48151,1195.24402
158,1.308,1243.29431,128.26582,1255.07861,1107.76135,286.86172,1195.67273
159,1.317,1238.86719,128.79764,1255.75513,1103.4823,286.62195,1195.86902
160,1.325,1233.56885,129.28786,1255.98303,1098.10046,286.55917,1195.24097
161,1.333,1228.86194,130.24307,1256.927,1092.58264,287.13705,1195.86096
162,1.342,1223.08911,131.11623,1257.50024,1087.81531,288.31845,1195.88269
163,1.35,1217.69751,131.96634,1257.43445,1082.9574,289.39987,1196.1687
164,1.358,1213.85889,131.92194,1257.37317,1076.9375,287.95905,1195.70679
165,1.367,1208.87573,133.69838,1257.72925,1072.21204,289.08865,1196.20923
166,1.375,1204.35413,133.83685,1257.37085,1068.00439,289.98248,1196.24292
167,1.383,1199.81653,133.94157,1257.08728,1062.0957,290.0253,1196.54419
168,1.392,1194.25708,135.4913,1257.3313,1057.09814,289.71021,1196.59448
169,1.4,1189.22839,134.82645,1257.48718,1051.66406,290.47083,1196.03918
170,1.408,1183.93408,135.47694,1257.50696,1046.69043,290.46579,1196.21594
171,1.417,1180.45569,135.18243,1257.96655,1041.74805,290.78998,1196.18311
172,1.425,1174.8009,135.81155,1257.40088,1037.41284,290.79254,1196.14221
173,1.433,1169.69543,135.67622,1257.33911,1032.22778,289.68497,1194.2085
174,1.442,1164.43408,136.68427,1256.87695,1027.14575,290.54587,1194.71875
175,1.45,1160.07434,135.22447,1256.2948,1022.45685,290.6665,1193.26489
176,1.458,1154.85657,135.39444,1255.62366,1017.66071,289.1514,1192.89331
177,1.467,1150.78271,135.37987,1255.10657,1013.03809,289.40399,1192.51782
178,1.475,1144.93799,136.04265,1255.01294,1007.49475,289.0618,1192.28076
179,1.483,1140.0343,135.09756,1254.38818,1002.95007,288.04626,1191.05933
180,1.492,1134.85437,134.95175,1253.64441,998.19318,288.95972,1189.99866
181,1.5,1130.09863,134.3273,1253.31519,992.7467,287.12161,1188.94434
182,1.508,1125.60815,133.8096,1252.23511,988.0116,287.01083,1188.59778
183,1.517,1120.36206,133.0441,1251.78857,982.88,284.76752,1187.53296
184,1.525,1116.11292,131.89136,1251.49866,978.52087,285.87589,1186.90161
185,1.533,1110.94409,131.05626,1250.55811,974.02313,285.75388,1186.37292
186,1.542,1105.27661,130.32579,1249.22278,968.2561,284.08661,1184.74939
187,1.55,1100.75879,129.41348,1248.0199,963.4726,284.79172,1183.86877
188,1.558,1095.75024,129.02188,1247.39026,958.53131,282.0235,1182.95935
189,1.567,1090.39124,127.24776,1246.0741,953.14783,282.0246,1182.85083
190,1.575,1085.56946,125.65475,1244.81104,947.9975,279.68045,1180.8562
191,1.583,1080.12195,123.70169,1243.87048,942.69824,279.88809,1181.22925
192,1.592,1075.25818,123.09145,1242.45923,937.16913,277.84091,1178.39392
193,1.6,1069.76709,121.52438,1241.22253,933.86194,276.89548,1177.35034
194,1.608,1064.07678,120.27728,1240.61292,928.15607,274.293,1176.88843
195,1.617,1059.39001,117.96481,1238.69397,923.16791,274.74139,1175.6283
196,1.625,1054.34827,115.80973,1238.177,918.32318,272.53735,1175.4054
197,1.633,1049.08801,115.14944,1237.05103,914.03656,271.50586,1174.82251
198,1.642,1043.38904,113.43337,1235.95911,908.24268,269.50516,1173.25085
199,1.65,1038.75317,111.65707,1235.53784,904.47339,269.27762,1172.9917
200,1.658,1032.82507,109.92226,1234.17419,897.85999,266.90051,1172.03979
201,1.667,1027.06848,108.36072,1233.5885,893.11517,265.49054,1171.9093
202,1.675,1022.80981,105.82342,1233.20105,887.64423,262.95819,1171.94165
203,1.683,1016.43341,104.53504,1233.60278,881.0351,261.53683,1171.54663
204,1.692,1011.07031,102.82886,1233.59351,876.58521,261.31143,1171.39404
205,1.7,1004.96265,101.95718,1233.32507,870.86774,258.07935,1171.65686
206,1.708,999.3573,100.35659,1233.00903,865.34827,257.50922,1171.80054
207,1.717,993.32599,98.1936,1234.13293,858.80756,256.16205,1172.36865
208,1.725,987.50824,97.11167,1235.09167,853.05615,252.87093,1172.27588
209,1.733,982.00568,96.97328,1235.31628,847.742,252.0407,1172.93127
210,1.742,976.43188,94.77726,1235.82458,840.37195,250.55377,1173.58057
211,1.75,971.37811,93.21556,1236.14307,835.04895,248.37718,1173.71216
212,1.758,966.90717,91.19804,1237.10034,830.76953,247.93866,1174.9126
213,1.767,960.92841,88.96228,1237.6571,824.1496,245.06482,1175.90002
214,1.775,956.55396,87.143,1238.68567,818.07855,241.4828,1176.84094
215,1.783,951.02094,85.41811,1239.37317,813.7605,241.25546,1178.21423
216,1.792,945.83881,83.08862,1239.97449,808.65472,239.18518,1178.89233
217,1.8,939.85126,81.33601,1241.03308,805.06879,238.01074,1179.56799
218,1.808,934.33862,79.0555,1241.81628,800.19501,235.01112,1180.55237
219,1.817,929.52551,76.33554,1242.58411,796.05212,234.29378,1181.15649
220,1.825,923.98047,74.4574,1242.85486,791.11212,231.66795,1182.58203
221,1.833,919.34271,72.82404,1242.505,788.22925,229.92775,1182.797
222,1.842,914.29175,70.62275,1242.9845,783.8493,228.44426,1183.65027
223,1.85,910.37799,67.72512,1243.93274,780.43738,228.19212,1184.53772
224,1.858,905.65039,65.42516,1244.12671,775.98962,225.42809,1184.45703
225,1.867,901.58899,63.9092,1244.68372,772.04175,223.32315,1185.16162
226,1.875,896.8847,61.38411,1244.69263,767.94562,221.23886,1185.55774
227,1.883,892.4483,60.21761,1243.98987,763.42621,220.39818,1186.81104
228,1.892,887.84906,57.99205,1244.69714,758.99237,219.40614,1187.51611
229,1.9,883.40729,56.17052,1245.00195,754.3642,218.34573,1187.53125
230,1.908,879.10107,53.48074,1245.74829,749.60022,216.82634,1187.42627
231,1.917,874.97534,52.12532,1246.19019,746.21057,215.25941,1187.56604
232,1.925,870.61536,51.13474,1246.43909,740.48907,214.18768,1188.16211
233,1.933,865.66986,49.91048,1247.10779,737.44354,214.56093,1188.05298
234,1.942,861.23083,47.8501,1248.02161,733.36139,211.70399,1187.94031
235,1.95,857.80597,46.17242,1248.35522,730.45148,211.88641,1187.84888
236,1.958,853.48291,45.52192,1248.76416,725.45886,210.46361,1188.26196
237,1.967,848.48846,43.95337,1248.39954,721.33325,209.58598,1188.78235
238,1.975,844.76697,42.04551,1249.16101,717.17157,207.57388,1189.24829
239,1.983,840.90228,41.92278,1249.66577,713.50256,207.33102,1190.0426
240,1.992,836.78583,38.81092,1250.0022,711.23865,207.66292,1189.95483
241,2,832.28802,37.61229,1250.10461,706.26593,205.75412,1190.48083
242,2.008,828.19476,37.15266,1250.10266,703.60236,206.54803,1191.80457
243,2.017,824.0473,36.38529,1250.32617,698.42383,207.15623,1191.80908
244,2.025,820.50232,34.80116,1251.62439,696.12964,204.41064,1191.99915
245,2.033,815.73969,34.4876,1252.39404,693.32922,204.46046,1191.37109
246,2.042,811.57678,33.62871,1251.75208,690.11371,203.81096,1192.14368
247,2.05,807.59698,33.1009,1252.70898,687.5752,201.37178,1192.1167
248,2.058,803.48511,32.56347,1252.93433,683.58582,202.87187,1192.76526
249,2.067,799.4621,31.53824,1253.15833,679.92841,203.41335,1192.76685
250,2.075,795.49091,29.70856,1253.37366,677.90881,202.11795,1192.65881
251,2.083,791.59137,30.19485,1253.10449,673.55646,201.69141,1192.93152
252,2.092,787.18005,29.888,1253.34436,670.14844,201.11281,1192.16943
253,2.1,783.71368,29.1937,1253.13367,668.01422,200.6002,1192.23767
254,2.108,779.32397,29.05956,1253.07642,663.29498,201.10294,1191.89343
255,2.117,775.47223,29.76279,1252.98157,659.59503,201.05817,1191.11804
256,2.125,771.47406,29.12239,1253.07385,656.5874,201.18877,1190.79944
257,2.133,767.21185,28.866,1253.59033,650.27161,200.19037,1191.02905
258,2.142,763.05182,29.65763,1253.1145,646.31256,201.00096,1190.99573
259,2.15,758.66083,28.98388,1252.99072,644.36597,200.87447,1189.22107
260,2.158,754.32599,29.13072,1252.41626,640.13654,200.47177,1188.98804
261,2.167,750.46228,29.97408,1252.5459,635.87915,202.21652,1189.68213
262,2.175,746.66223,30.12144,1252.44348,630.78558,202.12128,1189.69055
263,2.183,742.10266,31.12179,1252.18469,627.86493,202.75543,1188.73108
264,2.192,737.78802,32.24955,1252.05811,621.72437,203.12222,1188.20544
265,2.2,733.12939,32.2293,1251.00757,617.5376,203.18286,1187.59045
266,2.208,728.55408,33.75364,1250.7356,614.09753,205.228,1187.28589
267,2.217,724.18298,33.62155,1250.10132,609.40192,203.73299,1187.14587
268,2.225,720.0202,35.00448,1249.72339,604.60022,204.87747,1186.6803
269,2.233,715.89081,34.69693,1248.974,601.16693,207.25955,1186.39771
270,2.242,711.57117,36.25309,1248.66272,597.08124,206.14865,1185.18665
271,2.25,707.01617,37.37199,1248.31702,590.79175,207.72325,1184.0686
272,2.258,702.30542,38.5492,1248.03076,587.61871,208.01329,1183.07715
273,2.267,698.05719,40.53368,1246.89404,582.79224,210.58028,1183.16492
274,2.275,693.25641,40.23201,1246.53088,577.95953,209.59465,1183.07935
275,2.283,689.68933,42.55641,1245.97253,571.84338,212.43222,1181.50183
276,2.292,684.3139,43.07817,1245.2124,568.37073,213.41023,1180.87402
277,2.3,679.59045,45.08982,1243.86938,562.86029,215.3026,1180.29492
278,2.308,674.87476,45.74668,1243.08154,559.26709,214.65092,1180.38733
279,2.317,669.88153,47.63018,1242.1416,553.16736,216.20195,1178.91125
280,2.325,665.50665,49.31898,1240.89417,549.20203,216.015,1177.49316
281,2.333,660.3504,49.82257,1240.62158,542.73981,218.7784,1177.91663
282,2.342,655.61493,51.94511,1239.05933,538.45221,219.3065,1177.78589
283,2.35,650.68066,54.16348,1237.39001,531.99536,221.55528,1175.98376
284,2.358,646.17871,54.91263,1236.59766,527.2085,221.95276,1174.18396
285,2.367,641.41217,57.42432,1235.53625,522.7193,224.73067,1173.86597
286,2.375,635.53949,58.64699,1234.56348,515.92206,226.22394,1172.39551
287,2.383,631.18475,60.67533,1234.16833,512.14673,226.59552,1171.85132
288,2.392,626.24597,63.54134,1233.22803,506.83646,229.61664,1171.23523
289,2.4,621.58838,65.3366,1232.88306,499.78244,228.02684,1170.56995
290,2.408,616.12543,66.3791,1232.47021,494.70065,232.35123,1170.38757
291,2.417,611.31073,69.67071,1232.40552,488.96835,234.79503,1170.25354
292,2.425,606.64417,70.98003,1232.24597,483.51694,234.43616,1169.47986
293,2.433,602.01453,72.27921,1231.60339,477.20596,235.67653,1169.0929
294,2.442,596.75024,73.52695,1231.65247,471.56012,240.07436,1169.94385
295,2.45,592.06427,76.81187,1231.74512,466.08759,240.4736,1169.73218
296,2.458,586.86639,78.27708,1231.75464,460.11752,242.05508,1169.98975
297,2.467,581.77454,79.65859,1232.5365,455.77533,242.28391,1169.92004
298,2.475,577.19934,81.57617,1232.41956,449.86444,245.24312,1171.00085
299,2.483,572.28772,83.10833,1232.91724,445.35568,246.63484,1171.59692
300,2.492,567.20239,84.94699,1233.37476,440.13095,249.69565,1172.03149
301,2.5,561.65857,86.97022,1235.05188,433.80432,248.96225,1173.93469
302,2.508,557.53845,88.62135,1235.46301,427.54291,252.24142,1174.07092
303,2.517,551.85516,90.92458,1236.26843,422.96722,254.36246,1174.98254
304,2.525,546.16461,92.57184,1236.24438,419.16254,257.37729,1176.75659
305,2.533,541.38031,93.82796,1237.49402,413.07321,259.85309,1177.28101
306,2.542,536.23022,95.54277,1238.01709,406.17307,259.62967,1178.65881
307,2.55,531.8847,98.5631,1239.91858,402.43054,261.2041,1179.33984
308,2.558,526.3855,100.26215,1240.61462,395.74011,261.96219,1181.55969
309,2.567,520.83875,101.56333,1241.47681,389.74084,264.5336,1182.41492
310,2.575,516.04089,103.72061,1242.22705,385.60849,266.57584,1183.49915
311,2.583,510.7345,105.68459,1243.83057,380.76202,268.3761,1185.72485
312,2.592,505.7016,107.85882,1244.80457,373.82004,270.29858,1186.64124
313,2.6,500.58636,111.25699,1245.85986,368.2207,271.33456,1187.33826
314,2.608,494.68433,112.10596,1247.09448,363.276,272.92123,1187.62939
315,2.617,490.862,115.09379,1247.53406,357.87259,272.92105,1188.50183
316,2.625,485.36734,116.59037,1248.54321,351.7204,275.81876,1189.17883
317,2.633,480.37656,118.32297,1249.50049,345.60294,278.27731,1189.9491
318,2.642,475.70831,118.48296,1249.62939,341.19168,277.3559,1190.14697
319,2.65,470.37604,121.68436,1250.22144,334.84625,279.37683,1191.39148
320,2.658,465.71329,122.42667,1250.5741,330.17786,278.92319,1191.89746
321,2.667,460.28796,124.24575,1251.55054,322.90646,280.69464,1193.13184
322,2.675,455.34018,124.69147,1251.65515,316.62247,282.71436,1191.83826
323,2.683,449.8013,125.99955,1252.55322,311.48734,282.21289,1192.03613
324,2.692,444.62967,128.22623,1252.66895,305.79007,282.01657,1191.99072
325,2.7,440.13498,128.78232,1253.10999,300.39871,282.90695,1192.15808
326,2.708,435.01752,129.77257,1254.19031,294.62366,284.33362,1192.90186
327,2.717,430.12827,130.62889,1254.52649,290.69052,285.49857,1193.36011
328,2.725,424.83798,132.04462,1255.46997,284.08295,286.51505,1194.63062
329,2.733,420.7677,133.45589,1255.97095,278.52872,286.62598,1193.7052
330,2.742,414.93253,133.38951,1257.14551,271.85803,286.27554,1193.8479
331,2.75,410.54919,135.23665,1258.04431,267.08353,286.85199,1193.78882
332,2.758,404.6272,135.16388,1257.28967,261.83542,287.13599,1193.33923
333,2.767,400.90964,136.91887,1257.82861,257.30084,286.54486,1193.94434
334,2.775,395.61511,136.68474,1258.22803,251.59351,290.34497,1194.56677
335,2.783,390.54449,138.077,1258.46838,246.08405,288.75079,1194.30066
336,2.792,386.19183,139.51723,1257.92346,242.05621,290.02768,1194.72583
337,2.8,380.67358,139.90562,1258.10071,235.27238,289.62207,1193.90149
338,2.808,376.57791,140.58101,1258.03381,231.3362,290.09171,1193.33618
339,2.817,371.96304,140.13283,1258.22583,225.71008,290.51303,1193.40564
340,2.825,366.63574,140.82068,1258.46509,221.63309,289.96426,1193.22571
341,2.833,361.77933,140.92477,1258.10315,216.79146,291.62598,1193.56641
342,2.842,356.98141,141.11304,1257.74524,212.13423,290.30667,1192.70264
343,2.85,351.92175,140.77512,1257.64282,207.11807,289.19794,1191.49609
344,2.858,347.12564,141.24113,1257.13513,202.58957,290.10712,1191.88745
345,2.867,342.08356,140.32144,1256.86121,198.54898,289.14844,1189.95605
346,2.875,337.17667,141.22398,1255.84155,193.32561,289.13849,1190.29846
347,2.883,332.31036,140.62279,1255.27588,187.46951,289.24808,1189.25586
348,2.892,327.69348,140.0753,1254.77405,184.44362,288.5264,1188.84729
349,2.9,322.81802,139.71411,1253.82788,179.65674,287.27942,1187.63049
350,2.908,317.5968,138.86832,1253.74231,173.97456,287.96765,1186.78027
351,2.917,312.48599,138.02083,1253.54126,168.23962,287.90576,1185.85352
352,2.925,307.3718,137.42726,1253.19507,163.92383,286.16101,1185.61169
353,2.933,302.55667,137.10594,1252.55945,159.52319,285.77722,1184.80579
354,2.942,297.65628,136.01227,1251.66479,154.4191,284.42621,1183.81641
