Frame#,Time,R.Biceps.Lateral.x,R.Biceps.Lateral.y,R.Biceps.Lateral.z,R.Elbow.x,R.Elbow.y,R.Elbow.z,R.Elbow.Medial.x,R.Elbow.Medial.y,R.Elbow.Medial.z
1,0,15.10974,-118.44035,1052.13391,195.51781,-120.01525,1060.12537,209.43616,-75.86558,981.21063
2,0.008,15.10974,-118.44035,1052.13391,195.51781,-120.01525,1060.12537,209.43616,-75.86558,981.21063
3,0.017,15.10974,-118.44035,1052.13391,195.30304,-120.47296,1059.96509,209.3653,-76.4867,981.20544
4,0.025,15.10974,-118.44035,1052.13391,195.62009,-120.53111,1059.75806,209.3653,-76.4867,981.20544
5,0.033,16.64332,-116.95454,1051.86194,195.62009,-120.53111,1059.75806,209.73216,-76.31313,981.11694
6,0.042,15.10974,-118.44035,1052.13391,195.62009,-120.53111,1059.75806,209.66364,-76.3894,980.69482
7,0.05,15.10974,-118.44035,1052.13391,195.62009,-120.53111,1059.75806,209.66364,-76.3894,980.69482
8,0.058,15.10974,-118.44035,1052.13391,195.62009,-120.53111,1059.75806,209.66364,-76.3894,980.69482
9,0.067,15.84461,-118.08038,1052.12646,195.89862,-119.90112,1058.61719,209.66364,-76.3894,980.69482
10,0.075,17.33519,-116.78375,1051.68665,195.9346,-120.40826,1058.33997,209.80647,-76.31875,980.52301
11,0.083,17.33519,-116.78375,1051.68665,195.51788,-120.72126,1058.21143,209.80647,-76.31875,980.52301
12,0.092,16.53622,-117.9099,1051.95154,195.80591,-121.29588,1058.18848,209.80647,-76.31875,980.52301
13,0.1,16.53622,-117.9099,1051.95154,194.959,-122.38709,1058.44141,209.80647,-76.31875,980.52301
14,0.108,17.33519,-116.78375,1051.68665,194.959,-122.38709,1058.44141,209.80647,-76.31875,980.52301
15,0.117,17.33519,-116.78375,1051.68665,194.959,-122.38709,1058.44141,210.03323,-76.31705,980.17218
16,0.125,16.53622,-117.9099,1051.95154,194.52609,-122.10716,1058.11072,209.76819,-76.34122,979.98627
17,0.133,16.53622,-117.9099,1051.95154,194.20033,-122.18916,1057.68103,209.76819,-76.34122,979.98627
18,0.142,16.53622,-117.9099,1051.95154,194.52609,-122.10716,1058.11072,210.03323,-76.31705,980.17218
19,0.15,16.53622,-117.9099,1051.95154,194.23755,-121.61842,1057.14014,210.13184,-76.67199,979.927
20,0.158,16.53622,-117.9099,1051.95154,194.23755,-121.61842,1057.14014,209.86674,-76.69619,979.74103
21,0.167,16.53622,-117.9099,1051.95154,194.20033,-122.18916,1057.68103,210.06152,-77.29291,979.92188
22,0.175,16.53622,-117.9099,1051.95154,194.20033,-122.18916,1057.68103,209.86674,-76.69619,979.74103
23,0.183,16.53622,-117.9099,1051.95154,194.23755,-121.61842,1057.14014,209.86674,-76.69619,979.74103
24,0.192,16.75965,-118.35006,1051.9364,194.23755,-121.61842,1057.14014,209.70885,-77.81723,979.39221
25,0.2,16.53622,-117.9099,1051.95154,193.95488,-122.05284,1056.82422,210.00523,-77.3427,978.98358
26,0.208,16.53622,-117.9099,1051.95154,193.95488,-122.05284,1056.82422,209.91826,-77.90565,978.99207
27,0.217,16.75965,-118.35006,1051.9364,193.95488,-122.05284,1056.82422,209.91826,-77.90565,978.99207
28,0.225,16.75965,-118.35006,1051.9364,193.95488,-122.05284,1056.82422,210.16,-77.87686,979.15735
29,0.233,16.76613,-118.80289,1051.68518,194.03871,-122.36067,1056.46948,209.83316,-77.75429,978.67322
30,0.242,17.04176,-118.8486,1051.50586,194.03871,-122.36067,1056.46948,209.83316,-77.75429,978.67322
31,0.25,17.99822,-117.87788,1050.86023,194.88564,-121.26941,1056.21606,209.83316,-77.75429,978.67322
32,0.258,17.99822,-117.87788,1050.86023,195.72617,-121.48295,1055.85449,209.83316,-77.75429,978.67322
33,0.267,18.47378,-117.78523,1050.49744,195.72617,-121.48295,1055.85449,210.04805,-77.51642,978.62482
34,0.275,18.47378,-117.78523,1050.49744,195.72617,-121.48295,1055.85449,210.3398,-77.93671,978.49225
35,0.283,18.47378,-117.78523,1050.49744,195.72617,-121.48295,1055.85449,210.4498,-77.48267,978.07043
36,0.292,18.25353,-117.782,1049.84949,196.04338,-121.54137,1055.64758,209.97043,-77.54287,977.90552
37,0.3,18.25353,-117.782,1049.84949,196.04338,-121.54137,1055.64758,209.99068,-77.12164,978.1427
38,0.308,19.10983,-118.1945,1050.83862,196.04338,-121.54137,1055.64758,210.50829,-77.07995,978.33575
39,0.317,18.88921,-118.19167,1050.19067,196.60281,-121.33409,1054.896,210.50829,-77.07995,978.33575
40,0.325,18.88921,-118.19167,1050.19067,196.60281,-121.33409,1054.896,210.63016,-76.96146,978.24878
41,0.333,19.10983,-118.1945,1050.83862,196.60281,-121.33409,1054.896,210.63016,-76.96146,978.24878
42,0.342,19.10983,-118.1945,1050.83862,196.60281,-121.33409,1054.896,210.66533,-77.29913,977.6355
43,0.35,18.88921,-118.19167,1050.19067,196.60281,-121.33409,1054.896,210.66533,-77.29913,977.6355
44,0.358,18.88921,-118.19167,1050.19067,196.60281,-121.33409,1054.896,210.66533,-77.29913,977.6355
45,0.367,18.88921,-118.19167,1050.19067,196.60281,-121.33409,1054.896,211.28809,-77.10603,977.17273
46,0.375,18.88921,-118.19167,1050.19067,197.14401,-121.97412,1055.12683,211.53101,-76.87531,977.06274
47,0.383,18.88921,-118.19167,1050.19067,197.14401,-121.97412,1055.12683,211.53101,-76.87531,977.06274
