Frame#,Time,L.Shank.x,L.Shank.y,L.Shank.z,L.Ankle.x,L.Ankle.y,L.Ankle.z,L.Ankle.Medial.x,L.Ankle.Medial.y,L.Ankle.Medial.z
1,0,387.81628,270.57657,307.38577,294.60498,265.7731,66.71288,316.54813,170.11874,80.31602
2,0.008,387.91104,270.57916,307.29709,294.58533,265.79071,66.57908,316.66129,170.25345,80.50059
3,0.017,387.87701,270.62866,307.33221,294.52802,266.03604,66.31373,316.49387,170.50888,80.25964
4,0.025,387.96188,270.71353,307.21204,294.49524,266.19589,66.92389,316.49387,170.50888,80.25964
5,0.033,387.96188,270.71353,307.21204,294.69366,265.78088,66.41171,316.64307,170.12773,80.66701
6,0.042,387.90906,270.69681,307.57541,294.61563,266.02863,66.51138,316.50684,170.15829,80.54523
7,0.05,387.61548,270.7919,307.92316,294.55249,265.88885,66.51141,316.31439,170.0683,80.39358
8,0.058,387.77753,271.41898,308.13977,294.6351,266.05786,66.8407,316.64307,170.12773,80.66701
9,0.067,387.58789,271.24817,308.19711,294.65561,266.08273,66.68251,316.79163,170.41124,80.70902
10,0.075,387.22958,271.6012,308.12518,294.58243,265.83597,66.20412,316.64307,170.12773,80.66701
11,0.083,387.22958,271.6012,308.12518,294.57755,266.19281,66.60091,316.50684,170.15829,80.54523
12,0.092,387.27539,271.23099,308.11789,294.57755,266.19281,66.60091,316.79163,170.41124,80.70902
13,0.1,387.5108,271.03168,308.05328,294.745,266.13855,66.63345,316.79163,170.41124,80.70902
14,0.108,387.99362,270.84219,307.9671,294.65561,266.08273,66.68251,316.64307,170.12773,80.66701
15,0.117,387.78577,270.58533,307.75781,294.61765,265.59973,66.5532,316.38028,169.80737,80.59608
16,0.125,387.78577,270.58533,307.75781,294.42255,265.74908,66.84254,316.64307,170.12773,80.66701
17,0.133,387.80524,270.4129,307.67264,294.34906,266.01498,66.99524,316.82254,170.56836,80.53307
18,0.142,387.71353,269.9165,307.68216,294.67786,266.05811,66.94984,317.23758,170.32304,80.59215
19,0.15,387.93604,270.12775,307.54523,294.49332,265.98376,66.89243,316.76022,169.98007,80.2767
20,0.158,387.79843,270.0014,307.56198,294.63754,265.79501,66.64317,316.76022,169.98007,80.2767
21,0.167,387.71353,269.9165,307.68216,294.46347,265.71521,66.76252,317.08896,170.03954,80.55013
22,0.175,387.78723,269.94827,307.42584,294.39597,265.67615,67.09392,317.08896,170.03954,80.55013
23,0.183,387.93604,270.12775,307.54523,294.64609,265.83511,67.08305,316.76022,169.98007,80.2767
24,0.192,387.97473,270.0766,307.02829,294.40305,265.82565,67.10314,316.76022,169.98007,80.2767
25,0.2,387.97641,270.03671,307.20468,294.58536,265.79913,66.89204,316.94473,170.08066,80.25686
26,0.208,387.97473,270.0766,307.02829,294.51202,265.98056,67.01698,317.26852,170.48018,80.41617
27,0.217,387.97473,270.0766,307.02829,294.58264,265.853,66.95403,316.93976,170.42068,80.14273
28,0.225,387.97473,270.0766,307.02829,294.87476,266.01373,66.86151,316.76022,169.98007,80.2767
29,0.233,388.02914,270.17023,307.28015,294.69516,265.98642,67.01063,316.92648,169.95494,80.42329
30,0.242,388.02914,270.17023,307.28015,294.73999,265.59256,66.63634,317.10721,170.16525,80.3837
31,0.25,388.02914,270.17023,307.28015,294.45694,266.15558,66.68958,316.93976,170.42068,80.14273
32,0.258,387.97473,270.0766,307.02829,294.6572,266.27408,66.64605,316.99277,170.61099,79.99036
33,0.267,388.33026,270.23178,307.26382,294.81891,265.88101,66.52688,316.93976,170.42068,80.14273
34,0.275,387.97473,270.0766,307.02829,294.63293,265.95697,66.57217,317.0195,170.10843,80.15125
35,0.283,387.88052,270.58789,307.66913,294.77292,265.77454,66.39995,317.10721,170.16525,80.3837
36,0.292,388.17325,270.92963,307.7583,294.42249,265.92126,66.5125,316.93976,170.42068,80.14273
37,0.3,388.07849,270.92706,307.84698,294.42249,265.92126,66.5125,316.93976,170.42068,80.14273
38,0.308,388.07849,270.92706,307.84698,294.38815,265.88559,66.37404,316.46207,170.06746,80.0802
39,0.317,387.99362,270.84219,307.9671,294.57193,265.97006,66.36267,316.67624,170.57268,79.96032
40,0.325,387.99362,270.84219,307.9671,294.40906,266.2453,66.42359,316.63733,170.69872,80.03448
41,0.333,387.99362,270.84219,307.9671,294.62579,266.30499,66.43239,316.87549,170.75865,80.38072
42,0.342,387.99362,270.84219,307.9671,294.60492,265.94525,66.38283,316.77347,170.66817,80.15627
43,0.35,387.78577,270.58533,307.75781,294.6214,265.88644,66.43517,316.13364,170.00806,79.80679
44,0.358,387.78577,270.58533,307.75781,294.53757,266.1387,66.42978,316.19562,170.33072,79.92307
45,0.367,387.73141,270.4917,307.50592,294.5871,265.85074,66.29669,316.38858,170.42558,80.00831
46,0.375,387.80524,270.4129,307.67264,294.2988,265.8367,66.59629,316.77347,170.66817,80.15627
47,0.383,387.85114,270.04285,307.66537,294.60492,265.94525,66.38283,316.74561,169.89468,79.83643
48,0.392,387.65915,269.82288,307.4303,294.33554,265.72119,66.47665,316.70956,169.88991,79.6524
49,0.4,387.65915,269.82288,307.4303,294.43896,265.86243,66.56484,317.12222,170.48451,79.84336
50,0.408,387.65915,269.82288,307.4303,294.65707,266.04733,66.74503,317.21945,170.58,80.03933
51,0.417,387.97473,270.0766,307.02829,294.74985,265.77548,66.57714,316.83447,170.3374,79.89137
52,0.425,388.12027,270.21359,306.85458,294.23453,265.60156,66.71045,316.57947,169.91985,79.68985
53,0.433,388.12027,270.21359,306.85458,294.60315,265.87787,66.79584,316.74561,169.89468,79.83643
54,0.442,388.03543,270.12869,306.97476,294.58264,265.853,66.95403,316.90799,169.97926,79.96327
55,0.45,388.12027,270.21359,306.85458,294.62625,265.75687,66.49905,317.10602,170.39557,80.28933
56,0.458,388.12027,270.21359,306.85458,294.55234,265.78091,66.48544,316.69092,170.049,79.87782
57,0.467,388.12027,270.21359,306.85458,294.40289,265.76672,66.70876,316.74561,169.89468,79.83643
58,0.475,388.0788,270.55054,306.84341,294.62625,265.75687,66.49905,316.66129,170.25345,80.50059
59,0.483,387.97455,270.63809,307.04877,294.65561,266.08273,66.68251,316.66006,170.48375,80.40623
60,0.492,388.05939,270.72296,306.92859,294.55249,265.88885,66.51141,316.31439,170.0683,80.39358
61,0.5,388.05939,270.72296,306.92859,294.61676,265.87167,66.34261,316.31439,170.0683,80.39358
62,0.508,388.05939,270.72296,306.92859,294.69366,265.78088,66.41171,316.64307,170.12773,80.66701
63,0.517,388.05939,270.72296,306.92859,294.49161,265.77454,66.40759,317.10721,170.16525,80.3837
64,0.525,387.56442,270.61148,307.25296,294.74191,266.20276,66.62546,316.7254,170.65961,80.34774
65,0.533,387.43326,271.27301,307.30536,294.63611,266.16278,66.39768,316.44446,170.70241,80.18795
66,0.542,387.82196,272.24249,307.76505,294.65933,265.74518,66.27322,316.93509,170.29387,80.70057
67,0.55,387.37421,271.79498,308.16348,294.60501,265.67334,66.31529,316.84933,170.39285,80.77929
68,0.558,387.66415,272.12274,308.22571,294.61676,265.87167,66.34261,316.39297,170.44472,80.59326
69,0.567,387.66415,272.12274,308.22571,294.64273,265.96313,66.49141,316.69257,170.67819,80.77255
70,0.575,387.37421,271.79498,308.16348,294.71967,265.87238,66.56051,316.79163,170.41124,80.70902
71,0.583,387.31445,271.68607,308.00507,294.6008,265.80118,66.49616,316.57263,170.35666,80.59797
72,0.592,386.96732,271.25046,307.66382,294.45654,266.1355,66.5468,316.54156,170.72821,80.63526
73,0.6,386.96732,271.25046,307.66382,294.48291,266.11304,66.72675,316.88214,170.5755,80.62861
74,0.608,387.25714,271.1449,307.85117,294.65536,265.88953,66.72931,316.93509,170.29387,80.70057
75,0.617,387.47314,270.56815,307.67856,294.62939,265.79807,66.58051,316.64307,170.12773,80.66701
76,0.625,387.47314,270.56815,307.67856,294.61765,265.59973,66.5532,316.21408,169.83252,80.44949
77,0.633,387.47314,270.56815,307.67856,294.44696,265.77405,66.71018,316.31439,170.0683,80.39358
78,0.642,387.47314,270.56815,307.67856,294.67792,266.06342,66.835,316.82254,170.56836,80.53307
79,0.65,387.78577,270.58533,307.75781,294.49551,266.0394,66.96465,317.30453,170.59393,80.72289
80,0.658,387.81909,270.5834,307.19098,294.69366,265.78088,66.41171,316.31439,170.0683,80.39358
81,0.667,387.81909,270.5834,307.19098,294.69366,265.78088,66.41171,316.48059,170.04315,80.54017
82,0.675,387.8735,270.67703,307.44287,294.59506,265.76236,66.44203,316.64307,170.12773,80.66701
83,0.683,387.96823,270.6796,307.35422,294.47296,265.86551,66.85897,316.79163,170.41124,80.70902
84,0.692,387.96823,270.6796,307.35422,294.44696,265.77405,66.71018,316.7785,170.10579,80.11026
85,0.7,387.96823,270.6796,307.35422,294.30051,265.74963,66.74079,316.76022,169.98007,80.2767
86,0.708,387.96823,270.6796,307.35422,294.62939,265.79807,66.58051,316.66006,170.48375,80.40623
87,0.717,387.8735,270.67703,307.44287,294.67764,266.21991,66.79425,316.82254,170.56836,80.53307
88,0.725,388.08136,270.9339,307.65222,294.63297,266.06036,66.5388,316.82254,170.56836,80.53307
89,0.733,387.8735,270.67703,307.44287,294.60974,265.81567,66.44671,316.82254,170.56836,80.53307
90,0.742,388.17609,270.93646,307.56354,294.63971,265.76282,66.13943,316.49884,170.16885,80.37376
91,0.75,388.17609,270.93646,307.56354,294.45242,265.86841,66.20523,317.26852,170.48018,80.41617
92,0.758,388.07849,270.92706,307.84698,294.57855,266.17346,66.09493,316.54681,170.69917,80.1073
93,0.767,388.3226,271.62473,307.91638,294.63611,266.16278,66.39768,316.44446,170.70241,80.18795
94,0.775,387.77753,271.41898,308.13977,294.53757,266.1387,66.42978,316.66129,170.25345,80.50059
95,0.783,387.54202,271.61835,308.20438,294.57059,265.90955,66.24435,316.57361,170.19662,80.26817
96,0.792,387.22958,271.6012,308.12518,294.60654,266.11597,66.35185,316.87549,170.75865,80.38072
97,0.8,387.66415,272.12274,308.22571,294.35797,266.11139,66.57891,316.7142,170.97244,80.20958
98,0.808,387.22958,271.6012,308.12518,294.54559,266.20776,65.87074,316.7142,170.97244,80.20958
