Frame#,Time,R.Wrist.x,R.Wrist.y,R.Wrist.z,R.Thumb.M1.x,R.Thumb.M1.y,R.Thumb.M1.z,R.Thumb.M2.x,R.Thumb.M2.y,R.Thumb.M2.z,R.Thumb.M3.x,R.Thumb.M3.y,R.Thumb.M3.z,R.Finger3.M1.x,R.Finger3.M1.y,R.Finger3.M1.z,R.Finger3.M2.x,R.Finger3.M2.y,R.Finger3.M2.z,R.Finger3.M3.x,R.Finger3.M3.y,R.Finger3.M3.z
1,0,434.87964,6.40598,1135.01306,437.47867,19.06329,1078.47937,474.56421,59.1025,1068.56226,533.47955,67.25521,1076.49829,496.40503,46.11962,1161.34412,548.60107,57.39222,1154.6322,591.46619,63.22314,1154.36853
2,0.008,435.01044,6.40389,1135.03772,437.47867,19.06329,1078.47937,474.56421,59.1025,1068.56226,533.29987,67.10741,1076.36646,496.40503,46.11962,1161.34412,548.41956,57.10825,1154.42944,591.4798,63.52537,1154.21741
3,0.017,435.07715,6.26796,1134.85217,438.07578,20.43929,1078.39404,474.62662,58.38581,1068.10693,532.13379,67.91085,1076.25537,496.57993,45.92724,1160.78955,548.66034,57.3968,1153.89795,591.45886,63.61378,1154.12756
4,0.025,435.3306,6.10383,1134.71265,438.07578,20.43929,1078.39404,474.91028,58.37006,1067.90674,532.43384,67.80656,1075.86377,496.57993,45.92724,1160.78955,548.45673,56.18695,1154.06458,591.71631,63.57253,1153.82056
5,0.033,435.3306,6.10383,1134.71265,438.21317,20.72244,1077.8938,475.36862,57.98405,1067.76392,532.29865,67.37063,1075.75061,496.46469,45.65287,1160.46375,548.45673,56.18695,1154.06458,591.82495,63.42216,1153.73193
6,0.042,435.67056,6.02126,1134.41943,438.2049,19.07235,1077.57861,475.36862,57.98405,1067.76392,532.32977,67.07261,1075.32361,496.57144,44.63876,1160.21533,548.62885,56.44099,1153.7738,591.82495,63.42216,1153.73193
7,0.05,435.67056,6.02126,1134.41943,438.2049,19.07235,1077.57861,475.36862,57.98405,1067.76392,532.32977,67.07261,1075.32361,496.84375,44.60745,1160.20203,548.62885,56.44099,1153.7738,591.84753,63.49701,1153.66052
8,0.058,435.67056,6.02126,1134.41943,438.3873,20.13389,1077.66296,475.36862,57.98405,1067.76392,533.22321,66.27081,1073.98657,496.90149,44.42672,1160.08264,548.64014,55.9016,1153.31799,591.84753,63.49701,1153.66052
9,0.067,436.0408,5.69256,1134.50757,438.3873,20.13389,1077.66296,475.36862,57.98405,1067.76392,533.27094,66.25536,1073.89355,497.3931,43.52004,1159.64722,548.58124,55.63536,1152.35364,591.93292,63.53868,1153.62927
10,0.075,436.0408,5.69256,1134.50757,438.2049,19.07235,1077.57861,475.36862,57.98405,1067.76392,533.37274,66.2076,1073.70068,497.55356,43.92447,1159.39978,548.70837,55.51577,1151.95215,591.98309,63.4689,1153.42944
11,0.083,436.27667,5.68444,1134.38733,438.23615,19.23657,1077.38049,475.36862,57.98405,1067.76392,533.53101,66.36489,1073.62878,497.56555,43.88564,1159.18848,548.78961,55.091,1151.9978,592.06537,63.54629,1153.36987
12,0.092,436.31143,5.72149,1134.30737,438.23615,19.23657,1077.38049,475.51059,58.09521,1067.4729,533.56628,66.17606,1073.47925,497.19797,43.15089,1159.06812,548.9798,55.49674,1151.58459,592.18127,63.26117,1153.40149
13,0.1,436.70187,5.38777,1134.14746,438.92691,20.11602,1077.34424,475.51059,58.09521,1067.4729,533.50848,66.26279,1073.32996,497.20999,43.1124,1158.85681,549.23358,55.26087,1151.89246,592.43945,63.37823,1153.09961
14,0.108,436.85577,5.1271,1134.01465,438.74448,19.05468,1077.25977,475.51059,58.09521,1067.4729,533.43823,66.07603,1073.18457,497.26862,43.23593,1158.74097,549.45319,55.14807,1151.71655,592.59918,63.19933,1152.82397
15,0.117,437.08875,4.94512,1133.43469,438.36664,18.5541,1077.43286,475.51059,58.09521,1067.4729,533.55853,66.12485,1072.88782,497.53745,43.3933,1158.3562,549.3089,54.8964,1151.63281,592.59918,63.19933,1152.82397
16,0.125,437.23752,4.58503,1132.92249,439.91797,17.75026,1076.29846,475.51822,58.16974,1066.84717,533.5993,65.93591,1072.76111,497.50345,43.84969,1158.35107,549.44061,55.37128,1151.26672,592.32843,62.59566,1152.71521
17,0.133,437.48892,4.6983,1132.6106,439.91797,17.75026,1076.29846,475.51822,58.16974,1066.84717,533.5993,65.93591,1072.76111,497.85629,43.53218,1158.16125,549.72894,55.87506,1150.93726,592.44141,62.47063,1152.64111
18,0.142,437.74347,4.36222,1132.36243,439.91797,17.75026,1076.29846,476.27737,57.36039,1066.77795,533.5993,65.93591,1072.76111,497.81308,43.68317,1157.87207,549.36438,55.13926,1151.25977,592.52942,62.02927,1152.35132
19,0.15,437.96268,4.36284,1132.24707,439.62027,18.43329,1075.54016,476.43243,56.4385,1066.69092,533.82977,65.90254,1072.64648,497.73843,43.41389,1157.73999,549.36438,55.13926,1151.25977,592.67328,61.989,1151.8894
20,0.158,437.96268,4.36284,1132.24707,439.62027,18.43329,1075.54016,476.6001,56.57051,1066.59058,533.86047,65.80906,1072.53845,497.82068,42.51348,1157.6687,549.66083,54.83689,1150.9502,592.64233,61.80927,1151.65906
21,0.167,437.79813,4.06439,1132.24707,439.84726,18.09975,1074.76575,476.6001,56.57051,1066.59058,533.86047,65.80906,1072.53845,497.84033,42.35809,1157.5354,549.88153,54.40982,1150.7002,592.82117,62.02691,1151.2074
22,0.175,437.94113,4.23776,1132.13538,439.84726,18.09975,1074.76575,476.54254,56.40054,1066.13599,533.86047,65.80906,1072.53845,497.91095,43.26654,1157.33325,550.09778,53.9758,1150.48645,592.59009,61.58174,1151.18933
23,0.183,437.94113,4.23776,1132.13538,439.84726,18.09975,1074.76575,476.54254,56.40054,1066.13599,533.90076,65.80939,1072.35547,498.29944,42.90212,1157.01636,550.09778,53.9758,1150.48645,592.87274,61.57702,1150.96729
24,0.192,437.89304,4.03763,1132.00757,439.84726,18.09975,1074.76575,476.86768,56.23714,1065.42676,533.90076,65.80939,1072.35547,498.03763,42.37951,1156.84094,550.27539,53.83579,1150.3064,593.26147,61.08617,1150.74146
