Frame#,Time,L.Biceps.Lateral.x,L.Biceps.Lateral.y,L.Biceps.Lateral.z,L.Elbow.x,L.Elbow.y,L.Elbow.z,L.Elbow.Medial.x,L.Elbow.Medial.y,L.Elbow.Medial.z
1,0,-286.41486,322.97476,1037.10229,-207.24106,405.48807,927.28253,-282.87616,370.82648,854.95355
2,0.008,-286.21317,323.13257,1037.00488,-204.85576,403.39957,927.54797,-281.59186,370.13541,856.10541
3,0.017,-285.27817,323.71024,1036.27197,-204.43729,403.04938,927.16846,-281.59186,370.13541,856.10541
4,0.025,-285.61816,323.38,1036.1665,-204.36586,403.06705,927.58295,-280.38113,369.35394,856.30811
5,0.033,-285.86713,323.33353,1035.76135,-203.86377,402.7244,928.46838,-278.53625,369.11688,855.72382
6,0.042,-286.02649,324.03342,1035.58435,-203.33398,402.88846,928.54535,-277.3287,369.22812,855.66241
7,0.05,-287.4346,324.15555,1034.82935,-202.56433,403.2244,928.9187,-276.85513,369.55942,855.61035
8,0.058,-288.81827,324.88696,1034.86328,-202.41524,404.31378,928.77161,-276.73154,370.09665,855.55908
9,0.067,-289.2265,325.19928,1033.50659,-202.30862,404.80673,928.85376,-276.59512,371.05508,855.38611
10,0.075,-289.62689,325.00052,1032.39648,-203.6852,406.43314,928.70789,-277.53442,371.2746,854.34595
11,0.083,-289.81992,325.83133,1031.97986,-204.3947,408.29224,929.0705,-276.87946,372.6145,855.05072
12,0.092,-290.93839,326.91898,1032.45056,-205.09962,409.12851,928.67609,-281.50189,373.97675,854.51849
13,0.1,-290.92108,327.01157,1032.3208,-207.6226,410.62314,928.526,-281.50189,373.97675,854.51849
14,0.108,-290.64481,327.28766,1032.35229,-208.71202,410.52615,928.32275,-280.46451,373.66516,853.79901
15,0.117,-291.96713,327.66577,1032.328,-210.23318,411.10294,927.80859,-280.46451,373.66516,853.79901
16,0.125,-293.09988,327.80231,1032.42432,-211.53957,411.35339,928.15747,-281.47299,373.47928,853.57776
17,0.133,-293.39352,327.43365,1032.52246,-212.41777,412.18326,928.63141,-283.63281,374.0174,853.90015
18,0.142,-293.31152,327.3847,1032.87817,-212.99297,411.58328,929.11285,-284.67007,374.31293,853.42102
19,0.15,-292.41241,327.1499,1032.66357,-212.92186,411.13589,928.95923,-285.40466,374.03513,854.40363
20,0.158,-291.70139,326.50891,1033.98267,-212.15652,410.50674,928.75653,-288.29767,374.49304,855.36365
21,0.167,-291.80692,326.33569,1035.09656,-211.7262,409.80142,928.87634,-286.77036,374.03265,855.1701
22,0.175,-290.84991,325.98346,1035.46631,-210.59599,408.92014,928.81104,-286.62451,373.37564,855.37115
23,0.183,-290.45471,325.23911,1035.84827,-209.13335,408.4241,928.61206,-286.31735,372.57477,855.00916
24,0.192,-289.5513,325.85144,1035.75684,-209.11319,408.19461,927.21667,-286.99927,373.36169,855.21252
25,0.2,-288.63422,326.17593,1035.54199,-208.00381,407.2998,926.7663,-286.45544,373.39468,854.84509
26,0.208,-287.63452,326.0231,1035.66284,-206.60379,406.53125,927.17603,-285.47238,372.90176,855.01953
27,0.217,-287.54428,326.08408,1035.56555,-206.29626,406.76938,927.37097,-282.17276,371.00375,854.87939
28,0.225,-287.54428,326.08408,1035.56555,-206.29626,406.76938,927.37097,-281.34589,370.84247,855.76532
29,0.233,-287.76379,325.85175,1035.42603,-205.40768,406.24826,927.58435,-281.05209,370.97113,855.51526
30,0.242,-288.77573,325.9335,1035.34497,-205.12961,406.11929,927.5777,-280.85776,371.16132,855.40735
31,0.25,-289.25388,326.12305,1034.76306,-205.62921,406.67035,927.19342,-280.85776,371.16132,855.40735
32,0.258,-289.13531,325.90424,1033.06995,-204.98662,406.74747,927.09119,-280.7533,371.98102,855.50006
33,0.267,-289.66086,326.71506,1032.3241,-206.31668,408.00912,926.79443,-282.12598,373.32724,854.4007
34,0.275,-289.53381,326.06937,1032.00049,-206.53075,408.07642,926.75293,-282.15399,372.94519,854.00531
35,0.283,-291.04611,326.66699,1031.87769,-208.05374,408.88968,926.45544,-281.95422,373.10709,853.66473
36,0.292,-292.97415,326.89798,1030.72913,-208.757,409.37485,925.69196,-281.5412,373.38434,852.50024
