Frame#,Time,R.Clavicle.x,R.Clavicle.y,R.Clavicle.z,L.Clavicle.x,L.Clavicle.y,L.Clavicle.z,R.Scapula.x,R.Scapula.y,R.Scapula.z,L.Scapula.x,L.Scapula.y,L.Scapula.z,R.Scap.Inf.x,R.Scap.Inf.y,R.Scap.Inf.z
1,0,-281.64276,-61.63033,1092.02478,-259.54587,114.51345,1095.67859,-456.26196,-48.29967,1086.01416,-436.75494,131.83005,1108.65759,-492.16537,-41.96425,1001.57678
2,0.008,-281.41156,-62.02618,1092.86816,-259.87537,114.99581,1095.79199,-456.68842,-48.3689,1086.09277,-437.29608,132.01038,1109.34998,-492.56915,-41.75948,1001.33832
3,0.017,-281.81036,-62.49847,1093.19055,-260.2652,114.60268,1096.71741,-457.07391,-48.30963,1085.57861,-437.96777,132.31606,1108.98718,-493.23059,-41.46427,1001.30585
4,0.025,-282.59021,-62.43546,1093.65564,-260.2652,114.60268,1096.71741,-457.74243,-48.33973,1085.81104,-438.25381,133.3932,1108.34033,-493.116,-40.86491,1000.74225
5,0.033,-283.3335,-61.61444,1093.51758,-260.2652,114.60268,1096.71741,-458.00418,-48.43976,1086.15308,-439.29764,134.08502,1108.66736,-493.47919,-40.44767,1001.33447
6,0.042,-283.82401,-61.75817,1093.65356,-261.95728,114.90663,1096.73853,-458.134,-48.14348,1085.68579,-440.05307,134.17674,1108.18079,-494.13846,-41.47895,999.35504
7,0.05,-284.13629,-62.10605,1093.67871,-261.96207,115.03015,1096.57971,-458.17416,-48.45875,1085.63342,-440.65607,134.41454,1107.927,-494.60208,-41.2448,999.97784
8,0.058,-284.61868,-61.83922,1093.49609,-262.11557,115.14637,1096.4502,-458.17416,-48.45875,1085.63342,-440.80338,134.53523,1107.84595,-494.13846,-41.47895,999.35504
9,0.067,-285.07138,-61.93178,1093.38074,-262.11557,115.14637,1096.4502,-458.08908,-48.3836,1085.40698,-440.94464,134.26881,1107.6925,-494.13846,-41.47895,999.35504
10,0.075,-284.37488,-62.57418,1093.23718,-261.52887,115.19446,1095.96484,-458.05029,-48.12508,1085.12769,-440.90707,134.30823,1107.08618,-494.13846,-41.47895,999.35504
11,0.083,-284.39056,-62.1433,1092.23547,-261.74985,115.80523,1094.79761,-457.69424,-47.85805,1084.74365,-439.3017,132.92773,1106.06238,-493.88211,-41.1798,999.12811
12,0.092,-282.54092,-62.0387,1092.1095,-261.81729,115.55936,1094.12708,-457.16443,-47.89615,1084.46436,-437.78674,131.94362,1104.69739,-493.31708,-40.46164,999.20264
