Frame#,Time,R.Thigh.x,R.Thigh.y,R.Thigh.z,R.Thigh.Front.x,R.Thigh.Front.y,R.Thigh.Front.z,R.Knee.x,R.Knee.y,R.Knee.z,R.Knee.Medial.x,R.Knee.Medial.y,R.Knee.Medial.z
1,0,-3.92147,-209.55812,538.01245,147.95422,-132.0518,588.93964,169.23013,-201.20453,509.37234,186.74066,-91.14766,493.94946
2,0.008,-4.05207,-209.44247,537.82916,147.95422,-132.0518,588.93964,169.23013,-201.20453,509.37234,186.85706,-91.99211,493.94797
3,0.017,-4.06634,-209.6382,538.29773,147.72954,-131.83035,588.72113,168.91174,-201.73616,509.52072,186.70052,-91.77612,494.24289
4,0.025,-4.24149,-209.60947,538.05231,147.87251,-132.26056,589.04797,168.91174,-201.73616,509.52072,187.10281,-92.02802,494.37912
5,0.033,-4.24149,-209.60947,538.05231,147.73438,-132.62436,589.25055,169.13966,-202.28601,509.52106,186.95163,-91.85925,494.63483
6,0.042,-4.57837,-210.68205,538.6925,148.00443,-132.64133,589.79395,169.67404,-202.65036,509.64832,187.07533,-91.75268,494.95084
7,0.05,-4.42883,-210.80447,538.95483,147.90799,-132.72652,589.86041,169.71135,-202.65643,509.87616,187.64719,-91.53822,495.1839
8,0.058,-4.51128,-210.95323,538.87744,147.95169,-132.59503,589.94171,169.9827,-202.76297,510.32751,187.67783,-91.44084,495.41605
9,0.067,-4.04026,-210.27246,539.31335,148.45473,-132.91547,590.26624,170.28264,-202.84938,510.46912,187.75938,-91.54646,495.51672
10,0.075,-3.40645,-210.15643,538.93274,148.82069,-132.90472,590.20667,170.28264,-202.84938,510.46912,187.5056,-91.83873,495.44601
11,0.083,-2.93251,-210.46257,539.02966,149.52052,-133.16322,590.91895,170.45274,-202.69302,510.86365,187.5056,-91.83873,495.44601
12,0.092,-2.32848,-210.14729,539.12598,149.64915,-133.23218,591.1142,169.88872,-202.321,510.94946,187.5056,-91.83873,495.44601
13,0.1,-2.41996,-210.36107,538.98138,149.64915,-133.23218,591.1142,170.95505,-203.05058,511.24921,187.56609,-91.73578,495.70389
14,0.108,-1.8837,-210.34044,538.88397,149.96251,-132.96713,591.08789,170.95505,-203.05058,511.24921,188.44844,-91.94102,496.03146
15,0.117,-1.7391,-210.08693,538.68719,150.24071,-132.89757,590.86774,172.26277,-203.14619,511.30612,188.44844,-91.94102,496.03146
16,0.125,-1.74491,-210.27693,538.54004,150.04489,-132.65155,590.7981,172.56393,-202.73956,511.23145,188.44844,-91.94102,496.03146
17,0.133,-1.7391,-210.08693,538.68719,150.01929,-132.79704,590.70587,172.56393,-202.73956,511.23145,188.23535,-91.82784,495.55643
18,0.142,-1.74491,-210.27693,538.54004,150.38715,-132.53932,590.7334,171.87068,-202.27054,510.43372,188.47661,-91.66987,495.45505
19,0.15,-1.74491,-210.27693,538.54004,150.11449,-132.72131,590.43561,172.17259,-202.46147,510.41464,187.62987,-91.53641,494.84836
20,0.158,-1.74491,-210.27693,538.54004,150.00903,-132.51352,589.94122,171.29677,-202.50781,509.36371,187.62987,-91.53641,494.84836
21,0.167,-1.93987,-210.76051,538.24701,150.11433,-132.44383,589.59082,170.19897,-202.61037,509.2738,187.58636,-91.73348,494.7258
22,0.175,-2.52003,-210.98564,538.21564,149.02213,-132.69171,589.16138,170.37881,-202.74619,509.15192,187.06699,-92.04803,494.3508
23,0.183,-2.58706,-210.71442,538.03058,148.91507,-132.66959,589.12463,170.37881,-202.74619,509.15192,186.75258,-92.02647,493.84897
24,0.192,-2.89253,-210.47107,537.73828,148.52116,-132.80986,588.94202,170.07632,-202.02118,509.18417,186.75258,-92.02647,493.84897
25,0.2,-3.02432,-210.41734,537.86896,148.36266,-133.05678,588.77277,170.37881,-202.74619,509.15192,186.75258,-92.02647,493.84897
26,0.208,-3.60361,-210.94336,538.14142,148.29947,-132.97496,588.84467,169.68959,-202.55841,509.4368,186.62413,-91.78648,494.1738
27,0.217,-3.60361,-210.94336,538.14142,148.09662,-133.32858,589.03149,169.9366,-202.73056,509.5621,186.93304,-91.87415,494.62567
28,0.225,-4.41354,-210.84537,538.52386,148.00058,-133.47189,589.27252,169.9366,-202.73056,509.5621,186.95163,-91.85925,494.63483
29,0.233,-4.66637,-211.16771,538.74854,147.77191,-133.50471,589.53967,169.9366,-202.73056,509.5621,186.93814,-91.98482,494.76114
30,0.242,-4.66637,-211.16771,538.74854,148.09282,-133.34273,590.09998,169.9366,-202.73056,509.5621,186.93814,-91.98482,494.76114
31,0.25,-4.66637,-211.16771,538.74854,147.94749,-133.58012,590.565,169.71135,-202.65643,509.87616,187.48512,-92.06469,495.30328
32,0.258,-4.66637,-211.16771,538.74854,147.94749,-133.58012,590.565,170.02011,-202.76917,510.55533,187.51576,-91.9673,495.53537
33,0.267,-4.84649,-211.50972,539.16791,148.11411,-133.28819,590.87109,169.75793,-202.88962,510.84381,187.56609,-91.73578,495.70389
34,0.275,-4.43116,-211.26741,539.50623,148.73448,-133.32916,591.08899,169.75793,-202.88962,510.84381,187.5468,-91.51491,496.06503
35,0.283,-4.14309,-209.6342,539.69604,149.03113,-133.69164,591.53223,169.87152,-202.75842,511.22385,187.78467,-91.29638,496.77005
36,0.292,-3.56847,-209.79424,539.6936,149.07466,-133.3428,591.57037,170.43886,-202.89232,511.96469,187.68633,-91.12658,496.97781
37,0.3,-3.40503,-210.29204,539.96857,149.14565,-133.37967,591.69366,170.67963,-202.50662,512.24335,187.71312,-91.12387,497.41415
38,0.308,-3.20659,-209.97789,540.1333,149.25981,-132.86438,591.92065,171.33081,-202.05991,512.04089,188.6212,-90.95803,498.21207
39,0.317,-2.16379,-209.74638,539.82867,149.56174,-132.79332,591.74622,171.72981,-201.96376,512.02087,189.17712,-90.97099,498.1152
40,0.325,-2.5485,-210.00928,540.34814,149.85097,-132.39958,591.97778,171.72981,-201.96376,512.02087,188.33289,-91.07642,497.34335
41,0.333,-1.68059,-209.82178,539.77625,150.02055,-132.0562,591.87939,172.06596,-201.93033,511.99289,188.62801,-90.95878,497.33163
42,0.342,-1.43825,-209.50134,539.53796,149.97398,-132.02904,591.49536,172.3105,-201.64723,512.14874,188.52023,-90.80707,497.55917
43,0.35,-1.43825,-209.50134,539.53796,150.03082,-131.67448,591.57611,172.79726,-201.85068,511.8844,187.93114,-90.58919,496.69574
44,0.358,-1.24655,-209.1032,538.76105,150.13391,-131.68108,591.32953,172.48624,-201.19969,511.7598,187.28241,-90.38046,496.38528
45,0.367,-1.33199,-209.47806,538.52002,150.24452,-131.66016,591.18536,171.51419,-200.88701,511.26242,187.14299,-90.26825,495.95892
46,0.375,-1.33199,-209.47806,538.52002,150.06483,-131.80298,590.95959,171.31755,-201.13693,510.67618,187.20287,-90.51069,495.83005
47,0.383,-1.33199,-209.47806,538.52002,149.75365,-131.63095,590.70477,171.08377,-201.52982,510.43585,187.14241,-90.61366,495.57208
48,0.392,-1.74491,-210.27693,538.54004,149.29219,-131.84366,590.29254,170.50917,-201.78058,510.38086,186.81412,-90.62671,495.20615
49,0.4,-2.31927,-210.31183,538.65558,148.70393,-131.98303,589.97827,170.06856,-201.7952,509.85294,187.05185,-90.45133,495.12283
50,0.408,-3.18413,-210.29047,538.93054,148.20018,-131.98668,589.63324,169.98428,-201.42091,509.86823,187.05185,-90.45133,495.12283
51,0.417,-3.54575,-210.02687,538.65503,148.06657,-132.20338,589.64832,169.69879,-201.51154,509.71835,186.81412,-90.62671,495.20615
52,0.425,-4.35125,-209.80978,538.23535,147.84048,-132.34604,589.73083,169.17699,-202.2921,509.74893,186.92807,-91.02282,495.00272
53,0.433,-4.758,-210.41924,538.40295,147.64346,-132.37125,589.70752,169.17699,-202.2921,509.74893,186.92807,-91.02282,495.00272
54,0.442,-5.19986,-210.16048,538.52716,147.87767,-132.79587,590.0929,169.29613,-202.14804,509.70309,187.10597,-91.75497,494.98251
55,0.45,-5.3827,-210.3497,538.91071,147.81018,-132.90034,590.32153,168.95222,-202.41884,510.26541,187.16637,-91.65182,495.24045
56,0.458,-5.25097,-210.66858,539.09521,147.85301,-132.9583,590.54517,168.95222,-202.41884,510.26541,187.16637,-91.65182,495.24045
57,0.467,-5.08657,-210.46323,539.79938,147.72777,-133.21597,590.61139,169.5192,-202.73051,510.85349,187.34756,-91.68144,495.63382
58,0.475,-5.39394,-210.59242,539.66156,147.67441,-133.1404,590.87103,169.5192,-202.73051,510.85349,187.56609,-91.73578,495.70389
59,0.483,-5.17107,-210.11435,539.93561,147.76234,-133.20357,590.99768,169.41985,-202.67535,511.05588,187.4761,-91.20889,496.31848
60,0.492,-4.8438,-209.61966,539.69025,147.75301,-133.08049,591.08331,169.44003,-202.46939,511.21426,187.29457,-91.33306,496.53958
61,0.5,-4.60498,-209.44977,540.1424,147.84767,-133.02556,591.5542,169.51663,-202.53708,511.50879,187.4761,-91.20889,496.31848
62,0.508,-4.35633,-209.77933,540.12305,148.24707,-133.15724,591.49469,169.80548,-202.72668,511.44748,187.62874,-91.23551,497.09631
63,0.517,-4.35633,-209.77933,540.12305,148.59421,-133.19537,591.69171,170.13071,-202.73625,511.80853,187.74049,-91.49819,496.85873
64,0.525,-3.77226,-209.96074,540.10895,149.14565,-133.37967,591.69366,170.45914,-202.68655,512.12311,187.62874,-91.23551,497.09631
65,0.533,-3.31456,-209.94891,539.69794,149.261,-133.19913,591.7254,170.43886,-202.89232,511.96469,187.97762,-91.40269,496.88702
66,0.542,-2.65728,-210.0321,539.59564,149.4308,-133.05533,591.65112,171.4527,-202.48134,512.19324,187.97762,-91.40269,496.88702
67,0.55,-2.07087,-210.0545,539.13464,149.56174,-132.79332,591.74622,171.88432,-202.15071,511.84503,188.40218,-91.30071,497.19476
68,0.558,-1.8837,-210.34044,538.88397,149.71239,-132.53506,591.36035,171.72981,-201.96376,512.02087,188.50056,-91.47053,496.98706
69,0.567,-1.7391,-210.08693,538.68719,149.56006,-132.43112,591.4718,171.88432,-202.15071,511.84503,187.78467,-91.29638,496.77005
70,0.575,-1.33199,-209.47806,538.52002,149.73694,-132.38701,591.45837,171.88432,-202.15071,511.84503,187.24203,-90.49019,496.48541
71,0.583,-1.33199,-209.47806,538.52002,149.59091,-132.31285,591.36316,171.88432,-202.15071,511.84503,187.13428,-90.33846,496.71304
72,0.592,-1.7391,-210.08693,538.68719,149.2964,-132.16331,591.18121,171.48547,-201.78865,511.79144,187.24203,-90.49019,496.48541
73,0.6,-2.1839,-209.89377,538.9292,149.26569,-132.06328,591.25659,171.33394,-201.7635,511.41153,187.24203,-90.49019,496.48541
74,0.608,-2.70516,-209.9415,539.68542,148.96716,-132.07069,591.21161,170.46915,-202.0679,511.38297,186.99965,-90.24695,496.30655
75,0.617,-3.78851,-209.64253,539.60095,148.15973,-132.4758,591.23987,169.61772,-202.1033,511.76038,187.10735,-90.39869,496.07889
76,0.625,-3.68657,-209.78154,539.46692,148.00635,-132.62367,591.04944,169.39018,-201.95738,511.86884,186.90459,-90.144,496.72723
77,0.633,-4.35633,-209.77933,540.12305,147.62234,-132.72198,591.36603,169.39018,-201.95738,511.86884,187.01236,-90.29572,496.4996
78,0.642,-4.91289,-210.29068,539.93805,147.62234,-132.72198,591.36603,169.39018,-201.95738,511.86884,186.90976,-90.09012,497.07227
