Frame#,Time,V.Sacral.x,V.Sacral.y,V.Sacral.z,R.ASIS.x,R.ASIS.y,R.ASIS.z,L.ASIS.x,L.ASIS.y,L.ASIS.z
1,0,-328.08167,14.33342,602.81879,-146.59253,-173.85252,590.63776,-112.06326,188.53825,625.57599
2,0.008,-328.08167,14.33342,602.81879,-146.59253,-173.85252,590.63776,-112.08848,188.47115,625.65747
3,0.017,-327.96851,14.30103,602.87018,-146.59253,-173.85252,590.63776,-112.48346,187.48027,626.45453
4,0.025,-327.96851,14.30103,602.87018,-146.59253,-173.85252,590.63776,-112.30037,187.56125,626.69824
5,0.033,-327.96851,14.30103,602.87018,-146.59253,-173.85252,590.63776,-112.44847,187.78188,627.0376
6,0.042,-327.6972,14.01793,602.8996,-147.07173,-176.29089,590.7959,-112.38776,187.84521,627.34113
7,0.05,-327.6972,14.01793,602.8996,-147.07173,-176.29089,590.7959,-112.40829,187.83836,627.55933
8,0.058,-327.77359,14.2704,603.00879,-146.68312,-174.40402,590.49402,-112.14474,187.46436,627.61237
9,0.067,-327.70868,14.29164,603.11584,-146.59253,-173.85252,590.63776,-112.14474,187.46436,627.61237
10,0.075,-327.70868,14.29164,603.11584,-146.59253,-173.85252,590.63776,-112.14474,187.46436,627.61237
11,0.083,-327.54492,14.4881,603.10577,-146.74159,-174.52045,590.8606,-112.14474,187.46436,627.61237
12,0.092,-327.54492,14.4881,603.10577,-147.07173,-176.29089,590.7959,-112.04564,187.59039,627.81201
13,0.1,-327.51147,14.58756,603.19495,-146.72618,-176.12674,590.66144,-111.25587,188.60878,628.00146
14,0.108,-327.54492,14.4881,603.10577,-146.5923,-175.36568,590.77161,-111.25587,188.60878,628.00146
15,0.117,-327.54492,14.4881,603.10577,-146.24652,-173.6879,590.50317,-111.25587,188.60878,628.00146
16,0.125,-327.63437,14.80485,603.19666,-146.24652,-173.6879,590.50317,-111.25587,188.60878,628.00146
17,0.133,-327.63437,14.80485,603.19666,-146.59253,-173.85252,590.63776,-110.97653,188.91585,628.05646
18,0.142,-327.54492,14.4881,603.10577,-146.24652,-173.6879,590.50317,-110.97653,188.91585,628.05646
19,0.15,-327.54492,14.4881,603.10577,-146.24652,-173.6879,590.50317,-110.97653,188.91585,628.05646
20,0.158,-327.54492,14.4881,603.10577,-146.24652,-173.6879,590.50317,-111.25587,188.60878,628.00146
21,0.167,-327.51147,14.58756,603.19495,-146.59253,-173.85252,590.63776,-111.10506,188.77771,628.07306
22,0.175,-327.64612,14.67411,603.16632,-146.59253,-173.85252,590.63776,-110.97653,188.91585,628.05646
23,0.183,-327.73557,14.99088,603.2572,-146.0692,-173.65623,590.59265,-111.02363,188.87372,628.17297
24,0.192,-327.79596,14.93488,603.14722,-146.4153,-173.82095,590.72729,-110.71896,189.20731,628.20947
25,0.2,-327.73557,14.99088,603.2572,-146.0692,-173.65623,590.59265,-110.93093,189.40343,628.58557
26,0.208,-327.70648,14.61812,603.05634,-146.59253,-173.85252,590.63776,-110.93093,189.40343,628.58557
27,0.217,-328.04865,14.91656,603.22046,-146.59253,-173.85252,590.63776,-111.35847,188.94785,628.69135
28,0.225,-327.99313,14.63898,603.06812,-146.4153,-173.82095,590.72729,-111.57404,188.8632,628.76941
29,0.233,-328.05798,14.61776,602.96106,-146.59253,-173.85252,590.63776,-111.39409,188.79651,628.7605
30,0.242,-327.96851,14.30103,602.87018,-146.07718,-173.55595,590.20428,-110.93093,189.40343,628.58557
31,0.25,-327.96851,14.30103,602.87018,-146.38979,-173.65179,590.08612,-110.7096,189.28601,628.44592
32,0.258,-328.08167,14.33342,602.81879,-146.48033,-174.20317,589.9425,-111.34457,188.52322,628.13776
33,0.267,-328.1022,14.34134,602.59186,-146.48033,-174.20317,589.9425,-111.34457,188.52322,628.13776
34,0.275,-328.32639,14.13122,602.48132,-147.16872,-175.56879,588.79883,-111.33292,188.51251,627.83252
35,0.283,-328.32639,14.13122,602.48132,-147.16872,-175.56879,588.79883,-112.40829,187.83836,627.55933
36,0.292,-328.4028,14.38366,602.59052,-147.16872,-175.56879,588.79883,-112.40829,187.83836,627.55933
37,0.3,-328.6825,14.4211,602.67468,-147.16872,-175.56879,588.79883,-112.50511,187.94826,627.27325
38,0.308,-328.6825,14.4211,602.67468,-147.28577,-175.59572,589.01038,-112.50511,187.94826,627.27325
39,0.317,-328.6825,14.4211,602.67468,-147.28577,-175.59572,589.01038,-112.38776,187.84521,627.34113
40,0.325,-328.6825,14.4211,602.67468,-147.28577,-175.59572,589.01038,-112.40829,187.83836,627.55933
41,0.333,-328.78479,14.59315,602.72498,-146.64861,-174.32782,590.21021,-112.33582,187.51698,627.62073
42,0.342,-328.80078,14.59089,602.93011,-146.64861,-174.32782,590.21021,-112.46798,187.38019,627.77014
43,0.35,-329.16614,14.94299,603.17456,-146.55806,-173.77641,590.35388,-112.3999,187.35747,628.05188
44,0.358,-329.16614,14.94299,603.17456,-146.65634,-173.76639,590.1344,-111.56017,188.4386,628.21582
45,0.367,-329.30081,14.99574,603.12311,-146.65634,-173.76639,590.1344,-111.38375,188.43317,628.3999
46,0.375,-329.16614,14.94299,603.17456,-146.74683,-174.3177,589.99078,-111.48212,188.43512,628.65906
47,0.383,-329.13297,14.94334,602.94836,-147.02835,-174.40005,589.86621,-111.04979,188.31613,628.86517
48,0.392,-329.26767,14.99611,602.89685,-146.82771,-174.26102,589.58978,-111.15442,188.35199,628.72058
49,0.4,-329.36877,15.31695,603.05182,-147.02835,-174.40005,589.86621,-111.15995,188.3309,628.52722
50,0.408,-329.0769,15.2839,602.69299,-147.08841,-174.33394,589.45862,-111.38019,188.37186,628.20685
51,0.417,-329.0769,15.2839,602.69299,-146.98291,-174.55757,589.47528,-111.38019,188.37186,628.20685
52,0.425,-328.98465,14.96768,602.58197,-146.56715,-174.18825,589.72101,-111.34457,188.52322,628.13776
53,0.433,-328.71921,14.20102,602.51416,-146.56715,-174.18825,589.72101,-111.33292,188.51251,627.83252
54,0.442,-328.71921,14.20102,602.51416,-146.82771,-174.26102,589.58978,-111.42413,188.05183,626.67267
55,0.45,-328.71921,14.20102,602.51416,-146.66048,-174.58157,589.62335,-111.42413,188.05183,626.67267
56,0.458,-328.71921,14.20102,602.51416,-146.66048,-174.58157,589.62335,-111.42413,188.05183,626.67267
57,0.467,-328.43954,14.16357,602.42993,-146.66048,-174.58157,589.62335,-111.42413,188.05183,626.67267
58,0.475,-328.32007,13.86147,602.21802,-146.66048,-174.58157,589.62335,-111.42413,188.05183,626.67267
59,0.483,-328.44046,13.87414,602.41547,-146.77667,-175.61914,589.93127,-112.10893,187.2119,627.34302
60,0.492,-328.44046,13.87414,602.41547,-147.09625,-177.24429,590.03711,-112.10893,187.2119,627.34302
61,0.5,-328.44046,13.87414,602.41547,-147.09625,-177.24429,590.03711,-111.2737,188.29181,627.60352
62,0.508,-328.44046,13.87414,602.41547,-147.09625,-177.24429,590.03711,-111.28537,188.30255,627.90875
