Frame#,Time,L.Shank.x,L.Shank.y,L.Shank.z,L.Ankle.x,L.Ankle.y,L.Ankle.z,L.Ankle.Medial.x,L.Ankle.Medial.y,L.Ankle.Medial.z
1,0,471.84525,275.86569,310.81039,379.07455,272.18378,79.12376,432.43506,188.93181,105.98637
2,0.008,472.00656,274.9469,310.72644,379.01358,271.98779,79.0096,432.80399,188.63577,105.5814
3,0.017,471.8071,274.73929,310.47742,379.00934,271.83371,79.07554,432.53964,188.24797,105.17821
4,0.025,472.1315,273.80374,310.36008,379.08267,271.63483,78.93121,432.53964,188.24797,105.17821
5,0.033,472.52484,273.61072,310.67752,378.93851,272.09821,78.98393,432.33313,188.28006,105.34833
6,0.042,472.99756,273.7619,311.00174,378.84161,272.65387,79.55798,432.23978,189.03659,106.01407
7,0.05,472.61462,273.75479,311.45468,378.94855,272.92587,79.82121,431.41821,190.06493,106.02354
8,0.058,472.57104,274.67773,311.84409,378.78455,273.67157,79.80875,429.26605,192.28716,104.88754
9,0.067,472.89777,274.67603,312.79385,378.39551,273.93115,80.48957,429.19736,192.73543,105.46839
10,0.075,472.99451,274.8161,313.32355,378.79382,275.09174,81.4108,429.21387,192.97324,105.34225
11,0.083,472.83542,274.80179,313.46365,378.36349,276.14133,81.62907,429.32294,193.86279,106.83183
12,0.092,472.88574,275.53519,313.74338,379.01077,277.89938,81.95741,429.20389,195.10243,107.15711
13,0.1,472.82501,276.36612,314.52316,379.21005,278.10696,81.84737,428.92566,195.66837,107.45779
14,0.108,472.82501,276.36612,314.52316,378.86142,280.35995,83.02621,428.93106,197.11287,107.97123
15,0.117,472.80496,276.79031,314.92938,378.815,281.3638,83.6463,429.4024,197.80223,108.45539
16,0.125,472.87183,277.22165,315.75235,379.02423,281.66498,84.13777,428.97961,198.93079,108.15215
17,0.133,473.18069,277.76392,316.56012,379.39063,282.0289,84.55628,429.16962,199.29376,109.20605
18,0.142,473.13412,278.24667,316.85831,379.22614,282.4845,84.78255,429.07425,199.64966,109.56051
19,0.15,473.26746,278.40216,316.95526,379.22614,282.4845,84.78255,429.13077,199.88503,109.78828
20,0.158,472.90604,279.40158,317.05423,379.42947,282.56735,84.88147,429.0163,199.74187,109.90402
21,0.167,472.90604,279.40158,317.05423,379.22614,282.4845,84.78255,429.0163,199.74187,109.90402
22,0.175,472.95877,279.45868,316.88455,379.31396,282.14856,84.71159,428.71957,199.58603,109.49335
23,0.183,472.56985,279.20972,316.54727,379.37268,281.92462,84.66427,428.65704,199.44083,109.41671
24,0.192,472.13513,279.15738,316.07391,378.85675,281.15002,84.05481,429.06479,199.33109,108.46634
25,0.2,471.72754,278.71042,315.42966,378.60663,280.6514,83.67353,429.44,197.87221,108.49868
26,0.208,471.60324,278.84192,314.99323,379.16791,278.013,82.28833,429.51758,197.02171,108.20527
27,0.217,472.47153,277.90405,314.7117,379.02951,277.86102,82.11502,429.43896,196.06493,106.74929
28,0.225,471.93542,278.03738,314.19452,379.03906,277.07428,81.92214,430.11017,195.15889,105.16734
29,0.233,472.0224,277.14209,313.79459,378.63388,275.53152,81.52425,431.66141,193.3082,107.54854
30,0.242,471.67651,277.01019,312.64044,378.39749,274.30911,80.72439,431.13916,193.00218,105.3703
31,0.25,471.48593,276.83813,312.0213,378.57236,273.7457,80.15002,430.87216,192.13773,105.65187
32,0.258,471.63464,276.93365,311.55026,378.91367,273.20596,79.91663,431.22195,191.6434,105.96744
33,0.267,471.76624,276.54529,311.1044,378.8703,272.68158,79.34038,432.02475,189.94113,106.28666
34,0.275,471.02148,276.7619,310.72675,378.74045,270.82602,78.58717,432.80399,188.63577,105.5814
35,0.283,470.85663,276.09811,310.32513,378.8197,270.52951,78.41962,432.80399,188.63577,105.5814
36,0.292,470.85663,276.09811,310.32513,378.17526,269.80496,78.15894,432.86331,188.15622,105.10045
37,0.3,471.05258,275.58325,310.50754,378.32745,270.3584,78.41752,432.78992,188.37904,105.30651
38,0.308,470.9216,275.83725,310.45148,378.15475,270.75714,78.7811,432.80399,188.63577,105.5814
39,0.317,471.08649,276.50098,310.85306,378.67944,272.53568,79.13473,431.59982,190.07826,106.06586
40,0.325,471.0285,276.60962,310.95105,378.5,272.92709,79.1357,430.54779,191.51894,106.22768
41,0.333,470.64661,276.71814,311.66,378.52579,273.57147,79.81355,429.27979,192.25661,105.82632
42,0.342,470.93008,276.81479,311.99622,378.14734,274.16727,80.11877,428.95499,193.18954,105.59171
43,0.35,471.0748,276.78003,312.84299,378.5546,275.08292,81.22716,429.40054,194.03146,106.31088
44,0.358,471.55286,276.84091,313.81168,378.48062,276.70255,81.6468,429.44107,195.09583,106.258
45,0.367,471.6564,277.64972,314.53101,379.02939,277.81888,81.98257,429.51981,195.54407,106.93888
46,0.375,471.65372,278.14502,314.50385,378.78775,279.11694,81.85896,429.99496,196.70602,108.62774
47,0.383,471.67435,279.14182,314.866,378.95627,280.19296,82.4026,429.61615,197.94104,108.18709
48,0.392,471.91229,279.7453,315.48727,378.89987,281.56763,83.1775,429.6131,198.6898,108.92072
49,0.4,471.86148,280.41922,315.89273,378.85825,281.53058,83.48589,429.52277,198.87209,109.35643
50,0.408,472.08746,280.78781,316.04755,379.63126,281.9566,84.20603,429.69431,199.45235,109.60085
51,0.417,472.28384,280.89417,316.21417,379.33725,282.28775,84.5974,429.72745,199.61201,109.96954
52,0.425,472.28384,280.89417,316.21417,379.33725,282.28775,84.5974,429.72745,199.61201,109.96954
53,0.433,472.23853,281.13095,316.2467,379.63126,281.9566,84.20603,429.53696,199.5043,110.07803
54,0.442,472.28384,280.89417,316.21417,379.63126,281.9566,84.20603,429.43304,199.36856,109.80447
55,0.45,472.28384,280.89417,316.21417,379.04028,281.42053,83.74904,429.4014,199.05418,109.48471
56,0.458,472.09167,280.86404,315.68845,379.19391,280.595,83.34676,430.19321,198.17802,109.51698
57,0.467,471.86545,280.48993,315.55927,379.33835,278.3251,82.51471,430.22961,197.49503,109.15464
58,0.475,471.61325,279.79141,314.78421,379.31818,277.90656,81.96724,430.11884,196.81007,107.96127
59,0.483,471.68039,279.37881,314.36972,378.97568,277.19662,82.05994,430.17072,196.12711,106.74371
60,0.492,471.53357,279.35773,313.32196,378.95728,275.72296,81.8316,430.30685,195.71069,106.13855
61,0.5,471.72675,278.89456,312.35907,378.69455,274.78296,81.34473,432.07809,194.23938,105.87672
