Frame#,Time,V.Sacral.x,V.Sacral.y,V.Sacral.z,R.ASIS.x,R.ASIS.y,R.ASIS.z,L.ASIS.x,L.ASIS.y,L.ASIS.z
1,0,-180.29385,109.144,592.53491,-3.22801,-91.77573,635.26868,41.59096,287.37485,636.40521
2,0.008,-180.06967,109.46999,592.51355,-3.58054,-91.49419,636.83673,41.94633,287.51529,636.47351
3,0.017,-180.02794,109.73151,592.58453,-4.92284,-91.57314,636.43604,42.28709,287.27414,636.45013
4,0.025,-180.02794,109.73151,592.58453,-4.96453,-90.5976,636.92828,42.5212,287.34995,636.48779
5,0.033,-179.82404,110.01129,592.46869,-3.76857,-91.29813,636.3407,42.95692,287.07779,636.52637
6,0.042,-179.67488,110.24906,592.57233,-3.41348,-91.20592,635.83069,43.2103,286.97275,636.54535
7,0.05,-179.51212,110.22636,592.40051,-5.48676,-91.55652,635.51648,43.5477,286.75217,636.60468
8,0.058,-179.51212,110.22636,592.40051,-5.99734,-91.91553,634.77454,43.85226,286.47437,636.65179
9,0.067,-179.51212,110.22636,592.40051,-5.14001,-92.7049,634.69629,44.32618,286.04538,636.67035
10,0.075,-179.51212,110.22636,592.40051,-5.17038,-92.51031,634.50787,44.59929,285.97949,636.68054
11,0.083,-179.18552,110.41659,592.18842,-7.54376,-90.8346,634.69336,44.78371,286.07614,636.68994
12,0.092,-178.99796,110.70405,592.05646,-6.90064,-91.28664,634.46027,45.0606,286.05356,636.68097
13,0.1,-179.13478,110.99357,591.81995,-6.36658,-90.73201,633.24786,45.14176,286.23557,636.63989
14,0.108,-179.0405,110.6984,591.64844,-6.90064,-91.28664,634.46027,45.44403,286.28424,636.6933
15,0.117,-179.18973,110.46066,591.54492,-4.44105,-92.28255,634.26929,45.52901,286.51025,636.75714
16,0.125,-178.70731,111.26004,591.57593,-6.54622,-92.6002,635.55823,45.71189,286.5881,636.86774
17,0.133,-178.70731,111.26004,591.57593,-4.83341,-92.28439,633.80695,45.67389,286.79688,636.9162
18,0.142,-178.70731,111.26004,591.57593,-4.83341,-92.28439,633.80695,45.80241,286.80533,636.98566
19,0.15,-179.07384,110.70139,591.46649,-4.83341,-92.28439,633.80695,45.51097,287.08078,636.99695
20,0.158,-179.18973,110.46066,591.54492,-4.83341,-92.28439,633.80695,45.38359,287.14914,636.9942
21,0.167,-179.18973,110.46066,591.54492,-4.56885,-92.52349,633.97302,45.20557,287.15649,636.91626
22,0.175,-179.18973,110.46066,591.54492,-4.56885,-92.52349,633.97302,45.05912,287.16821,636.91724
23,0.183,-179.19116,109.93112,591.53839,-4.56885,-92.52349,633.97302,44.79163,287.28769,636.99835
24,0.192,-179.50208,109.7385,591.7395,-4.56885,-92.52349,633.97302,44.52325,287.33505,636.99438
25,0.2,-179.6302,109.5211,592.05847,-2.76249,-93.56897,634.6842,44.23051,287.33493,636.93866
26,0.208,-179.53363,109.11952,592.04022,-2.76249,-93.56897,634.6842,44.09969,287.06833,636.88348
27,0.217,-179.49339,108.80132,592.04211,-2.76249,-93.56897,634.6842,44.07101,286.76654,636.81964
28,0.225,-179.96182,108.51368,592.17755,-4.85414,-93.9066,632.8302,44.13342,286.31152,636.66418
29,0.233,-179.93529,108.37367,592.30255,-4.85414,-93.9066,632.8302,44.17273,285.96246,636.55084
30,0.242,-180.05832,107.86355,592.53546,-4.94626,-93.93163,633.21436,44.13554,285.77179,636.44397
31,0.25,-179.93976,107.84956,592.60278,-4.40872,-93.83221,633.14063,44.06812,285.83249,636.46252
32,0.258,-179.98128,107.87663,592.92511,-3.51258,-93.66654,633.01764,43.97712,285.88907,636.54181
33,0.267,-179.68282,107.74313,593.47662,-3.51258,-93.66654,633.01764,44.04936,285.8967,636.6795
34,0.275,-179.74072,107.53059,593.9527,-3.51258,-93.66654,633.01764,44.08415,285.88605,636.82159
35,0.283,-179.52368,107.49174,594.00592,-3.94468,-93.74866,633.18024,44.236,285.74161,636.97852
36,0.292,-179.56056,107.30677,594.26422,-3.46865,-93.61518,632.51514,44.55143,285.40723,637.02417
37,0.3,-179.57118,107.52489,593.98981,-4.24309,-93.16668,632.89081,44.34575,285.79111,636.98724
38,0.308,-179.33324,107.65099,593.59076,-5.72984,-93.34498,631.34174,44.00201,286.44727,636.89648
39,0.317,-179.35516,107.72498,593.62543,-0.97753,-93.21695,634.93219,43.67421,287.06079,636.76752
40,0.325,-178.67867,107.65654,593.28387,0.80767,-92.86488,635.18048,43.47293,287.63019,636.69434
41,0.333,-178.73276,107.47065,592.99701,0.80767,-92.86488,635.18048,42.94557,288.50638,636.62195
42,0.342,-178.16142,107.57472,592.79175,0.80767,-92.86488,635.18048,42.94394,288.68896,636.64471
43,0.35,-178.39787,107.769,592.43054,0.80767,-92.86488,635.18048,42.99656,288.47012,636.71954
44,0.358,-178.39787,107.769,592.43054,0.80767,-92.86488,635.18048,43.48089,287.98318,636.95209
45,0.367,-178.88713,107.49543,592.20801,-0.97753,-93.21695,634.93219,43.84269,287.54245,637.21936
46,0.375,-178.32085,108.08302,591.89844,-2.76249,-93.56897,634.6842,44.0827,287.26825,637.51312
47,0.383,-178.16957,108.18984,591.86652,-2.76249,-93.56897,634.6842,44.3773,286.97537,637.75311
48,0.392,-178.39293,108.42524,591.69958,-1.31278,-93.19389,632.64319,44.70316,286.84482,637.98511
49,0.4,-178.53273,108.79409,591.64417,-1.17387,-94.16856,633.58514,44.82908,286.74594,638.10065
50,0.408,-178.6326,108.97522,591.70691,-1.4868,-94.82825,634.70557,44.93629,286.73618,638.19434
51,0.417,-178.6326,108.97522,591.70691,-6.66543,-91.29385,634.91553,45.243,286.534,638.25714
52,0.425,-178.64676,109.60543,591.62708,-5.7638,-92.0954,634.9101,45.41119,286.4277,638.25647
53,0.433,-178.68129,109.84557,591.47992,-5.7638,-92.0954,634.9101,45.45379,286.47043,638.22723
54,0.442,-178.94135,109.89017,591.47797,-5.57984,-92.65623,634.70355,45.28521,286.88699,638.25122
55,0.45,-178.94135,109.89017,591.47797,-5.18992,-92.38048,634.3822,45.05253,287.29062,638.17603
56,0.458,-178.63943,110.10711,591.5509,-5.18992,-92.38048,634.3822,44.90786,287.56042,638.06573
57,0.467,-178.63943,110.10711,591.5509,-5.99734,-91.91553,634.77454,44.81983,287.70438,638.00922
58,0.475,-178.63943,110.10711,591.5509,-5.99734,-91.91553,634.77454,44.64404,287.85623,637.89844
59,0.483,-178.64676,109.60543,591.62708,-5.99734,-91.91553,634.77454,44.39133,287.92377,637.72034
60,0.492,-178.99924,109.42117,591.78784,-5.99734,-91.91553,634.77454,44.32893,287.75742,637.52972
61,0.5,-179.38594,109.48273,591.94446,-3.84481,-90.61,633.95581,44.08652,287.806,637.41022
62,0.508,-179.38594,109.48273,591.94446,-4.53585,-91.43449,633.62671,43.85466,287.97736,637.22632
63,0.517,-179.38672,109.479,592.07501,-4.01327,-91.18496,633.51642,43.6915,288.0304,637.04791
64,0.525,-178.92729,109.02531,592.00464,-2.85371,-91.15769,633.55359,43.54121,288.12894,636.87006
65,0.533,-179.37556,108.78366,592.23999,-3.11208,-91.4604,633.44385,43.24199,288.37469,636.7348
66,0.542,-179.34904,108.64369,592.36505,-2.46024,-91.29607,633.13416,42.96323,288.54181,636.64032
67,0.55,-179.30855,108.4286,592.43018,-2.23802,-91.59796,632.76782,42.70162,288.50485,636.59076
68,0.558,-179.37755,108.27776,592.62347,-1.868,-90.83396,632.88837,42.59776,288.45895,636.63519
69,0.567,-179.78137,107.97713,592.82306,-2.22872,-91.79549,633.17169,42.61115,288.27292,636.71552
70,0.575,-179.36971,107.73977,593.00714,-1.69875,-92.02754,633.57361,42.6915,288.00714,636.83405
71,0.583,-179.36971,107.73977,593.00714,-1.55431,-92.64247,633.87299,42.953,287.58612,636.86816
72,0.592,-179.3432,107.59993,593.1322,-2.37916,-92.46838,633.9704,43.24015,287.22543,636.9035
73,0.6,-179.29361,107.6646,592.88373,-2.65985,-93.21654,633.52832,42.84234,287.60617,636.88269
74,0.608,-179.53383,107.78475,592.44763,-2.97019,-94.00866,633.83502,42.34686,288.10214,636.82123
75,0.617,-179.77716,107.82684,592.43109,1.86366,-93.2648,634.44867,41.93175,288.52365,636.79718
76,0.625,-179.65001,107.62119,592.36896,2.25818,-92.48969,633.14166,41.49075,289.04172,636.82782
77,0.633,-179.55177,107.62122,592.18707,0.80767,-92.86488,635.18048,41.12824,289.56256,636.87958
78,0.642,-179.18179,107.69983,591.84094,0.80767,-92.86488,635.18048,41.35734,289.4054,636.92816
