Frame#,Time,R.Shank.x,R.Shank.y,R.Shank.z,R.Ankle.x,R.Ankle.y,R.Ankle.z,R.Ankle.Medial.x,R.Ankle.Medial.y,R.Ankle.Medial.z
1,0,452.84985,-89.66507,321.45834,357.56589,-67.55598,95.57836,433.42892,-0.60544,117.4015
2,0.008,452.43121,-89.76899,321.87021,357.63791,-68.05818,95.8083,432.47256,-1.35427,117.14317
3,0.017,451.48569,-90.21555,321.76877,357.75381,-68.24915,95.80614,433.62515,-1.41273,117.73016
4,0.025,451.46323,-90.60142,321.74277,357.76138,-67.78159,95.64034,433.33087,-0.98974,117.3658
5,0.033,451.75812,-90.49323,321.51282,357.85306,-67.75053,95.54076,433.46609,-0.97548,117.17376
6,0.042,451.83185,-90.50995,321.03085,357.77222,-66.63547,95.2634,434.12869,-0.7005,117.01454
7,0.05,451.83002,-90.71874,320.42905,358.00394,-66.02539,94.82401,434.36377,-0.25915,116.81195
8,0.058,451.61765,-90.73423,319.43207,358.07751,-65.29028,94.14776,434.41077,-0.25121,116.40338
9,0.067,451.5015,-90.74535,318.40109,357.9971,-65.01385,93.69279,434.06226,0.66068,115.38799
10,0.075,451.20605,-90.53625,317.51175,358.34814,-63.33883,92.84544,435.2269,0.67749,114.11404
11,0.083,451.45624,-90.78766,316.53537,358.28366,-62.39229,92.00866,435.86096,1.19906,113.33179
12,0.092,451.69122,-90.32594,315.23175,358.27826,-61.16308,90.87031,436.26349,1.29029,112.91052
13,0.1,451.52734,-89.87251,313.7663,357.96646,-59.85823,90.07351,435.4989,2.7408,111.74476
14,0.108,451.37506,-88.38396,312.27097,358.11295,-57.28124,88.46786,435.61993,3.46907,111.13422
15,0.117,451.44434,-88.81467,311.84457,357.9729,-56.64119,87.47658,435.82739,4.18214,110.83598
16,0.125,451.23102,-89.78159,311.18704,357.94238,-55.97508,86.91216,436.46619,5.26958,109.85363
17,0.133,451.56586,-89.83423,310.24231,358.40259,-54.80569,85.64966,436.87833,7.23525,109.25558
18,0.142,450.84241,-89.3831,308.57993,358.62515,-54.46602,85.03072,437.32269,7.35449,108.25372
19,0.15,451.06763,-89.00569,308.06003,358.71552,-54.53319,84.59582,435.0098,9.25061,104.61547
20,0.158,451.46426,-88.47243,307.49512,358.54071,-53.6834,83.50966,436.491,8.23064,107.22241
21,0.167,451.59839,-88.62906,306.94626,358.3187,-53.6208,83.10023,436.491,8.23064,107.22241
22,0.175,451.4787,-88.50237,306.5336,358.57269,-53.54491,82.59284,436.25769,8.47161,106.93333
23,0.183,451.41406,-88.08212,306.272,358.22046,-53.45683,82.14858,435.69971,9.04919,106.18915
24,0.192,451.4267,-87.91705,306.15048,357.69647,-53.5147,81.94572,435.69971,9.04919,106.18915
25,0.2,451.53922,-87.60266,306.22375,357.58627,-53.71238,82.02254,435.48563,9.77513,106.22347
26,0.208,451.91785,-87.20825,306.11493,357.61154,-54.10159,82.04286,435.40067,9.43761,106.20284
27,0.217,451.61072,-87.75286,306.67261,357.58939,-54.6929,82.22646,434.86682,9.54648,106.40072
28,0.225,451.50964,-87.82668,307.16571,357.63425,-55.27612,82.4983,435.0694,8.15993,106.97816
29,0.233,451.18967,-87.55096,307.32077,357.23743,-56.05907,82.93661,434.81628,7.88837,107.14381
30,0.242,451.69186,-86.52055,307.27982,357.13937,-56.48945,83.29996,434.71426,7.38431,107.40162
31,0.25,451.61465,-87.35709,308.12204,357.58459,-56.97542,83.68436,434.08859,6.66444,107.48534
32,0.258,451.28348,-86.67411,308.05185,357.19095,-57.43758,84.09626,432.76205,6.16631,106.75919
33,0.267,451.71451,-87.71529,309.62259,356.78842,-58.0326,85.25757,433.94141,5.59245,108.01951
34,0.275,451.68668,-88.57568,310.98132,356.57532,-60.01967,86.13171,434.2561,4.90165,109.28163
35,0.283,451.8775,-88.394,312.30002,356.70355,-60.75794,86.66626,433.12851,4.59781,109.70961
36,0.292,451.90121,-88.97735,313.06531,356.64499,-61.34401,87.98692,433.4415,3.83115,110.52087
37,0.3,452.13452,-89.14633,313.65784,357.05276,-62.26294,89.28127,434.2851,3.13325,111.66103
38,0.308,452.14673,-89.62561,314.20581,357.35245,-63.11067,90.22834,433.76233,1.98856,111.91042
39,0.317,452.57361,-89.99407,315.49768,357.52881,-63.94065,90.88238,433.42905,1.65121,112.16602
40,0.325,452.08057,-91.03369,316.44183,358.05261,-64.96126,91.80646,434.09875,0.7276,113.2517
41,0.333,452.88434,-91.22221,317.63046,358.1669,-64.47748,92.47408,435.02655,0.89472,114.02661
