Frame#,Time,R.Forearm.x,R.Forearm.y,R.Forearm.z,R.Ulna.x,R.Ulna.y,R.Ulna.z,R.Radius.x,R.Radius.y,R.Radius.z
1,0,321.76007,-130.25378,870.11505,385.16199,-196.28314,832.11023,436.63336,-117.59544,817.27271
2,0.008,322.01758,-130.39877,869.81769,385.08249,-195.5101,831.15045,436.87607,-117.45289,817.15771
3,0.017,322.11218,-130.34277,869.6416,386.13055,-194.60924,830.31238,437.70007,-116.56855,816.70154
4,0.025,322.11218,-130.34277,869.6416,386.07965,-194.32185,829.84143,437.99548,-116.58137,816.70618
5,0.033,322.11218,-130.34277,869.6416,386.23495,-194.13446,829.82813,438.22546,-116.60019,815.81897
6,0.042,321.54373,-129.64679,868.14618,386.10669,-194.30193,829.64575,439.29395,-117.03499,815.2002
7,0.05,321.63562,-129.47472,867.83423,386.45215,-194.03674,829.41901,439.29395,-117.03499,815.2002
8,0.058,321.83362,-129.49362,867.83667,386.79471,-194.17146,829.23163,439.48721,-116.25012,814.97632
9,0.067,321.83362,-129.49362,867.83667,386.85907,-194.08669,829.18994,439.48721,-116.25012,814.97632
10,0.075,321.8515,-129.70586,867.58484,386.72275,-195.19522,829.59808,439.48721,-116.25012,814.97632
11,0.083,321.8515,-129.70586,867.58484,386.72275,-195.19522,829.59808,439.95056,-116.40862,814.72095
12,0.092,321.8515,-129.70586,867.58484,386.72275,-195.19522,829.59808,439.08731,-117.95565,815.28436
13,0.1,321.94376,-129.82449,867.46716,387.19504,-194.33942,829.21301,439.08731,-117.95565,815.28436
14,0.108,322.0607,-129.80547,867.25037,387.39841,-194.36331,829.1084,439.08731,-117.95565,815.28436
15,0.117,322.40451,-130.21806,867.7594,387.95126,-193.79398,829.41077,439.08731,-117.95565,815.28436
16,0.125,323.09836,-130.3289,867.82727,387.97229,-194.35953,829.15735,440.50916,-116.78365,815.13446
17,0.133,322.99545,-130.50052,867.72626,387.85101,-194.04875,829.23303,440.36884,-117.78209,815.76208
18,0.142,323.2323,-130.62811,867.55994,387.85663,-194.23827,828.99103,439.59961,-117.84238,815.57733
19,0.15,323.96869,-132.11954,867.39111,387.15399,-195.63014,828.8244,439.1434,-119.00709,814.94067
20,0.158,324.14505,-132.16206,867.30969,387.13202,-196.44513,828.28351,439.83698,-118.71432,813.88336
21,0.167,323.95825,-132.46228,866.91302,387.06427,-196.85159,828.12988,439.7869,-119.25195,814.41516
22,0.175,324.03152,-132.62566,866.80768,387.33621,-197.06226,828.18878,440.29462,-119.10078,813.85028
23,0.183,323.78232,-132.52557,866.41565,387.01233,-197.2663,828.0929,440.29462,-119.10078,813.85028
24,0.192,323.83511,-132.73645,866.3454,386.8522,-197.41663,828.03815,439.7869,-119.25195,814.41516
25,0.2,323.83511,-132.73645,866.3454,387.05261,-197.74022,827.98926,439.7869,-119.25195,814.41516
26,0.208,323.83511,-132.73645,866.3454,386.83038,-198.53108,828.17438,440.29462,-119.10078,813.85028
27,0.217,323.83511,-132.73645,866.3454,386.96219,-198.14021,827.84131,440.20203,-119.61282,814.12708
28,0.225,323.83511,-132.73645,866.3454,386.80786,-198.24313,827.9646,439.99854,-119.96191,814.1452
29,0.233,324.10474,-132.79268,866.55481,386.79456,-198.13698,828.06653,439.99854,-119.96191,814.1452
30,0.242,324.15698,-132.87653,866.94159,386.83038,-198.53108,828.17438,439.99176,-119.74265,815.10321
31,0.25,324.15698,-132.87653,866.94159,387.1709,-198.80742,828.47803,440.07172,-120.70242,815.18188
32,0.258,324.42685,-132.79831,867.19647,387.33215,-199.07927,828.68591,440.371,-120.938,815.94073
33,0.267,324.19159,-133.76657,867.73706,387.06171,-198.93515,828.8783,440.66422,-120.92421,815.56061
34,0.275,324.08698,-134.10457,868.13702,387.33575,-198.66124,829.01837,440.66422,-120.92421,815.56061
35,0.283,324.01205,-133.7583,868.59863,387.14993,-198.66367,829.1405,440.6543,-121.10233,815.74554
36,0.292,324.00809,-133.7543,868.83252,386.73862,-199.91435,830.86957,440.6543,-121.10233,815.74554
37,0.3,323.83182,-133.71172,868.91388,387.79575,-199.6667,832.0755,440.30798,-121.79444,815.8067
38,0.308,324.00259,-132.92189,870.28461,387.29257,-199.24825,831.95392,440.57297,-121.70516,816.67651
39,0.317,323.85501,-132.9875,870.27277,387.39551,-199.20546,832.25031,440.26224,-122.00664,817.34894
40,0.325,323.77301,-132.63547,870.47498,387.82721,-198.78741,832.50739,440.26224,-122.00664,817.34894
41,0.333,323.36929,-132.6131,871.185,387.71075,-198.78488,832.54077,440.0032,-121.73151,817.96716
42,0.342,323.02341,-132.78488,870.51495,387.93436,-198.58836,832.76245,440.13995,-121.29463,818.62189
43,0.35,323.06598,-132.61087,870.63562,387.91098,-198.16292,833.13965,441.06036,-120.99586,818.97729
44,0.358,323.36099,-132.51678,871.17297,388.11951,-198.1546,833.29718,440.80505,-120.68552,819.47626
45,0.367,323.27664,-133.09471,871.62836,388.30179,-197.97855,833.60284,441.10373,-120.42911,820.10944
46,0.375,323.45221,-133.07124,871.86194,388.10828,-197.92676,833.8587,441.28836,-119.5584,820.73883
47,0.383,324.31937,-132.75084,873.14716,388.29773,-198.04861,834.05475,441.28836,-119.5584,820.73883
48,0.392,324.31937,-132.75084,873.14716,388.24481,-198.13464,834.15717,440.89175,-120.02406,821.37622
