Frame#,Time,R.Wrist.x,R.Wrist.y,R.Wrist.z,R.Thumb.M3.x,R.Thumb.M3.y,R.Thumb.M3.z,R.Finger3.M3.x,R.Finger3.M3.y,R.Finger3.M3.z
36,0.292,1593.94739,353.96252,1404.48877,1630.58435,622.94501,1401.69604,1663.32239,269.89539,1436.57959
37,0.3,1585.8551,352.23987,1404.42603,1621.50183,622.13782,1403.80164,1657.2627,271.0556,1437.54529
38,0.308,1580.80396,352.18652,1405.40393,1613.20837,620.66022,1405.07202,1648.47119,266.49823,1437.09412
39,0.317,1572.04968,350.90039,1406.46814,1605.51721,619.23865,1406.96118,1640.5094,265.694,1437.84375
40,0.325,1564.25391,350.67041,1407.48206,1597.0957,618.09454,1408.54358,1634.31567,264.7923,1438.65076
41,0.333,1558.18591,348.51761,1407.57385,1588.17615,616.08636,1410.26941,1626.15027,262.49615,1438.71118
42,0.342,1548.74695,346.29968,1408.677,1581.82263,615.89264,1411.42712,1619.53638,263.19727,1439.81409
43,0.35,1541.11804,346.71124,1409.97388,1572.90369,614.79382,1413.21838,1612.09473,261.48901,1441.18103
44,0.358,1534.18677,344.85104,1410.13672,1566.42053,614.51636,1414.67664,1605.54163,262.04321,1441.099
45,0.367,1526.5116,343.62128,1411.46106,1558.00391,612.14429,1416.46204,1596.77515,259.50314,1441.58862
46,0.375,1519.39526,343.01501,1412.68469,1549.96997,611.63672,1416.66284,1590.90771,259.82294,1442.60596
47,0.383,1512.93201,342.28622,1413.21912,1543.37415,610.45392,1418.39014,1583.74268,258.10709,1442.49561
48,0.392,1504.46057,340.92413,1413.57214,1535.55237,609.21588,1419.29529,1576.86829,258.7648,1444.32898
49,0.4,1497.62207,339.6684,1413.99854,1528.58716,608.5592,1420.08533,1568.10571,256.20432,1445.18811
50,0.408,1489.06726,338.43799,1414.75049,1521.69849,608.99268,1421.51001,1563.19739,256.98669,1445.15942
51,0.417,1481.91772,339.12122,1416.39124,1513.87646,607.49927,1422.07336,1554.31519,254.80057,1444.34827
52,0.425,1476.70898,337.80664,1416.31348,1506.07825,606.59644,1423.35498,1547.57581,255.16911,1446.15552
53,0.433,1469.07837,338.0531,1417.05737,1498.30591,605.6153,1423.90967,1539.60474,253.56447,1446.24438
54,0.442,1460.94067,335.52908,1417.30176,1491.46875,605.85364,1425.16064,1533.823,254.27362,1447.16699
55,0.45,1453.72546,335.51379,1416.99634,1484.13208,605.37775,1426.14856,1524.90186,253.20972,1447.9436
56,0.458,1446.2926,334.19684,1419.33398,1475.65881,603.04401,1428.19067,1519.05237,252.32175,1447.93787
57,0.467,1439.62695,334.89056,1419.10828,1468.97864,603.78235,1428.02612,1510.50745,251.26701,1447.76526
58,0.475,1431.948,333.43866,1419.83875,1461.21863,603.07501,1429.17603,1504.01111,251.83499,1449.45911
59,0.483,1426.45349,333.349,1419.97449,1455.61035,603.21411,1430.47583,1495.90918,249.97688,1450.77026
60,0.492,1417.17737,332.37781,1420.44519,1447.8728,601.94208,1431.1449,1489.99792,250.61618,1451.4248
61,0.5,1410.3772,333.16116,1421.3689,1440.4231,601.10162,1431.57336,1482.38025,249.82204,1451.5697
62,0.508,1404.52087,333.41806,1422.1189,1433.05298,600.42487,1431.38623,1474.47498,249.75314,1452.57703
63,0.517,1397.18518,332.57541,1422.16895,1425.57324,600.65448,1432.27173,1466.75537,248.41916,1452.41284
64,0.525,1390.31226,331.74985,1421.95264,1419.28723,598.77167,1432.84766,1461.31677,248.03416,1452.69336
65,0.533,1382.00073,330.79169,1422.51746,1412.78674,599.57166,1433.65601,1453.07507,247.95613,1454.66589
66,0.542,1375.58459,330.40347,1422.62207,1405.62756,598.40344,1432.90601,1443.6394,247.11887,1454.57568
67,0.55,1369.18896,329.20142,1423.20081,1398.88379,598.50769,1432.50037,1437.94873,246.4482,1454.48706
68,0.558,1362.09961,329.74536,1423.25696,1392.12878,598.13342,1433.26318,1432.00195,245.69008,1453.69788
69,0.567,1355.21057,328.87402,1423.34949,1384.93616,597.73987,1432.49121,1425.34412,246.17618,1454.3949
70,0.575,1348.04456,328.98474,1422.94055,1378.29956,597.28076,1433.3584,1418.25659,245.54645,1455.21936
71,0.583,1341.44556,328.51617,1422.32178,1372.16211,596.59619,1432.5498,1412.30908,245.33188,1453.21655
72,0.592,1334.17163,329.08951,1421.86072,1363.72009,596.37372,1431.98535,1403.20313,243.85876,1453.30786
73,0.6,1326.15942,328.02032,1421.6969,1357.87415,595.94159,1431.88416,1397.58398,245.23654,1453.47021
74,0.608,1320.08777,327.86548,1421.29419,1351.80811,595.95856,1431.38403,1389.6908,243.7146,1452.19751
75,0.617,1313.68835,326.90915,1420.38049,1343.5675,595.12689,1430.26868,1383.43103,244.8362,1452.90417
76,0.625,1306.18103,327.34174,1420.18225,1336.77515,596.19617,1430.27087,1376.20593,242.70122,1452.91394
77,0.633,1298.93262,326.7052,1419.25281,1328.52344,594.76306,1429.27673,1368.03931,242.60965,1452.07141
78,0.642,1292.04944,326.64923,1417.73853,1323.00183,594.77716,1428.31287,1360.40686,243.24989,1451.53564
79,0.65,1284.74841,326.15521,1416.92578,1317.5033,594.87805,1427.59546,1352.47559,243.01488,1450.37744
80,0.658,1277.52185,324.90579,1416.07361,1307.7135,595.34363,1427.28333,1345.68176,242.7451,1449.64465
81,0.667,1272.45349,325.31592,1415.49023,1302.0011,595.24152,1426.29004,1341.02441,242.29993,1448.64172
82,0.675,1263.54675,325.45117,1413.91492,1295.3158,594.34601,1424.39417,1333.75293,242.24628,1447.74536
83,0.683,1256.76892,325.48294,1413.58728,1287.37122,594.06885,1424.68579,1325.24182,241.70911,1446.62085
84,0.692,1249.03979,324.86032,1412.97656,1280.21863,594.10443,1422.89038,1318.104,242.56261,1445.36072
85,0.7,1242.37891,325.49463,1411.99072,1273.6167,593.20093,1421.33752,1310.42139,241.96504,1444.81323
86,0.708,1234.15234,324.7886,1410.90881,1266.547,594.46442,1420.40881,1303.75513,242.81311,1444.48718
87,0.717,1227.8512,325.69269,1410.10864,1258.599,594.25153,1419.63672,1297.75305,242.24374,1443.33337
88,0.725,1221.495,326.0238,1409.03577,1252.35339,595.90265,1418.55457,1290.61523,243.23227,1441.47449
89,0.733,1212.7019,326.11774,1407.57068,1243.83582,595.10828,1416.59485,1283.14319,243.97972,1440.974
90,0.742,1206.90906,326.58295,1406.84814,1237.75244,595.52356,1415.73706,1276.06787,243.44781,1440.84155
91,0.75,1198.21179,326.46448,1405.45239,1228.60999,596.41467,1414.57422,1269.50061,245.696,1439.771
92,0.758,1190.97485,328.00378,1404.00269,1222.72791,596.69281,1413.53491,1260.80286,245.1452,1438.24292
93,0.767,1182.93372,326.89746,1403.36169,1213.4801,597.15692,1412.57813,1252.7301,245.29285,1436.11169
94,0.775,1175.98083,328.4924,1402.70276,1207.66614,597.06732,1410.33423,1246.34692,247.0609,1436.19348
95,0.783,1167.92297,328.7294,1401.24231,1199.56812,598.06616,1408.88696,1238.55322,246.37924,1434.36719
96,0.792,1160.07129,328.03104,1400.3739,1192.95935,598.53796,1408.03064,1230.54993,247.38725,1434.23926
97,0.8,1152.9436,330.20746,1399.98596,1184.82629,600.00769,1406.51514,1221.75061,246.4881,1431.68811
98,0.808,1144.62537,330.2605,1399.09204,1178.22375,600.29187,1405.3252,1214.72144,248.8243,1431.52319
99,0.817,1137.3158,331.05585,1397.93005,1169.2135,600.8902,1403.78491,1206.66614,248.59592,1430.66492
100,0.825,1128.98193,330.96295,1396.63916,1162.73254,602.35248,1402.78247,1199.17371,250.46773,1430.36743
101,0.833,1121.83582,333.24954,1396.7688,1154.82617,601.53278,1400.4541,1189.97961,250.62286,1430.29211
102,0.842,1112.79211,335.24738,1397.07837,1148.11072,603.66583,1400.29749,1182.91711,251.65186,1430.27026
103,0.85,1104.56848,335.76907,1396.87537,1140.40002,604.28247,1398.84558,1174.85718,251.35292,1429.46375
104,0.858,1096.08911,336.8494,1396.9447,1133.08594,605.6131,1397.33203,1164.74597,254.45692,1429.09509
105,0.867,1087.81433,337.5033,1396.95776,1125.32617,606.56403,1396.73096,1158.20825,256.78503,1429.16309
106,0.875,1079.18018,337.98346,1397.20044,1117.2373,608.39008,1395.4978,1150.70776,256.82135,1430.23047
107,0.883,1071.19702,338.97409,1397.13989,1109.75928,609.48383,1394.93384,1142.27258,258.10574,1430.047
108,0.892,1062.39612,342.84818,1397.2489,1100.41003,610.81842,1393.97852,1133.34216,258.82327,1430.27979
109,0.9,1054.31335,343.754,1398.59668,1093.33875,612.61169,1394.29077,1123.88135,260.69714,1431.37085
110,0.908,1045.36597,344.01755,1399.55627,1085.34558,614.48273,1394.07971,1115.99353,262.99316,1432.83484
111,0.917,1037.36328,345.17542,1399.86841,1076.93359,614.89734,1393.50061,1107.40833,263.92154,1433.40417
112,0.925,1027.7428,347.16199,1402.34875,1069.39795,616.30725,1393.4978,1098.80945,264.34424,1435.48389
113,0.933,1019.53351,347.67804,1403.34753,1062.10181,616.79608,1394.02893,1090.55322,266.20639,1437.89844
114,0.942,1010.94153,349.54007,1404.32703,1054.82422,617.76715,1394.49597,1082.08154,268.58545,1439.37866
115,0.95,1002.60669,351.30035,1406.3689,1046.79297,619.41742,1395.34668,1074.53345,269.70422,1440.42151
116,0.958,993.73169,354.04962,1408.11963,1039.83496,620.2049,1396.11865,1065.46448,270.46701,1442.5321
117,0.967,986.09119,353.28799,1409.7157,1032.21863,620.34821,1396.57703,1056.85498,272.06674,1445.36755
118,0.975,977.47913,354.89661,1411.5127,1023.15472,622.12152,1397.67725,1050.77014,273.12854,1446.74451
119,0.983,971.28284,354.97696,1413.43689,1015.55896,622.51843,1398.34973,1043.32654,274.21304,1449.83142
120,0.992,963.31995,356.31754,1414.91675,1008.20947,623.08398,1398.26685,1035.99646,276.15799,1451.02759
121,1,955.57349,358.7399,1415.98059,999.10834,623.95154,1399.28003,1028.46594,277.24265,1452.23889
122,1.008,947.62836,358.83279,1417.30737,990.29419,625.24536,1400.15027,1021.10486,278.13855,1454.57971
123,1.017,940.85938,359.88901,1418.52124,983.37262,625.87036,1401.01001,1014.0163,279.52692,1456.76782
124,1.025,932.492,359.78278,1419.19263,974.84668,625.17389,1400.87146,1006.73584,280.70871,1457.90173
125,1.033,926.31409,360.64453,1421.45813,966.83716,626.11426,1400.92175,999.59149,281.91959,1459.47717
126,1.042,918.0929,359.95178,1421.6687,958.82684,626.88654,1401.23743,993.00604,281.72775,1461.41748
127,1.05,911.76904,361.46472,1422.1073,950.9024,627.0885,1402.08508,985.80908,282.33801,1463.33301
128,1.058,903.62506,360.88055,1423.49353,942.90814,627.25592,1402.56555,978.99341,282.5488,1464.78259
129,1.067,895.94421,362.10715,1423.98389,934.9292,627.84949,1402.38,972.76447,282.88672,1464.89661
130,1.075,889.81378,360.82327,1425.04102,927.90894,626.81488,1402.87268,965.32507,284.98544,1465.71411
131,1.083,882.02295,361.55954,1425.2124,920.5144,627.82208,1404.40247,958.85089,284.59604,1467.06494
132,1.092,874.99408,360.15201,1426.26721,912.4541,626.79303,1404.47314,951.48578,285.38876,1467.6405
133,1.1,868.14471,359.50693,1427.16541,905.47253,628.01141,1404.21191,944.78827,285.09039,1469.28882
134,1.108,861.12671,359.12354,1428.45679,897.74274,626.80475,1404.90625,937.48193,285.09982,1470.30078
135,1.117,855.85162,360.27045,1428.72864,891.94415,627.89893,1406.43994,930.08563,285.40811,1471.27295
136,1.125,847.98169,359.48288,1428.89807,883.71069,628.06793,1407.13599,923.57892,285.38647,1472.56177
137,1.133,841.02228,360.47452,1431.10632,877.07428,627.92694,1407.25317,916.4787,285.95639,1473.34595
138,1.142,834.2439,359.01016,1430.80994,869.75146,626.47101,1407.9104,910.37219,285.08633,1474.72412
139,1.15,828.99231,360.44861,1430.63855,862.92023,625.55145,1408.24255,903.57288,285.67624,1475.27954
140,1.158,821.46606,359.42419,1431.94543,854.89069,626.35577,1408.58582,897.68427,285.02087,1475.00854
141,1.167,815.82465,359.6152,1432.92603,848.35565,627.06299,1410.12683,890.30292,286.7439,1475.74255
142,1.175,808.22308,359.71109,1433.42334,840.50928,626.40967,1410.7229,884.48248,286.50534,1476.45801
143,1.183,802.82654,360.63272,1432.87708,834.47815,626.36176,1409.49695,877.11133,285.91635,1477.01453
144,1.192,794.82239,359.70285,1432.63806,827.91711,624.49579,1409.56824,870.5224,285.43976,1477.20325
145,1.2,788.38043,360.9458,1432.59595,820.51221,625.5083,1410.72559,863.65338,285.88327,1476.48376
146,1.208,781.8822,359.41708,1432.27722,813.84784,625.25842,1410.75977,856.51654,285.39563,1476.68616
147,1.217,775.09393,359.67444,1432.16101,807.53534,624.40979,1410.61621,849.81104,285.7713,1476.51196
148,1.225,769.20984,358.89157,1431.35144,800.74854,622.96936,1410.26709,843.45892,284.88544,1476.25806
149,1.233,761.92706,358.90152,1430.09216,794.14258,624.41394,1410.28906,837.38745,284.741,1476.09485
150,1.242,756.50482,358.55441,1429.8042,786.97937,623.89532,1410.46863,830.73627,283.96127,1475.13013
151,1.25,748.49469,356.11502,1429.57092,780.8587,623.55389,1409.87244,824.16443,283.44077,1474.54346
152,1.258,742.09961,355.95764,1429.65283,773.41846,622.70703,1409.08423,815.97266,281.99902,1473.74536
153,1.267,735.01361,355.2981,1428.96045,767.18622,620.11212,1409.44861,809.19623,281.62692,1473.2207
154,1.275,726.52039,355.15829,1428.44702,760.66522,620.70599,1410.08643,802.81342,281.07022,1472.16016
155,1.283,720.02252,355.08075,1428.24963,753.18506,620.86169,1409.3811,795.22314,281.09421,1471.3855
156,1.292,713.11078,354.43033,1426.69617,746.16229,620.17255,1409.09753,788.59265,280.31213,1470.46521
157,1.3,706.89209,352.94119,1425.91565,738.33698,617.80365,1408.98816,782.13922,278.58029,1469.5957
158,1.308,698.89758,352.21335,1425.14954,732.19305,618.23511,1408.1571,775.20679,278.39188,1468.65845
159,1.317,692.23944,352.58698,1424.14124,725.96808,617.02399,1407.64233,767.31982,276.66406,1467.51477
160,1.325,685.7771,350.59473,1423.78809,717.44208,616.19971,1406.73657,761.4386,275.32797,1466.35889
161,1.333,678.78821,349.93515,1422.60559,711.70288,615.70654,1406.3678,754.91193,274.39697,1465.80261
162,1.342,671.91718,349.04779,1421.77393,703.2605,613.90826,1405.21423,746.51215,273.24506,1464.57935
163,1.35,664.65546,347.9585,1421.64136,695.51862,612.52765,1404.97559,740.4165,271.24323,1463.77759
164,1.358,657.16309,346.10989,1420.25549,688.77771,612.60773,1404.16785,732.86127,270.19601,1462.19458
165,1.367,649.98639,344.1265,1418.76709,682.04871,611.25,1404.05835,725.88409,268.90854,1461.21118
166,1.375,643.65302,343.81512,1418.1272,674.69733,608.84943,1402.87622,718.49982,267.62726,1459.24792
167,1.383,635.99481,341.28516,1417.52405,667.13446,609.48236,1402.26294,712.31635,266.25845,1457.76624
168,1.392,628.92053,340.43982,1416.32178,659.7381,607.40375,1402.16174,705.23145,263.37933,1456.51758
169,1.4,621.72571,338.6192,1415.43152,652.56812,604.86322,1402.32532,697.79773,262.27783,1455.71057
170,1.408,614.25537,336.5159,1413.88586,646.08405,603.61353,1401.94458,690.3869,260.31964,1454.24341
171,1.417,607.67255,336.12183,1412.8894,637.8269,602.70734,1401.53613,683.96484,258.98929,1452.72681
172,1.425,599.35126,333.92062,1412.10571,630.41943,600.32544,1401.1283,677.26807,256.38513,1451.44263
173,1.433,592.95886,330.56592,1411.88184,622.92139,598.05933,1400.33032,669.40546,254.78627,1449.62427
174,1.442,585.31494,328.89761,1411.22119,615.21558,595.78003,1400.24829,663.57227,253.06218,1447.70105
175,1.45,578.51654,326.66995,1409.6792,607.80328,595.45044,1399.52344,655.94879,250.13652,1447.16187
176,1.458,571.45972,324.89481,1409.39209,601.18268,593.23224,1399.38684,647.65466,247.95332,1445.17419
177,1.467,564.07953,323.86322,1410.10681,593.83759,591.5246,1400.66968,641.56482,245.87383,1445.70935
178,1.475,555.43011,321.15768,1409.69312,585.53754,589.38989,1400.62256,633.58075,243.44142,1444.90186
179,1.483,548.26807,318.00455,1409.9812,577.47974,587.07587,1401.43457,625.15405,241.50688,1444.19617
180,1.492,540.29529,316.53314,1410.06738,570.14374,585.1687,1401.77051,617.52704,240.03738,1443.99976
181,1.5,531.52216,313.86115,1410.49463,562.36279,583.6781,1404.23792,610.56964,236.66982,1444.22803
182,1.508,524.15656,312.14682,1411.09436,554.50928,582.20447,1405.28699,601.50006,235.30247,1444.64343
183,1.517,516.23871,311.06641,1411.13171,545.95001,579.57233,1406.8988,593.44696,232.53337,1444.17236
184,1.525,508.51624,308.29745,1413.19702,538.31763,577.6413,1408.24573,585.93329,230.6962,1445.00427
185,1.533,500.81696,307.71014,1412.93359,529.69238,575.57098,1409.90356,578.14752,228.6241,1445.86414
186,1.542,493.47546,305.38303,1413.77905,521.68188,573.7962,1411.70789,570.28137,227.44994,1446.30176
187,1.55,485.79358,303.37045,1415.08826,514.21222,571.92139,1413.68372,562.42816,225.40268,1446.51147
188,1.558,477.59616,301.94455,1415.21069,506.21808,570.48389,1415.4104,553.7804,223.01155,1446.93811
189,1.567,469.95865,299.86047,1416.73303,499.07379,569.61157,1417.16565,546.5694,222.51289,1447.3241
190,1.575,462.99292,299.81805,1416.10803,491.41888,568.05585,1418.17505,538.90088,220.81981,1447.46936
191,1.583,455.72708,297.6615,1417.40466,484.14725,566.65015,1419.69971,531.15497,219.33844,1447.56421
192,1.592,447.33112,296.70917,1417.82043,477.3757,565.34229,1421.02698,523.18555,217.20967,1447.48413
193,1.6,440.23608,294.81021,1417.94751,469.82736,564.54224,1422.12817,515.47296,216.39169,1447.71069
194,1.608,432.47757,293.58826,1418.47217,463.50702,563.92664,1423.60938,506.99966,214.3196,1447.31091
195,1.617,424.66571,292.96054,1418.77344,455.97235,562.60974,1423.76147,499.62241,213.42424,1447.84082
196,1.625,416.85162,292.3689,1418.37134,448.31985,561.24164,1423.9137,491.78259,212.1769,1447.36743
197,1.633,409.2283,291.8432,1418.52527,442.42502,560.77643,1425.1571,483.28802,211.74442,1447.28467
198,1.642,401.1402,290.37305,1418.89172,434.75888,559.82501,1424.71155,476.15692,209.39999,1447.49475
199,1.65,394.04892,290.14566,1419.0061,427.54245,560.34564,1426.47241,467.87631,208.70047,1447.97473
200,1.658,386.81409,288.46564,1418.39905,420.77133,559.50342,1425.78931,460.51315,208.26686,1448.22607
201,1.667,379.1185,288.23102,1418.90918,413.22989,557.96667,1426.72668,453.33533,207.32436,1448.93982
202,1.675,372.36877,287.49561,1419.68396,406.47781,557.4765,1427.13403,444.89053,206.19225,1448.94104
203,1.683,365.61517,287.1431,1419.8396,400.34576,558.18506,1428.33179,438.43802,206.19208,1449.50134
204,1.692,356.37704,286.26865,1419.71167,393.31534,555.43817,1428.23206,430.50214,204.89455,1450.06555
205,1.7,351.56564,286.77844,1419.99158,384.97891,555.47284,1428.59143,423.09244,204.81151,1450.69934
206,1.708,342.94852,285.28094,1420.51611,377.82678,555.7179,1429.53381,415.04239,204.36461,1450.99182
207,1.717,335.67416,285.98477,1420.42529,371.3649,554.48853,1429.54541,407.92041,203.77315,1452.00586
208,1.725,330.03854,285.53488,1421.00647,364.50934,556.00757,1429.60107,401.1348,204.01201,1452.33228
209,1.733,322.11984,285.54349,1421.60461,357.03561,555.98315,1428.97498,393.39774,202.85851,1452.77625
210,1.742,315.90485,285.4108,1421.66321,351.3848,554.8775,1429.25281,386.6362,202.49525,1453.28943
211,1.75,308.11917,285.19397,1422.15247,343.71289,553.96198,1430.26306,378.63986,202.15341,1453.92615
212,1.758,301.11755,284.97971,1421.87244,338.1864,552.35211,1429.49707,371.32239,202.08046,1453.74146
213,1.767,294.75504,284.31775,1421.86914,331.34204,554.52924,1429.76001,364.07654,201.4165,1453.81628
214,1.775,287.15604,284.60721,1422.15417,325.55069,552.89972,1429.69495,356.59476,201.57698,1453.71216
215,1.783,280.52695,284.07523,1422.02112,318.84109,553.88416,1429.24695,349.05472,200.28485,1453.79285
216,1.792,272.71506,283.78061,1422.60913,312.47989,552.20331,1428.03967,341.91785,199.60933,1454.07471
217,1.8,266.10464,284.10187,1422.43628,305.18826,554.08398,1429.22498,334.89014,199.79448,1454.42163
218,1.808,259.10086,284.63123,1421.81946,298.17932,554.58246,1428.63965,327.18469,199.51651,1453.83411
219,1.817,251.08682,284.10526,1421.24622,291.77158,553.70752,1428.06226,319.54572,199.95052,1452.86755
220,1.825,245.12428,284.47192,1420.51294,285.22995,554.91803,1427.11743,312.53217,200.48392,1452.80151
221,1.833,237.82407,284.49237,1419.89624,277.92819,553.97949,1426.60999,305.29138,199.94252,1452.16101
222,1.842,229.93768,285.58841,1419.26746,272.28598,553.40649,1425.40576,297.95181,200.60463,1452.40308
223,1.85,223.24889,285.22769,1418.62988,265.26154,553.51385,1425.10645,290.23837,201.08893,1452.23022
224,1.858,216.355,285.08597,1417.86755,259.11987,552.94696,1423.69922,282.73776,200.94244,1450.9884
225,1.867,208.67783,285.41534,1418.02942,251.26332,554.4585,1423.72168,275.43478,201.18181,1450.41199
226,1.875,201.44635,286.27914,1416.36914,245.58006,555.25641,1421.91675,268.63348,201.76804,1449.80701
227,1.883,193.68378,285.83206,1416.4093,237.67455,555.95807,1421.29749,260.18015,201.48405,1448.96545
228,1.892,186.00346,286.927,1415.36865,231.0327,554.27228,1419.93433,252.60573,202.4622,1448.297
229,1.9,178.60341,287.09583,1414.52649,224.39488,556.00867,1420.47241,245.56056,202.76025,1447.40894
230,1.908,171.25522,287.88831,1413.63684,216.24857,556.00934,1418.13965,237.5217,203.51714,1447.00244
231,1.917,164.07195,289.00943,1412.42102,209.59959,557.27148,1417.12573,230.11777,203.68991,1446.11157
232,1.925,156.15106,289.23904,1411.1405,201.77603,558.64435,1417.36536,222.18637,204.53566,1445.11157
233,1.933,148.60771,290.90833,1410.83264,194.85016,558.60986,1414.02307,214.55386,205.30704,1445.19482
234,1.942,141.64069,291.17307,1409.65637,186.70784,560.16083,1414.20532,206.83315,206.88689,1444.03857
235,1.95,133.60187,292.3707,1408.71655,179.77531,561.89319,1412.63696,198.97707,207.08148,1443.41016
236,1.958,126.23704,293.93286,1407.33606,172.12099,561.8689,1411.35706,191.39125,208.15834,1442.3053
237,1.967,118.65068,294.72806,1406.09119,164.43837,562.59406,1410.10046,183.92609,209.26486,1441.28857
238,1.975,110.81342,295.81735,1405.15796,157.81372,565.12354,1408.56714,175.94044,209.27753,1440.52808
239,1.983,103.59645,296.72809,1404.03259,148.991,565.55035,1406.54871,167.50845,211.12253,1438.85852
240,1.992,94.88142,297.62326,1403.14197,141.8268,566.58575,1405.15918,160.67477,212.39825,1438.61621
241,2,88.03296,299.11954,1401.66699,134.94606,568.62671,1404.55811,151.89595,214.46948,1437.18604
242,2.008,80.2517,301.27026,1400.8302,126.91338,569.71124,1402.06995,144.67862,215.81897,1436.35669
243,2.017,72.68101,302.11316,1399.87036,119.48257,570.74036,1400.77502,137.19647,217.05092,1435.7887
244,2.025,64.71384,304.26144,1399.81958,113.02626,573.3465,1399.151,130.06721,218.23248,1434.94067
245,2.033,56.88437,305.17868,1398.61133,104.8175,574.6687,1397.97717,121.41096,219.64336,1434.48889
246,2.042,49.12711,307.66183,1398.48914,98.14633,574.97815,1396.59058,113.47208,222.2995,1433.74524
247,2.05,42.00557,309.60483,1397.27112,89.66074,578.4538,1395.07593,105.53181,223.71776,1433.09058
248,2.058,34.31096,310.87338,1397.4751,83.20502,579.98065,1393.672,98.61007,225.39497,1432.35413
249,2.067,24.98899,312.05234,1396.58838,76.56747,582.66455,1392.19812,90.19922,227.09755,1431.58997
