Frame#,Time,L.Shank.x,L.Shank.y,L.Shank.z
146,1.208,597.83191,777.89966,1096.41052
147,1.217,587.11139,777.89478,1105.61853
148,1.225,576.75513,778.28113,1113.66809
149,1.233,566.59875,778.44037,1120.44861
150,1.242,556.85071,779.86621,1126.87659
151,1.25,547.64166,779.78143,1132.78174
152,1.258,537.90265,781.48187,1137.40894
153,1.267,528.08508,783.88702,1141.24158
154,1.275,518.22742,783.8476,1143.34656
155,1.283,509.29889,785.83325,1147.37585
156,1.292,500.11246,786.61835,1150.27161
157,1.3,491.70551,787.6217,1151.771
158,1.308,480.84436,788.69232,1153.6676
159,1.317,471.9552,789.68817,1154.15002
160,1.325,463.51483,789.53632,1155.40247
161,1.333,454.30637,788.84424,1156.08325
162,1.342,445.24033,788.65845,1157.23596
163,1.35,436.38217,789.08984,1157.92688
164,1.358,427.92252,787.83759,1158.62744
165,1.367,419.6499,788.12115,1160.00647
166,1.375,410.6109,787.05756,1158.65686
167,1.383,402.20624,786.27173,1158.70581
168,1.392,394.39185,785.85193,1158.45801
169,1.4,385.41544,784.39508,1157.99487
170,1.408,378.1395,783.09723,1157.1488
171,1.417,370.22116,781.52087,1155.77344
172,1.425,362.78009,779.23126,1153.87708
173,1.433,355.28244,778.15784,1153.92419
174,1.442,347.10104,775.86688,1151.80493
175,1.45,339.64899,773.25311,1150.09705
176,1.458,332.55539,771.63208,1147.95142
177,1.467,325.69293,768.83472,1145.71777
178,1.475,319.43628,766.89337,1143.76184
179,1.483,312.17038,762.95801,1140.24133
180,1.492,304.65106,760.93597,1136.755
181,1.5,298.32187,758.11438,1133.60815
182,1.508,291.2886,754.89325,1129.82715
183,1.517,285.09018,751.9212,1125.78271
184,1.525,279.19556,748.35193,1120.10962
185,1.533,272.50119,745.10419,1116.04541
186,1.542,266.83917,743.17303,1110.95593
187,1.55,261.75217,739.65143,1104.55969
188,1.558,255.15234,737.05798,1100.27173
189,1.567,250.52237,734.99292,1094.34656
190,1.575,245.3051,730.7204,1088.70276
191,1.583,240.05167,729.00281,1083.11292
192,1.592,235.54398,724.92059,1078.14587
193,1.6,230.46875,721.71948,1072.53088
194,1.608,226.26814,719.64191,1068.40417
195,1.617,222.84697,716.17334,1062.45557
196,1.625,217.96695,714.20953,1057.43469
197,1.633,213.54034,709.97644,1052.72522
198,1.642,210.14049,707.78973,1048.15735
199,1.65,205.48236,705.01025,1043.50061
200,1.658,202.05847,701.83203,1037.21301
201,1.667,197.89951,700.02704,1032.57153
202,1.675,195.49628,698.46588,1026.96533
203,1.683,192.3477,694.56134,1021.35303
204,1.692,188.80882,692.5224,1015.54675
205,1.7,185.86464,691.15338,1010.82434
206,1.708,183.13025,689.2652,1005.79504
207,1.717,180.36053,687.1673,1001.5993
208,1.725,177.90474,684.58478,996.31018
209,1.733,174.31886,683.95776,991.5415
210,1.742,172.30292,682.36029,986.88617
211,1.75,169.29932,680.17218,982.27802
212,1.758,166.60757,677.84375,976.07935
213,1.767,165.08473,676.05676,973.03638
214,1.775,162.06955,675.04431,968.55359
215,1.783,160.23163,673.1911,964.71375
216,1.792,157.37167,670.54675,961.30804
217,1.8,154.27083,669.62158,957.7793
218,1.808,151.08618,667.91266,955.01593
219,1.817,147.94052,666.69366,951.40692
220,1.825,145.21555,663.83948,948.53571
221,1.833,142.55211,662.86566,945.99481
222,1.842,139.4026,662.20105,943.31494
223,1.85,136.037,660.86298,940.73083
224,1.858,132.9899,660.19397,937.43921
225,1.867,128.7863,658.67401,934.80841
226,1.875,125.44237,657.16528,931.97528
227,1.883,120.68834,655.75073,929.41638
228,1.892,117.75288,654.98535,927.7785
229,1.9,113.53265,654.34332,924.74939
230,1.908,109.01216,654.14728,922.73016
231,1.917,104.82529,653.34088,920.55627
232,1.925,100.38623,653.90887,918.59406
233,1.933,94.91753,653.10004,915.20984
234,1.942,89.65891,652.23639,914.07642
235,1.95,84.67591,650.17096,911.81488
236,1.958,80.05241,651.4989,909.58252
237,1.967,74.16934,651.07214,908.09137
238,1.975,68.18461,651.25037,906.24072
239,1.983,62.28661,651.11725,904.05231
240,1.992,54.83084,650.71472,901.61047
241,2,48.2261,650.99493,900.18829
242,2.008,41.38308,651.69574,898.94385
243,2.017,34.8129,651.05353,896.88861
244,2.025,27.77862,650.79437,895.15576
245,2.033,21.1371,650.48511,893.2749
246,2.042,12.886,651.72656,892.08453
247,2.05,6.22307,652.36206,890.32574
248,2.058,-1.81045,652.62823,889.20483
249,2.067,-10.39847,652.72162,887.72803
250,2.075,-17.73292,653.31683,886.43933
251,2.083,-24.68517,652.91449,884.54321
252,2.092,-32.74812,654.76709,883.58179
253,2.1,-39.80897,655.96466,882.2215
254,2.108,-48.2012,656.59528,881.2326
255,2.117,-55.74409,656.74127,879.9314
256,2.125,-63.37946,657.82178,880.05304
257,2.133,-72.16657,660.26544,879.78662
258,2.142,-79.82857,660.19128,879.31628
259,2.15,-87.51395,661.50824,879.01764
260,2.158,-95.29723,660.68793,879.9422
261,2.167,-103.12988,663.27167,880.56036
262,2.175,-112.61291,663.98804,881.07758
263,2.183,-119.97696,664.64453,881.71027
264,2.192,-127.5834,664.47119,882.80188
265,2.2,-135.95882,665.74933,883.65387
266,2.208,-144.12563,666.11823,883.69653
267,2.217,-152.83322,667.57336,885.24927
268,2.225,-160.93967,668.16144,886.47815
269,2.233,-168.42963,668.13403,886.80737
270,2.242,-176.07025,668.45172,886.96912
271,2.25,-184.57681,670.17151,888.133
272,2.258,-193.17645,671.15137,889.14313
273,2.267,-199.65901,671.80078,888.57001
274,2.275,-208.0383,671.87433,889.79114
275,2.283,-215.34842,671.2934,889.88708
276,2.292,-222.60544,672.87457,889.46112
277,2.3,-232.07552,674.43524,889.79181
278,2.308,-237.95996,674.05225,890.21356
279,2.317,-247.63472,674.90338,891.60297
280,2.325,-255.03993,674.80035,891.7066
281,2.333,-263.41916,675.32965,891.78778
282,2.342,-270.76987,675.04401,892.17297
283,2.35,-278.32965,675.29645,892.60394
284,2.358,-287.58694,676.40826,892.8916
285,2.367,-294.96701,676.20508,893.76721
286,2.375,-302.29523,676.37848,893.97412
287,2.383,-310.99088,675.90454,893.93951
288,2.392,-318.31912,676.43677,893.63239
289,2.4,-326.07596,676.44592,894.33472
290,2.408,-334.78088,676.29712,894.80341
291,2.417,-342.42819,675.86438,894.57642
292,2.425,-351.56296,675.67273,894.07782
293,2.433,-358.63116,676.24323,893.89697
294,2.442,-367.30334,675.77924,893.2146
295,2.45,-374.95508,675.49438,893.01306
296,2.458,-383.20193,675.90326,892.34479
297,2.467,-391.04565,676.44171,892.19336
298,2.475,-398.43314,675.51843,891.79541
299,2.483,-407.59604,675.44342,891.09991
300,2.492,-415.46643,675.18542,891.23889
301,2.5,-424.24225,674.74438,890.23956
302,2.508,-432.20914,674.86761,890.20502
303,2.517,-440.37366,675.50055,889.20654
304,2.525,-448.74396,675.18488,889.19806
305,2.533,-457.08875,675.14618,888.78143
306,2.542,-464.82114,675.12927,888.50696
307,2.55,-473.71942,674.96936,887.82465
308,2.558,-480.7533,674.14276,887.43134
309,2.567,-490.03287,675.06506,887.84357
310,2.575,-498.07684,675.23645,887.69824
311,2.583,-506.46411,675.14063,887.15631
312,2.592,-514.25043,674.75818,887.02936
313,2.6,-523.67542,675.02277,886.67151
314,2.608,-530.20679,674.97748,886.96075
315,2.617,-539.03503,675.34723,886.99207
316,2.625,-546.54663,675.08276,886.36353
317,2.633,-554.61255,675.43378,886.84766
318,2.642,-563.06763,675.72595,887.36151
319,2.65,-570.61267,675.8584,887.86652
320,2.658,-580.06897,676.49445,888.16187
321,2.667,-585.97034,675.51398,888.2395
322,2.675,-595.7677,676.32996,888.71942
323,2.683,-602.20551,676.68396,889.42505
324,2.692,-608.23865,676.66217,890.3537
325,2.7,-617.89825,676.91687,890.49109
326,2.708,-623.86835,677.68988,891.27832
327,2.717,-630.84369,678.698,893.16193
328,2.725,-639.00732,677.96753,894.23468
329,2.733,-645.57013,677.09418,894.65338
330,2.742,-653.44128,678.62384,895.33344
331,2.75,-660.86969,679.10156,896.78741
332,2.758,-667.80591,678.72156,897.7428
333,2.767,-675.55939,678.2453,898.97455
334,2.775,-682.20135,678.26849,899.89252
335,2.783,-688.9657,678.10022,900.70447
336,2.792,-697.02722,678.62714,902.03656
337,2.8,-704.08423,678.15936,901.63159
338,2.808,-711.3006,677.66479,904.34314
339,2.817,-718.31464,677.3916,905.29572
340,2.825,-724.24402,676.53455,906.90094
341,2.833,-731.9967,675.79541,908.23285
342,2.842,-739.7478,676.51703,909.43726
343,2.85,-746.35431,675.94971,910.10852
344,2.858,-754.26434,677.14746,911.51556
345,2.867,-760.00201,676.2121,912.18396
346,2.875,-767.93146,676.69562,913.44623
347,2.883,-773.9906,675.96851,914.41644
348,2.892,-780.29291,675.29968,915.94806
349,2.9,-787.60913,675.64374,915.65503
350,2.908,-793.82208,675.31647,916.69446
351,2.917,-801.02661,675.40851,917.37616
352,2.925,-808.74707,675.16504,917.49146
353,2.933,-815.07544,674.74133,918.14093
354,2.942,-821.2887,674.14191,917.92407
355,2.95,-829.23468,674.55115,918.02618
356,2.958,-835.29364,674.53314,918.25012
357,2.967,-842.14063,674.27271,917.72559
358,2.975,-848.50977,673.54199,918.86304
359,2.983,-855.65228,673.67242,918.8288
360,2.992,-862.20056,675.17584,918.84369
361,3,-869.46722,674.91083,918.58258
362,3.008,-875.29791,674.25775,919.41772
363,3.017,-882.30743,674.12939,918.25116
364,3.025,-890.12708,674.3136,917.49506
365,3.033,-896.47882,674.7865,917.79163
366,3.042,-902.00818,674.65253,917.26892
367,3.05,-909.58557,674.37878,915.72229
368,3.058,-916.68628,674.31073,915.23785
369,3.067,-922.95532,675.43829,914.59418
370,3.075,-928.60901,675.89117,913.60144
371,3.083,-936.849,674.60754,912.13928
372,3.092,-943.47015,674.71509,911.10876
373,3.1,-950.15356,674.49023,911.08325
374,3.108,-958.64545,674.13141,910.58313
375,3.117,-965.54169,674.5899,909.26447
376,3.125,-971.74286,674.07147,908.42389
377,3.133,-978.50732,675.21692,908.0025
378,3.142,-987.3988,676.1604,906.38812
379,3.15,-992.7926,675.43304,904.31329
380,3.158,-1002.60449,675.47137,903.65387
381,3.167,-1008.7536,675.7085,902.86664
382,3.175,-1018.49237,677.74878,902.40009
383,3.183,-1024.21545,677.30261,901.09833
384,3.192,-1034.06592,677.20709,898.14935
385,3.2,-1040.70837,677.43982,898.11853
386,3.208,-1050.02869,678.2005,896.93414
387,3.217,-1056.44983,678.83478,895.66425
388,3.225,-1066.20618,679.76392,895.34357
389,3.233,-1072.474,678.58783,894.80133
390,3.242,-1080.49609,679.59888,893.08655
391,3.25,-1088.74438,680.74438,892.49744
392,3.258,-1095.01074,680.72443,890.59283
393,3.267,-1103.82324,681.11066,889.59058
394,3.275,-1112.4574,681.68488,889.1861
395,3.283,-1119.94409,682.03278,888.67871
396,3.292,-1128.34717,683.29022,888.72919
397,3.3,-1135.6178,683.56067,888.39856
398,3.308,-1144.90637,684.42181,889.46448
399,3.317,-1152.91357,684.7207,889.54901
400,3.325,-1159.02661,684.06958,889.79895
401,3.333,-1168.33948,685.12616,890.21851
402,3.342,-1176.42859,685.25476,890.98987
403,3.35,-1183.62585,685.61932,892.03149
